gene_id	chisq	pvalue	adj_pvalue	PgS	oRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
CEP78	12.1383304195804	0.000493959776345603	0.00248879733466438	0.153846153846154	0.818181818181818	0.664335664335664	chr9:78265476:+_vs_chr9:78266875:+	1.32867132867133	chr9:78265476:+;chr9:78266875:+	distal	TRUE
CDK11B	22.116854962832	0.000497481725585255	0.00249308659298384	0.585185185185185	0.413793103448276	-0.171392081736909	chr1:1652491:-_vs_chr1:1638503:-	-0.307364836100468	chr1:1635226:-;chr1:1638503:-;chr1:1641068:-;chr1:1649576:-;chr1:1649608:-;chr1:1652491:-	proximal	TRUE
RTF1	15.2108696072929	0.000497738955733709	0.00249308659298384	0.409090909090909	0.442622950819672	0.0335320417287631	chr15:41475761:+_vs_chr15:41482476:+	0.473919523099851	chr15:41464833:+;chr15:41475761:+;chr15:41482476:+	distal	TRUE
POMP	12.1079391086578	0.000502075957282606	0.00250743505939085	0	0.303571428571429	0.303571428571429	chr13:28678199:+_vs_chr13:28678496:+	0.607142857142857	chr13:28678199:+;chr13:28678496:+	distal	TRUE
OAZ1	15.1576605452863	0.000511158789871331	0.00254533163494408	0.517241379310345	0.68595041322314	0.168709033912796	chr19:2273241:+_vs_chr19:2273488:+	0.337418067825591	chr19:2273241:+;chr19:2273325:+;chr19:2273488:+	distal	TRUE
HSPA5	19.913509507314	0.000519419552471298	0.00257892564973359	0.487179487179487	0.671006944444444	0.183827457264957	chr9:125240207:-_vs_chr9:125236247:-	0.414529914529915	chr9:125236247:-;chr9:125236755:-;chr9:125236815:-;chr9:125236992:-;chr9:125240207:-	distal	TRUE
PGGT1B	12.034188034188	0.000522335828897824	0.00258125630410051	1	0.153846153846154	-0.846153846153846	chr5:115211429:-_vs_chr5:115210837:-	-1.69230769230769	chr5:115210837:-;chr5:115211429:-	proximal	TRUE
DYNC1LI1	19.8987251276862	0.000522920390437274	0.00258125630410051	0.517857142857143	0.590909090909091	0.073051948051948	chr3:32526133:-_vs_chr3:32525974:-	0.596103896103896	chr3:32525974:-;chr3:32526133:-;chr3:32526753:-;chr3:32533069:-;chr3:32534604:-	distal	TRUE
RBM10	11.978872189264	0.000538071396318599	0.00264718416723408	0.0606060606060606	0.46875	0.408143939393939	chrX:47185107:+_vs_chrX:47186813:+	0.816287878787879	chrX:47185107:+;chrX:47186813:+	distal	TRUE
DNAJC19	11.9678267045455	0.000541270349429644	0.00264718416723408	1	0.266666666666667	-0.733333333333333	chr3:180984042:-_vs_chr3:180983709:-	-1.46666666666667	chr3:180983709:-;chr3:180984042:-	proximal	TRUE
POP4	11.9678267045455	0.000541270349429644	0.00264718416723408	1	0.266666666666667	-0.733333333333333	chr19:29615693:+_vs_chr19:29615800:+	-1.46666666666667	chr19:29615693:+;chr19:29615800:+	proximal	TRUE
SF3A1	11.9636190619287	0.000542493995516556	0.00264718416723408	0	0.555555555555556	0.555555555555556	chr22:30334169:-_vs_chr22:30333719:-	1.11111111111111	chr22:30333719:-;chr22:30334169:-	distal	TRUE
HADH	14.9765684638245	0.000559602284997365	0.00272286483243004	0.628571428571429	0.873333333333333	0.244761904761905	chr4:108034492:+_vs_chr4:108035171:+	0.48952380952381	chr4:108034492:+;chr4:108035089:+;chr4:108035171:+	distal	TRUE
RBM25	25.6656148107489	0.000577849692405942	0.0027920795559139	0.448571428571429	0.601769911504425	0.153198482932996	chr14:73096973:+_vs_chr14:73112194:+	0.315044247787611	chr14:73096973:+;chr14:73099688:+;chr14:73103245:+;chr14:73106259:+;chr14:73107849:+;chr14:73110926:+;chr14:73111711:+;chr14:73112194:+	distal	TRUE
CNR1	11.8439156431803	0.000578500523935862	0.0027920795559139	0.235294117647059	1	0.764705882352941	chr6:88162286:-_vs_chr6:88142772:-	1.52941176470588	chr6:88142772:-;chr6:88162286:-	distal	TRUE
CENPO	11.8431263130252	0.000578745791683856	0.0027920795559139	0.970588235294118	0.59375	-0.376838235294118	chr2:24795920:+_vs_chr2:24817773:+	-0.753676470588235	chr2:24795920:+;chr2:24817773:+	proximal	TRUE
KEAP1	11.816668136909	0.000587028144178571	0.00282403652411329	0.555555555555556	0.87037037037037	0.314814814814815	chr19:10486571:-_vs_chr19:10486125:-	0.62962962962963	chr19:10486125:-;chr19:10486571:-	distal	TRUE
SRSF5	17.3827401485472	0.00058952448807416	0.00282805691039519	0.598290598290598	0.783549783549784	0.185259185259185	chr14:69771079:+_vs_chr14:69772005:+	0.423742923742924	chr14:69771079:+;chr14:69771506:+;chr14:69771680:+;chr14:69772005:+	distal	TRUE
TGIF1	11.748711103031	0.000608853865692835	0.00291257902605308	1	0.529411764705882	-0.470588235294118	chr18:3458346:+_vs_chr18:3458411:+	-0.941176470588235	chr18:3458346:+;chr18:3458411:+	proximal	TRUE
PCMTD2	14.7854166666667	0.00061572610174713	0.00293720322486096	0.647058823529412	0.383333333333333	-0.263725490196078	chr20:64273968:+_vs_chr20:64274907:+	-0.913725490196079	chr20:64273284:+;chr20:64273968:+;chr20:64274907:+	proximal	TRUE
HAUS6	11.6863045463283	0.000629618255651609	0.00299508348987344	0	0.705882352941177	0.705882352941177	chr9:19082993:-_vs_chr9:19063142:-	1.41176470588235	chr9:19063142:-;chr9:19082993:-	distal	TRUE
PCGF2	11.6690476190476	0.000635485332653165	0.00301457248331014	0.724137931034483	0.241379310344828	-0.482758620689655	chr17:38735063:-_vs_chr17:38733894:-	-0.96551724137931	chr17:38733894:-;chr17:38735063:-	proximal	TRUE
MPDZ	11.6502164502165	0.000641950650917188	0.00303678321808881	1	0.214285714285714	-0.785714285714286	chr9:13196181:-_vs_chr9:13105707:-	-1.57142857142857	chr9:13105707:-;chr9:13196181:-	proximal	TRUE
BBX	19.4256190867956	0.00064816234255273	0.00305767443038033	0.25	0.493589743589744	0.243589743589744	chr3:107772895:+_vs_chr3:107773317:+	0.430769230769231	chr3:107772739:+;chr3:107772895:+;chr3:107773090:+;chr3:107773317:+;chr3:107805866:+	distal	TRUE
LSM5	11.5912717715027	0.000662620816352804	0.00310911917161509	0.51063829787234	0.169811320754717	-0.340826977117623	chr7:32487035:-_vs_chr7:32486805:-	-0.681653954235247	chr7:32486805:-;chr7:32487035:-	proximal	TRUE
RAB2A	14.6383193277311	0.000662718883908561	0.00310911917161509	1	0.652941176470588	-0.347058823529412	chr8:60584814:+_vs_chr8:60621999:+	-0.694117647058824	chr8:60584814:+;chr8:60620941:+;chr8:60621999:+	proximal	TRUE
C9orf78	11.5521677927928	0.00067670310700821	0.00316600382207413	1	0.393939393939394	-0.606060606060606	chr9:129827772:-_vs_chr9:129827290:-	-1.21212121212121	chr9:129827290:-;chr9:129827772:-	proximal	TRUE
ARID4A	14.5489633173844	0.000692999237757374	0.00323336356685153	0.710526315789474	0.266666666666667	-0.443859649122807	chr14:58330153:+_vs_chr14:58351144:+	-0.954385964912281	chr14:58330153:+;chr14:58351144:+;chr14:58351212:+	proximal	TRUE
ANAPC5	14.5220254582592	0.000702396338056824	0.00326825399920976	0.459016393442623	0.308823529411765	-0.150192864030858	chr12:121345870:-_vs_chr12:121308245:-	-0.300385728061716	chr12:121308245:-;chr12:121308357:-;chr12:121345870:-	proximal	TRUE
RBM34	14.4873801169591	0.000714669715414126	0.00331630115899252	0.770833333333333	0.32	-0.450833333333333	chr1:235154950:-_vs_chr1:235131731:-	-0.901666666666667	chr1:235131731:-;chr1:235131905:-;chr1:235154950:-	proximal	TRUE
SNRPF	11.4290513910878	0.000723045914228536	0.00333330402140942	0	0.264705882352941	0.264705882352941	chr12:95866135:+_vs_chr12:95866457:+	0.529411764705882	chr12:95866135:+;chr12:95866457:+	distal	TRUE
ANKRD12	11.4287397385223	0.000723167204369704	0.00333330402140942	0.125	0.846153846153846	0.721153846153846	chr18:9211657:+_vs_chr18:9254716:+	1.44230769230769	chr18:9211657:+;chr18:9254716:+	distal	TRUE
ICE1	11.4260732323232	0.000724205806178207	0.00333330402140942	0.888888888888889	0.15	-0.738888888888889	chr5:5447480:+_vs_chr5:5447897:+	-1.47777777777778	chr5:5447480:+;chr5:5447897:+	proximal	TRUE
MRFAP1L1	14.4396665960302	0.000731924421965038	0.00335975010945138	0.772727272727273	0.322222222222222	-0.450505050505051	chr4:6708187:-_vs_chr4:6707701:-	-0.901010101010101	chr4:6707701:-;chr4:6707745:-;chr4:6708187:-	proximal	TRUE
CFAP298	11.3663140020899	0.000747881489014739	0.00342376928976371	0.214285714285714	0.787878787878788	0.573593073593074	chr21:32609867:-_vs_chr21:32601667:-	1.14718614718615	chr21:32601667:-;chr21:32609867:-	distal	TRUE
EIF2AK1	16.8149335511131	0.000771457150045197	0.00352222929363799	0.56043956043956	0.465020576131687	-0.0954189843078732	chr7:6040917:-_vs_chr7:6023831:-	-0.267806267806268	chr7:6023831:-;chr7:6024756:-;chr7:6040917:-;chr7:6041141:-	proximal	TRUE
GNPAT	11.2886890003652	0.000779807277780196	0.00355083367395635	0.222222222222222	0.829787234042553	0.607565011820331	chr1:231276180:+_vs_chr1:231277797:+	1.21513002364066	chr1:231276180:+;chr1:231277797:+	distal	TRUE
SLC25A6	16.6952236441532	0.000816419723774197	0.00370763410556655	0.361240310077519	0.429418742586002	0.068178432508483	chrY:1386272:-_vs_chrY:1386138:-	0.237705867748076	chrX:1386138:-;chrX:1386272:-;chrY:1386138:-;chrY:1386272:-	distal	TRUE
EPC1	14.2146505376344	0.000819082891330236	0.00370983554238136	0.45	0.290322580645161	-0.159677419354839	chr10:32287239:-_vs_chr10:32267755:-	-0.740322580645161	chr10:32267755:-;chr10:32287239:-;chr10:32293657:-	proximal	TRUE
SNRPD1	16.6674040610369	0.000827235995786261	0.00373682467062069	0.402203856749311	0.473389355742297	0.0711854989929855	chr18:21629235:+_vs_chr18:21633520:+	0.232863393291201	chr18:21623930:+;chr18:21629235:+;chr18:21630223:+;chr18:21633520:+	distal	TRUE
SCAMP2	11.1457817888739	0.000842229702841206	0.0037944899045994	0.769230769230769	0.111111111111111	-0.658119658119658	chr15:74844854:-_vs_chr15:74843730:-	-1.31623931623932	chr15:74843730:-;chr15:74844854:-	proximal	TRUE
SUZ12P1	11.1398743386243	0.00084491614963494	0.00379654934783193	0	0.75	0.75	chr17:30743344:+_vs_chr17:30769903:+	1.5	chr17:30743344:+;chr17:30769903:+	distal	TRUE
TMEM59	11.1194929719365	0.000854251360284421	0.0038283949120115	0.388888888888889	0.725274725274725	0.336385836385836	chr1:54032015:-_vs_chr1:54031676:-	0.672771672771673	chr1:54031676:-;chr1:54032015:-	distal	TRUE
KLHL2	11.074181547619	0.000875380497595992	0.0039025470874502	0.25	1	0.75	chr4:165210497:+_vs_chr4:165323147:+	1.5	chr4:165210497:+;chr4:165323147:+	distal	TRUE
PXYLP1	11.074181547619	0.000875380497595992	0.0039025470874502	1	0.25	-0.75	chr3:141294323:+_vs_chr3:141294631:+	-1.5	chr3:141294323:+;chr3:141294631:+	proximal	TRUE
EIF4E	11.065686743597	0.000879400123602234	0.00391023083680053	0.425	0.0588235294117647	-0.366176470588235	chr4:98880061:-_vs_chr4:98879862:-	-0.732352941176471	chr4:98879862:-;chr4:98880061:-	proximal	TRUE
SRI	16.5240034271113	0.000885289597661383	0.00392616714796181	0.323383084577114	0.331182795698925	0.00779971112181033	chr7:88206289:-_vs_chr7:88206134:-	-0.130669234472797	chr7:88205115:-;chr7:88205851:-;chr7:88206134:-;chr7:88206289:-	proximal	FALSE
OTUB1	10.9554933084345	0.000933265228966675	0.00411884553439283	0.133333333333333	0.428571428571429	0.295238095238095	chr11:63997702:+_vs_chr11:63998412:+	0.59047619047619	chr11:63997702:+;chr11:63998412:+	distal	TRUE
TMEM242	10.9548828593222	0.000933572740032668	0.00411884553439283	0.714285714285714	0.173913043478261	-0.540372670807453	chr6:157292563:-_vs_chr6:157291776:-	-1.08074534161491	chr6:157291776:-;chr6:157292563:-	proximal	TRUE
ARL5A	13.8743257407265	0.000971020604168301	0.00427135519695647	0.291666666666667	0.546153846153846	0.25448717948718	chr2:151803148:-_vs_chr2:151802392:-	0.508974358974359	chr2:151802392:-;chr2:151802592:-;chr2:151803148:-	distal	TRUE
ARPC5	10.877954437589	0.000973156674350622	0.00427135519695647	0.465116279069767	0.793650793650794	0.328534514581026	chr1:183627339:-_vs_chr1:183626197:-	0.657069029162052	chr1:183626197:-;chr1:183627339:-	distal	TRUE
RPS15A	10.7661269118405	0.00103374603956111	0.00452562854851561	0	0.0434782608695652	0.0434782608695652	chr16:18782969:-_vs_chr16:18781311:-	0.0869565217391304	chr16:18781311:-;chr16:18782969:-	distal	FALSE
CNBP	16.1890307430245	0.00103714696544473	0.00452746537686546	0.726950354609929	0.633123689727463	-0.0938266648824657	chr3:129169577:-_vs_chr3:129169484:-	-0.399170346581025	chr3:129169484:-;chr3:129169577:-;chr3:129169626:-;chr3:129169956:-	proximal	TRUE
TPM4	16.1842684854472	0.00103948265552225	0.00452746537686546	0.706018518518519	0.618705035971223	-0.0873134825472955	chr19:16102197:+_vs_chr19:16103005:+	-0.315497601918465	chr19:16101352:+;chr19:16102197:+;chr19:16102357:+;chr19:16103005:+	proximal	TRUE
RECQL	10.7163151485997	0.001061949490396	0.00461212820684883	0	0.488372093023256	0.488372093023256	chr12:21470303:-_vs_chr12:21470208:-	0.976744186046512	chr12:21470208:-;chr12:21470303:-	distal	TRUE
DCTN6	10.7121595524486	0.00106433727850358	0.00461212820684883	0.6	0.209677419354839	-0.390322580645161	chr8:30183538:+_vs_chr8:30183634:+	-0.780645161290322	chr8:30183538:+;chr8:30183634:+	proximal	TRUE
ROBO2	16.094437969438	0.00108453245277089	0.00468619472792912	0.555555555555555	0.625	0.0694444444444445	chr3:77522813:+_vs_chr3:77607852:+	0.597222222222222	chr3:77522813:+;chr3:77603716:+;chr3:77607852:+;chr3:77646297:+	distal	TRUE
DNAAF2	10.6732954545455	0.00108693301088198	0.00468619472792912	1	0.476190476190476	-0.523809523809524	chr14:49625765:-_vs_chr14:49625192:-	-1.04761904761905	chr14:49625192:-;chr14:49625765:-	proximal	TRUE
NDUFA5	13.6052176599675	0.00111087328472353	0.00475448142098407	0.649122807017544	0.901960784313726	0.252837977296182	chr7:123541855:-_vs_chr7:123541052:-	0.505675954592363	chr7:123541052:-;chr7:123541559:-;chr7:123541855:-	distal	TRUE
PTGES3	18.2326478383539	0.00111135690820837	0.00475448142098407	0.776536312849162	0.734042553191489	-0.0424937596576727	chr12:56663601:-_vs_chr12:56663349:-	-0.320654542573002	chr12:56663349:-;chr12:56663601:-;chr12:56664442:-;chr12:56671757:-;chr12:56671803:-	proximal	TRUE
SOX9	10.630974121573	0.00111209119180531	0.00475448142098407	1	0.532258064516129	-0.467741935483871	chr17:72125041:+_vs_chr17:72125226:+	-0.935483870967742	chr17:72125041:+;chr17:72125226:+	proximal	TRUE
CDK5RAP2	18.2274973290598	0.00111393898236797	0.00475448142098407	0.588541666666667	0.475961538461538	-0.112580128205128	chr9:120527870:-_vs_chr9:120411354:-	-0.451923076923077	chr9:120411354:-;chr9:120491437:-;chr9:120527870:-;chr9:120529994:-;chr9:120550877:-	proximal	TRUE
RCN1	15.9683942064128	0.0011510294785267	0.00490050800482743	0.6	0.679144385026738	0.0791443850267379	chr11:32104757:+_vs_chr11:32105131:+	0.985026737967914	chr11:32098398:+;chr11:32104757:+;chr11:32105131:+;chr11:32105532:+	distal	TRUE
KIAA1586	13.523323973324	0.00115730415060401	0.00491493508348784	0.642857142857143	0.351351351351351	-0.291505791505792	chr6:57053307:+_vs_chr6:57054290:+	-0.859073359073359	chr6:57052881:+;chr6:57053307:+;chr6:57054290:+	proximal	TRUE
KPNB1	18.1195582198306	0.00116943576018255	0.00495410223778826	0.471774193548387	0.533783783783784	0.0620095902353967	chr17:47680640:+_vs_chr17:47683532:+	0.239755884917175	chr17:47659989:+;chr17:47680640:+;chr17:47682697:+;chr17:47683446:+;chr17:47683532:+	distal	TRUE
TMA7	10.5138936565409	0.00118480343992302	0.00500675002031988	0.345679012345679	0.523809523809524	0.178130511463845	chr3:48444041:+_vs_chr3:48444205:+	0.35626102292769	chr3:48444041:+;chr3:48444205:+	distal	TRUE
TPT1	10.4992525313882	0.00119422844943563	0.00503408675591308	0.189024390243902	0.08	-0.109024390243902	chr13:45337177:-_vs_chr13:45336870:-	-0.218048780487805	chr13:45336870:-;chr13:45337177:-	proximal	TRUE
AIDA	13.4407892163116	0.00120606219806458	0.00507141709457772	0.388888888888889	0.611940298507463	0.223051409618574	chr1:222703149:-_vs_chr1:222669956:-	0.907131011608624	chr1:222668159:-;chr1:222669956:-;chr1:222703149:-	distal	TRUE
STIP1	13.4134969677526	0.00122263307971627	0.00511686506733872	0.903061224489796	0.79	-0.113061224489796	chr11:64197315:+_vs_chr11:64204541:+	-0.226122448979592	chr11:64197315:+;chr11:64197895:+;chr11:64204541:+	proximal	TRUE
IPO5	15.8400848453779	0.00122287967258183	0.00511686506733872	0.303030303030303	0.561904761904762	0.258874458874459	chr13:98015624:+_vs_chr13:98023078:+	0.606060606060606	chr13:98010203:+;chr13:98015624:+;chr13:98022484:+;chr13:98023078:+	distal	TRUE
BIRC5	13.3918393912589	0.00123594465849503	0.00515885723876725	0.303571428571429	0.0921052631578947	-0.211466165413534	chr17:78224699:+_vs_chr17:78225635:+	-0.422932330827068	chr17:78224699:+;chr17:78225351:+;chr17:78225635:+	proximal	TRUE
PCLAF	13.3866917006803	0.0012391298862154	0.00515950659223675	0.176	0.0297619047619048	-0.146238095238095	chr15:64365588:-_vs_chr15:64364309:-	-0.29247619047619	chr15:64364309:-;chr15:64365429:-;chr15:64365588:-	proximal	TRUE
GORASP2	10.4146875	0.00125017008855249	0.00519277966049973	0.625	0.15	-0.475	chr2:170966916:+_vs_chr2:170967135:+	-0.95	chr2:170966916:+;chr2:170967135:+	proximal	TRUE
TCP1	13.3187973659563	0.00128191697717046	0.0053116900538231	0.394495412844037	0.476	0.0815045871559633	chr6:159778952:-_vs_chr6:159778498:-	0.172990825688073	chr6:159778498:-;chr6:159778952:-;chr6:159784002:-	distal	FALSE
VTA1	17.8799192514073	0.00130259523901627	0.00537643425711522	0.569852941176471	0.686170212765957	0.116317271589487	chr6:142219115:+_vs_chr6:142219603:+	0.376408010012516	chr6:142219115:+;chr6:142219603:+;chr6:142219753:+;chr6:142219869:+;chr6:142220777:+	distal	TRUE
SMC3	19.9018415891276	0.00130385634068619	0.00537643425711522	0.488524590163934	0.404838709677419	-0.083685880486515	chr10:110581995:+_vs_chr10:110602069:+	-0.227921734531994	chr10:110581995:+;chr10:110583443:+;chr10:110583890:+;chr10:110589685:+;chr10:110596542:+;chr10:110602069:+	proximal	TRUE
PSMD2	10.3192767771222	0.00131647867715794	0.00541537001739124	0.4375	0.782608695652174	0.345108695652174	chr3:184306461:+_vs_chr3:184309050:+	0.690217391304348	chr3:184306461:+;chr3:184309050:+	distal	TRUE
TMSB4X	13.1947759820139	0.00136392597575624	0.005597026353525	0.994282914080366	0.997597116539848	0.003314202459482	chrX:12976950:+_vs_chrX:12977227:+	0.00662840491896389	chrX:12976950:+;chrX:12977094:+;chrX:12977227:+	distal	FALSE
SAP30	10.173523326572	0.00142471757503911	0.00583243757281634	0.661764705882353	0.325	-0.336764705882353	chr4:173373461:+_vs_chr4:173377532:+	-0.673529411764706	chr4:173373461:+;chr4:173377532:+	proximal	TRUE
REEP5	13.0985063232795	0.00143118406243164	0.00584485961228079	0.904761904761905	0.586206896551724	-0.318555008210181	chr5:112878492:-_vs_chr5:112876385:-	-0.705254515599343	chr5:112876385:-;chr5:112878492:-;chr5:112878645:-	proximal	TRUE
SFSWAP	10.1341353383459	0.00145548502592153	0.00592988277307263	0	0.76	0.76	chr12:131725615:+_vs_chr12:131764498:+	1.52	chr12:131725615:+;chr12:131764498:+	distal	TRUE
KCTD6	10.0614868478104	0.00151400990552166	0.0061536011195785	0.136363636363636	0.594594594594595	0.458230958230958	chr3:58501979:+_vs_chr3:58502356:+	0.916461916461917	chr3:58501979:+;chr3:58502356:+	distal	TRUE
ADH5	15.3638999694355	0.00153065640989846	0.00620644730013588	0.473684210526316	0.698815566835871	0.225131356309556	chr4:99072158:-_vs_chr4:99070978:-	0.483302164039541	chr4:99070978:-;chr4:99071263:-;chr4:99072158:-;chr4:99072650:-	distal	TRUE
BCCIP	12.9246176338282	0.00156118705106082	0.00631520557709399	0.194444444444444	0.539473684210526	0.345029239766082	chr10:125833901:+_vs_chr10:125841722:+	0.690058479532164	chr10:125833901:+;chr10:125836548:+;chr10:125841722:+	distal	TRUE
KIF15	19.4717724962784	0.00156946495269181	0.0063336464797018	0.570909090909091	0.330434782608696	-0.240474308300395	chr3:44784941:+_vs_chr3:44843225:+	-0.598418972332016	chr3:44784941:+;chr3:44801837:+;chr3:44826164:+;chr3:44843225:+;chr3:44852721:+;chr3:44853253:+	proximal	TRUE
UBE2I	9.98692988574998	0.00157655236445917	0.0063472072734609	0.197674418604651	0.0487804878048781	-0.148893930799773	chr16:1325350:+_vs_chr16:1327015:+	-0.297787861599546	chr16:1325350:+;chr16:1327015:+	proximal	TRUE
KIFC1	9.97739689135118	0.00158473566184385	0.00636510573613224	0.91358024691358	0.736842105263158	-0.176738141650422	chr6:33407105:+_vs_chr6:33409896:+	-0.353476283300845	chr6:33407105:+;chr6:33409896:+	proximal	TRUE
