gene_id	chisq	pvalue	adj_pvalue	PgG2M	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
KHDRBS1	6.83885714285714	0.0327311331008081	0.085367987551619	0.392857142857143	0.45	-0.0571428571428571	chr1:32043301:+_vs_chr1:32043877:+	-0.605714285714286	chr1:32042972:+;chr1:32043301:+;chr1:32043877:+	proximal	FALSE
BCLAF1	6.8358918128655	0.0327796984002683	0.085367987551619	0.458333333333333	0.3	0.158333333333333	chr6:136276439:-_vs_chr6:136276045:-	0.608333333333333	chr6:136261275:-;chr6:136276045:-;chr6:136276439:-	distal	FALSE
COL11A1	8.70731707317073	0.0334463197720284	0.0868376926191197	0	0.524390243902439	-0.524390243902439	chr1:103074713:-_vs_chr1:103025930:-	-1.13414634146341	chr1:103021746:-;chr1:103022894:-;chr1:103025930:-;chr1:103074713:-	proximal	FALSE
PDIA3	6.76135913181085	0.0340243251051391	0.0880690610190948	0.696969696969697	0.574468085106383	0.122501611863314	chr15:43771182:+_vs_chr15:43771540:+	0.327530625402966	chr15:43769565:+;chr15:43771182:+;chr15:43771540:+	distal	FALSE
DOK5	6.72944930151827	0.034571534053223	0.0892134723744265	0.986486486486487	0.847701149425287	0.138785337061199	chr20:54495154:+_vs_chr20:54651171:+	0.277570674122398	chr20:54495154:+;chr20:54650883:+;chr20:54651171:+	distal	FALSE
HNRNPDL	4.44604569960013	0.0349821601512333	0.0899995574799911	0	0.100917431192661	-0.100917431192661	chr4:82424628:-_vs_chr4:82423207:-	-0.201834862385321	chr4:82423207:-;chr4:82424628:-	proximal	FALSE
CNN3	11.9709938575374	0.0351874005333869	0.0902540877729471	0.764179104477612	0.654030501089325	0.110148603388287	chr1:94901708:-_vs_chr1:94896957:-	0.273046532045654	chr1:94896957:-;chr1:94897208:-;chr1:94897406:-;chr1:94897502:-;chr1:94897617:-;chr1:94901708:-	distal	FALSE
SRSF2	4.41182024883903	0.0356907380717724	0.0912693874184782	0.897058823529412	0.974025974025974	-0.0769671504965622	chr17:76734837:-_vs_chr17:76734128:-	-0.153934300993124	chr17:76734128:-;chr17:76734837:-	proximal	FALSE
SUMO1	6.64730846549028	0.036020961980586	0.0918372273919444	0.522727272727273	0.47972972972973	0.042997542997543	chr2:202206776:-_vs_chr2:202206486:-	0.441031941031941	chr2:202206182:-;chr2:202206486:-;chr2:202206776:-	distal	FALSE
NIPBL	4.37503689492326	0.0364690408352777	0.0927012445184155	0	0.333333333333333	-0.333333333333333	chr5:36975878:+_vs_chr5:36985201:+	-0.666666666666667	chr5:36975878:+;chr5:36985201:+	proximal	FALSE
DEK	6.56855967078189	0.0374675581891026	0.0949550952314868	0.425925925925926	0.233333333333333	0.192592592592593	chr6:18256382:-_vs_chr6:18224181:-	0.385185185185185	chr6:18224181:-;chr6:18249697:-;chr6:18256382:-	distal	FALSE
RPS6	8.41475542868531	0.0381743107204087	0.0964583029810327	0.88107202680067	0.837719298245614	0.0433527285550561	chr9:19378372:-_vs_chr9:19376255:-	0.103918716388962	chr9:19376255:-;chr9:19376539:-;chr9:19378372:-;chr9:19378772:-	distal	FALSE
MSL1	4.26632191338074	0.0388749910592607	0.0979372920157637	0.705882352941177	0.142857142857143	0.563025210084034	chr17:40129324:+_vs_chr17:40133603:+	1.12605042016807	chr17:40129324:+;chr17:40133603:+	distal	FALSE
CCT6A	8.29226762820513	0.0403422449778967	0.101333035462232	0.26984126984127	0.479166666666667	-0.209325396825397	chr7:56058464:+_vs_chr7:56063985:+	-0.443452380952381	chr7:56058464:+;chr7:56063404:+;chr7:56063515:+;chr7:56063985:+	proximal	FALSE
PPP1R8	4.12442167207792	0.0422684656661109	0.105858192774419	0.928571428571429	0.575757575757576	0.352813852813853	chr1:27850392:+_vs_chr1:27851528:+	0.705627705627706	chr1:27850392:+;chr1:27851528:+	distal	FALSE
ANAPC16	4.10714285714286	0.0427024452572329	0.106630517715855	0	0.521739130434783	-0.521739130434783	chr10:72233295:+_vs_chr10:72233829:+	-1.04347826086957	chr10:72233295:+;chr10:72233829:+	proximal	FALSE
CCSAP	4.091923762512	0.0430885730586147	0.10727917456529	0.846153846153846	0.4	0.446153846153846	chr1:229326835:-_vs_chr1:229325168:-	0.892307692307692	chr1:229325168:-;chr1:229326835:-	distal	FALSE
DNAJB9	4.08636904761905	0.0432304163766374	0.107317612584109	0.8	0.5	0.3	chr7:108574402:+_vs_chr7:108574850:+	0.6	chr7:108574402:+;chr7:108574850:+	distal	FALSE
UBXN2A	4.07410714285714	0.0435452738040428	0.107385613466637	1	0.428571428571429	0.571428571428571	chr2:24000568:+_vs_chr2:24000733:+	1.14285714285714	chr2:24000568:+;chr2:24000733:+	distal	FALSE
UCHL5	4.07410714285714	0.0435452738040428	0.107385613466637	0.571428571428571	0	0.571428571428571	chr1:193015759:-_vs_chr1:193015483:-	1.14285714285714	chr1:193015483:-;chr1:193015759:-	distal	FALSE
MAPK1IP1L	4.06692789968652	0.0437307390997323	0.107385613466637	0.8	0.386363636363636	0.413636363636364	chr14:55065926:+_vs_chr14:55066216:+	0.827272727272727	chr14:55065926:+;chr14:55066216:+	distal	FALSE
ENSA	4.06565349544073	0.0437637482443538	0.107385613466637	0.523809523809524	0.8	-0.276190476190476	chr1:150625131:-_vs_chr1:150622150:-	-0.552380952380952	chr1:150622150:-;chr1:150625131:-	proximal	FALSE
GAS2L3	4.04210526315789	0.0443784273454868	0.108580071516767	0.368421052631579	1	-0.631578947368421	chr12:100624835:+_vs_chr12:100624919:+	-1.26315789473684	chr12:100624835:+;chr12:100624919:+	proximal	FALSE
HMGB3	8.05298039281293	0.0449293569492501	0.109447375182255	0.490358126721763	0.551282051282051	-0.0609239245602881	chrX:150988769:+_vs_chrX:150990771:+	-0.284170375079466	chrX:150987919:+;chrX:150988332:+;chrX:150988769:+;chrX:150990771:+	proximal	FALSE
EMX2	6.2025974025974	0.04499073491002	0.109447375182255	0.375	0.625	-0.25	chr10:117548235:+_vs_chr10:117548788:+	-0.7	chr10:117548235:+;chr10:117548788:+;chr10:117549548:+	proximal	FALSE
LMAN2	3.99252677147414	0.0457024792535716	0.11086115681795	0.285714285714286	0.736842105263158	-0.451127819548872	chr5:177331954:-_vs_chr5:177331562:-	-0.902255639097744	chr5:177331562:-;chr5:177331954:-	proximal	FALSE
KCNAB3	3.92621192621193	0.0475389137370791	0.114987287073448	1	0.513513513513513	0.486486486486487	chr17:7922754:-_vs_chr17:7922337:-	0.972972972972973	chr17:7922337:-;chr17:7922754:-	distal	FALSE
SOX9	3.90938063514326	0.0480172905320641	0.115814430857166	0.916666666666667	0.564516129032258	0.352150537634409	chr17:72125041:+_vs_chr17:72125226:+	0.704301075268817	chr17:72125041:+;chr17:72125226:+	distal	FALSE
TMEM123	3.90329294731874	0.0481915625370052	0.115905486101749	0.727272727272727	0.358208955223881	0.369063772048847	chr11:102398291:-_vs_chr11:102396332:-	0.738127544097693	chr11:102396332:-;chr11:102398291:-	distal	FALSE
HSPA9	3.89755416364076	0.0483564577606751	0.115973538527721	0	0.397058823529412	-0.397058823529412	chr5:138556065:-_vs_chr5:138555335:-	-0.794117647058824	chr5:138555335:-;chr5:138556065:-	proximal	FALSE
ATP5PF	6.0377912309668	0.0488551434434949	0.11683948389726	0.739130434782609	0.69620253164557	0.042927903137039	chr21:25724631:-_vs_chr21:25724545:-	0.369840396257567	chr21:25724500:-;chr21:25724545:-;chr21:25724631:-	distal	FALSE
TPM4	5.9997921069956	0.0497922438284564	0.118746109579662	0.678571428571429	0.612903225806452	0.065668202764977	chr19:16102357:+_vs_chr19:16103005:+	0.345622119815668	chr19:16102197:+;chr19:16102357:+;chr19:16103005:+	distal	FALSE
CBWD2	3.82205487964416	0.050582168299721	0.120292047301017	0.142857142857143	0.625	-0.482142857142857	chr2:113496121:+_vs_chr2:113496168:+	-0.964285714285714	chr2:113496121:+;chr2:113496168:+	proximal	FALSE
RAD21	5.95341031149302	0.0509604643481944	0.12085316824474	0.24025974025974	0.170454545454545	0.0698051948051948	chr8:116847067:-_vs_chr8:116846444:-	0.288961038961039	chr8:116845934:-;chr8:116846444:-;chr8:116847067:-	distal	FALSE
ANAPC5	3.80456730769231	0.0511129804721129	0.120877215656891	0.5	0.794871794871795	-0.294871794871795	chr12:121345870:-_vs_chr12:121308357:-	-0.58974358974359	chr12:121308357:-;chr12:121345870:-	proximal	FALSE
USP8	3.79750809314954	0.0513289193796207	0.121050701536939	1	0.5	0.5	chr15:50481702:+_vs_chr15:50481780:+	1	chr15:50481702:+;chr15:50481780:+	distal	FALSE
MKI67	9.38010835913313	0.0522699099219238	0.122928403112779	0.4375	0.375	0.0625	chr10:128115641:-_vs_chr10:128111953:-	0.41875	chr10:128101604:-;chr10:128109018:-;chr10:128111953:-;chr10:128115328:-;chr10:128115641:-	distal	FALSE
NUSAP1	10.9259858506457	0.0528673754624117	0.123990060131457	0.524087591240876	0.312	0.212087591240876	chr15:41377229:+_vs_chr15:41381048:+	0.36	chr15:41356119:+;chr15:41358231:+;chr15:41377229:+;chr15:41380120:+;chr15:41380782:+;chr15:41381048:+	distal	FALSE
XRCC6	3.7001025717536	0.0544091231308209	0.127254395421672	0.827586206896552	0.941860465116279	-0.114274258219727	chr22:41647000:+_vs_chr22:41664039:+	-0.228548516439455	chr22:41647000:+;chr22:41664039:+	proximal	FALSE
TRIM2	5.81538461538462	0.0546015882573277	0.127353704479316	0	0.525641025641026	-0.525641025641026	chr4:153315504:+_vs_chr4:153336409:+	-1.05128205128205	chr4:153315504:+;chr4:153335357:+;chr4:153336409:+	proximal	FALSE
RPS20	3.65858536537159	0.0557809754655856	0.129664754738472	0	0.0385852090032154	-0.0385852090032154	chr8:56073054:-_vs_chr8:56071216:-	-0.0771704180064308	chr8:56071216:-;chr8:56073054:-	proximal	FALSE
SFPQ	7.56555073215033	0.0558978801346064	0.129664754738472	0.416666666666667	0.408450704225352	0.00821596244131462	chr1:35188011:-_vs_chr1:35184129:-	-0.327967806841046	chr1:35176380:-;chr1:35184129:-;chr1:35188011:-;chr1:35189013:-	proximal	FALSE
PEX19	3.64583333333333	0.0562096678311914	0.130032719315208	0.7	0.28	0.42	chr1:160278483:-_vs_chr1:160278204:-	0.84	chr1:160278204:-;chr1:160278483:-	distal	FALSE
SLC39A6	5.7176726342711	0.0573354417309712	0.13227660334129	0.416666666666667	0.304347826086957	0.11231884057971	chr18:36122053:-_vs_chr18:36109164:-	0.478260869565217	chr18:36108531:-;chr18:36109164:-;chr18:36122053:-	distal	FALSE
HNRNPA3	5.65476190476191	0.0591676137168473	0.136133615299738	0.4	0.457142857142857	-0.0571428571428572	chr2:177216037:+_vs_chr2:177219778:+	-0.428571428571429	chr2:177216037:+;chr2:177219778:+;chr2:177220534:+	proximal	FALSE
RNF180	3.54473214285714	0.0597348111587679	0.136801931248123	0	0.583333333333333	-0.583333333333333	chr5:64325238:+_vs_chr5:64370669:+	-1.16666666666667	chr5:64325238:+;chr5:64370669:+	proximal	FALSE
FABP5	7.41510551633872	0.0597803492262115	0.136801931248123	0.916666666666667	0.836844948676391	0.0798217179902754	chr8:81283950:+_vs_chr8:81284777:+	0.148518175503589	chr8:81283950:+;chr8:81284570:+;chr8:81284710:+;chr8:81284777:+	distal	FALSE
MTDH	5.60507727995413	0.060655883554609	0.138432379402858	0.172413793103448	0.396825396825397	-0.224411603721949	chr8:97661166:+_vs_chr8:97724815:+	-0.448823207443897	chr8:97661166:+;chr8:97713735:+;chr8:97724815:+	proximal	FALSE
PSIP1	10.5355159563632	0.0614080177226179	0.139773209239953	0.577358490566038	0.544329896907217	0.0330285936588212	chr9:15486882:-_vs_chr9:15474208:-	0.253841665045711	chr9:15464066:-;chr9:15468650:-;chr9:15474079:-;chr9:15474208:-;chr9:15486882:-;chr9:15490049:-	distal	FALSE
ARF1	3.48207668646718	0.0620368412833442	0.140826947191335	0.534883720930233	0.719512195121951	-0.184628474191719	chr1:228098267:+_vs_chr1:228099212:+	-0.369256948383437	chr1:228098267:+;chr1:228099212:+	proximal	FALSE
ID2	3.4739423810362	0.0623425624643999	0.141143561419401	1	0.815384615384615	0.184615384615385	chr2:8684318:+_vs_chr2:8684453:+	0.369230769230769	chr2:8684318:+;chr2:8684453:+	distal	FALSE
PNISR	7.29895905730713	0.0629554054225837	0.142151965967483	0.261904761904762	0.539473684210526	-0.277568922305764	chr6:99402574:-_vs_chr6:99399964:-	-0.546992481203007	chr6:99399964:-;chr6:99401446:-;chr6:99401599:-;chr6:99402574:-	proximal	FALSE
ID4	10.4557569501395	0.0633047076016362	0.1425615298509	0.296551724137931	0.388770053475936	-0.0922183293380048	chr6:19839363:+_vs_chr6:19842197:+	-0.167342799188641	chr6:19839363:+;chr6:19839824:+;chr6:19840447:+;chr6:19840684:+;chr6:19840940:+;chr6:19842197:+	proximal	FALSE
EZH2	5.51062653562654	0.0635890961311405	0.142823128612006	0.256756756756757	0.45	-0.193243243243243	chr7:148828769:-_vs_chr7:148817899:-	-0.478378378378378	chr7:148807374:-;chr7:148817899:-;chr7:148828769:-	proximal	FALSE
TMED5	3.42714493744242	0.0641328819673218	0.143347322701895	0.478260869565217	0	0.478260869565217	chr1:93153625:-_vs_chr1:93151850:-	0.956521739130435	chr1:93151850:-;chr1:93153625:-	distal	FALSE
SERP1	5.49274539414074	0.0641601679937809	0.143347322701895	0.8	0.674418604651163	0.125581395348837	chr3:150543621:-_vs_chr3:150542510:-	0.544186046511628	chr3:150542510:-;chr3:150543621:-;chr3:150544220:-	distal	FALSE
FNBP1L	5.48348111658456	0.0644580561930518	0.1436348811231	0.475	0.428571428571429	0.0464285714285715	chr1:93530804:+_vs_chr1:93552649:+	0.464285714285714	chr1:93523489:+;chr1:93530804:+;chr1:93552649:+	distal	FALSE
NDUFB6	3.40828402366864	0.0648698702799593	0.144174135779281	0.416666666666667	0.134615384615385	0.282051282051282	chr9:32553769:-_vs_chr9:32553688:-	0.564102564102564	chr9:32553688:-;chr9:32553769:-	distal	FALSE
IPO5	7.2034632034632	0.0656878317302809	0.14561088548044	0.2	0.490909090909091	-0.290909090909091	chr13:98006210:+_vs_chr13:98015624:+	-0.436363636363636	chr13:98006210:+;chr13:98010203:+;chr13:98015624:+;chr13:98023078:+	proximal	FALSE
PNRC2	3.3645909188263	0.0666121259443058	0.147275247204989	0.934782608695652	0.785714285714286	0.149068322981367	chr1:23961657:+_vs_chr1:23963462:+	0.298136645962733	chr1:23961657:+;chr1:23963462:+	distal	FALSE
STMP1	3.35238095238095	0.0671078820481869	0.147985952880288	0.142857142857143	0.666666666666667	-0.523809523809524	chr7:135674448:+_vs_chr7:135675230:+	-1.04761904761905	chr7:135674448:+;chr7:135675230:+	proximal	FALSE
PPP2CA	3.34658236995307	0.0673446989423355	0.148118268300796	0	0.102189781021898	-0.102189781021898	chr5:134197097:-_vs_chr5:134196719:-	-0.204379562043796	chr5:134196719:-;chr5:134197097:-	proximal	FALSE
HSPD1	7.14166847208444	0.0675168078120236	0.148118268300796	0.634146341463415	0.563440860215054	0.0707054812483608	chr2:197489065:-_vs_chr2:197488453:-	0.290637293469709	chr2:197486584:-;chr2:197488453:-;chr2:197489065:-;chr2:197493442:-	distal	FALSE
PSRC1	3.31433571239096	0.0686780715613445	0.150270234421119	0.745098039215686	0.884615384615385	-0.139517345399698	chr1:109279894:-_vs_chr1:109279567:-	-0.279034690799397	chr1:109279567:-;chr1:109279894:-	proximal	FALSE
SUPT16H	3.31018518518518	0.0688517328501946	0.150270234421119	0.25	0.722222222222222	-0.472222222222222	chr14:21370437:-_vs_chr14:21363439:-	-0.944444444444444	chr14:21363439:-;chr14:21370437:-	proximal	FALSE
RPN1	3.29142857142857	0.069642404798328	0.151606158137899	0.466666666666667	0.777777777777778	-0.311111111111111	chr3:128620152:-_vs_chr3:128619974:-	-0.622222222222222	chr3:128619974:-;chr3:128620152:-	proximal	FALSE
CCNB1	7.06486815803068	0.0698586935218326	0.151688058312112	0.584192439862543	0.472222222222222	0.111970217640321	chr5:69177697:+_vs_chr5:69178245:+	0.552405498281787	chr5:69168322:+;chr5:69177697:+;chr5:69177756:+;chr5:69178245:+	distal	FALSE
YBX3	3.25589569160998	0.0711670459797013	0.154056313283769	1	0.428571428571429	0.571428571428571	chr12:10699493:-_vs_chr12:10699094:-	1.14285714285714	chr12:10699094:-;chr12:10699493:-	distal	FALSE
SCD	3.25175865800866	0.0713468678152957	0.154056313283769	1	0.363636363636364	0.636363636363636	chr10:100361696:+_vs_chr10:100362011:+	1.27272727272727	chr10:100361696:+;chr10:100362011:+	distal	FALSE
USP39	3.2483878968254	0.0714937425604301	0.154056313283769	0	0.8	-0.8	chr2:85636125:+_vs_chr2:85649283:+	-1.6	chr2:85636125:+;chr2:85649283:+	proximal	FALSE
GLUD1	3.24272219009061	0.0717413459697951	0.154198487919889	0	0.684210526315789	-0.684210526315789	chr10:87057754:-_vs_chr10:87050486:-	-1.36842105263158	chr10:87050486:-;chr10:87057754:-	proximal	FALSE
MAP4	3.23407061688312	0.0721212133040358	0.154623510341228	0.142857142857143	0.590909090909091	-0.448051948051948	chr3:47916689:-_vs_chr3:47916622:-	-0.896103896103896	chr3:47916622:-;chr3:47916689:-	proximal	FALSE
PLCE1	3.22488215488215	0.072527016697322	0.154909519693446	0	0.545454545454545	-0.545454545454545	chr10:94031732:+_vs_chr10:94252487:+	-1.09090909090909	chr10:94031732:+;chr10:94252487:+	proximal	FALSE
SLC1A3	5.24504251489573	0.0726195392673633	0.154909519693446	0.75	0.566037735849057	0.183962264150943	chr5:36686229:+_vs_chr5:36688334:+	0.580188679245283	chr5:36608855:+;chr5:36686229:+;chr5:36688334:+	distal	FALSE
SRP72	5.23972581463496	0.0728128442513703	0.154932593407051	0.434782608695652	0.552631578947368	-0.117848970251716	chr4:56478498:+_vs_chr4:56495389:+	-0.594965675057208	chr4:56478498:+;chr4:56495389:+;chr4:56501840:+	proximal	FALSE
SRSF10	5.18805476154656	0.0747185134072079	0.158590044706799	0.282608695652174	0.514705882352941	-0.232097186700767	chr1:23978115:-_vs_chr1:23966445:-	-0.464194373401534	chr1:23966445:-;chr1:23967553:-;chr1:23978115:-	proximal	FALSE
ASPM	6.88695652173913	0.0755894769805222	0.160038568469983	0.531400966183575	0.777777777777778	-0.246376811594203	chr1:197143597:-_vs_chr1:197142638:-	-1	chr1:197142638:-;chr1:197143597:-;chr1:197143777:-;chr1:197143958:-	proximal	FALSE
SMARCB1	3.14767627600067	0.0760351706347741	0.160581740967471	0.951219512195122	0.807017543859649	0.144201968335473	chr22:23791881:+_vs_chr22:23834507:+	0.288403936670946	chr22:23791881:+;chr22:23834507:+	distal	FALSE
RPS8	3.13610351511923	0.0765765479054498	0.161323794470786	0.741007194244604	0.812720848056537	-0.0717136538119328	chr1:44778056:+_vs_chr1:44778740:+	-0.143427307623866	chr1:44778056:+;chr1:44778740:+	proximal	FALSE
NUF2	3.12599681020734	0.0770527339168855	0.161925175978801	0.703703703703704	0	0.703703703703704	chr1:163343793:+_vs_chr1:163355758:+	1.40740740740741	chr1:163343793:+;chr1:163355758:+	distal	FALSE
CYP51A1	6.81219797596458	0.0781307618753279	0.163785226746058	0.0588235294117647	0.288888888888889	-0.230065359477124	chr7:92127543:-_vs_chr7:92113661:-	-0.445751633986928	chr7:92113276:-;chr7:92113661:-;chr7:92118576:-;chr7:92127543:-	proximal	FALSE
COMMD6	3.08776084113757	0.0788832888742668	0.1649554489021	1	0.841121495327103	0.158878504672897	chr13:75526522:-_vs_chr13:75526436:-	0.317757009345794	chr13:75526436:-;chr13:75526522:-	distal	FALSE
SAFB2	3.08351862980769	0.0790892530844377	0.164979793289159	0.71875	0.2	0.51875	chr19:5610654:-_vs_chr19:5595431:-	1.0375	chr19:5595431:-;chr19:5610654:-	distal	FALSE
HDAC2	3.05318322981367	0.0805790653371854	0.167675555076643	0.5	0.256410256410256	0.243589743589744	chr6:113943369:-_vs_chr6:113940717:-	0.487179487179487	chr6:113940717:-;chr6:113943369:-	distal	FALSE
SMC3	6.7285543214955	0.0810718129935657	0.168288433328942	0.392156862745098	0.422222222222222	-0.0300653594771242	chr10:110583890:+_vs_chr10:110604634:+	-0.419607843137255	chr10:110583443:+;chr10:110583890:+;chr10:110584380:+;chr10:110604634:+	proximal	FALSE
PRMT2	3.02441004150533	0.0820201462209573	0.169841717418519	0.428571428571429	0.709677419354839	-0.28110599078341	chr21:46660144:+_vs_chr21:46664941:+	-0.56221198156682	chr21:46660144:+;chr21:46664941:+	proximal	FALSE
DNAJC8	3.01327851532485	0.0825850985882431	0.170595495623889	0.90625	0.705882352941177	0.200367647058823	chr1:28201265:-_vs_chr1:28200557:-	0.400735294117647	chr1:28200557:-;chr1:28201265:-	distal	FALSE
CAPZA2	3.00920683313976	0.0827927946063797	0.170609423836933	0.5	0.195121951219512	0.304878048780488	chr7:116918649:+_vs_chr7:116918735:+	0.609756097560976	chr7:116918649:+;chr7:116918735:+	distal	FALSE
CASC3	4.93934190809191	0.0846126958867488	0.173937478953631	0.357142857142857	0.327272727272727	0.0298701298701299	chr17:40163917:+_vs_chr17:40172167:+	0.411688311688312	chr17:40161839:+;chr17:40163917:+;chr17:40172167:+	distal	FALSE
ITGA2	4.90593607305936	0.0860378436970946	0.176439925842592	0	0.376712328767123	-0.376712328767123	chr5:53056043:+_vs_chr5:53090539:+	-0.753424657534246	chr5:53056043:+;chr5:53080581:+;chr5:53090539:+	proximal	FALSE
