gene_id	chisq	pvalue	adj_pvalue	PgG2M	PgS	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
UBA2	0.570490196078432	0.450064191260565	0.601118437897071	0.3	0.5	-0.2	chr19:34458923:+_vs_chr19:34469891:+	-0.4	chr19:34458923:+;chr19:34469891:+	proximal	FALSE
VDAC2	0.564854109255051	0.452311033043411	0.603081377391214	0.354166666666667	0.275862068965517	0.0783045977011494	chr10:75231272:+_vs_chr10:75231448:+	0.156609195402299	chr10:75231272:+;chr10:75231448:+	distal	FALSE
C1orf52	0.553273809523809	0.456983094234498	0.608265662308697	0	0.4	-0.4	chr1:85252633:-_vs_chr1:85251968:-	-0.8	chr1:85251968:-;chr1:85252633:-	proximal	FALSE
PCDH9	0.538969802127697	0.462859987675703	0.614261722480889	0.769230769230769	0.578947368421053	0.190283400809717	chr13:67228450:-_vs_chr13:67225821:-	0.380566801619433	chr13:67225821:-;chr13:67228450:-	distal	FALSE
CCNL1	0.538461538461538	0.463071015014588	0.614261722480889	0	0.538461538461538	-0.538461538461538	chr3:157149936:-_vs_chr3:157147796:-	-1.07692307692308	chr3:157147796:-;chr3:157149936:-	proximal	FALSE
TMA7	0.535623027344294	0.464252368117939	0.614777879965053	0.409836065573771	0.345679012345679	0.0641570532280915	chr3:48444041:+_vs_chr3:48444205:+	0.128314106456183	chr3:48444041:+;chr3:48444205:+	distal	FALSE
ELOB	0.531824595403237	0.465840770281485	0.615830387970073	0.0789473684210526	0.15	-0.0710526315789474	chr16:2771946:-_vs_chr16:2771414:-	-0.142105263157895	chr16:2771414:-;chr16:2771946:-	proximal	FALSE
ZNF207	0.521644088357526	0.47014120211083	0.62045845720749	0.0769230769230769	0.141176470588235	-0.0642533936651584	chr17:32370330:+_vs_chr17:32370449:+	-0.128506787330317	chr17:32370330:+;chr17:32370449:+	proximal	FALSE
CDK11B	0.516525612632306	0.472327531478105	0.622285508365042	0	0.30188679245283	-0.30188679245283	chr1:1641068:-_vs_chr1:1638503:-	-0.60377358490566	chr1:1638503:-;chr1:1641068:-	proximal	FALSE
RPL5	0.497138678703805	0.480760067181952	0.632321715479991	0.9	0.844155844155844	0.0558441558441559	chr1:92840633:+_vs_chr1:92841921:+	0.111688311688312	chr1:92840633:+;chr1:92841921:+	distal	FALSE
CCT4	0.492516185089274	0.482807033808255	0.633939523240619	0.620689655172414	0.727272727272727	-0.106583072100313	chr2:61868503:-_vs_chr2:61868446:-	-0.213166144200627	chr2:61868446:-;chr2:61868503:-	proximal	FALSE
CHD4	0.459779411764706	0.497727083414119	0.652426041772561	0.666666666666667	0.294117647058824	0.372549019607843	chr12:6600535:-_vs_chr12:6587841:-	0.745098039215686	chr12:6587841:-;chr12:6600535:-	distal	FALSE
SPART	0.457386363636364	0.49884799943446	0.652792660305465	1	0.476190476190476	0.523809523809524	chr13:36326628:-_vs_chr13:36303865:-	1.04761904761905	chr13:36303865:-;chr13:36326628:-	distal	FALSE
DLGAP5	1.38581418581419	0.5001200582381	0.653355496957517	0.547619047619048	0.466666666666667	0.0809523809523809	chr14:55177205:-_vs_chr14:55162981:-	0.323809523809524	chr14:55162981:-;chr14:55177205:-;chr14:55183690:-	distal	FALSE
ORC6	1.35268115942029	0.508474313152654	0.663153053792369	0.486111111111111	0.566666666666667	-0.0805555555555555	chr16:46697541:+_vs_chr16:46697965:+	-0.222222222222222	chr16:46697541:+;chr16:46697965:+;chr16:46698394:+	proximal	FALSE
YWHAQ	2.31625486105308	0.509414061523224	0.663263945875876	0.803240740740741	0.769759450171821	0.0334812905689195	chr2:9584630:-_vs_chr2:9583977:-	0.0914232531500573	chr2:9583977:-;chr2:9584267:-;chr2:9584630:-;chr2:9584936:-	distal	FALSE
GRB2	0.427938816655694	0.513002076498742	0.666816769452301	0.357142857142857	0.270833333333333	0.0863095238095238	chr17:75320341:-_vs_chr17:75320015:-	0.172619047619048	chr17:75320015:-;chr17:75320341:-	distal	FALSE
AK2	0.420239867659222	0.516817379238333	0.670652652657101	0.666666666666667	0.516129032258065	0.150537634408602	chr1:33013044:-_vs_chr1:33009920:-	0.301075268817204	chr1:33009920:-;chr1:33013044:-	distal	FALSE
PSMC3	0.416995701263827	0.518439950363101	0.671635060904452	0.971428571428571	0.922480620155039	0.0489479512735327	chr11:47425184:-_vs_chr11:47418789:-	0.0978959025470654	chr11:47418789:-;chr11:47425184:-	distal	FALSE
KIF2A	0.387687969924812	0.533517213275227	0.69001559583596	0.571428571428571	0.736842105263158	-0.165413533834586	chr5:62358213:+_vs_chr5:62363207:+	-0.330827067669173	chr5:62358213:+;chr5:62363207:+	proximal	FALSE
EHMT2	0.381436745073109	0.536835316006698	0.693151755775703	1	0.5	0.5	chr6:31890432:-_vs_chr6:31879759:-	1	chr6:31879759:-;chr6:31890432:-	distal	FALSE
MYO6	1.22502673796791	0.541986942596012	0.698640975838048	0.4375	0.5875	-0.15	chr6:75867063:+_vs_chr6:75890213:+	-0.3	chr6:75867063:+;chr6:75881817:+;chr6:75890213:+	proximal	FALSE
ZNF83	0.368973214285714	0.543564486928358	0.699512507224554	0.65	0.763157894736842	-0.113157894736842	chr19:52618088:-_vs_chr19:52612377:-	-0.226315789473684	chr19:52612377:-;chr19:52618088:-	proximal	FALSE
LARP7	0.355867346938775	0.550810412000739	0.7076637081334	0.642857142857143	0.470588235294118	0.172268907563025	chr4:112647303:+_vs_chr4:112657586:+	0.34453781512605	chr4:112647303:+;chr4:112657586:+	distal	FALSE
ING1	0.353571428571429	0.552098360316899	0.708145996042833	1	0.523809523809524	0.476190476190476	chr13:110720175:+_vs_chr13:110720755:+	0.952380952380952	chr13:110720175:+;chr13:110720755:+	distal	FALSE
TCF4	0.3515625	0.55322996665707	0.708426491956909	0.75	0.6	0.15	chr18:55259217:-_vs_chr18:55227607:-	0.3	chr18:55227607:-;chr18:55259217:-	distal	FALSE
ARPC5	0.349053523327781	0.554649397125713	0.70907402334358	0.36	0.465116279069767	-0.105116279069767	chr1:183627339:-_vs_chr1:183626197:-	-0.210232558139535	chr1:183626197:-;chr1:183627339:-	proximal	FALSE
CORO1C	0.3311767713822	0.56496698268876	0.72107628053697	0.655172413793103	0.74468085106383	-0.0895084372707263	chr12:108647490:-_vs_chr12:108645109:-	-0.179016874541453	chr12:108645109:-;chr12:108647490:-	proximal	FALSE
YWHAE	1.13824931003775	0.566020685278183	0.721234896183695	0.706896551724138	0.632142857142857	0.0747536945812808	chr17:1364908:-_vs_chr17:1344539:-	0.149507389162562	chr17:1344539:-;chr17:1345454:-;chr17:1364908:-	distal	FALSE
PTMS	0.323462744230819	0.569534056057921	0.724522012296634	0.933333333333333	0.901960784313726	0.0313725490196078	chr12:6769992:+_vs_chr12:6770952:+	0.0627450980392157	chr12:6769992:+;chr12:6770952:+	distal	FALSE
NUCKS1	2.00878145234631	0.570586083230938	0.724672341386592	0.537537537537538	0.558052434456929	-0.0205148969193913	chr1:205719554:-_vs_chr1:205718354:-	-0.100668083814151	chr1:205718354:-;chr1:205719554:-;chr1:205719595:-;chr1:205720620:-	proximal	FALSE
RSL1D1	1.11067821067821	0.573877623230884	0.727661822920206	0.333333333333333	0.5125	-0.179166666666667	chr16:11839834:-_vs_chr16:11837358:-	-0.466666666666667	chr16:11837358:-;chr16:11839834:-;chr16:11839942:-	proximal	FALSE
DNAJB6	0.296583017676768	0.586032534152517	0.74186173980808	0.75	0.846153846153846	-0.0961538461538461	chr7:157366536:+_vs_chr7:157386284:+	-0.192307692307692	chr7:157366536:+;chr7:157386284:+	proximal	FALSE
MED10	0.29043911335578	0.589939273470774	0.745376084076912	0.5	0.619047619047619	-0.119047619047619	chr5:6372062:-_vs_chr5:6371926:-	-0.238095238095238	chr5:6371926:-;chr5:6372062:-	proximal	FALSE
SGO2	0.288330610021787	0.591292305909729	0.745376084076912	0.647058823529412	0.5	0.147058823529412	chr2:200571302:+_vs_chr2:200571821:+	0.294117647058824	chr2:200571302:+;chr2:200571821:+	distal	FALSE
UBTD2	0.287712287712288	0.59169029354559	0.745376084076912	0.166666666666667	0.384615384615385	-0.217948717948718	chr5:172211649:-_vs_chr5:172209646:-	-0.435897435897436	chr5:172209646:-;chr5:172211649:-	proximal	FALSE
CALM3	0.271299886720111	0.60246112733005	0.757714481050435	0.757894736842105	0.794701986754967	-0.0368072499128616	chr19:46609305:+_vs_chr19:46610782:+	-0.0736144998257232	chr19:46609305:+;chr19:46610782:+	proximal	FALSE
MSH2	0.266566408501893	0.605644410330988	0.760485537891338	0.2	0.32258064516129	-0.12258064516129	chr2:47471005:+_vs_chr2:47483223:+	-0.245161290322581	chr2:47471005:+;chr2:47483223:+	proximal	FALSE
KPNA2	0.262254302396321	0.608575631750039	0.762931648203603	0.953771289537713	0.969230769230769	-0.0154594796930564	chr17:68046631:+_vs_chr17:68046854:+	-0.0309189593861127	chr17:68046631:+;chr17:68046854:+	proximal	FALSE
RFC2	0.247710561497326	0.618691774863575	0.774362608538926	0	0.733333333333333	-0.733333333333333	chr7:74231847:-_vs_chr7:74231664:-	-1.46666666666667	chr7:74231664:-;chr7:74231847:-	proximal	FALSE
SRSF5	0.951192527279483	0.621514359545281	0.776642742362542	0.641304347826087	0.564102564102564	0.0772017837235228	chr14:69771680:+_vs_chr14:69772005:+	0.156633221850613	chr14:69771079:+;chr14:69771680:+;chr14:69772005:+	distal	FALSE
ATP5PF	0.242337164750958	0.6225231638875	0.776652693210129	0.478260869565217	0.563218390804598	-0.0849575212393803	chr21:25724545:-_vs_chr21:25724500:-	-0.169915042478761	chr21:25724500:-;chr21:25724545:-	proximal	FALSE
LINC00461	0.238375156455513	0.625382133174443	0.778431120936783	0.405405405405405	0.480769230769231	-0.0753638253638254	chr5:88667135:-_vs_chr5:88667044:-	-0.150727650727651	chr5:88667044:-;chr5:88667135:-	proximal	FALSE
KDM3B	0.237586238198983	0.625954921990403	0.778431120936783	0	0.444444444444444	-0.444444444444444	chr5:138386054:+_vs_chr5:138386329:+	-0.888888888888889	chr5:138386054:+;chr5:138386329:+	proximal	FALSE
ARPC5L	0.232326267482517	0.629804275344137	0.781007084709388	0.666666666666667	0.34375	0.322916666666667	chr9:124876952:+_vs_chr9:124877415:+	0.645833333333333	chr9:124876952:+;chr9:124877415:+	distal	FALSE
PSMD14	0.232007575757576	0.630039220397006	0.781007084709388	0.666666666666667	0.777777777777778	-0.111111111111111	chr2:161411421:+_vs_chr2:161411717:+	-0.222222222222222	chr2:161411421:+;chr2:161411717:+	proximal	FALSE
RPA3	0.227608024691358	0.633303142161377	0.78371841922713	0.571428571428571	0.388888888888889	0.182539682539683	chr7:7636944:-_vs_chr7:7636717:-	0.365079365079365	chr7:7636717:-;chr7:7636944:-	distal	FALSE
ZCRB1	0.225388471177945	0.634964492848593	0.78371841922713	0.642857142857143	0.5	0.142857142857143	chr12:42313875:-_vs_chr12:42312766:-	0.285714285714286	chr12:42312766:-;chr12:42313875:-	distal	FALSE
SRSF6	0.225	0.635256295997248	0.78371841922713	0.166666666666667	0.366666666666667	-0.2	chr20:43461551:+_vs_chr20:43461694:+	-0.4	chr20:43461551:+;chr20:43461694:+	proximal	FALSE
MRPL47	0.216666666666667	0.641591573530443	0.790277874697815	0.666666666666667	0.45	0.216666666666667	chr3:179588831:-_vs_chr3:179588465:-	0.433333333333333	chr3:179588465:-;chr3:179588831:-	distal	FALSE
SEC62	0.213255494505494	0.644227659325018	0.792267295778468	0.25	0.521739130434783	-0.271739130434783	chr3:169982785:+_vs_chr3:169992967:+	-0.543478260869565	chr3:169982785:+;chr3:169992967:+	proximal	FALSE
MACO1	0.201562106324011	0.653462902380008	0.801427186369291	0.5	0.642857142857143	-0.142857142857143	chr1:25491426:+_vs_chr1:25498729:+	-0.285714285714286	chr1:25491426:+;chr1:25498729:+	proximal	FALSE
ERLEC1	0.201215508392706	0.653741506406909	0.801427186369291	0.769230769230769	0.642857142857143	0.126373626373626	chr2:53794448:+_vs_chr2:53818796:+	0.252747252747253	chr2:53794448:+;chr2:53818796:+	distal	FALSE
RPL13A	0.844886694085725	0.655443386081076	0.802246163405229	0.5525	0.557692307692308	-0.00519230769230772	chr19:49491841:+_vs_chr19:49492308:+	-0.047579185520362	chr19:49491768:+;chr19:49491841:+;chr19:49492308:+	proximal	FALSE
SNRPD1	0.19453672942045	0.659167257870249	0.805533530877659	0.375	0.303571428571429	0.0714285714285715	chr18:21629235:+_vs_chr18:21630223:+	0.142857142857143	chr18:21629235:+;chr18:21630223:+	distal	FALSE
OCIAD1	0.819070707070707	0.663958684529733	0.810113111941938	0.454545454545455	0.522222222222222	-0.0676767676767677	chr4:48861092:+_vs_chr4:48861248:+	-0.252525252525252	chr4:48857264:+;chr4:48861092:+;chr4:48861248:+	proximal	FALSE
SF3B1	0.815897065897066	0.665013104205315	0.810125853788578	0.535714285714286	0.633333333333333	-0.0976190476190476	chr2:197408481:-_vs_chr2:197391980:-	-0.195238095238095	chr2:197391980:-;chr2:197405105:-;chr2:197408481:-	proximal	FALSE
MACF1	0.178453947368421	0.672705274058081	0.818212057475032	0.666666666666667	0.357142857142857	0.309523809523809	chr1:39284395:+_vs_chr1:39435668:+	0.619047619047619	chr1:39284395:+;chr1:39435668:+	distal	FALSE
RHOA	0.169284491550117	0.680748487010871	0.826699258091449	0.82051282051282	0.765625	0.0548878205128205	chr3:49359496:-_vs_chr3:49359145:-	0.109775641025641	chr3:49359145:-;chr3:49359496:-	distal	FALSE
PWP1	0.1625	0.686865180341466	0.83142712605563	0.444444444444444	0.3	0.144444444444444	chr12:107697588:+_vs_chr12:107712468:+	0.288888888888889	chr12:107697588:+;chr12:107712468:+	distal	FALSE
EEF2	0.161844213829058	0.687464238880098	0.83142712605563	0.838709677419355	0.804597701149425	0.0341119762699296	chr19:3981408:-_vs_chr19:3976056:-	0.0682239525398591	chr19:3976056:-;chr19:3981408:-	distal	FALSE
KPNA4	0.161416245791246	0.687855947071797	0.83142712605563	0.8	0.583333333333333	0.216666666666667	chr3:160536805:-_vs_chr3:160500174:-	0.433333333333333	chr3:160500174:-;chr3:160536805:-	distal	FALSE
ENC1	0.155664641436135	0.693179754247623	0.836559081331501	0.238095238095238	0.192660550458716	0.0454346876365225	chr5:74629891:-_vs_chr5:74627409:-	0.0908693752730451	chr5:74627409:-;chr5:74629891:-	distal	FALSE
OGA	0.721012386248736	0.697323256479978	0.84025286805662	0.425	0.453488372093023	-0.0284883720930232	chr10:101799277:-_vs_chr10:101799218:-	-0.180232558139535	chr10:101799218:-;chr10:101799277:-;chr10:101800363:-	proximal	FALSE
PPP1CB	0.147124569555167	0.701298507801064	0.843732778377714	0.647058823529412	0.724137931034483	-0.077079107505071	chr2:28799875:+_vs_chr2:28801037:+	-0.154158215010142	chr2:28799875:+;chr2:28801037:+	proximal	FALSE
NDUFA5	0.139898928349852	0.708381511852799	0.850935066869616	0.75	0.680851063829787	0.0691489361702128	chr7:123541855:-_vs_chr7:123541052:-	0.138297872340426	chr7:123541052:-;chr7:123541855:-	distal	FALSE
PPP1R7	0.132463023088023	0.715891837521844	0.858627613472877	1	0.727272727272727	0.272727272727273	chr2:241169812:+_vs_chr2:241183024:+	0.545454545454545	chr2:241169812:+;chr2:241183024:+	distal	FALSE
SRRM1	2.07329798316088	0.722279435244682	0.863954955737612	0.428571428571429	0.477941176470588	-0.0493697478991597	chr1:24649024:+_vs_chr1:24652514:+	-0.23109243697479	chr1:24649024:+;chr1:24650025:+;chr1:24652514:+;chr1:24669594:+;chr1:24673267:+	proximal	FALSE
C11orf58	1.3243741353709	0.723353494799952	0.863954955737612	0.733333333333333	0.683006535947712	0.050326797385621	chr11:16755063:+_vs_chr11:16755892:+	0.0993464052287582	chr11:16755063:+;chr11:16755325:+;chr11:16755449:+;chr11:16755892:+	distal	FALSE
ZFR	0.125	0.723673609831763	0.863954955737612	0.611111111111111	0.722222222222222	-0.111111111111111	chr5:32406855:-_vs_chr5:32395232:-	-0.222222222222222	chr5:32395232:-;chr5:32406855:-	proximal	FALSE
TTK	0.119786096256685	0.729266601249286	0.869294750490701	0.7	0.555555555555556	0.144444444444444	chr6:80042360:+_vs_chr6:80042522:+	0.288888888888889	chr6:80042360:+;chr6:80042522:+	distal	FALSE
SKA2	1.2933619811561	0.730709940105506	0.869679315217596	0.535714285714286	0.520833333333333	0.0148809523809523	chr17:59112318:-_vs_chr17:59112076:-	0.181547619047619	chr17:59109951:-;chr17:59110987:-;chr17:59112076:-;chr17:59112318:-	distal	FALSE
NUF2	0.116666666666667	0.732678261375707	0.87068657094571	0.703703703703704	0.6	0.103703703703704	chr1:163343793:+_vs_chr1:163355758:+	0.207407407407407	chr1:163343793:+;chr1:163355758:+	distal	FALSE
SLC44A2	0.114583333333333	0.734985221412139	0.872092556293303	0.583333333333333	0.46875	0.114583333333333	chr19:10643912:+_vs_chr19:10644553:+	0.229166666666667	chr19:10643912:+;chr19:10644553:+	distal	FALSE
H3-3A	0.112189286926763	0.737665298763217	0.873936292885887	0.863013698630137	0.847161572052402	0.0158521265777353	chr1:226071846:+_vs_chr1:226072002:+	0.0317042531554705	chr1:226071846:+;chr1:226072002:+	distal	FALSE
MLLT11	0.592522423665809	0.743593167315517	0.877779037181617	0.921428571428571	0.901442307692308	0.0199862637362637	chr1:151068092:+_vs_chr1:151068494:+	0.0642857142857143	chr1:151067716:+;chr1:151068092:+;chr1:151068494:+	distal	FALSE
NDC80	0.106647759968072	0.743993374354718	0.877779037181617	0.15625	0.216216216216216	-0.0599662162162162	chr18:2589304:+_vs_chr18:2606508:+	-0.119932432432432	chr18:2589304:+;chr18:2606508:+	proximal	FALSE
SOD1	0.106381186642814	0.744302327919464	0.877779037181617	0.5625	0.5	0.0625	chr21:31668677:+_vs_chr21:31668926:+	0.125	chr21:31668677:+;chr21:31668926:+	distal	FALSE
RPS3A	0.104456144530315	0.746546235839442	0.879089345996065	0.96195652173913	0.970530451866405	-0.00857393012727425	chr4:151104262:+_vs_chr4:151104637:+	-0.0171478602545485	chr4:151104262:+;chr4:151104637:+	proximal	FALSE
FEN1	0.101010920897285	0.750619845697408	0.882546970092711	1	0.805194805194805	0.194805194805195	chr11:61796833:+_vs_chr11:61797238:+	0.38961038961039	chr11:61796833:+;chr11:61797238:+	distal	FALSE
PDHB	0.0997920997920996	0.752079265176	0.882925128255032	0.807692307692308	0.727272727272727	0.0804195804195804	chr3:58428048:-_vs_chr3:58427630:-	0.160839160839161	chr3:58427630:-;chr3:58428048:-	distal	FALSE
OTUD6B-AS1	0.0951136363636363	0.757774187277433	0.888267023153003	0	0.666666666666667	-0.666666666666667	chr8:91069322:-_vs_chr8:91068361:-	-1.33333333333333	chr8:91068361:-;chr8:91069322:-	proximal	FALSE
GPC4	0.0817307288384793	0.774965538846541	0.906182498658912	0.333333333333333	0.434782608695652	-0.101449275362319	chrX:133302396:-_vs_chrX:133301034:-	-0.202898550724638	chrX:133301034:-;chrX:133302396:-	proximal	FALSE
CHMP4B	0.0801818181818183	0.777051167548534	0.906182498658912	0.25	0.35	-0.1	chr20:33853832:+_vs_chr20:33854364:+	-0.2	chr20:33853832:+;chr20:33854364:+	proximal	FALSE
RPS19	0.0799686891594481	0.777339846738605	0.906182498658912	0.0301204819277108	0.0389344262295082	-0.00881394430179736	chr19:41871416:+_vs_chr19:41872925:+	-0.0176278886035946	chr19:41871416:+;chr19:41872925:+	proximal	FALSE
DHRS7	0.0796820175438596	0.777728793952107	0.906182498658912	0.631578947368421	0.541666666666667	0.0899122807017544	chr14:60154043:-_vs_chr14:60144802:-	0.179824561403509	chr14:60144802:-;chr14:60154043:-	distal	FALSE
SEPHS1	0.078702731092437	0.779063187438919	0.906376361997903	0.444444444444444	0.571428571428571	-0.126984126984127	chr10:13319057:-_vs_chr10:13317438:-	-0.253968253968254	chr10:13317438:-;chr10:13319057:-	proximal	FALSE
SNRNP40	0.0730263157894737	0.786980378031199	0.914216726575165	0.4	0.518518518518518	-0.118518518518518	chr1:31259675:-_vs_chr1:31259568:-	-0.237037037037037	chr1:31259568:-;chr1:31259675:-	proximal	FALSE
HACD3	0.0710895384097036	0.78975696960237	0.916070864591089	0.2	0.245283018867925	-0.0452830188679245	chr15:65576369:+_vs_chr15:65578349:+	-0.090566037735849	chr15:65576369:+;chr15:65578349:+	proximal	FALSE
GLUL	0.0700124466571836	0.791318658656236	0.916512356891402	0.815789473684211	0.864864864864865	-0.0490753911806544	chr1:182383797:-_vs_chr1:182382896:-	-0.0981507823613087	chr1:182382896:-;chr1:182383797:-	proximal	FALSE
RAB11A	0.0667597694112845	0.79611432981891	0.919479520309217	0.545454545454545	0.666666666666667	-0.121212121212121	chr15:65888084:+_vs_chr15:65889454:+	-0.242424242424242	chr15:65888084:+;chr15:65889454:+	proximal	FALSE
TMSB4X	0.0663100278255297	0.796787153303341	0.919479520309217	0.993925588458618	0.995083579154376	-0.0011579906957575	chrX:12977094:+_vs_chrX:12977227:+	-0.00231598139151505	chrX:12977094:+;chrX:12977227:+	proximal	FALSE
STAU2	0.0658783783783784	0.797435202536216	0.919479520309217	0	0.351351351351351	-0.351351351351351	chr8:73551980:-_vs_chr8:73420369:-	-0.702702702702703	chr8:73420369:-;chr8:73551980:-	proximal	FALSE
ARF1	0.0612926669167291	0.804464371100756	0.926208237350425	0.534883720930233	0.493975903614458	0.0409078173157747	chr1:228098267:+_vs_chr1:228099212:+	0.0818156346315494	chr1:228098267:+;chr1:228099212:+	distal	FALSE
SAP30	0.0585904990179432	0.808737744713475	0.929748873922454	0.6	0.661764705882353	-0.0617647058823529	chr4:173373461:+_vs_chr4:173377532:+	-0.123529411764706	chr4:173373461:+;chr4:173377532:+	proximal	FALSE
HNRNPR	0.40998256320837	0.81465441886013	0.934516651409477	0.516129032258065	0.5	0.0161290322580645	chr1:23321557:-_vs_chr1:23311244:-	0.0671316477768091	chr1:23309788:-;chr1:23311244:-;chr1:23321557:-	distal	FALSE
RAB18	0.0545701670070888	0.81529352191265	0.934516651409477	1	0.658536585365854	0.341463414634146	chr10:27539626:+_vs_chr10:27539828:+	0.682926829268293	chr10:27539626:+;chr10:27539828:+	distal	FALSE
RPL26L1	0.0524950592885375	0.818777201258433	0.937125528283988	1	0.65625	0.34375	chr5:172969530:+_vs_chr5:172969721:+	0.6875	chr5:172969530:+;chr5:172969721:+	distal	FALSE
EBNA1BP2	0.0482688201986447	0.826103510356563	0.944118297550358	0.285714285714286	0.368421052631579	-0.0827067669172932	chr1:43164410:-_vs_chr1:43164321:-	-0.165413533834587	chr1:43164321:-;chr1:43164410:-	proximal	FALSE
TPT1	0.0468455934629734	0.828646014233369	0.944557439017298	0.214285714285714	0.189024390243902	0.0252613240418118	chr13:45337177:-_vs_chr13:45336870:-	0.0505226480836238	chr13:45336870:-;chr13:45337177:-	distal	FALSE
CIRBP	0.0466923425862588	0.828922185529356	0.944557439017298	0.253968253968254	0.278688524590164	-0.02472027062191	chr19:1273172:+_vs_chr19:1274810:+	-0.0494405412438199	chr19:1273172:+;chr19:1274810:+	proximal	FALSE
KDM5B	0.0446428571428572	0.832662106350533	0.947427851214096	0.666666666666667	0.571428571428571	0.0952380952380952	chr1:202762767:-_vs_chr1:202745858:-	0.19047619047619	chr1:202745858:-;chr1:202762767:-	distal	FALSE
RCN2	0.043191661236016	0.835364802659102	0.948185216979313	0.625	0.577777777777778	0.0472222222222223	chr15:76949390:+_vs_chr15:76949904:+	0.0944444444444445	chr15:76949390:+;chr15:76949904:+	distal	FALSE
CCNA2	0.0427131782945736	0.836266285451834	0.948185216979313	0.7	0.763157894736842	-0.0631578947368422	chr4:121817359:-_vs_chr4:121816444:-	-0.126315789473684	chr4:121816444:-;chr4:121817359:-	proximal	FALSE
HES1	0.0423292729017065	0.836993393854162	0.948185216979313	0.898305084745763	0.867924528301887	0.0303805564438759	chr3:194138485:+_vs_chr3:194138604:+	0.0607611128877519	chr3:194138485:+;chr3:194138604:+	distal	FALSE
CLIP3	0.0407608695652173	0.840000207853977	0.950204316756102	0.571428571428571	0.434782608695652	0.136645962732919	chr19:36015729:-_vs_chr19:36014660:-	0.273291925465838	chr19:36014660:-;chr19:36015729:-	distal	FALSE
LAPTM4B	0.0393680393680394	0.842721314659737	0.951720766136337	0.230769230769231	0.32	-0.0892307692307692	chr8:97851846:+_vs_chr8:97852595:+	-0.178461538461538	chr8:97851846:+;chr8:97852595:+	proximal	FALSE
SREK1	0.339694564694565	0.843793668945618	0.951720766136337	0.444444444444444	0.522727272727273	-0.0782828282828283	chr5:66164808:+_vs_chr5:66170689:+	-0.156565656565657	chr5:66164808:+;chr5:66170611:+;chr5:66170689:+	proximal	FALSE
PSMC6	0.0341723874904654	0.853340610909708	0.959834432863158	0.6	0.518518518518518	0.0814814814814815	chr14:52727732:+_vs_chr14:52727992:+	0.162962962962963	chr14:52727732:+;chr14:52727992:+	distal	FALSE
KIF23	0.316910795507287	0.853461029221107	0.959834432863158	0.425	0.398148148148148	0.0268518518518518	chr15:69438391:+_vs_chr15:69448423:+	0.0851851851851852	chr15:69438315:+;chr15:69438391:+;chr15:69448423:+	distal	FALSE
EWSR1	0.309739367775082	0.856526789452455	0.961888261382207	0.567307692307692	0.581632653061224	-0.0143249607535322	chr22:29300336:+_vs_chr22:29300519:+	-0.0784929356357927	chr22:29300218:+;chr22:29300336:+;chr22:29300519:+	proximal	FALSE
SNX2	0.0267857142857142	0.86999611762139	0.974338539758195	0.4	0.56	-0.16	chr5:122826180:+_vs_chr5:122830108:+	-0.32	chr5:122826180:+;chr5:122830108:+	proximal	FALSE
FABP5	0.27823795993986	0.870124494912925	0.974338539758195	0.923913043478261	0.923954372623574	-4.13291453132958e-05	chr8:81283950:+_vs_chr8:81284570:+	-0.0130600099189949	chr8:81283950:+;chr8:81284570:+;chr8:81284777:+	proximal	FALSE
HMGN2	0.0237925397540296	0.87741395561675	0.981085345185299	0.913654618473896	0.917466410748561	-0.00381179227466488	chr1:26475228:+_vs_chr1:26475972:+	-0.00762358454932976	chr1:26475228:+;chr1:26475972:+	proximal	FALSE
MEAF6	0.0208651971809868	0.885146790920403	0.987970083411211	0.45	0.384615384615385	0.0653846153846154	chr1:37493311:-_vs_chr1:37493178:-	0.130769230769231	chr1:37493178:-;chr1:37493311:-	distal	FALSE
NES	0.020511583011583	0.886117497492529	0.987970083411211	0.166666666666667	0.288888888888889	-0.122222222222222	chr1:156672426:-_vs_chr1:156668763:-	-0.244444444444444	chr1:156668763:-;chr1:156672426:-	proximal	FALSE
FGD5-AS1	0.0197313229158511	0.888290054408322	0.988971423559337	0.692307692307692	0.608695652173913	0.0836120401337792	chr3:14945179:-_vs_chr3:14942784:-	0.167224080267558	chr3:14942784:-;chr3:14945179:-	distal	FALSE
PDCL	0.0192591499409681	0.889626101199345	0.989039906204429	0.285714285714286	0.409090909090909	-0.123376623376623	chr9:122819953:-_vs_chr9:122819177:-	-0.246753246753247	chr9:122819177:-;chr9:122819953:-	proximal	FALSE
COA4	0.0179425837320574	0.893442167625431	0.991042088577103	0.7	0.6	0.1	chr11:73872766:-_vs_chr11:73872667:-	0.2	chr11:73872667:-;chr11:73872766:-	distal	FALSE
CCSAP	0.0177604166666667	0.893981265469036	0.991042088577103	0.6875	0.6	0.0875	chr1:229325202:-_vs_chr1:229325168:-	0.175	chr1:229325168:-;chr1:229325202:-	distal	FALSE
MAGED4	0.0161171237282555	0.898977412493491	0.995159018680384	0.647058823529412	0.611940298507463	0.0351185250219491	chrX:52061827:-_vs_chrX:52192268:+	0.0702370500438982	chrX:52061827:-;chrX:52192268:+	distal	FALSE
VIM	0.0151843130293126	0.901929210741431	0.997004369708476	0.888372093023256	0.877862595419847	0.0105094976034085	chr10:17237341:+_vs_chr10:17237590:+	0.021018995206817	chr10:17237341:+;chr10:17237590:+	distal	FALSE
