gene_id	chisq	pvalue	adj_pvalue	PgS	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
DEK	20.5637506743924	0.00219669438815836	0.00815232855232684	0.475238095238095	0.261574074074074	0.213664021164021	chr6:18256382:-_vs_chr6:18224181:-	0.387301587301587	chr6:18224181:-;chr6:18224586:-;chr6:18226201:-;chr6:18236506:-;chr6:18249697:-;chr6:18249796:-;chr6:18256382:-	distal	TRUE
SRSF4	14.569829417287	0.00222372595383759	0.00822709756915145	0.395480225988701	0.529100529100529	-0.133620303111828	chr1:29149156:-_vs_chr1:29149009:-	-0.357008340059188	chr1:29147743:-;chr1:29147837:-;chr1:29149009:-;chr1:29149156:-	proximal	TRUE
STK4	9.31524827075099	0.00227254583898774	0.00838176628885909	1	0.607142857142857	0.392857142857143	chr20:44976031:+_vs_chr20:45025036:+	0.785714285714286	chr20:44976031:+;chr20:45025036:+	distal	TRUE
COL11A1	16.5989304812834	0.00231230979414277	0.00850218524307879	0.25	0.522222222222222	-0.272222222222222	chr1:103025930:-_vs_chr1:103025838:-	0.688888888888889	chr1:103021746:-;chr1:103022894:-;chr1:103025838:-;chr1:103025930:-;chr1:103074713:-	distal	TRUE
CADM3	9.27197802197802	0.00232686277910485	0.00852912005676563	0.666666666666667	0.166666666666667	0.5	chr1:159201267:+_vs_chr1:159202012:+	1	chr1:159201267:+;chr1:159202012:+	distal	TRUE
GAR1	9.26643939393939	0.00233390983980114	0.00852912005676563	0	0.6875	-0.6875	chr4:109818049:+_vs_chr4:109824737:+	-1.375	chr4:109818049:+;chr4:109824737:+	proximal	TRUE
RPS15A	9.25266414307499	0.0023515307993953	0.00856731495511397	0	0.038860103626943	-0.038860103626943	chr16:18782969:-_vs_chr16:18781311:-	-0.077720207253886	chr16:18781311:-;chr16:18782969:-	proximal	FALSE
C4orf3	9.22936298832842	0.002381644919678	0.00865065555931676	0	0.407407407407407	-0.407407407407407	chr4:119298488:-_vs_chr4:119297054:-	-0.814814814814815	chr4:119297054:-;chr4:119298488:-	proximal	TRUE
ZNF692	9.09688995215311	0.00256044496950762	0.00927191435927761	0.368421052631579	1	-0.631578947368421	chr1:248855318:-_vs_chr1:248850008:-	-1.26315789473684	chr1:248850008:-;chr1:248855318:-	proximal	TRUE
CCND2	20.095559076224	0.00266298382738632	0.00961409569101708	0.376288659793814	0.343042071197411	0.0332465885964034	chr12:4276581:+_vs_chr12:4300193:+	-0.252977679911921	chr12:4276581:+;chr12:4300193:+;chr12:4300989:+;chr12:4301290:+;chr12:4301558:+;chr12:4302693:+;chr12:4305353:+	proximal	TRUE
TSN	8.99678838226637	0.00270454476609558	0.00973473191410909	0.379310344827586	0.769230769230769	-0.389920424403183	chr2:121765791:+_vs_chr2:121767293:+	-0.779840848806366	chr2:121765791:+;chr2:121767293:+	proximal	TRUE
ARPP19	11.8089295320065	0.00272724110231552	0.00978694629809922	0.346153846153846	0.85	-0.503846153846154	chr15:52566592:-_vs_chr15:52549549:-	-1.00769230769231	chr15:52549549:-;chr15:52550792:-;chr15:52566592:-	proximal	TRUE
PDIA6	14.0823455997718	0.00279518223060126	0.0100007268430195	0.505555555555556	0.472222222222222	0.0333333333333333	chr2:10788704:-_vs_chr2:10783855:-	0.375	chr2:10783391:-;chr2:10783855:-;chr2:10788704:-;chr2:10790782:-	distal	TRUE
DNAJA2	8.926875	0.00281004728634286	0.010023900021432	0.266666666666667	0.916666666666667	-0.65	chr16:46956591:-_vs_chr16:46956385:-	-1.3	chr16:46956385:-;chr16:46956591:-	proximal	TRUE
C1orf131	8.91305003476056	0.0028313997720683	0.0100700081179215	0.909090909090909	0.307692307692308	0.601398601398601	chr1:231238887:-_vs_chr1:231223765:-	1.2027972027972	chr1:231223765:-;chr1:231238887:-	distal	TRUE
KIF5B	8.84293563579278	0.00294225503918264	0.0104332189074874	0.230769230769231	0.80952380952381	-0.578754578754579	chr10:32033846:-_vs_chr10:32022200:-	-1.15750915750916	chr10:32022200:-;chr10:32033846:-	proximal	TRUE
PIGBOS1	8.80202150790386	0.00300896961963776	0.0106382209925063	0	0.764705882352941	-0.764705882352941	chr15:55317633:-_vs_chr15:55317184:-	-1.52941176470588	chr15:55317184:-;chr15:55317633:-	proximal	TRUE
NCOA4	8.79445090166244	0.00302148172886012	0.0106384030472995	0	0.5	-0.5	chr10:46010526:-_vs_chr10:46005088:-	-1	chr10:46005088:-;chr10:46010526:-	proximal	TRUE
HNRNPM	13.9124162227677	0.0030268259716166	0.0106384030472995	0.800469483568075	0.843822843822844	-0.0433533602547688	chr19:8455573:+_vs_chr19:8473702:+	-0.195262483994878	chr19:8455573:+;chr19:8466261:+;chr19:8473702:+;chr19:8489114:+	proximal	FALSE
RAD54L	8.72721192135391	0.00313495513067663	0.0109861330825764	0.51219512195122	1	-0.48780487804878	chr1:46278433:+_vs_chr1:46278459:+	-0.975609756097561	chr1:46278433:+;chr1:46278459:+	proximal	TRUE
GOLIM4	8.61952861952862	0.00332577900373219	0.0116207775130408	0.1	0.7	-0.6	chr3:168024962:-_vs_chr3:168010038:-	-1.2	chr3:168010038:-;chr3:168024962:-	proximal	TRUE
SRP14	11.3802083333333	0.00337924094677723	0.0117731572343988	0.393229166666667	0.447761194029851	-0.0545320273631841	chr15:40036437:-_vs_chr15:40035740:-	-0.109064054726368	chr15:40035740:-;chr15:40036041:-;chr15:40036437:-	proximal	FALSE
FEN1	8.5111581023594	0.00352975349114177	0.0122382988921974	0.805194805194805	0.5	0.305194805194805	chr11:61796833:+_vs_chr11:61797238:+	0.61038961038961	chr11:61796833:+;chr11:61797238:+	distal	TRUE
MSANTD2	8.50535560454039	0.00354102703474706	0.0122382988921974	0.454545454545455	1	-0.545454545454545	chr11:124777129:-_vs_chr11:124773017:-	-1.09090909090909	chr11:124773017:-;chr11:124777129:-	proximal	TRUE
PTPRN2	8.50124601275917	0.00354903360957033	0.0122382988921974	0.607142857142857	1	-0.392857142857143	chr7:158308463:-_vs_chr7:157539056:-	-0.785714285714286	chr7:157539056:-;chr7:158308463:-	proximal	TRUE
TDP2	8.4988474025974	0.00355371524317363	0.0122382988921974	0.333333333333333	0.909090909090909	-0.575757575757576	chr6:24650123:-_vs_chr6:24649977:-	-1.15151515151515	chr6:24649977:-;chr6:24650123:-	proximal	TRUE
TOP2B	11.2581349206349	0.00359192337708046	0.0123343345850895	0.21875	0.6	-0.38125	chr3:25632720:-_vs_chr3:25604762:-	-0.7625	chr3:25604762:-;chr3:25630094:-;chr3:25632720:-	proximal	TRUE
SELENOF	8.41365853658537	0.00372412477792468	0.0127291514400811	0.4	0.158536585365854	0.241463414634146	chr1:86862735:-_vs_chr1:86862445:-	0.482926829268293	chr1:86862445:-;chr1:86862735:-	distal	TRUE
TMEM47	11.1836576735958	0.00372820335065136	0.0127291514400811	0.235294117647059	0.460526315789474	-0.225232198142415	chrX:34629250:-_vs_chrX:34628723:-	-0.817337461300309	chrX:34628500:-;chrX:34628723:-;chrX:34629250:-	proximal	TRUE
ACAT1	8.39278846153846	0.00376712560852814	0.0127889633584975	1	0.45	0.55	chr11:108131853:+_vs_chr11:108147594:+	1.1	chr11:108131853:+;chr11:108147594:+	distal	TRUE
PRRC2C	8.39278846153846	0.00376712560852814	0.0127889633584975	0.55	0	0.55	chr1:171515809:+_vs_chr1:171540880:+	1.1	chr1:171515809:+;chr1:171540880:+	distal	TRUE
USP1	11.1329171035152	0.00382399897530338	0.0129452656529392	0.441860465116279	0.706896551724138	-0.265036086607859	chr1:62439959:+_vs_chr1:62445095:+	-0.530072173215718	chr1:62439959:+;chr1:62440011:+;chr1:62445095:+	proximal	TRUE
UTP18	8.35142780172414	0.00385384372711695	0.0130094442200699	0.9	0.44	0.46	chr17:51293952:+_vs_chr17:51297933:+	0.92	chr17:51293952:+;chr17:51297933:+	distal	TRUE
CASC4	8.32438186813187	0.0039116446525276	0.0131673672106211	0.769230769230769	0.142857142857143	0.626373626373626	chr15:44332038:+_vs_chr15:44415748:+	1.25274725274725	chr15:44332038:+;chr15:44415748:+	distal	TRUE
HDAC2	11.0497818713545	0.00398630343190473	0.0133809904526016	0.608870967741935	0.628205128205128	-0.0193341604631927	chr6:113958337:-_vs_chr6:113943369:-	-0.421009098428453	chr6:113940717:-;chr6:113943369:-;chr6:113958337:-	proximal	TRUE
FNTA	8.26897240377633	0.00403283254035825	0.0134734926123118	1	0.555555555555556	0.444444444444444	chr8:43085185:+_vs_chr8:43085785:+	0.888888888888889	chr8:43085185:+;chr8:43085785:+	distal	TRUE
EXOSC8	11.02479902383	0.00403641033908589	0.0134734926123118	0.352564102564103	0.567307692307692	-0.21474358974359	chr13:37008122:+_vs_chr13:37009602:+	-0.42948717948718	chr13:37008122:+;chr13:37009401:+;chr13:37009602:+	proximal	TRUE
ASRGL1	8.19642857142857	0.00419729313297973	0.0139159906015626	0.769230769230769	0.125	0.644230769230769	chr11:62357090:+_vs_chr11:62392607:+	1.28846153846154	chr11:62357090:+;chr11:62392607:+	distal	TRUE
PLEKHO1	8.19514421755439	0.00420026553164119	0.0139159906015626	1	0.838235294117647	0.161764705882353	chr1:150156160:+_vs_chr1:150159626:+	0.323529411764706	chr1:150156160:+;chr1:150159626:+	distal	TRUE
ANAPC7	8.18855218855219	0.00421555531193778	0.0139159906015626	0.473684210526316	0.947368421052632	-0.473684210526316	chr12:110375474:-_vs_chr12:110373478:-	-0.947368421052632	chr12:110373478:-;chr12:110375474:-	proximal	TRUE
DEPDC1B	8.18855218855219	0.00421555531193778	0.0139159906015626	0.666666666666667	0.0909090909090909	0.575757575757576	chr5:60597659:-_vs_chr5:60596917:-	1.15151515151515	chr5:60596917:-;chr5:60597659:-	distal	TRUE
UGDH	8.18200549450549	0.00423079601159181	0.0139211530468197	0.142857142857143	0.807692307692308	-0.664835164835165	chr4:39499333:-_vs_chr4:39498755:-	-1.32967032967033	chr4:39498755:-;chr4:39499333:-	proximal	TRUE
THUMPD3	8.17788461538461	0.00424041816656266	0.0139211530468197	0.692307692307692	0.1875	0.504807692307692	chr3:9371189:+_vs_chr3:9385686:+	1.00961538461538	chr3:9371189:+;chr3:9385686:+	distal	TRUE
SOGA3	8.13785389957265	0.00433505617742452	0.0141928551562255	0.65	0	0.65	chr6:127512981:-_vs_chr6:127476377:-	1.3	chr6:127476377:-;chr6:127512981:-	distal	TRUE
EIF4A3	8.13187235038943	0.00434938088433113	0.0142008474228844	0.866666666666667	1	-0.133333333333333	chr17:80140752:-_vs_chr17:80135255:-	-0.266666666666667	chr17:80135255:-;chr17:80140752:-	proximal	TRUE
CDK11B	13.1256239500631	0.00437266416222541	0.0142379664137857	0.666666666666667	0.519607843137255	0.147058823529412	chr1:1649576:-_vs_chr1:1641068:-	0.494397759103641	chr1:1638503:-;chr1:1641068:-;chr1:1649576:-;chr1:1652491:-	distal	TRUE
DYNC1LI1	8.11233766233766	0.00439649941980161	0.0142766761050623	0.285714285714286	0.916666666666667	-0.630952380952381	chr3:32526133:-_vs_chr3:32525974:-	-1.26190476190476	chr3:32525974:-;chr3:32526133:-	proximal	TRUE
EIF5	8.09715508062697	0.00443347917341107	0.0143577442065751	0	0.0827067669172932	-0.0827067669172932	chr14:103338372:+_vs_chr14:103342179:+	-0.165413533834587	chr14:103338372:+;chr14:103342179:+	proximal	FALSE
SGCB	10.8066045995472	0.00450169043837483	0.0145392434428592	0.855263157894737	0.696969696969697	0.15829346092504	chr4:52023696:-_vs_chr4:52022924:-	0.31658692185008	chr4:52022924:-;chr4:52023010:-;chr4:52023696:-	distal	TRUE
SKP1	16.9743546976447	0.00454869167153702	0.0146514462196408	0.304065040650407	0.223529411764706	0.0805356288857006	chr5:134157473:-_vs_chr5:134157347:-	0.276103937509963	chr5:134156396:-;chr5:134156877:-;chr5:134157041:-;chr5:134157119:-;chr5:134157347:-;chr5:134157473:-	distal	TRUE
SNX5	8.04478941197691	0.00456347232938534	0.0146595414882137	0	0.636363636363636	-0.636363636363636	chr20:17942331:-_vs_chr20:17941600:-	-1.27272727272727	chr20:17941600:-;chr20:17942331:-	proximal	TRUE
ATP2B1	8.0366847826087	0.00458393544709758	0.0146857985503528	0.233333333333333	1	-0.766666666666667	chr12:89630505:-_vs_chr12:89626506:-	-1.53333333333333	chr12:89626506:-;chr12:89630505:-	proximal	TRUE
MRPS11	7.94400542784164	0.0048246926638518	0.01541579607835	1	0.586206896551724	0.413793103448276	chr15:88474224:+_vs_chr15:88478264:+	0.827586206896552	chr15:88474224:+;chr15:88478264:+	distal	TRUE
RAB18	10.654497432135	0.00485741577481417	0.0154789649357411	0.723404255319149	0.793103448275862	-0.0696991929567131	chr10:27539626:+_vs_chr10:27539828:+	-0.516507703595011	chr10:27533845:+;chr10:27539626:+;chr10:27539828:+	proximal	TRUE
SLC25A3	7.91489039599412	0.0049029550542737	0.0155825300262156	0.681818181818182	0.89041095890411	-0.208592777085928	chr12:98601238:+_vs_chr12:98601708:+	-0.417185554171856	chr12:98601238:+;chr12:98601708:+	proximal	TRUE
CADM4	7.90546869450955	0.00492855700715235	0.0156223491340771	0.65625	0.947368421052632	-0.291118421052632	chr19:43624838:-_vs_chr19:43622368:-	-0.582236842105263	chr19:43622368:-;chr19:43624838:-	proximal	TRUE
PGRMC2	10.604168757737	0.00498120036984814	0.0157411543103288	0.5	0.518518518518518	-0.0185185185185185	chr4:128269298:-_vs_chr4:128269250:-	-0.494128274616079	chr4:128269250:-;chr4:128269298:-;chr4:128270140:-	proximal	TRUE
ENSA	7.88219576719577	0.00499238283147666	0.0157411543103288	0.48780487804878	0.8	-0.31219512195122	chr1:150625131:-_vs_chr1:150622150:-	-0.624390243902439	chr1:150622150:-;chr1:150625131:-	proximal	TRUE
ARF1	7.8688438086304	0.00502938005092201	0.0158160767390837	0.493975903614458	0.719512195121951	-0.225536291507493	chr1:228098267:+_vs_chr1:228099212:+	-0.451072583014987	chr1:228098267:+;chr1:228099212:+	proximal	TRUE
HADH	10.5411437555482	0.00514066989739874	0.0161236234314737	0.628571428571429	0.526315789473684	0.102255639097744	chr4:108034492:+_vs_chr4:108035089:+	0.402255639097744	chr4:108034492:+;chr4:108035089:+;chr4:108035171:+	distal	TRUE
HDHD2	7.81208274976657	0.00518980567122137	0.0161659293586272	1	0.392857142857143	0.607142857142857	chr18:47107632:-_vs_chr18:47107410:-	1.21428571428571	chr18:47107410:-;chr18:47107632:-	distal	TRUE
PPP2CB	7.80817243554421	0.00520104771030885	0.0161659293586272	1	0.793103448275862	0.206896551724138	chr8:30786159:-_vs_chr8:30785616:-	0.413793103448276	chr8:30785616:-;chr8:30786159:-	distal	TRUE
SMARCB1	7.806569688916	0.00520566272892602	0.0161659293586272	0.954545454545455	0.807017543859649	0.147527910685806	chr22:23791881:+_vs_chr22:23834507:+	0.295055821371611	chr22:23791881:+;chr22:23834507:+	distal	TRUE
CRBN	10.515015015015	0.00520827012809328	0.0161659293586272	0.1	0.594594594594595	-0.494594594594595	chr3:3153436:-_vs_chr3:3149704:-	-0.989189189189189	chr3:3149704:-;chr3:3150011:-;chr3:3153436:-	proximal	TRUE
ACBD5	10.492437272623	0.00526739873841856	0.0162932959305	0.575757575757576	0.205882352941176	0.369875222816399	chr10:27231749:-_vs_chr10:27196598:-	0.739750445632799	chr10:27196598:-;chr10:27197012:-;chr10:27231749:-	distal	TRUE
PTMA	10.4889566394332	0.00527657366117449	0.0162932959305	0.843468468468468	0.784090909090909	0.0593775593775593	chr2:231713104:+_vs_chr2:231713541:+	0.118755118755119	chr2:231713104:+;chr2:231713412:+;chr2:231713541:+	distal	FALSE
COPS6	7.74830289082036	0.00537630405828804	0.0165584622413768	0.0217391304347826	0.232142857142857	-0.210403726708075	chr7:100091905:+_vs_chr7:100092185:+	-0.420807453416149	chr7:100091905:+;chr7:100092185:+	proximal	TRUE
SMOC1	12.6611990950226	0.00542962499149347	0.016679696310629	0.428104575163399	0.777777777777778	-0.349673202614379	chr14:70030465:+_vs_chr14:70032366:+	-0.696078431372549	chr14:70030465:+;chr14:70030640:+;chr14:70031177:+;chr14:70032366:+	proximal	TRUE
POU3F3	10.4089862665714	0.00549183336311465	0.0168275406895436	0.631578947368421	0.470588235294118	0.160990712074303	chr2:104854459:+_vs_chr2:104857825:+	0.736842105263158	chr2:104854459:+;chr2:104857825:+;chr2:104858574:+	distal	TRUE
DNAJC7	7.70218228498075	0.00551541025939266	0.0168565607671975	0.210526315789474	0.634146341463415	-0.423620025673941	chr17:41983564:-_vs_chr17:41976452:-	-0.847240051347882	chr17:41976452:-;chr17:41983564:-	proximal	TRUE
MYEF2	10.3296208189158	0.00571414608436662	0.0174193994153523	0.572916666666667	0.794117647058824	-0.221200980392157	chr15:48157127:-_vs_chr15:48143045:-	-0.620098039215686	chr15:48142197:-;chr15:48143045:-;chr15:48157127:-	proximal	TRUE
RCN2	7.60793010752688	0.00581121537354064	0.0176702350416821	0.577777777777778	0.731182795698925	-0.153405017921147	chr15:76949390:+_vs_chr15:76949904:+	-0.306810035842294	chr15:76949390:+;chr15:76949904:+	proximal	TRUE
PAICS	10.2884990253411	0.00583285020196776	0.0176910050541915	0.605263157894737	0.486111111111111	0.119152046783626	chr4:56459542:+_vs_chr4:56459648:+	0.678362573099415	chr4:56459542:+;chr4:56459648:+;chr4:56461361:+	distal	TRUE
FBXO7	7.58410714285714	0.00588851221577692	0.017814612905958	0.52	1	-0.48	chr22:32498173:+_vs_chr22:32498829:+	-0.96	chr22:32498173:+;chr22:32498829:+	proximal	TRUE
SEC16A	7.54285714285714	0.00602484301580912	0.0181810287977068	0.733333333333333	0	0.733333333333333	chr9:136447887:-_vs_chr9:136440548:-	1.46666666666667	chr9:136440548:-;chr9:136447887:-	distal	TRUE
NAP1L1	12.3545600094877	0.00626221742079265	0.0188497476520081	0.40625	0.548387096774194	-0.142137096774194	chr12:76049566:-_vs_chr12:76047596:-	-0.504032258064516	chr12:76047596:-;chr12:76049430:-;chr12:76049566:-;chr12:76056132:-	proximal	TRUE
PPIL4	7.42722496345029	0.00642443388688212	0.019289443454332	0.875	0.333333333333333	0.541666666666667	chr6:149533501:-_vs_chr6:149512217:-	1.08333333333333	chr6:149512217:-;chr6:149533501:-	distal	TRUE
SLC25A6	12.2817691465439	0.00647770607219296	0.0194006485119564	0.361240310077519	0.391498881431767	-0.0302585713542479	chrY:1386272:-_vs_chrY:1386138:-	-0.209427189012018	chrX:1386138:-;chrX:1386272:-;chrY:1386138:-;chrY:1386272:-	proximal	TRUE
SGCE	7.39164806547619	0.0065527420955725	0.0195763170105228	0.571428571428571	1	-0.428571428571429	chr7:94653634:-_vs_chr7:94585243:-	-0.857142857142857	chr7:94585243:-;chr7:94653634:-	proximal	TRUE
RNASEH2B	10.0429939417628	0.0065946473215685	0.019652377928365	0.535714285714286	0.53125	0.0044642857142857	chr13:50956503:+_vs_chr13:50956760:+	0.660714285714286	chr13:50953984:+;chr13:50956503:+;chr13:50956760:+	distal	TRUE
HNRNPA2B1	16.0788891536072	0.00662241413627651	0.0196860320717672	0.401075268817204	0.436363636363636	-0.0352883675464321	chr7:26191844:-_vs_chr7:26190125:-	-0.0863799283154122	chr7:26189927:-;chr7:26190125:-;chr7:26190329:-;chr7:26191844:-;chr7:26196593:-;chr7:26196861:-	proximal	FALSE
RTN3	10.0263404138131	0.00664978864912082	0.0197183559198496	0.174603174603175	0.355670103092784	-0.181066928489609	chr11:63758424:+_vs_chr11:63759888:+	-0.362133856979218	chr11:63758424:+;chr11:63759054:+;chr11:63759888:+	proximal	TRUE
ASNSD1	7.3312762973352	0.00677649186547399	0.0200443261862411	0.111111111111111	0.666666666666667	-0.555555555555556	chr2:189667263:+_vs_chr2:189670831:+	-1.11111111111111	chr2:189667263:+;chr2:189670831:+	proximal	TRUE
SREK1	9.94411709689487	0.00692886992926689	0.0204444433715406	0.522727272727273	0.296296296296296	0.226430976430976	chr5:66164808:+_vs_chr5:66170689:+	0.452861952861953	chr5:66164808:+;chr5:66170611:+;chr5:66170689:+	distal	TRUE
NCOR1	9.90317567567568	0.0070721705490574	0.0208158714436542	0.3	0.378378378378378	-0.0783783783783784	chr17:16137369:-_vs_chr17:16126082:-	-0.422972972972973	chr17:16126082:-;chr17:16137369:-;chr17:16149453:-	proximal	TRUE
HSBP1	9.88266101185566	0.00714508546666102	0.020978813593759	0.536842105263158	0.380681818181818	0.15616028708134	chr16:83811795:+_vs_chr16:83812993:+	0.322129186602871	chr16:83811666:+;chr16:83811795:+;chr16:83812993:+	distal	TRUE
TOB1	9.86524822695035	0.00720756497573628	0.0211103925147178	0.611111111111111	0.457446808510638	0.153664302600473	chr17:50862845:-_vs_chr17:50862223:-	0.721040189125296	chr17:50862223:-;chr17:50862845:-;chr17:50862969:-	distal	TRUE
PPP1R14B	7.19795581786861	0.00729866723136974	0.0213249568251512	0.892857142857143	0.545454545454545	0.347402597402597	chr11:64244538:-_vs_chr11:64244484:-	0.694805194805195	chr11:64244484:-;chr11:64244538:-	distal	TRUE
PSMC2	7.17095238095238	0.00740934292317371	0.0215955238858356	0.472222222222222	0.133333333333333	0.338888888888889	chr7:103368155:+_vs_chr7:103368221:+	0.677777777777778	chr7:103368155:+;chr7:103368221:+	distal	TRUE
DPYSL3	7.16378859236002	0.00743899113359753	0.0216291834662994	1	0.538461538461538	0.461538461538462	chr5:147393372:-_vs_chr5:147390808:-	0.923076923076923	chr5:147390808:-;chr5:147393372:-	distal	TRUE
RPS19	7.13527786559795	0.00755819298927561	0.0219224286946222	0.0389344262295082	0.0130813953488372	0.025853030880671	chr19:41871416:+_vs_chr19:41872925:+	0.0517060617613419	chr19:41871416:+;chr19:41872925:+	distal	FALSE
