gene_id	chisq	pvalue	adj_pvalue	IP	PgG2M	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
MRPS30	6.02353238866397	0.014116364940075	0.0427141732238477	0.433333333333333	0.866666666666667	-0.433333333333333	chr5:44815181:+_vs_chr5:44815311:+	-0.866666666666667	chr5:44815181:+;chr5:44815311:+	proximal	TRUE
CETN3	6.01688878676471	0.0141696046877206	0.0427524175821484	0.333333333333333	0.888888888888889	-0.555555555555556	chr5:90393829:-_vs_chr5:90393711:-	-1.11111111111111	chr5:90393711:-;chr5:90393829:-	proximal	TRUE
YTHDC2	6.00888888888889	0.0142339876729822	0.0428239686275721	0.5	0	0.5	chr5:113539174:+_vs_chr5:113563551:+	1	chr5:113539174:+;chr5:113563551:+	distal	TRUE
SPAST	8.48484848484848	0.0143727066499027	0.043118119949708	0.558823529411765	1	-0.441176470588235	chr2:32154424:+_vs_chr2:32157637:+	-1.11764705882353	chr2:32128476:+;chr2:32154424:+;chr2:32157637:+	proximal	TRUE
RPL23A	5.98090424873034	0.0144615858170285	0.0432615052992358	0.151724137931034	0.0185185185185185	0.133205619412516	chr17:28723936:+_vs_chr17:28724351:+	0.266411238825032	chr17:28723936:+;chr17:28724351:+	distal	TRUE
TMEM183A	5.97379138013753	0.0145200293317438	0.0433132886298193	0.5	0.923076923076923	-0.423076923076923	chr1:203008795:+_vs_chr1:203023540:+	-0.846153846153846	chr1:203008795:+;chr1:203023540:+	proximal	TRUE
CUL5	5.86420049310674	0.01545187543323	0.0459627820090147	0.567567567567568	1	-0.432432432432432	chr11:108054767:+_vs_chr11:108054904:+	-0.864864864864865	chr11:108054767:+;chr11:108054904:+	proximal	TRUE
OGA	10.3793816489362	0.0156018464476263	0.0462781529840858	0.494791666666667	0.426666666666667	0.068125	chr10:101800363:-_vs_chr10:101799218:-	0.37	chr10:101784450:-;chr10:101799218:-;chr10:101799277:-;chr10:101800363:-	distal	TRUE
C11orf58	12.2158716026675	0.0158161466172582	0.046782029179699	0.641534391534392	0.8	-0.158465608465608	chr11:16755063:+_vs_chr11:16755892:+	-0.299470899470899	chr11:16752802:+;chr11:16755063:+;chr11:16755325:+;chr11:16755774:+;chr11:16755892:+	proximal	TRUE
CDC123	5.77484322742475	0.0162571702512594	0.0478277009979179	0.738461538461539	0.25	0.488461538461539	chr10:12237195:+_vs_chr10:12250587:+	0.976923076923077	chr10:12237195:+;chr10:12250587:+	distal	TRUE
TOP2A	18.7488686103784	0.0162619555742658	0.0478277009979179	0.208333333333333	0.461413043478261	-0.253079710144928	chr17:40411173:-_vs_chr17:40398903:-	-0.645652173913043	chr17:40388525:-;chr17:40396288:-;chr17:40398613:-;chr17:40398773:-;chr17:40398903:-;chr17:40400281:-;chr17:40407613:-;chr17:40411173:-;chr17:40413206:-	proximal	TRUE
C1QBP	5.7695800830083	0.0163059303497175	0.0478277009979179	0.930693069306931	0.666666666666667	0.264026402640264	chr17:5432878:-_vs_chr17:5432777:-	0.528052805280528	chr17:5432777:-;chr17:5432878:-	distal	TRUE
NTMT1	5.75407608695652	0.016450444395136	0.0481175498557728	0.434782608695652	0.916666666666667	-0.481884057971014	chr9:129635599:+_vs_chr9:129636099:+	-0.963768115942029	chr9:129635599:+;chr9:129636099:+	proximal	TRUE
ARMC1	5.74519208236342	0.0165338474720011	0.0482275384709615	0.478260869565217	0	0.478260869565217	chr8:65603489:-_vs_chr8:65603291:-	0.956521739130435	chr8:65603291:-;chr8:65603489:-	distal	TRUE
TCF12	5.72006944444444	0.0167720670650065	0.0487872558548395	0.571428571428571	0	0.571428571428571	chr15:57286267:+_vs_chr15:57288518:+	1.14285714285714	chr15:57286267:+;chr15:57288518:+	distal	TRUE
TOPORS	5.70618465355308	0.0169052424466651	0.0489602246814994	0.289473684210526	0.666666666666667	-0.37719298245614	chr9:32542849:-_vs_chr9:32542658:-	-0.754385964912281	chr9:32542658:-;chr9:32542849:-	proximal	TRUE
USP33	5.70418391994479	0.0169245221121232	0.0489602246814994	0.652173913043478	0	0.652173913043478	chr1:77722738:-_vs_chr1:77711770:-	1.30434782608696	chr1:77711770:-;chr1:77722738:-	distal	TRUE
ASRGL1	8.13943090157924	0.0170822485563287	0.0492811170679839	0.361111111111111	0.695652173913043	-0.334541062801932	chr11:62357090:+_vs_chr11:62393409:+	-0.669082125603865	chr11:62357090:+;chr11:62390633:+;chr11:62393409:+	proximal	TRUE
SUMO2	5.66488848621201	0.0173078173057071	0.0497954415926491	0.782287822878229	0.952380952380952	-0.170093129502724	chr17:75167947:-_vs_chr17:75167733:-	-0.340186259005447	chr17:75167733:-;chr17:75167947:-	proximal	TRUE
HNRNPA2B1	13.7288691349457	0.0174265674738763	0.0500004783378521	0.4375	0.395145631067961	0.0423543689320388	chr7:26191844:-_vs_chr7:26189927:-	0.147504997144489	chr7:26189927:-;chr7:26190125:-;chr7:26190329:-;chr7:26191844:-;chr7:26196593:-;chr7:26196861:-	distal	FALSE
MAPKAPK5	5.64067873303168	0.0175484123741716	0.0502132560597899	0.735294117647059	0	0.735294117647059	chr12:111893159:+_vs_chr12:111893414:+	1.47058823529412	chr12:111893159:+;chr12:111893414:+	distal	FALSE
PRC1	5.611955553498	0.0178383447020996	0.050904544637699	0.142857142857143	0.676470588235294	-0.533613445378151	chr15:90976709:-_vs_chr15:90966040:-	-1.0672268907563	chr15:90966040:-;chr15:90976709:-	proximal	FALSE
PAX6	5.51655622011993	0.018837306785756	0.0536099568794622	1	0.627906976744186	0.372093023255814	chr11:31793214:-_vs_chr11:31789837:-	0.744186046511628	chr11:31789837:-;chr11:31793214:-	distal	FALSE
SRP14	7.92811414605689	0.0189859305207478	0.0538872906694001	0.447422680412371	0.464788732394366	-0.0173660519819951	chr15:40036437:-_vs_chr15:40036041:-	-0.217917816175403	chr15:40035740:-;chr15:40036041:-;chr15:40036437:-	proximal	FALSE
HNRNPDL	7.90026473399584	0.0192521532569907	0.0544960144613204	0.871165644171779	0.991071428571428	-0.119905784399649	chr4:82427245:-_vs_chr4:82424628:-	-0.239811568799299	chr4:82424628:-;chr4:82426040:-;chr4:82427245:-	proximal	FALSE
PGD	7.88269794721408	0.0194219973042836	0.0546790876468509	0.268181818181818	0	0.268181818181818	chr1:10420144:+_vs_chr1:10420511:+	0.536363636363636	chr1:10420144:+;chr1:10420249:+;chr1:10420511:+	distal	FALSE
ACAA2	5.46262626262626	0.0194274260723858	0.0546790876468509	0.583333333333333	1	-0.416666666666667	chr18:49783586:-_vs_chr18:49783504:-	-0.833333333333333	chr18:49783504:-;chr18:49783586:-	proximal	FALSE
NIPBL	7.87749287749288	0.0194726095608443	0.0546790876468509	0.284615384615385	0	0.284615384615385	chr5:36975878:+_vs_chr5:36985201:+	0.584615384615385	chr5:36975878:+;chr5:36985201:+;chr5:36986300:+	distal	FALSE
CCDC112	5.4279356060606	0.0198170922428988	0.0554983992866289	0.740740740740741	0	0.740740740740741	chr5:115284798:-_vs_chr5:115267190:-	1.48148148148148	chr5:115267190:-;chr5:115284798:-	distal	FALSE
BBX	7.78231394621638	0.0204217050010432	0.0570399346580861	0.451219512195122	0.6	-0.148780487804878	chr3:107772739:+_vs_chr3:107772895:+	-1.01951219512195	chr3:107772739:+;chr3:107772895:+;chr3:107773090:+	proximal	FALSE
TOMM20	5.36728896103896	0.020517843533223	0.0571568498425497	0.7	0	0.7	chr1:235112027:-_vs_chr1:235109341:-	1.4	chr1:235109341:-;chr1:235112027:-	distal	FALSE
SRSF6	9.77283559848661	0.0205991724899632	0.0572320016673647	0.601449275362319	0.212121212121212	0.389328063241107	chr20:43460879:+_vs_chr20:43463605:+	0.671936758893281	chr20:43460879:+;chr20:43461551:+;chr20:43461694:+;chr20:43463605:+	distal	FALSE
RAB14	7.737955346651	0.0208797043964616	0.0578587598144054	0.641304347826087	0.928571428571429	-0.287267080745342	chr9:121179502:-_vs_chr9:121179290:-	-0.645962732919255	chr9:121179290:-;chr9:121179502:-;chr9:121180677:-	proximal	FALSE
ZC3H13	7.70578512396694	0.0212182724188357	0.0586426269213491	0.654545454545455	0.25	0.404545454545455	chr13:46020488:-_vs_chr13:45969660:-	0.809090909090909	chr13:45969660:-;chr13:45970362:-;chr13:46020488:-	distal	FALSE
LARP7	7.69806384092098	0.0213003468904981	0.0587153541248548	0.560606060606061	0.642857142857143	-0.0822510822510824	chr4:112647495:+_vs_chr4:112657586:+	-0.673160173160173	chr4:112647271:+;chr4:112647495:+;chr4:112657586:+	proximal	FALSE
HNRNPD	11.4384701159679	0.0220540120648736	0.0606341376091696	0.597826086956522	0.565217391304348	0.0326086956521739	chr4:82359469:-_vs_chr4:82357313:-	0.326086956521739	chr4:82353342:-;chr4:82353829:-;chr4:82353997:-;chr4:82357313:-;chr4:82359469:-	distal	FALSE
SOX11	7.58340964590964	0.0225571131679254	0.0618558337651704	0.5	0.357142857142857	0.142857142857143	chr2:5700316:+_vs_chr2:5701385:+	0.880952380952381	chr2:5695459:+;chr2:5700316:+;chr2:5701385:+	distal	FALSE
PCMTD2	7.569573283859	0.0227137084127861	0.061962525799647	0.408163265306122	1	-0.591836734693878	chr20:64275653:+_vs_chr20:64275854:+	-1.26530612244898	chr20:64274907:+;chr20:64275653:+;chr20:64275854:+	proximal	FALSE
USP1	7.569573283859	0.0227137084127861	0.061962525799647	0.642857142857143	0.5	0.142857142857143	chr1:62442255:+_vs_chr1:62451733:+	1.36734693877551	chr1:62439959:+;chr1:62442255:+;chr1:62451733:+	distal	FALSE
SBDSP1	5.15775	0.0231428599394259	0.0629701072770427	0.285714285714286	1	-0.714285714285714	chr7:72833797:+_vs_chr7:72837376:+	-1.42857142857143	chr7:72833797:+;chr7:72837376:+	proximal	FALSE
CDKN1B	5.15300818454639	0.0232061372798493	0.0629795426692818	0.732558139534884	0.5	0.232558139534884	chr12:12718845:+_vs_chr12:12722369:+	0.465116279069767	chr12:12718845:+;chr12:12722369:+	distal	FALSE
RBM34	7.48010610079576	0.0237528430001082	0.0642975415915525	0.327586206896552	1	-0.672413793103448	chr1:235154950:-_vs_chr1:235131647:-	-1.3448275862069	chr1:235131647:-;chr1:235131905:-;chr1:235154950:-	proximal	FALSE
DSTN	7.43801652892562	0.0242580134542822	0.0654966363265621	0.560606060606061	0	0.560606060606061	chr20:17601010:+_vs_chr20:17608000:+	1.15151515151515	chr20:17601010:+;chr20:17608000:+;chr20:17608242:+	distal	FALSE
MYEF2	11.1999831932074	0.0244060745472283	0.0657278682819217	0.50974025974026	0.347826086956522	0.161914172783738	chr15:48143045:-_vs_chr15:48142421:-	0.365330321852061	chr15:48141797:-;chr15:48142016:-;chr15:48142197:-;chr15:48142421:-;chr15:48143045:-	distal	FALSE
PPIE	5.02222677251344	0.0250239683510974	0.0671323344781073	0.21875	0.6	-0.38125	chr1:39753699:+_vs_chr1:39763911:+	-0.7625	chr1:39753699:+;chr1:39763911:+	proximal	FALSE
DYNC1I2	7.37335673283767	0.0250550877966725	0.0671323344781073	0.338235294117647	0.256410256410256	0.0818250377073907	chr2:171725949:+_vs_chr2:171748411:+	0.355580693815988	chr2:171725691:+;chr2:171725949:+;chr2:171748411:+	distal	FALSE
CCT8	7.32520162764065	0.0256656742065785	0.0684519552324852	0.75	0.767857142857143	-0.0178571428571428	chr21:29061531:-_vs_chr21:29061272:-	-0.3301393728223	chr21:29056326:-;chr21:29061272:-;chr21:29061531:-	proximal	FALSE
SSRP1	4.97759812667262	0.0256776090378268	0.0684519552324852	0.354545454545455	0.175438596491228	0.179106858054226	chr11:57326854:-_vs_chr11:57325988:-	0.358213716108453	chr11:57325988:-;chr11:57326854:-	distal	FALSE
FAM98B	4.97068796098602	0.0257803913261109	0.0685303266866126	0.3125	0.857142857142857	-0.544642857142857	chr15:38470284:+_vs_chr15:38484919:+	-1.08928571428571	chr15:38470284:+;chr15:38484919:+	proximal	FALSE
C5orf24	7.30769230769231	0.0258913548946864	0.0685303266866126	0.320987654320988	0	0.320987654320988	chr5:134855142:+_vs_chr5:134856491:+	0.765432098765432	chr5:134855142:+;chr5:134856491:+;chr5:134859735:+	distal	FALSE
UBXN2A	4.96253220463747	0.0259022507324519	0.0685303266866126	0.684210526315789	0	0.684210526315789	chr2:23984726:+_vs_chr2:24000568:+	1.36842105263158	chr2:23984726:+;chr2:24000568:+	distal	FALSE
PCM1	7.24808178457136	0.0266746689521972	0.0702371254142175	0.183823529411765	0.276595744680851	-0.0927722152690864	chr8:17937189:+_vs_chr8:17947255:+	-0.42459324155194	chr8:17937189:+;chr8:17947255:+;chr8:18027752:+	proximal	FALSE
SOD1	4.91135069968422	0.0266807693881168	0.0702371254142175	0.309859154929577	0.5625	-0.252640845070423	chr21:31668677:+_vs_chr21:31668926:+	-0.505281690140845	chr21:31668677:+;chr21:31668926:+	proximal	FALSE
RBBP4	4.87793521022867	0.0272021404457074	0.0714310570806231	0.775510204081633	0.466666666666667	0.308843537414966	chr1:32680505:+_vs_chr1:32680653:+	0.617687074829932	chr1:32680505:+;chr1:32680653:+	distal	FALSE
SUCLA2	4.85877403846154	0.0275058747228124	0.0720489703560235	0.48	1	-0.52	chr13:47942698:-_vs_chr13:47942656:-	-1.04	chr13:47942656:-;chr13:47942698:-	proximal	FALSE
KIF5C	4.84169884169884	0.0277795155520232	0.0724929810038937	0.881578947368421	0.583333333333333	0.298245614035088	chr2:148946951:+_vs_chr2:148962060:+	0.596491228070175	chr2:148946951:+;chr2:148962060:+	distal	FALSE
TRIB2	4.83961700064641	0.0278130715342574	0.0724929810038937	0.346153846153846	1	-0.653846153846154	chr2:12741565:+_vs_chr2:12742734:+	-1.30769230769231	chr2:12741565:+;chr2:12742734:+	proximal	FALSE
SKP1	7.14626580279338	0.0280677821986497	0.0729762337164892	0.228155339805825	0.404255319148936	-0.176099979343111	chr5:134157473:-_vs_chr5:134156877:-	-0.352199958686222	chr5:134156877:-;chr5:134157347:-;chr5:134157473:-	proximal	FALSE
BZW1	4.81844863731656	0.0281566763506474	0.0730270448207678	0.679245283018868	1	-0.320754716981132	chr2:200818026:+_vs_chr2:200823837:+	-0.641509433962264	chr2:200818026:+;chr2:200823837:+	proximal	FALSE
RAB8B	4.78877551020408	0.0286457840170434	0.0739706837240027	0.333333333333333	1	-0.666666666666667	chr15:63266047:+_vs_chr15:63267770:+	-1.33333333333333	chr15:63266047:+;chr15:63267770:+	proximal	FALSE
MAPK10	4.78561476139601	0.0286984018960212	0.0739706837240027	0.46875	0	0.46875	chr4:86029238:-_vs_chr4:86016478:-	0.9375	chr4:86016478:-;chr4:86029238:-	distal	FALSE
SMDT1	4.78364444444444	0.0287312532223335	0.0739706837240027	0.08	0.333333333333333	-0.253333333333333	chr22:42083353:+_vs_chr22:42084284:+	-0.506666666666667	chr22:42083353:+;chr22:42084284:+	proximal	FALSE
NKAIN4	4.77860257475083	0.0288154953061492	0.0740066257496953	0.488372093023256	0	0.488372093023256	chr20:63241255:-_vs_chr20:63240784:-	0.976744186046512	chr20:63240784:-;chr20:63241255:-	distal	FALSE
ILF3	9.02650506474519	0.028940555010143	0.0741469694055488	0.538011695906433	0.458333333333333	0.0796783625730995	chr19:10681104:+_vs_chr19:10683493:+	0.478070175438597	chr19:10677234:+;chr19:10681104:+;chr19:10683493:+;chr19:10689844:+	distal	FALSE
MOCS2	4.73330269607843	0.0295840252084923	0.0756115984090835	0.407407407407407	1	-0.592592592592593	chr5:53098638:-_vs_chr5:53098062:-	-1.18518518518519	chr5:53098062:-;chr5:53098638:-	proximal	FALSE
CTNNB1	4.72725376475377	0.0296882518557239	0.075694259574037	0.69047619047619	1	-0.30952380952381	chr3:41225794:+_vs_chr3:41240445:+	-0.619047619047619	chr3:41225794:+;chr3:41240445:+	proximal	FALSE
ZNF302	4.71014492753623	0.029985123642615	0.0762665101344773	0.434782608695652	1	-0.565217391304348	chr19:34684527:+_vs_chr19:34686322:+	-1.1304347826087	chr19:34684527:+;chr19:34686322:+	proximal	FALSE
CALM2	7.0060202410069	0.0301066223287736	0.0763910200293942	0.417089678510998	0.446078431372549	-0.0289887528615507	chr2:47162342:-_vs_chr2:47160169:-	-0.144819349059421	chr2:47160106:-;chr2:47160169:-;chr2:47162342:-	proximal	FALSE
AZI2	4.68129571577848	0.0304927405455693	0.0771696330865712	0.607142857142857	1	-0.392857142857143	chr3:28332766:-_vs_chr3:28323664:-	-0.785714285714286	chr3:28323664:-;chr3:28332766:-	proximal	FALSE
PAK2	4.67550977316602	0.0305956211183991	0.0771696330865712	0.621621621621622	0.125	0.496621621621622	chr3:196782826:+_vs_chr3:196810631:+	0.993243243243243	chr3:196782826:+;chr3:196810631:+	distal	FALSE
DNAJB6	8.90122884414855	0.030633339629807	0.0771696330865712	0.717761557177616	0.586666666666667	0.131094890510949	chr7:157386284:+_vs_chr7:157417435:+	0.407007299270073	chr7:157363212:+;chr7:157366536:+;chr7:157386284:+;chr7:157417435:+	distal	FALSE
TSPAN5	6.95940500338066	0.0308165775489025	0.0774459574200342	0.506666666666667	0.294117647058824	0.212549019607843	chr4:98471208:-_vs_chr4:98470367:-	0.494901960784314	chr4:98470367:-;chr4:98471208:-;chr4:98471992:-	distal	FALSE
RB1CC1	6.95121951219512	0.0309429604108854	0.0775784221730056	0.731707317073171	0.421052631578947	0.310654685494223	chr8:52661118:-_vs_chr8:52657243:-	0.621309370988447	chr8:52657243:-;chr8:52657292:-;chr8:52661118:-	distal	FALSE
MAPRE1	4.57129522067373	0.0325119752493063	0.081318550920474	0.841121495327103	1	-0.158878504672897	chr20:32849169:+_vs_chr20:32850405:+	-0.317757009345794	chr20:32849169:+;chr20:32850405:+	proximal	FALSE
HNRNPA3	13.744576037378	0.0326232378197406	0.0814034820478361	0.367446393762183	0.214285714285714	0.153160679476469	chr2:177216037:+_vs_chr2:177222654:+	0.285045948203843	chr2:177216037:+;chr2:177219778:+;chr2:177220127:+;chr2:177220534:+;chr2:177220986:+;chr2:177221383:+;chr2:177222654:+	distal	FALSE
OAZ1	6.81374397605311	0.0331447154600879	0.0825091852942614	0.592696629213483	0.754237288135593	-0.16154065892211	chr19:2273241:+_vs_chr19:2273488:+	-0.32308131784422	chr19:2273241:+;chr19:2273325:+;chr19:2273488:+	proximal	FALSE
EBNA1BP2	4.5312895164367	0.0332805312330581	0.082651885350024	0.652173913043478	0.285714285714286	0.366459627329193	chr1:43164410:-_vs_chr1:43164321:-	0.732919254658385	chr1:43164321:-;chr1:43164410:-	distal	FALSE
PRPF38A	4.49002819186165	0.034093115422283	0.0844707071521507	0.739130434782609	0.352941176470588	0.38618925831202	chr1:52417021:+_vs_chr1:52418179:+	0.772378516624041	chr1:52417021:+;chr1:52418179:+	distal	FALSE
APEX1	4.47860678972233	0.0343216885036121	0.0847311179511787	0.883040935672515	0.983870967741935	-0.100830032069421	chr14:20455953:+_vs_chr14:20457767:+	-0.201660064138842	chr14:20455953:+;chr14:20457767:+	proximal	FALSE
NSG2	4.47674237482456	0.0343591522935929	0.0847311179511787	0.527397260273973	0	0.527397260273973	chr5:174107839:+_vs_chr5:174109179:+	1.05479452054795	chr5:174107839:+;chr5:174109179:+	distal	FALSE
EIF4G1	4.44444444444444	0.0350149810196625	0.0861466705927679	0.5	0	0.5	chr3:184325318:+_vs_chr3:184335353:+	1	chr3:184325318:+;chr3:184335353:+	distal	FALSE
GRB2	6.69329761904762	0.0352021256814515	0.0863744248840476	0.33125	0.357142857142857	-0.0258928571428571	chr17:75320166:-_vs_chr17:75320015:-	-0.232142857142857	chr17:75320015:-;chr17:75320166:-;chr17:75320341:-	proximal	FALSE
RPLP1	4.42978202257381	0.0353170180444191	0.0863744248840476	0.935196950444727	0.885714285714286	0.0494826647304412	chr15:69455456:+_vs_chr15:69455546:+	0.0989653294608823	chr15:69455456:+;chr15:69455546:+	distal	FALSE
GPANK1	4.42801339285714	0.0353536344966994	0.0863744248840476	0.416666666666667	1	-0.583333333333333	chr6:31664262:-_vs_chr6:31662085:-	-1.16666666666667	chr6:31662085:-;chr6:31664262:-	proximal	FALSE
MORF4L1	8.50850307028068	0.0365923060066746	0.0891937458912695	0.593837535014006	0.671957671957672	-0.0781201369436664	chr15:78891014:+_vs_chr15:78897216:+	-0.288515406162465	chr15:78891014:+;chr15:78891571:+;chr15:78897216:+;chr15:78897733:+	proximal	FALSE
USP39	6.60983606557377	0.0367022200917918	0.0892550525557892	0.614754098360656	0	0.614754098360656	chr2:85636125:+_vs_chr2:85649283:+	1.22950819672131	chr2:85636125:+;chr2:85637436:+;chr2:85649283:+	distal	FALSE
NRG1	4.346183123097	0.0370919872503828	0.0899950750568043	0.5	0	0.5	chr8:32743222:+_vs_chr8:32764469:+	1	chr8:32743222:+;chr8:32764469:+	distal	FALSE
NBDY	4.32458521870287	0.0375655686054153	0.0909345833137984	0.194444444444444	0.5	-0.305555555555556	chrX:56817571:+_vs_chrX:56818380:+	-0.611111111111111	chrX:56817571:+;chrX:56818380:+	proximal	FALSE
BNIP3	4.31383518442342	0.0378036437273402	0.0913010019378194	0.717948717948718	1	-0.282051282051282	chr10:131968375:-_vs_chr10:131967686:-	-0.564102564102564	chr10:131967686:-;chr10:131968375:-	proximal	FALSE
CNOT3	4.30053780284043	0.03810032285713	0.0918069564497892	0.238095238095238	0.7	-0.461904761904762	chr19:54143494:+_vs_chr19:54155681:+	-0.923809523809524	chr19:54143494:+;chr19:54155681:+	proximal	FALSE
CCSAP	4.24145104895105	0.0394484375020717	0.0947204297994478	0.44	0.846153846153846	-0.406153846153846	chr1:229326835:-_vs_chr1:229325168:-	-0.812307692307692	chr1:229325168:-;chr1:229326835:-	proximal	FALSE
KIF4A	6.46153846153846	0.0395270816435786	0.0947204297994478	0.5	0.525641025641026	-0.0256410256410257	chrX:70330267:+_vs_chrX:70374194:+	-1.1025641025641	chrX:70302059:+;chrX:70330267:+;chrX:70374194:+	proximal	FALSE
