gene_id	chisq	pvalue	adj_pvalue	IP	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
PHYHIPL	12.1066720628316	0.00235000921063219	0.00822503223721265	0.368421052631579	0.268292682926829	0.10012836970475	chr10:59246145:+_vs_chr10:59246330:+	0.586906290115533	chr10:59246145:+;chr10:59246330:+;chr10:59246569:+	distal	TRUE
GDI1	12.0983191789102	0.00235984441148422	0.00823992954080898	0.892045454545454	0.911290322580645	-0.0192448680351908	chrX:154439693:+_vs_chrX:154443292:+	-0.149010263929619	chrX:154439693:+;chrX:154443292:+;chrX:154443467:+	proximal	FALSE
DIMT1	9.18815038777348	0.00243586911344203	0.00846722920206145	0.260869565217391	0.846153846153846	-0.585284280936455	chr5:62388626:-_vs_chr5:62388527:-	-1.17056856187291	chr5:62388527:-;chr5:62388626:-	proximal	TRUE
CBWD2	12.034462136503	0.00243640650702513	0.00846722920206145	0.166666666666667	0.663265306122449	-0.496598639455782	chr2:113495801:+_vs_chr2:113496168:+	-0.993197278911565	chr2:113495801:+;chr2:113496121:+;chr2:113496168:+	proximal	TRUE
SNHG7	9.17621527777778	0.00245180508930669	0.00850074205846476	0.0833333333333333	0.444444444444444	-0.361111111111111	chr9:136724658:-_vs_chr9:136724594:-	-0.722222222222222	chr9:136724594:-;chr9:136724658:-	proximal	TRUE
APEX1	11.9645988626609	0.00252301811014069	0.00872716100392926	0.867977528089888	0.833333333333333	0.0346441947565543	chr14:20457234:+_vs_chr14:20457767:+	0.210949548358669	chr14:20455953:+;chr14:20457234:+;chr14:20457767:+	distal	TRUE
ZNF718	9.09688995215311	0.00256044496950762	0.00883592808402514	0.368421052631579	1	-0.631578947368421	chr4:132269:+_vs_chr4:161165:+	-1.26315789473684	chr4:132269:+;chr4:161165:+	proximal	TRUE
ZNF92	9.0491452991453	0.00262817654017697	0.00904852389240416	0.8125	0.166666666666667	0.645833333333333	chr7:65398596:+_vs_chr7:65401079:+	1.29166666666667	chr7:65398596:+;chr7:65401079:+	distal	TRUE
TOB1	11.8667702237594	0.00264949794439084	0.00910071735782622	0.191176470588235	0.457446808510638	-0.266270337922403	chr17:50862969:-_vs_chr17:50862845:-	-0.603254067584481	chr17:50862223:-;chr17:50862845:-;chr17:50862969:-	proximal	TRUE
HNRNPF	8.99297304637111	0.00271019715054965	0.00928761297299731	0.203883495145631	0.038961038961039	0.164922456184592	chr10:43386022:-_vs_chr10:43385854:-	0.329844912369184	chr10:43385854:-;chr10:43386022:-	distal	TRUE
KIF21A	8.91697256921616	0.00282532477791256	0.00965973309485383	0.230769230769231	0.833333333333333	-0.602564102564103	chr12:39342050:-_vs_chr12:39341587:-	-1.20512820512821	chr12:39341587:-;chr12:39342050:-	proximal	TRUE
RNF168	8.90844204528415	0.00283855330721241	0.00968254788626497	0.684210526315789	0	0.684210526315789	chr3:196483788:-_vs_chr3:196471940:-	1.36842105263158	chr3:196471940:-;chr3:196483788:-	distal	TRUE
GHITM	8.83801020408163	0.00295020623509658	0.0100402179936351	0.518518518518518	0	0.518518518518518	chr10:84152547:+_vs_chr10:84153120:+	1.03703703703704	chr10:84152547:+;chr10:84153120:+	distal	TRUE
ARFGAP3	11.6447916666667	0.00296050376770969	0.0100521012986373	0.7625	0.46875	0.29375	chr22:42830912:-_vs_chr22:42796693:-	0.6125	chr22:42796529:-;chr22:42796693:-;chr22:42830912:-	distal	TRUE
EXOSC8	13.9411917870429	0.00298630351461454	0.0101117521796192	0.474226804123711	0.672727272727273	-0.198500468603561	chr13:37003361:+_vs_chr13:37009602:+	-0.326710402999063	chr13:37003361:+;chr13:37008122:+;chr13:37009401:+;chr13:37009602:+	proximal	TRUE
PTPRZ1	16.0202404675343	0.00299212387469802	0.0101117521796192	0.515625	0.462209302325581	0.0534156976744186	chr7:122010588:+_vs_chr7:122038883:+	0.646802325581395	chr7:121968006:+;chr7:121972610:+;chr7:122010588:+;chr7:122038883:+;chr7:122059821:+	distal	TRUE
CYP51A1	13.9254173528367	0.00300845042945539	0.0101117521796192	0.45	0.288888888888889	0.161111111111111	chr7:92127543:-_vs_chr7:92113661:-	0.494444444444444	chr7:92113276:-;chr7:92113661:-;chr7:92118576:-;chr7:92127543:-	distal	TRUE
RO60	8.80202150790386	0.00300896961963776	0.0101117521796192	0.764705882352941	0	0.764705882352941	chr1:193075887:+_vs_chr1:193090168:+	1.52941176470588	chr1:193075887:+;chr1:193090168:+	distal	TRUE
ZC3H13	11.610101010101	0.00301230261275047	0.0101117521796192	0.654545454545455	0.466666666666667	0.187878787878788	chr13:45970362:-_vs_chr13:45969660:-	0.896969696969697	chr13:45969660:-;chr13:45970362:-;chr13:46003306:-	distal	TRUE
PLEKHA3	8.73919403934396	0.00311442145148851	0.0104308400994298	0.620689655172414	0.173913043478261	0.446776611694153	chr2:178490813:+_vs_chr2:178504027:+	0.893553223388306	chr2:178490813:+;chr2:178504027:+	distal	TRUE
PCDH9	11.5335143865589	0.00312989070590971	0.0104589334222367	0.254098360655738	0.416666666666667	-0.162568306010929	chr13:67228450:-_vs_chr13:67228053:-	-0.481654957064793	chr13:67225821:-;chr13:67228053:-;chr13:67228450:-	proximal	TRUE
CWF19L1	8.72480769230769	0.00313909178409844	0.010466001275651	1	0.384615384615385	0.615384615384615	chr10:100232412:-_vs_chr10:100232301:-	1.23076923076923	chr10:100232301:-;chr10:100232412:-	distal	TRUE
HIBCH	8.65636363636364	0.00325921072463842	0.0108420140547094	0.84	0.272727272727273	0.567272727272727	chr2:190204906:-_vs_chr2:190204634:-	1.13454545454545	chr2:190204634:-;chr2:190204906:-	distal	TRUE
FRYL	8.64986920248869	0.00327084836623501	0.0108562764874812	0.705882352941177	0.0833333333333333	0.622549019607843	chr4:48606553:-_vs_chr4:48590704:-	1.24509803921569	chr4:48590704:-;chr4:48606553:-	distal	TRUE
AZI2	11.3454545454545	0.00343847481815875	0.0113870567408531	0.585714285714286	0.5	0.0857142857142857	chr3:28326860:-_vs_chr3:28323664:-	1.28571428571429	chr3:28323664:-;chr3:28326860:-;chr3:28332766:-	distal	TRUE
SLC1A3	13.6264682539683	0.00346030993731679	0.0114337310456754	0.479166666666667	0.577777777777778	-0.0986111111111111	chr5:36610904:+_vs_chr5:36686229:+	-0.616666666666667	chr5:36608855:+;chr5:36610904:+;chr5:36686229:+;chr5:36688334:+	proximal	TRUE
RSU1	8.52802579365079	0.00349718841712453	0.0115235780487234	0.619047619047619	0.111111111111111	0.507936507936508	chr10:16592913:-_vs_chr10:16592743:-	1.01587301587302	chr10:16592743:-;chr10:16592913:-	distal	TRUE
BAZ1B	11.3082109444415	0.00350310531068164	0.0115235780487234	0.556603773584906	0.842105263157895	-0.285501489572989	chr7:73477076:-_vs_chr7:73459553:-	-0.710029791459782	chr7:73459553:-;chr7:73477076:-;chr7:73478003:-	proximal	TRUE
PIGX	8.49219467401286	0.0035667330002627	0.0117068103141956	0.142857142857143	0.727272727272727	-0.584415584415584	chr3:196728351:+_vs_chr3:196734898:+	-1.16883116883117	chr3:196728351:+;chr3:196734898:+	proximal	TRUE
VDAC3	8.45402798653627	0.00364235858599299	0.0119285224645491	0.835616438356164	1	-0.164383561643836	chr8:42403726:+_vs_chr8:42405897:+	-0.328767123287671	chr8:42403726:+;chr8:42405897:+	proximal	TRUE
HNRNPA3	21.0658266093491	0.00367393550717927	0.0119858540257157	0.427773343974461	0.282051282051282	0.145722061923179	chr2:177219778:+_vs_chr2:177221383:+	0.300243518120613	chr2:177216037:+;chr2:177217829:+;chr2:177219778:+;chr2:177220127:+;chr2:177220534:+;chr2:177220986:+;chr2:177221383:+;chr2:177222654:+	distal	TRUE
FXR1	11.2118086256017	0.0036760947011843	0.0119858540257157	0.358974358974359	0.555555555555556	-0.196581196581197	chr3:180975402:+_vs_chr3:180976255:+	-0.623931623931624	chr3:180957913:+;chr3:180975402:+;chr3:180976255:+	proximal	TRUE
HNRNPDL	17.4581562231153	0.00370806723886198	0.0120634698497779	0.722857142857143	0.720300751879699	0.00255639097744365	chr4:82424628:-_vs_chr4:82423207:-	-0.114436090225564	chr4:82423207:-;chr4:82424628:-;chr4:82426040:-;chr4:82427245:-;chr4:82428021:-;chr4:82428111:-	proximal	FALSE
BBX	11.0988446726573	0.00388970353503776	0.012626576090661	0.451219512195122	0.2	0.251219512195122	chr3:107772895:+_vs_chr3:107773090:+	0.521951219512195	chr3:107772739:+;chr3:107772895:+;chr3:107773090:+	distal	TRUE
KDELR2	11.0880882352941	0.00391067956753922	0.0126668283360865	0.8125	0.4	0.4125	chr7:6462005:-_vs_chr7:6461089:-	0.825	chr7:6461089:-;chr7:6461760:-;chr7:6462005:-	distal	TRUE
TIMP3	8.31839988279556	0.00392454764925374	0.0126839318992293	0.0540540540540541	0.340909090909091	-0.286855036855037	chr22:32859702:+_vs_chr22:32860569:+	-0.573710073710074	chr22:32859702:+;chr22:32860569:+	proximal	TRUE
MIS18BP1	8.30531587635054	0.00395292068135964	0.0127199648069024	0	0.708333333333333	-0.708333333333333	chr14:45247069:-_vs_chr14:45224085:-	-1.41666666666667	chr14:45224085:-;chr14:45247069:-	proximal	TRUE
REV3L	8.30531587635054	0.00395292068135964	0.0127199648069024	0.708333333333333	0	0.708333333333333	chr6:111380056:-_vs_chr6:111376305:-	1.41666666666667	chr6:111376305:-;chr6:111380056:-	distal	TRUE
EIF2S2	11.0227118332713	0.00404062491663541	0.0129656298931459	0.742647058823529	0.642857142857143	0.0997899159663866	chr20:34098548:-_vs_chr20:34089440:-	0.503501400560224	chr20:34089440:-;chr20:34098548:-;chr20:34103499:-	distal	TRUE
MSH2	8.26029378784481	0.00405215698002768	0.0129656298931459	0.0952380952380952	0.45	-0.354761904761905	chr2:47471005:+_vs_chr2:47483223:+	-0.709523809523809	chr2:47471005:+;chr2:47483223:+	proximal	TRUE
RPL13	8.25495102015349	0.00406410041064892	0.0129656298931459	0.0849462365591398	0.129333333333333	-0.0443870967741935	chr16:89563066:+_vs_chr16:89563431:+	-0.088774193548387	chr16:89563066:+;chr16:89563431:+	proximal	FALSE
F2R	11.010989010989	0.00406437822649055	0.0129656298931459	0.3125	0.625	-0.3125	chr5:76734959:+_vs_chr5:76735509:+	-0.821428571428571	chr5:76733535:+;chr5:76734959:+;chr5:76735509:+	proximal	TRUE
CXCL12	8.24864603481625	0.00407824091132897	0.0129818142802433	0	0.246913580246914	-0.246913580246914	chr10:44377129:-_vs_chr10:44377071:-	-0.493827160493827	chr10:44377071:-;chr10:44377129:-	proximal	TRUE
EIF3H	10.9661634565331	0.00415650073456419	0.013202476526777	0.472826086956522	0.456521739130435	0.016304347826087	chr8:116644832:-_vs_chr8:116643048:-	0.228260869565217	chr8:116643048:-;chr8:116644832:-;chr8:116644985:-	distal	TRUE
LEPROT	8.20819263202076	0.00417016681157686	0.0132174600444185	0.571428571428571	0.0625	0.508928571428571	chr1:65432957:+_vs_chr1:65433806:+	1.01785714285714	chr1:65432957:+;chr1:65433806:+	distal	TRUE
DYNC1H1	8.18634745564893	0.00422068167797357	0.0133489225660963	0.364705882352941	0.1	0.264705882352941	chr14:101983472:+_vs_chr14:102050792:+	0.529411764705882	chr14:101983472:+;chr14:102050792:+	distal	TRUE
GRIA2	10.9191258180022	0.00425541534212147	0.0134300180775928	0.556179775280899	0.461538461538462	0.0946413137424373	chr4:157333307:+_vs_chr4:157335699:+	0.821953327571305	chr4:157321566:+;chr4:157333307:+;chr4:157335699:+	distal	TRUE
GPN1	8.15664335664336	0.00429037050345715	0.0135114653168576	0.8	0.111111111111111	0.688888888888889	chr2:27650846:+_vs_chr2:27651511:+	1.37777777777778	chr2:27650846:+;chr2:27651511:+	distal	TRUE
RTF1	15.1775720750738	0.00434674219878131	0.0136598685693617	0.441919191919192	0.339622641509434	0.102296550409758	chr15:41452949:+_vs_chr15:41475761:+	0.34819897084048	chr15:41452949:+;chr15:41464833:+;chr15:41475761:+;chr15:41476475:+;chr15:41481447:+	distal	TRUE
NAE1	10.8699035169623	0.0043614454188288	0.0136769742751808	0.525	0.575	-0.0499999999999999	chr16:66816993:-_vs_chr16:66816644:-	-0.45	chr16:66802878:-;chr16:66816644:-;chr16:66816993:-	proximal	TRUE
CCT8	10.8628177654059	0.00437692488287881	0.0136964365508729	0.75	0.864197530864198	-0.114197530864198	chr21:29061531:-_vs_chr21:29056326:-	-0.228395061728395	chr21:29056326:-;chr21:29061272:-;chr21:29061531:-	proximal	TRUE
CDK17	8.11233766233766	0.00439649941980161	0.0137286038965052	0.0833333333333333	0.714285714285714	-0.630952380952381	chr12:96298960:-_vs_chr12:96278553:-	-1.26190476190476	chr12:96278553:-;chr12:96298960:-	proximal	TRUE
PNISR	17.049385300633	0.00440708247907493	0.0137326177670753	0.363855421686747	0.502083333333333	-0.138227911646586	chr6:99402574:-_vs_chr6:99399964:-	-0.334713855421687	chr6:99399964:-;chr6:99400821:-;chr6:99400908:-;chr6:99401446:-;chr6:99401599:-;chr6:99402574:-	proximal	TRUE
PACC1	8.06387796314872	0.00451564303000954	0.0140412731691034	0.446808510638298	1	-0.553191489361702	chr1:212365268:-_vs_chr1:212364478:-	-1.1063829787234	chr1:212364478:-;chr1:212365268:-	proximal	TRUE
AP1S2	13.0148962148962	0.00460450200914452	0.0142776773892013	0.436507936507937	0.714285714285714	-0.277777777777778	chrX:15830059:-_vs_chrX:15826832:-	-0.69047619047619	chrX:15826832:-;chrX:15830059:-;chrX:15830569:-;chrX:15831159:-	proximal	TRUE
HSBP1	10.7586195495147	0.00461100346286326	0.0142776773892013	0.555555555555556	0.380681818181818	0.174873737373737	chr16:83811666:+_vs_chr16:83812993:+	0.349747474747475	chr16:83811666:+;chr16:83811795:+;chr16:83812993:+	distal	TRUE
CDS2	7.99366505205321	0.00469412970966512	0.0145046643957644	0.315789473684211	1	-0.684210526315789	chr20:5190457:+_vs_chr20:5191343:+	-1.36842105263158	chr20:5190457:+;chr20:5191343:+	proximal	TRUE
BZW2	7.95097977706673	0.00480613501792266	0.0148049462916601	0.826086956521739	0.222222222222222	0.603864734299517	chr7:16704662:+_vs_chr7:16706517:+	1.20772946859903	chr7:16704662:+;chr7:16706517:+	distal	TRUE
PPP4R2	7.9490144952645	0.00481135695328153	0.0148049462916601	0.918918918918919	0.6	0.318918918918919	chr3:73047316:+_vs_chr3:73065449:+	0.637837837837838	chr3:73047316:+;chr3:73065449:+	distal	TRUE
BNIP3	7.93971489289094	0.00483614535313811	0.0148502841716944	0.717948717948718	0.344827586206897	0.373121131741821	chr10:131968375:-_vs_chr10:131967686:-	0.746242263483643	chr10:131967686:-;chr10:131968375:-	distal	TRUE
SYT11	12.898147229054	0.00486212595467953	0.0148990872096715	0.387596899224806	0.444444444444444	-0.0568475452196382	chr1:155881618:+_vs_chr1:155882327:+	-0.332713178294574	chr1:155868153:+;chr1:155881618:+;chr1:155882327:+;chr1:155885191:+	proximal	TRUE
NUCKS1	12.8590987491719	0.00495143537045423	0.0151413458429832	0.600600600600601	0.515151515151515	0.0854490854490854	chr1:205719595:-_vs_chr1:205719554:-	0.434070434070434	chr1:205718354:-;chr1:205719554:-;chr1:205719595:-;chr1:205720620:-	distal	TRUE
TIMM17A	7.8930303030303	0.00496256508202765	0.0151440260870968	0.863636363636364	0.4	0.463636363636364	chr1:201969936:+_vs_chr1:201970346:+	0.927272727272727	chr1:201969936:+;chr1:201970346:+	distal	TRUE
AAAS	7.85911164258162	0.00505652305618356	0.0153989372247075	0.9375	0.720930232558139	0.216569767441861	chr12:53314946:-_vs_chr12:53307460:-	0.433139534883721	chr12:53307460:-;chr12:53314946:-	distal	TRUE
SERINC1	7.84524609029796	0.00509545215085243	0.0154855613720351	0.637931034482759	0.935483870967742	-0.297552836484983	chr6:122443997:-_vs_chr6:122443351:-	-0.595105672969967	chr6:122443351:-;chr6:122443997:-	proximal	TRUE
SLC44A2	7.83761955636956	0.00511699456643343	0.0155190985105178	0.277777777777778	1	-0.722222222222222	chr19:10643912:+_vs_chr19:10644553:+	-1.44444444444444	chr19:10643912:+;chr19:10644553:+	proximal	TRUE
DNTTIP2	7.76646567717996	0.00532250901706349	0.0161093152012352	0.75	0.125	0.625	chr1:93877284:-_vs_chr1:93875649:-	1.25	chr1:93875649:-;chr1:93877284:-	distal	TRUE
MTG1	7.74452661535995	0.00538755816043629	0.0162728494948147	0.8	0.272727272727273	0.527272727272727	chr10:133400033:+_vs_chr10:133420486:+	1.05454545454545	chr10:133400033:+;chr10:133420486:+	distal	TRUE
VEZF1	10.4103966346154	0.00548796197515646	0.0165422853822573	0.604166666666667	0.641025641025641	-0.0368589743589745	chr17:57973707:-_vs_chr17:57972572:-	-0.57051282051282	chr17:57972572:-;chr17:57973707:-;chr17:57974459:-	proximal	TRUE
ACTR3B	7.69207313587004	0.00554638808156423	0.0166843486689824	0.909090909090909	0.607843137254902	0.301247771836007	chr7:152854982:+_vs_chr7:152855374:+	0.602495543672014	chr7:152854982:+;chr7:152855374:+	distal	TRUE
HK1	7.68530982905983	0.0055672121252876	0.0166975143027547	1	0.538461538461538	0.461538461538462	chr10:69386410:+_vs_chr10:69401882:+	0.923076923076923	chr10:69386410:+;chr10:69401882:+	distal	TRUE
NASP	19.9982914046795	0.00557337478081113	0.0166975143027547	0.59047619047619	0.618012422360248	-0.0275362318840581	chr1:45614180:+_vs_chr1:45618891:+	0.342898550724638	chr1:45606846:+;chr1:45607443:+;chr1:45608306:+;chr1:45613202:+;chr1:45614180:+;chr1:45615364:+;chr1:45618247:+;chr1:45618891:+	distal	TRUE
RPL22	12.572364945308	0.00565886727541179	0.0169193258416664	0.251633986928105	0.296099290780142	-0.0444653038520372	chr1:6186615:-_vs_chr1:6185020:-	-0.128181059657906	chr1:6185020:-;chr1:6185119:-;chr1:6186218:-;chr1:6186615:-	proximal	FALSE
CCDC47	7.61719152307388	0.00578144556911549	0.0172508992031991	0.647058823529412	0	0.647058823529412	chr17:63752325:-_vs_chr17:63746592:-	1.29411764705882	chr17:63746592:-;chr17:63752325:-	distal	TRUE
EWSR1	12.499082063122	0.00585516253037116	0.0174356351962867	0.746288798920378	0.825825825825826	-0.0795370269054478	chr22:29300336:+_vs_chr22:29300519:+	-0.297187876135245	chr22:29288048:+;chr22:29290845:+;chr22:29300336:+;chr22:29300519:+	proximal	TRUE
GNPDA2	7.56727195945946	0.0059437680877112	0.0176638741761558	0.478260869565217	0.866666666666667	-0.388405797101449	chr4:44702145:-_vs_chr4:44701869:-	-0.776811594202899	chr4:44701869:-;chr4:44702145:-	proximal	TRUE
SKIL	7.54285714285714	0.00602484301580912	0.0178688617155624	0.733333333333333	0	0.733333333333333	chr3:170361382:+_vs_chr3:170390413:+	1.46666666666667	chr3:170361382:+;chr3:170390413:+	distal	TRUE
NFIX	7.53777207587144	0.00604187062412677	0.0178834527291287	0.314465408805031	0.75	-0.435534591194969	chr19:13094675:+_vs_chr19:13098791:+	-0.871069182389937	chr19:13094675:+;chr19:13098791:+	proximal	TRUE
TPM4	10.1899701180595	0.00612739818343991	0.0181003342338815	0.611570247933884	0.612903225806452	-0.00133297787256736	chr19:16102357:+_vs_chr19:16103005:+	-0.358037856571581	chr19:16102197:+;chr19:16102357:+;chr19:16103005:+	proximal	TRUE
CLDND1	7.49233668267759	0.00619621019529751	0.0182670707753581	0.966666666666667	0.818181818181818	0.148484848484848	chr3:98516399:-_vs_chr3:98515493:-	0.296969696969697	chr3:98515493:-;chr3:98516399:-	distal	TRUE
ZBED5	7.46424321107866	0.00629364834168605	0.0185173677304189	0.645569620253165	0.111111111111111	0.534458509142054	chr11:10854619:-_vs_chr11:10852797:-	1.06891701828411	chr11:10852797:-;chr11:10854619:-	distal	TRUE
CALD1	12.3264214046823	0.00634466507608767	0.0186303584838598	0.495726495726496	0.367816091954023	0.127910403772473	chr7:134933244:+_vs_chr7:134933849:+	0.576480990274094	chr7:134933244:+;chr7:134933324:+;chr7:134933849:+;chr7:134947687:+	distal	TRUE
PAM	7.44139126886985	0.00637405969479332	0.0186795360500193	0.558139534883721	0.947368421052632	-0.389228886168911	chr5:102961201:+_vs_chr5:103029713:+	-0.778457772337821	chr5:102961201:+;chr5:103029713:+	proximal	TRUE
FAM220A	7.43506944444444	0.00639648956309615	0.0187081486825604	0.739130434782609	1	-0.260869565217391	chr7:6329681:-_vs_chr7:6329411:-	-0.521739130434783	chr7:6329411:-;chr7:6329681:-	proximal	TRUE
NSA2	7.42866161616162	0.00641930680570142	0.0187377789565632	0.727272727272727	0	0.727272727272727	chr5:74769249:+_vs_chr5:74776822:+	1.45454545454545	chr5:74769249:+;chr5:74776822:+	distal	TRUE
DOK5	10.0273949131095	0.00664628347452692	0.0193620526466987	0.769230769230769	0.847701149425287	-0.0784703801945181	chr20:54650883:+_vs_chr20:54651171:+	-0.335764809902741	chr20:54495154:+;chr20:54650883:+;chr20:54651171:+	proximal	TRUE
SCRN1	12.1706649770632	0.00682082407529423	0.0198314117307275	0.468992248062015	0.305164319248826	0.163827928813189	chr7:29923891:-_vs_chr7:29920259:-	0.296921061251228	chr7:29920109:-;chr7:29920259:-;chr7:29923016:-;chr7:29923891:-	distal	TRUE
HNRNPM	14.1104008667389	0.00695091110362866	0.0201699326130836	0.839901477832512	0.856896551724138	-0.0169950738916256	chr19:8455573:+_vs_chr19:8466261:+	-0.0945812807881773	chr19:8455573:+;chr19:8466261:+;chr19:8466331:+;chr19:8473702:+;chr19:8489114:+	proximal	FALSE
ZNF711	12.1230968419528	0.0069731610700939	0.0201948213735857	0.413333333333333	0.4	0.0133333333333334	chrX:85245961:+_vs_chrX:85270103:+	0.423333333333333	chrX:85245961:+;chrX:85270103:+;chrX:85270740:+;chrX:85273357:+	distal	TRUE
