gene_id	chisq	pvalue	adj_pvalue	In	Pro	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
PPIP5K2	4.61922114887011	0.0316155906358236	0.104792865826417	0.625	0.176470588235294	0.448529411764706	chr5:103129590:+_vs_chr5:103133744:+	0.897058823529412	chr5:103129590:+;chr5:103133744:+	distal	FALSE
NTN4	6.89300489596083	0.03185686278939	0.105478554332905	0.64	0.510416666666667	0.129583333333333	chr12:95710210:-_vs_chr12:95658265:-	0.428333333333333	chr12:95657807:-;chr12:95658265:-;chr12:95710210:-	distal	FALSE
CISD2	10.5574212454212	0.0320151523227982	0.105888303151779	0.673076923076923	0.506666666666667	0.166410256410256	chr4:102888044:+_vs_chr4:102889242:+	0.324102564102564	chr4:102887681:+;chr4:102888044:+;chr4:102888221:+;chr4:102888572:+;chr4:102889242:+	distal	FALSE
GCC2	6.87976539589443	0.0320684468018817	0.105950277903631	1	0.435483870967742	0.564516129032258	chr2:108469067:+_vs_chr2:108470328:+	1.12903225806452	chr2:108469067:+;chr2:108469720:+;chr2:108470328:+	distal	FALSE
RPL7	6.87008236803566	0.032224083087376	0.106349880243159	0.995652173913044	0.974504249291785	0.0211479246212587	chr8:73291123:-_vs_chr8:73290641:-	0.0658948146323439	chr8:73290641:-;chr8:73291123:-;chr8:73291606:-	distal	FALSE
NOP58	10.5335792176305	0.03233757508964	0.106489270602325	0.657407407407407	0.460629921259842	0.196777486147565	chr2:202300366:+_vs_chr2:202303661:+	0.345290172061826	chr2:202282410:+;chr2:202300366:+;chr2:202302986:+;chr2:202303442:+;chr2:202303661:+	distal	FALSE
TRAPPC2B	6.85911244839816	0.0324013165030525	0.106489270602325	0.571428571428571	0.576923076923077	-0.00549450549450547	chr19:57365135:+_vs_chr19:57365305:+	-0.56043956043956	chr19:57365135:+;chr19:57365305:+;chr19:57365359:+	proximal	FALSE
BLOC1S2	6.85837479270315	0.0324132692149857	0.106489270602325	0.0952380952380952	0.272727272727273	-0.177489177489177	chr10:100275005:-_vs_chr10:100274932:-	-0.489177489177489	chr10:100274702:-;chr10:100274932:-;chr10:100275005:-	proximal	FALSE
HDGFL3	8.77361588041941	0.0324572430491867	0.106489270602325	0.141025641025641	0.389830508474576	-0.248804867448935	chr15:83157451:-_vs_chr15:83138192:-	-0.450456323337679	chr15:83138192:-;chr15:83139238:-;chr15:83151289:-;chr15:83157451:-	proximal	FALSE
CENPJ	13.7552553266839	0.0324928411730667	0.106489270602325	0.571428571428571	0.425213675213675	0.146214896214896	chr13:24909807:-_vs_chr13:24899438:-	0.598901098901099	chr13:24899438:-;chr13:24899554:-;chr13:24905520:-;chr13:24906533:-;chr13:24909807:-;chr13:24912055:-;chr13:24912658:-	distal	FALSE
PID1	6.85245098039216	0.0325094165960624	0.106489270602325	0.546875	0.51875	0.028125	chr2:229025445:-_vs_chr2:229024832:-	0.35625	chr2:229023989:-;chr2:229024832:-;chr2:229025445:-	distal	FALSE
EZH1	4.57142857142857	0.0325094446457196	0.106489270602325	0.916666666666667	0.5	0.416666666666667	chr17:42718023:-_vs_chr17:42709852:-	0.833333333333333	chr17:42709852:-;chr17:42718023:-	distal	FALSE
MYT1L	4.55531023550725	0.0328168180164226	0.107347804058755	0.125	0.526315789473684	-0.401315789473684	chr2:1943300:-_vs_chr2:1840789:-	-0.802631578947368	chr2:1840789:-;chr2:1943300:-	proximal	FALSE
LOC441204	4.55401936026936	0.0328415656252813	0.107347804058755	0	0.666666666666667	-0.666666666666667	chr7:26494831:+_vs_chr7:26496388:+	-1.33333333333333	chr7:26494831:+;chr7:26496388:+	proximal	FALSE
RPL17-C18orf32	10.4928904949901	0.0328950625825046	0.10740815961444	0.786290322580645	0.656818181818182	0.129472140762463	chr18:49482351:-_vs_chr18:49481658:-	0.273509286412512	chr18:49481658:-;chr18:49481721:-;chr18:49481803:-;chr18:49482066:-;chr18:49482351:-	distal	FALSE
ELOC	10.4826746782156	0.0330364803637566	0.107755158292849	0.201219512195122	0.323204419889503	-0.121984907694381	chr8:73946395:-_vs_chr8:73945612:-	-0.323339172618246	chr8:73945612:-;chr8:73945887:-;chr8:73946099:-;chr8:73946395:-;chr8:73946620:-	proximal	FALSE
DAAM1	12.1230473468858	0.0331400978449699	0.107978257165439	0.552	0.501734104046243	0.0502658959537572	chr14:59330596:+_vs_chr14:59332727:+	-0.425202312138728	chr14:59291305:+;chr14:59326966:+;chr14:59330562:+;chr14:59330596:+;chr14:59332727:+;chr14:59367541:+	proximal	FALSE
CDC42EP3	6.80562448304384	0.033279548110828	0.108317510093204	0.25	0.604838709677419	-0.354838709677419	chr2:37645830:-_vs_chr2:37645154:-	-0.709677419354839	chr2:37644852:-;chr2:37645154:-;chr2:37645830:-	proximal	FALSE
SPAG9	16.7051981588391	0.0333294858270648	0.108365009062334	0.5375	0.500600961538462	0.0368990384615384	chr17:50996659:-_vs_chr17:50965643:-	0.524038461538461	chr17:50962174:-;chr17:50965643:-;chr17:50966039:-;chr17:50976220:-;chr17:50996659:-;chr17:50998508:-;chr17:51038831:-;chr17:51047431:-;chr17:51056423:-	distal	FALSE
BORCS7	4.52584391436555	0.0333866054974789	0.108384450440469	1	0.25	0.75	chr10:102863364:+_vs_chr10:102864208:+	1.5	chr10:102863364:+;chr10:102864208:+	distal	FALSE
STXBP3	6.79802955665025	0.0334061662316513	0.108384450440469	0	0.577586206896552	-0.577586206896552	chr1:108760057:+_vs_chr1:108782691:+	-1.22413793103448	chr1:108760057:+;chr1:108782691:+;chr1:108808938:+	proximal	FALSE
FBXW2	4.52140158847476	0.0334733986041226	0.108425537969677	0.111111111111111	0.431818181818182	-0.320707070707071	chr9:120764172:-_vs_chr9:120763537:-	-0.641414141414141	chr9:120763537:-;chr9:120764172:-	proximal	FALSE
ATXN2	12.0964704351747	0.0334895578790881	0.108425537969677	0.658823529411765	0.535	0.123823529411765	chr12:111519935:-_vs_chr12:111509941:-	0.279901960784314	chr12:111488731:-;chr12:111509567:-;chr12:111509941:-;chr12:111518395:-;chr12:111519935:-;chr12:111520003:-	distal	FALSE
MXI1	13.6695129664365	0.0335538287037083	0.108519028275917	0.40625	0.38758389261745	0.0186661073825503	chr10:110285151:+_vs_chr10:110285432:+	0.192869127516779	chr10:110279293:+;chr10:110279938:+;chr10:110285108:+;chr10:110285151:+;chr10:110285432:+;chr10:110286092:+;chr10:110286635:+	distal	FALSE
ANKRD17	6.78087089381207	0.0336940017558648	0.108857544134332	0.285714285714286	0.509090909090909	-0.223376623376623	chr4:73140025:-_vs_chr4:73102428:-	-0.612987012987013	chr4:73098368:-;chr4:73102428:-;chr4:73140025:-	proximal	FALSE
CARMIL1	4.48938492063492	0.0341059466385525	0.110072455151371	1	0.4	0.6	chr6:25284847:+_vs_chr6:25600376:+	1.2	chr6:25284847:+;chr6:25600376:+	distal	FALSE
TMEM80	4.47591145833333	0.0343758626037763	0.110826913504919	0	0.84375	-0.84375	chr11:699767:+_vs_chr11:704129:+	-1.6875	chr11:699767:+;chr11:704129:+	proximal	FALSE
BDP1	6.73624578036343	0.0344542510939577	0.110931979703327	0.333333333333333	0.547619047619048	-0.214285714285714	chr5:71458768:+_vs_chr5:71464083:+	-0.428571428571429	chr5:71458768:+;chr5:71458834:+;chr5:71464083:+	proximal	FALSE
NDUFB6	6.73470443349754	0.0344808143043934	0.110931979703327	0.5	0.551724137931034	-0.0517241379310345	chr9:32553862:-_vs_chr9:32553769:-	-0.354310344827586	chr9:32553688:-;chr9:32553769:-;chr9:32553862:-	proximal	FALSE
PCF11	4.45878692386045	0.0347221474273955	0.111591303996221	0	0.545454545454545	-0.545454545454545	chr11:83166242:+_vs_chr11:83166576:+	-1.09090909090909	chr11:83166242:+;chr11:83166576:+	proximal	FALSE
COL11A1	11.9616806722689	0.0353166331074362	0.113275417382987	0.5	0.481904761904762	0.0180952380952381	chr1:103025930:-_vs_chr1:103021746:-	0.566666666666667	chr1:103021746:-;chr1:103022826:-;chr1:103022894:-;chr1:103025838:-;chr1:103025930:-;chr1:103074713:-	distal	FALSE
ROCK1	10.3232972518978	0.0353200583881722	0.113275417382987	0.416666666666667	0.357438016528926	0.059228650137741	chr18:21015456:-_vs_chr18:21008088:-	0.333945515763698	chr18:20979916:-;chr18:21008088:-;chr18:21015456:-;chr18:21049845:-;chr18:21070555:-	distal	FALSE
GATD1	6.6674642636036	0.0356597694497642	0.114245405572599	0.0625	0.263736263736264	-0.201236263736264	chr11:769778:-_vs_chr11:769304:-	-0.563873626373626	chr11:767222:-;chr11:769304:-;chr11:769778:-	proximal	FALSE
ABHD11	4.40502765208648	0.0358331438003977	0.114681021807953	1	0.423076923076923	0.576923076923077	chr7:73736407:-_vs_chr7:73736239:-	1.15384615384615	chr7:73736239:-;chr7:73736407:-	distal	FALSE
RPL14	8.54337152209493	0.0360203874715582	0.115160070894471	0.619047619047619	0.642246642246642	-0.0231990231990232	chr3:40461659:+_vs_chr3:40462099:+	-0.0567765567765568	chr3:40461659:+;chr3:40462099:+;chr3:40462280:+;chr3:40462365:+	proximal	FALSE
POLB	4.3907294192188	0.0361348506120295	0.115405679142169	0.947368421052632	0.772151898734177	0.175216522318454	chr8:42369296:+_vs_chr8:42371808:+	0.350433044636909	chr8:42369296:+;chr8:42371808:+	distal	FALSE
GABPB1	8.53188478188478	0.0362078236987549	0.115452597167781	0.619047619047619	0.72108843537415	-0.102040816326531	chr15:50277934:-_vs_chr15:50277257:-	-0.744897959183674	chr15:50277257:-;chr15:50277934:-;chr15:50278590:-;chr15:50285884:-	proximal	FALSE
TSPAN31	4.38648830191799	0.0362248527317042	0.115452597167781	0	0.466666666666667	-0.466666666666667	chr12:57747491:+_vs_chr12:57748243:+	-0.933333333333333	chr12:57747491:+;chr12:57748243:+	proximal	FALSE
NUDT9	4.37977941176471	0.0363677037315994	0.115787517799672	0.181818181818182	0.581818181818182	-0.4	chr4:87449221:+_vs_chr4:87458347:+	-0.8	chr4:87449221:+;chr4:87458347:+	proximal	FALSE
CCDC90B	4.37412634157287	0.0364885311511662	0.116051697623937	0.884615384615385	0.652892561983471	0.231722822631913	chr11:83261762:-_vs_chr11:83261456:-	0.463445645263827	chr11:83261456:-;chr11:83261762:-	distal	FALSE
BRIX1	6.61720331999058	0.0365672714980029	0.116181610790546	0.875	0.594890510948905	0.280109489051095	chr5:34925460:+_vs_chr5:34925682:+	0.56021897810219	chr5:34925460:+;chr5:34925618:+;chr5:34925682:+	distal	FALSE
C20orf96	4.36710875331565	0.0366391084023032	0.116289344059484	0.285714285714286	0.771428571428571	-0.485714285714286	chr20:278343:-_vs_chr20:270880:-	-0.971428571428572	chr20:270880:-;chr20:278343:-	proximal	FALSE
CNOT9	4.35809523809524	0.0368334675888006	0.116785327432536	0.857142857142857	0.355555555555556	0.501587301587302	chr2:218593847:+_vs_chr2:218594886:+	1.0031746031746	chr2:218593847:+;chr2:218594886:+	distal	FALSE
UBA2	6.58962693357598	0.0370749601136298	0.117429574078914	1	0.826530612244898	0.173469387755102	chr19:34458923:+_vs_chr19:34469891:+	0.510204081632653	chr19:34458800:+;chr19:34458923:+;chr19:34469891:+	distal	FALSE
C1orf35	4.33579052877566	0.0373190821006003	0.118080810857008	0.2	0.446969696969697	-0.246969696969697	chr1:228101410:-_vs_chr1:228100735:-	-0.493939393939394	chr1:228100735:-;chr1:228101410:-	proximal	FALSE
IMPA1	4.3259735513025	0.0375349366984701	0.118641356615989	1	0.568181818181818	0.431818181818182	chr8:81676235:-_vs_chr8:81657953:-	0.863636363636364	chr8:81657953:-;chr8:81676235:-	distal	FALSE
RSRC1	6.55379602476377	0.037745160416918	0.119182967907591	0.8	0.353535353535354	0.446464646464647	chr3:158203197:+_vs_chr3:158537121:+	0.892929292929293	chr3:158203197:+;chr3:158460971:+;chr3:158537121:+	distal	FALSE
LIMCH1	6.55134854022507	0.0377913790392565	0.119206140055926	0.625	0.717741935483871	-0.092741935483871	chr4:41661485:+_vs_chr4:41662924:+	-0.903225806451613	chr4:41646280:+;chr4:41661485:+;chr4:41662924:+	proximal	FALSE
RTN1	4.30329940147247	0.0380385084324903	0.119836793775784	0.68384074941452	0.620839363241679	0.0630013861728411	chr14:59596174:-_vs_chr14:59595983:-	0.126002772345682	chr14:59595983:-;chr14:59596174:-	distal	FALSE
NGLY1	6.53668453913552	0.0380694837369909	0.119836793775784	0.0833333333333333	0.449579831932773	-0.36624649859944	chr3:25751143:-_vs_chr3:25719275:-	-0.784313725490196	chr3:25718944:-;chr3:25719275:-;chr3:25751143:-	proximal	FALSE
WBP4	4.3000641025641	0.0381109365323307	0.119844237341668	0.6	0.205128205128205	0.394871794871795	chr13:41080741:+_vs_chr13:41083071:+	0.78974358974359	chr13:41080741:+;chr13:41083071:+	distal	FALSE
AMZ2	4.29506655092593	0.038223100107277	0.120073796033721	1	0.8	0.2	chr17:68257076:+_vs_chr17:68257141:+	0.4	chr17:68257076:+;chr17:68257141:+	distal	FALSE
ACADM	10.1296180854895	0.0382999768986242	0.120192148588722	0.388888888888889	0.536184210526316	-0.147295321637427	chr1:75740074:+_vs_chr1:75763497:+	-0.325292397660819	chr1:75734828:+;chr1:75740048:+;chr1:75740074:+;chr1:75762780:+;chr1:75763497:+	proximal	FALSE
DERL1	6.52084757347915	0.0383721329702178	0.120295459802339	0.6	0.585714285714286	0.0142857142857142	chr8:123015209:-_vs_chr8:123013346:-	0.657142857142857	chr8:123013346:-;chr8:123015209:-;chr8:123015292:-	distal	FALSE
MKRN2	6.50500625782228	0.0386772723626931	0.121128209462735	1	0.691176470588235	0.308823529411765	chr3:12583355:+_vs_chr3:12583713:+	0.705882352941176	chr3:12576705:+;chr3:12583355:+;chr3:12583713:+	distal	FALSE
MAP3K20	6.5	0.038774207831722	0.121307878787816	0.5	0.555555555555556	-0.0555555555555556	chr2:173227146:+_vs_chr2:173239429:+	-1.13888888888889	chr2:173221553:+;chr2:173227146:+;chr2:173239429:+	proximal	FALSE
PITRM1	4.26666666666667	0.0388671038124172	0.12147455686939	0.333333333333333	0.722222222222222	-0.388888888888889	chr10:3156948:-_vs_chr10:3137728:-	-0.777777777777778	chr10:3137728:-;chr10:3156948:-	proximal	FALSE
SSBP1	4.25246382889495	0.039193429457675	0.122369709488016	0.814814814814815	0.94238683127572	-0.127572016460905	chr7:141745549:+_vs_chr7:141750461:+	-0.255144032921811	chr7:141745549:+;chr7:141750461:+	proximal	FALSE
MRPL57	10.0638574116109	0.0393656411763078	0.122782355896805	0.145833333333333	0.31140350877193	-0.165570175438596	chr13:21177512:+_vs_chr13:21177991:+	-0.504385964912281	chr13:21177356:+;chr13:21177512:+;chr13:21177603:+;chr13:21177991:+;chr13:21178430:+	proximal	FALSE
SCG3	4.21439628482972	0.0400823272429679	0.124890665982662	0.764705882352941	0.368421052631579	0.396284829721362	chr15:51713399:+_vs_chr15:51719729:+	0.792569659442724	chr15:51713399:+;chr15:51719729:+	distal	FALSE
PCNP	11.6340892059591	0.0401605698076513	0.125007418304831	0.836363636363636	0.826973684210526	0.00938995215310989	chr3:101592717:+_vs_chr3:101592875:+	0.154804625199362	chr3:101592717:+;chr3:101592744:+;chr3:101592875:+;chr3:101593007:+;chr3:101593197:+;chr3:101594437:+	distal	FALSE
POLR1D	6.4226726448155	0.0403027198429333	0.125322656225592	0.119047619047619	0.345454545454545	-0.226406926406926	chr13:27623449:+_vs_chr13:27667411:+	-0.452813852813853	chr13:27623449:+;chr13:27666312:+;chr13:27667411:+	proximal	FALSE
CDC42BPB	8.29148699740805	0.0403564396021821	0.125362557062097	0.46031746031746	0.324074074074074	0.136243386243386	chr14:102975725:-_vs_chr14:102968322:-	0.477513227513228	chr14:102963090:-;chr14:102968322:-;chr14:102968501:-;chr14:102975725:-	distal	FALSE
ZNF300	6.40595210416182	0.0406410738705515	0.126118960007197	0.5	0.809782608695652	-0.309782608695652	chr5:150896664:-_vs_chr5:150894399:-	-0.619565217391304	chr5:150894399:-;chr5:150895020:-;chr5:150896664:-	proximal	FALSE
MACF1	11.5942359917201	0.0407911702724389	0.126456752330938	0.334782608695652	0.28099173553719	0.053790873158462	chr1:39284395:+_vs_chr1:39285360:+	0.242184692777578	chr1:39284395:+;chr1:39285142:+;chr1:39285360:+;chr1:39368309:+;chr1:39435668:+;chr1:39441254:+	distal	FALSE
AIDA	8.2536231884058	0.0410508184926182	0.127133140907442	0.666666666666667	0.604166666666667	0.0625	chr1:222669956:-_vs_chr1:222668159:-	-0.75	chr1:222668159:-;chr1:222669956:-;chr1:222673380:-;chr1:222703149:-	proximal	FALSE
CSK	4.16666666666667	0.0412268333371636	0.127292518642239	1	0.555555555555556	0.444444444444444	chr15:74802902:+_vs_chr15:74803166:+	0.888888888888889	chr15:74802902:+;chr15:74803166:+	distal	FALSE
IPO13	4.16666666666667	0.0412268333371636	0.127292518642239	0	0.46875	-0.46875	chr1:43967753:+_vs_chr1:43968022:+	-0.9375	chr1:43967753:+;chr1:43968022:+	proximal	FALSE
ZNF664	4.16666666666667	0.0412268333371636	0.127292518642239	1	0.555555555555556	0.444444444444444	chr12:124012363:+_vs_chr12:124014108:+	0.888888888888889	chr12:124012363:+;chr12:124014108:+	distal	FALSE
GDE1	6.36240520043337	0.0415356742628327	0.128077178511207	0	0.330985915492958	-0.330985915492958	chr16:19503016:-_vs_chr16:19501703:-	-0.661971830985915	chr16:19501703:-;chr16:19502023:-;chr16:19503016:-	proximal	FALSE
STMN2	8.22601194410151	0.041564511617303	0.128077178511207	0.793187347931874	0.756554307116105	0.0366330408157687	chr8:79665047:+_vs_chr8:79666162:+	0.0700675250826976	chr8:79665047:+;chr8:79665262:+;chr8:79665848:+;chr8:79666162:+	distal	FALSE
MRPS28	6.3578021978022	0.0416313787615624	0.128154424982882	1	0.685714285714286	0.314285714285714	chr8:79918860:-_vs_chr8:79918717:-	0.742857142857143	chr8:79918717:-;chr8:79918860:-;chr8:79919001:-	distal	FALSE
ZNF718	8.20572764465225	0.0419458800797073	0.128879007116127	0.666666666666667	0.531073446327684	0.135593220338983	chr4:132269:+_vs_chr4:161165:+	0.813559322033898	chr4:132269:+;chr4:133027:+;chr4:161165:+;chr4:162456:+	distal	FALSE
NDUFC2	6.34251405440811	0.0419508314096199	0.128879007116127	0.0245901639344262	0.0642414860681114	-0.0396513221336852	chr11:78069692:-_vs_chr11:78068347:-	-0.0878800182713292	chr11:78068347:-;chr11:78069692:-;chr11:78069855:-	proximal	FALSE
ACTR1A	4.126250685136	0.0422227997835851	0.129584688825297	0.711538461538462	0.545045045045045	0.166493416493417	chr10:102480801:-_vs_chr10:102479229:-	0.332986832986833	chr10:102479229:-;chr10:102480801:-	distal	FALSE
CBWD1	9.89028776978417	0.0423168827839585	0.129743562615617	0	0.501798561151079	-0.501798561151079	chr9:173134:-_vs_chr9:121409:-	-1.28776978417266	chr9:121042:-;chr9:121089:-;chr9:121409:-;chr9:154744:-;chr9:173134:-	proximal	FALSE
MUS81	4.1203619840439	0.042370011522234	0.129776678648521	0.823529411764706	0.941489361702128	-0.117959949937422	chr11:65866354:+_vs_chr11:65866439:+	-0.235919899874844	chr11:65866354:+;chr11:65866439:+	proximal	FALSE
SOGA3	8.16425469425469	0.0427362704123527	0.130767869345582	0.216666666666667	0.274853801169591	-0.058187134502924	chr6:127512981:-_vs_chr6:127476377:-	-0.340131578947368	chr6:127447618:-;chr6:127450169:-;chr6:127476377:-;chr6:127512981:-	proximal	FALSE
CCDC92	4.10190774936869	0.0428348544340151	0.130938847153231	0	0.75	-0.75	chr12:123937795:-_vs_chr12:123936414:-	-1.5	chr12:123936414:-;chr12:123937795:-	proximal	FALSE
HMGCR	9.85034883412473	0.0430254149303237	0.131390360733439	0.625	0.516778523489933	0.108221476510067	chr5:75361400:+_vs_chr5:75362101:+	0.581208053691275	chr5:75350334:+;chr5:75351314:+;chr5:75361400:+;chr5:75361729:+;chr5:75362101:+	distal	FALSE
PCBP2	9.83887488034791	0.0432310616342603	0.131886999970788	0.635294117647059	0.662024456521739	-0.0267303388746803	chr12:53475655:+_vs_chr12:53479795:+	-0.088826726342711	chr12:53475548:+;chr12:53475655:+;chr12:53479624:+;chr12:53479795:+;chr12:53480239:+	proximal	FALSE
LTV1	6.27494743026779	0.0433922808135518	0.132247249477485	0.9375	0.567567567567568	0.369932432432432	chr6:143863251:+_vs_chr6:143863812:+	0.739864864864865	chr6:143863251:+;chr6:143863468:+;chr6:143863812:+	distal	FALSE
RNPC3	6.25998547567175	0.0437181147397226	0.133107983904657	0.111111111111111	0.509803921568627	-0.398692810457516	chr1:103541439:+_vs_chr1:103551783:+	-0.797385620915033	chr1:103541439:+;chr1:103543418:+;chr1:103551783:+	proximal	FALSE
PNO1	6.25320304695305	0.0438666239090801	0.133427647723452	0.45	0.53030303030303	-0.0803030303030303	chr2:68175697:+_vs_chr2:68176243:+	-0.721212121212121	chr2:68174953:+;chr2:68175697:+;chr2:68176243:+	proximal	FALSE
C16orf87	6.24594847318391	0.0440260296690892	0.133779788865637	0.590909090909091	0.311320754716981	0.27958833619211	chr16:46802677:-_vs_chr16:46802044:-	0.55917667238422	chr16:46802044:-;chr16:46802305:-;chr16:46802677:-	distal	FALSE
MYH10	6.23959957476967	0.0441660101269417	0.134072264405152	0.1	0.355421686746988	-0.255421686746988	chr17:8512497:-_vs_chr17:8487524:-	-0.510843373493976	chr17:8487524:-;chr17:8506434:-;chr17:8512497:-	proximal	FALSE
PLCB1	6.23376623376623	0.0442950158680233	0.134328607842207	0	0.463636363636364	-0.463636363636364	chr20:8717742:+_vs_chr20:8788525:+	-0.927272727272727	chr20:8717742:+;chr20:8765216:+;chr20:8788525:+	proximal	FALSE
