gene_id	chisq	pvalue	adj_pvalue	IP	oRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
FAM200B	11.085323913623	0.000870136223375891	0.00374997792497897	0	0.5	-0.5	chr4:15686592:+_vs_chr4:15690447:+	-1	chr4:15686592:+;chr4:15690447:+	proximal	TRUE
ITGA2	16.5565217391304	0.000871780042065206	0.00374997792497897	0	0.385185185185185	-0.385185185185185	chr5:53056043:+_vs_chr5:53090539:+	-0.888888888888889	chr5:53056043:+;chr5:53080581:+;chr5:53090539:+;chr5:53094770:+	proximal	TRUE
HNRNPU	26.3977298618965	0.000897695725947322	0.00385309658994273	0.433224755700326	0.439903846153846	-0.0066790904535205	chr1:244855993:-_vs_chr1:244853658:-	-0.125323644867619	chr1:244853388:-;chr1:244853658:-;chr1:244854133:-;chr1:244854436:-;chr1:244855993:-;chr1:244856506:-;chr1:244856592:-;chr1:244858777:-;chr1:244862694:-	proximal	FALSE
MORF4L1	16.4680210239326	0.00090903611657192	0.00389334474981019	0.593837535014006	0.711771177117712	-0.117933642103706	chr15:78891014:+_vs_chr15:78897733:+	-0.240896358543417	chr15:78891014:+;chr15:78891571:+;chr15:78897216:+;chr15:78897733:+	proximal	TRUE
MTDH	16.4392512048762	0.000921484694147256	0.00393815549244398	0.288288288288288	0.113636363636364	0.174651924651925	chr8:97661166:+_vs_chr8:97726314:+	0.294840294840295	chr8:97661166:+;chr8:97713735:+;chr8:97724815:+;chr8:97726314:+	distal	TRUE
SNRNP40	10.9561131912442	0.000932953070513126	0.0039785934168334	0.357142857142857	0.0277777777777778	0.329365079365079	chr1:31259675:-_vs_chr1:31259568:-	0.658730158730159	chr1:31259568:-;chr1:31259675:-	distal	TRUE
PHIP	20.6658535627383	0.000936650248962587	0.00398578850577856	0.256410256410256	0.363128491620112	-0.106718235209855	chr6:78990885:-_vs_chr6:78946763:-	-0.308838275318722	chr6:78945395:-;chr6:78946763:-;chr6:78982887:-;chr6:78983035:-;chr6:78990885:-;chr6:79015746:-	proximal	TRUE
HSPD1	27.9565928310163	0.000969927434376097	0.00411105416850621	0.604593420235878	0.573643410852713	0.0309500093831652	chr2:197489065:-_vs_chr2:197488453:-	0.113532173945322	chr2:197486584:-;chr2:197486802:-;chr2:197486939:-;chr2:197488019:-;chr2:197488310:-;chr2:197488453:-;chr2:197489065:-;chr2:197493442:-;chr2:197494658:-;chr2:197497292:-	distal	FALSE
EIF3F	10.8835259411557	0.00097023366155366	0.00411105416850621	0.157894736842105	0.031496062992126	0.126398673849979	chr11:7996171:+_vs_chr11:7997474:+	0.252797347699959	chr11:7996171:+;chr11:7997474:+	distal	TRUE
YTHDC2	10.8670707070707	0.000978892387550802	0.00413071401862958	0.5	0	0.5	chr5:113539174:+_vs_chr5:113563551:+	1	chr5:113539174:+;chr5:113563551:+	distal	TRUE
ADH5	16.3110667467748	0.000979039631243522	0.00413071401862958	0.495495495495495	0.698815566835871	-0.203320071340376	chr4:99072158:-_vs_chr4:99070978:-	-0.356701879544519	chr4:99070978:-;chr4:99071263:-;chr4:99072158:-;chr4:99072650:-	proximal	TRUE
GPRC5B	13.8135593220339	0.0010009760940352	0.00421430062520553	0.522058823529412	0.411764705882353	0.110294117647059	chr16:19859065:-_vs_chr16:19858971:-	0.75	chr16:19858607:-;chr16:19858971:-;chr16:19859065:-	distal	TRUE
METAP2	13.7866539257844	0.00101453290665909	0.00426232786844274	0.5	0.684782608695652	-0.184782608695652	chr12:95494993:+_vs_chr12:95514343:+	-0.891304347826087	chr12:95483260:+;chr12:95494993:+;chr12:95514343:+	proximal	TRUE
NDFIP1	13.7274729376633	0.00104500201134866	0.00438105494398393	0.485714285714286	0.509259259259259	-0.0235449735449736	chr5:142152775:+_vs_chr5:142153198:+	-0.230687830687831	chr5:142151866:+;chr5:142152775:+;chr5:142153198:+	proximal	TRUE
GOLGA2	10.7385964571014	0.00104923884262962	0.00438625886453674	0	0.485714285714286	-0.485714285714286	chr9:128266287:-_vs_chr9:128255829:-	-0.971428571428572	chr9:128255829:-;chr9:128266287:-	proximal	TRUE
EIF2S2	16.1616106180676	0.00105066715111193	0.00438625886453674	0.71078431372549	0.625468164794007	0.0853161489314829	chr20:34096691:-_vs_chr20:34089440:-	0.399867812293457	chr20:34089440:-;chr20:34096691:-;chr20:34098548:-;chr20:34103499:-	distal	TRUE
BCL2L13	10.7179917338986	0.0010609876661737	0.00442003895382867	0.558823529411765	0	0.558823529411765	chr22:17728708:+_vs_chr22:17729140:+	1.11764705882353	chr22:17728708:+;chr22:17729140:+	distal	TRUE
ARL5A	10.7115253385453	0.00106470217248977	0.00442621469192286	0	0.224137931034483	-0.224137931034483	chr2:151802592:-_vs_chr2:151802392:-	-0.448275862068966	chr2:151802392:-;chr2:151802592:-	proximal	TRUE
TMBIM6	16.120786545293	0.00107112142770286	0.00444358533710205	0.675774134790528	0.577464788732394	0.0983093460581339	chr12:49761778:+_vs_chr12:49764921:+	0.20997844993458	chr12:49761778:+;chr12:49763005:+;chr12:49764759:+;chr12:49764921:+	distal	TRUE
FAM161A	10.6909698374542	0.00107659751244801	0.00445051187665975	0	0.761904761904762	-0.761904761904762	chr2:61839946:-_vs_chr2:61839559:-	-1.52380952380952	chr2:61839559:-;chr2:61839946:-	proximal	TRUE
MOSPD3	10.6897979238057	0.00107727972808708	0.00445051187665975	0.981818181818182	0.736842105263158	0.244976076555024	chr7:100613792:+_vs_chr7:100615377:+	0.489952153110048	chr7:100613792:+;chr7:100615377:+	distal	TRUE
EIF2AK1	16.09713914979	0.00108314995726187	0.00446546021881557	0.59915611814346	0.465020576131687	0.134135542011773	chr7:6040917:-_vs_chr7:6024756:-	0.325207063603688	chr7:6023831:-;chr7:6024756:-;chr7:6040917:-;chr7:6041141:-	distal	TRUE
ZRANB2	16.0927054436846	0.00108542010184249	0.0044655353982441	0.504504504504505	0.488095238095238	0.0164092664092664	chr1:71069812:-_vs_chr1:71063821:-	-0.493725868725869	chr1:71063821:-;chr1:71069812:-;chr1:71070919:-;chr1:71072501:-	proximal	TRUE
PRRC1	10.6716012801408	0.00108792897444319	0.00446659038575746	0.645161290322581	0.956521739130435	-0.311360448807854	chr5:127552100:+_vs_chr5:127552151:+	-0.622720897615708	chr5:127552100:+;chr5:127552151:+	proximal	TRUE
CHD3	13.6225029377203	0.00110131377727562	0.00451220086846603	0.364864864864865	0	0.364864864864865	chr17:7893896:+_vs_chr17:7894250:+	0.932432432432432	chr17:7893896:+;chr17:7894250:+;chr17:7912755:+	distal	TRUE
EMC10	13.5948686709428	0.00111663639015889	0.00456554631275275	0.337209302325581	0.5	-0.162790697674419	chr19:50483135:+_vs_chr19:50483351:+	-0.653846153846154	chr19:50483135:+;chr19:50483351:+;chr19:50483394:+	proximal	TRUE
FEZ1	10.5890216360036	0.00113761162389564	0.00464173631725321	0.847826086956522	0.989247311827957	-0.141421224871435	chr11:125488213:-_vs_chr11:125445752:-	-0.282842449742871	chr11:125445752:-;chr11:125488213:-	proximal	TRUE
DDX24	15.9248488284203	0.00117493119428958	0.00478416541740501	0.619047619047619	0.730769230769231	-0.111721611721612	chr14:94060426:-_vs_chr14:94050922:-	-0.535714285714286	chr14:94050922:-;chr14:94060426:-;chr14:94060946:-;chr14:94079395:-	proximal	TRUE
RUVBL1	10.5212548353438	0.00118009325770208	0.00479016951963294	0.405405405405405	0.758620689655172	-0.353215284249767	chr3:128100648:-_vs_chr3:128080963:-	-0.706430568499534	chr3:128080963:-;chr3:128100648:-	proximal	TRUE
CALD1	18.0972587200557	0.00118123696172491	0.00479016951963294	0.432926829268293	0.471910112359551	-0.0389832830912578	chr7:134933849:+_vs_chr7:134941130:+	-0.391888188544807	chr7:134933244:+;chr7:134933324:+;chr7:134933849:+;chr7:134941130:+;chr7:134947687:+	proximal	TRUE
HNRNPD	20.0963732663334	0.00119874122467597	0.00484527560319872	0.648421052631579	0.528934010152284	0.119487042479295	chr4:82359469:-_vs_chr4:82353829:-	0.244883783061715	chr4:82353342:-;chr4:82353829:-;chr4:82353997:-;chr4:82357313:-;chr4:82358746:-;chr4:82359469:-	distal	TRUE
HSP90AB1	18.0627851727716	0.00119971271869419	0.00484527560319872	0.553063457330416	0.568945538818077	-0.0158820814876607	chr6:44251139:+_vs_chr6:44253883:+	-0.0628310483758504	chr6:44250383:+;chr6:44250447:+;chr6:44251139:+;chr6:44252254:+;chr6:44253883:+	proximal	FALSE
SRPK2	13.4335664335664	0.0012104256349783	0.00487860576049181	0.602564102564103	0.285714285714286	0.316849816849817	chr7:105143286:-_vs_chr7:105142445:-	0.633699633699634	chr7:105142445:-;chr7:105143197:-;chr7:105143286:-	distal	TRUE
C5orf24	15.8123857623858	0.00123896552034194	0.00498350634247074	0.303030303030303	0.268518518518519	0.0345117845117845	chr5:134856491:+_vs_chr5:134856684:+	-0.387626262626263	chr5:134855142:+;chr5:134856491:+;chr5:134856684:+;chr5:134859735:+	proximal	TRUE
EMC8	13.3802371541502	0.00124313535686676	0.00499015670580321	0	0.6	-0.6	chr16:85779403:-_vs_chr16:85778629:-	-1.2	chr16:85778629:-;chr16:85779314:-;chr16:85779403:-	proximal	TRUE
LUC7L2	13.3591822237428	0.00125629155025828	0.00503278008921651	0.836206896551724	0.661971830985915	0.174235065565809	chr7:139405776:+_vs_chr7:139423136:+	0.348470131131617	chr7:139405776:+;chr7:139409614:+;chr7:139423136:+	distal	TRUE
IVNS1ABP	15.5649734469473	0.00139229001831604	0.00556635303693692	0.45037037037037	0.547619047619048	-0.0972486772486772	chr1:185297765:-_vs_chr1:185296909:-	-0.39468253968254	chr1:185296388:-;chr1:185296909:-;chr1:185297765:-;chr1:185306578:-	proximal	TRUE
LAPTM4B	10.1690908088298	0.00142814683973089	0.00569821968447957	0.339622641509434	0.6375	-0.297877358490566	chr8:97851846:+_vs_chr8:97852595:+	-0.595754716981132	chr8:97851846:+;chr8:97852595:+	proximal	TRUE
RRAGB	10.1498508725071	0.0014431291622756	0.00573601497564043	1	0.25	0.75	chrX:55751322:+_vs_chrX:55758774:+	1.5	chrX:55751322:+;chrX:55758774:+	distal	TRUE
HSBP1	13.0815011952811	0.00144340467616973	0.00573601497564043	0.555555555555556	0.378048780487805	0.177506775067751	chr16:83811666:+_vs_chr16:83812993:+	0.355013550135501	chr16:83811666:+;chr16:83811795:+;chr16:83812993:+	distal	TRUE
DNAJC9	13.0743315508021	0.00144858831100691	0.00574510124145339	0.625	0.348684210526316	0.276315789473684	chr10:73245944:-_vs_chr10:73242831:-	0.552631578947368	chr10:73242831:-;chr10:73243403:-;chr10:73245944:-	distal	TRUE
ITM2B	19.6432599596267	0.00145772092773244	0.00576978163611463	0.569811320754717	0.557679180887372	0.0121321398673451	chr13:48261870:+_vs_chr13:48262091:+	-0.270461716787945	chr13:48256283:+;chr13:48261238:+;chr13:48261388:+;chr13:48261870:+;chr13:48262047:+;chr13:48262091:+	proximal	TRUE
RBM48	15.451537176274	0.00146874734100364	0.00577526920386548	0.404761904761905	0.605442176870748	-0.200680272108844	chr7:92536923:+_vs_chr7:92538003:+	-0.506802721088435	chr7:92534424:+;chr7:92536923:+;chr7:92537509:+;chr7:92538003:+	proximal	TRUE
SECISBP2	13.04625	0.00146907107456944	0.00577526920386548	0.201923076923077	0.442307692307692	-0.240384615384615	chr9:89341360:+_vs_chr9:89359642:+	-0.5	chr9:89338529:+;chr9:89341360:+;chr9:89359642:+	proximal	TRUE
FUBP1	15.4476666101647	0.00147142839052412	0.00577526920386548	0.35	0.392592592592593	-0.0425925925925926	chr1:77964286:-_vs_chr1:77948929:-	-0.213703703703704	chr1:77948419:-;chr1:77948929:-;chr1:77962777:-;chr1:77964286:-	proximal	TRUE
STRADA	10.1125288064209	0.00147264759705192	0.00577526920386548	0.606060606060606	1	-0.393939393939394	chr17:63726048:-_vs_chr17:63702835:-	-0.787878787878788	chr17:63702835:-;chr17:63726048:-	proximal	TRUE
CENPV	10.1112506068503	0.00147366929760763	0.00577526920386548	0.905405405405405	0.978723404255319	-0.0733179988499137	chr17:16348150:-_vs_chr17:16342537:-	-0.146635997699827	chr17:16342537:-;chr17:16348150:-	proximal	FALSE
GOLGA4	10.0966694078947	0.00148537538156343	0.0057996259639333	0.263157894736842	0.916666666666667	-0.653508771929824	chr3:37302318:+_vs_chr3:37315512:+	-1.30701754385965	chr3:37302318:+;chr3:37315512:+	proximal	TRUE
SLC44A2	10.0962248817967	0.00148573373155729	0.0057996259639333	0.277777777777778	0.74468085106383	-0.466903073286052	chr19:10643912:+_vs_chr19:10644553:+	-0.933806146572104	chr19:10643912:+;chr19:10644553:+	proximal	TRUE
GPN1	10.0902369281046	0.0014905693981569	0.00580707095588437	0.8	0.264705882352941	0.535294117647059	chr2:27650846:+_vs_chr2:27651511:+	1.07058823529412	chr2:27650846:+;chr2:27651511:+	distal	TRUE
HMGXB3	10.0833333333333	0.00149616428974555	0.00581743879718711	0.375	0	0.375	chr5:150004984:+_vs_chr5:150027357:+	0.75	chr5:150004984:+;chr5:150027357:+	distal	TRUE
FAM126A	12.9703770739065	0.00152587305606863	0.00592134299448944	0.474358974358974	0.235294117647059	0.239064856711916	chr7:22945969:-_vs_chr7:22944499:-	0.892911010558069	chr7:22944397:-;chr7:22944499:-;chr7:22945969:-	distal	TRUE
DPYSL5	10.0326145467211	0.00153792584591417	0.00595645889149962	1	0.5	0.5	chr2:26948707:+_vs_chr2:26950351:+	1	chr2:26948707:+;chr2:26950351:+	distal	TRUE
KLHL23	15.3397763377926	0.00154814786444028	0.00598436104324576	0.09375	0.406666666666667	-0.312916666666667	chr2:169735251:+_vs_chr2:169751878:+	-0.6325	chr2:169735251:+;chr2:169735331:+;chr2:169736193:+;chr2:169751878:+	proximal	TRUE
RAN	15.3287533838973	0.00155620622519761	0.00600380728514953	0.102011494252874	0.096045197740113	0.00596629651276055	chr12:130876281:+_vs_chr12:130877306:+	0.109950321449445	chr12:130876281:+;chr12:130877306:+;chr12:130877346:+;chr12:130877678:+	distal	FALSE
PHF20L1	9.95939397773279	0.00160030723441061	0.00615546982086291	0.789473684210526	0.1	0.689473684210526	chr8:132803908:+_vs_chr8:132842638:+	1.37894736842105	chr8:132803908:+;chr8:132842638:+	distal	TRUE
PIK3R2	12.873347107438	0.00160172588379489	0.00615546982086291	0.45	0.454545454545455	-0.00454545454545452	chr19:18170058:+_vs_chr19:18170229:+	-0.809090909090909	chr19:18170058:+;chr19:18170229:+;chr19:18170540:+	proximal	TRUE
FTH1	9.9410727545491	0.00161631327984116	0.00619951495923603	0.0223048327137546	0.00651465798045603	0.0157901747332986	chr11:61964565:-_vs_chr11:61964285:-	0.0315803494665972	chr11:61964285:-;chr11:61964565:-	distal	FALSE
RPS20	9.91240655541999	0.00164168309570953	0.00628466714052511	0.9553264604811	0.988700564971751	-0.0333741044906517	chr8:56073735:-_vs_chr8:56073054:-	-0.0667482089813035	chr8:56073054:-;chr8:56073735:-	proximal	FALSE
DHX9	9.89169252385692	0.00166026592371731	0.00634355939639967	0.772727272727273	0.315789473684211	0.456937799043062	chr1:182854130:+_vs_chr1:182887749:+	0.913875598086124	chr1:182854130:+;chr1:182887749:+	distal	TRUE
PTBP1	9.8848498461706	0.00166645128997542	0.00635122044686741	0.714285714285714	0.283018867924528	0.431266846361186	chr19:812218:+_vs_chr19:812312:+	0.862533692722372	chr19:812218:+;chr19:812312:+	distal	TRUE
GTPBP4	17.3282945066759	0.00166867667817344	0.00635122044686741	0.415584415584416	0.414634146341463	0.000950269242952217	chr10:1017689:+_vs_chr10:1017768:+	0.382008235666772	chr10:1010519:+;chr10:1012622:+;chr10:1017335:+;chr10:1017689:+;chr10:1017768:+	distal	TRUE
SMN2	12.7774681035551	0.0016803821322195	0.00638352062871889	0.630434782608696	0.67948717948718	-0.0490523968784838	chr5:70066049:+_vs_chr5:70077573:+	-0.63768115942029	chr5:70066049:+;chr5:70077573:+;chr5:70952993:+	proximal	TRUE
GCSH	12.7305025430339	0.00172030914039853	0.00651647676128591	0.236842105263158	0.523809523809524	-0.286967418546366	chr16:81082717:-_vs_chr16:81082324:-	-0.591478696741855	chr16:81082115:-;chr16:81082324:-;chr16:81082717:-	proximal	TRUE
UBE2V1	12.7255794481778	0.00172454897907965	0.00651647676128591	0.154761904761905	0.313725490196078	-0.158963585434174	chr20:50082755:-_vs_chr20:50081365:-	-0.598039215686274	chr20:50081124:-;chr20:50081365:-;chr20:50082755:-	proximal	TRUE
SLC25A6	15.106422677561	0.00172792525133284	0.00651647676128591	0.342222222222222	0.429418742586002	-0.0871965203637802	chrX:1386272:-_vs_chrX:1386138:-	-0.137247924080664	chrX:1386138:-;chrX:1386272:-;chrY:1386138:-;chrY:1386272:-	proximal	FALSE
PACC1	9.81756981382979	0.00172852585801129	0.00651647676128591	0.446808510638298	0.9375	-0.490691489361702	chr1:212365268:-_vs_chr1:212364478:-	-0.981382978723404	chr1:212364478:-;chr1:212365268:-	proximal	TRUE
PSMA7	9.79964491358295	0.00174545570008239	0.00656781528133469	0.605577689243028	0.471471471471471	0.134106217771556	chr20:62136866:-_vs_chr20:62136733:-	0.268212435543113	chr20:62136733:-;chr20:62136866:-	distal	TRUE
RSU1	9.76346916971917	0.00178013678960825	0.00668562737460825	0.619047619047619	0.1	0.519047619047619	chr10:16592913:-_vs_chr10:16592743:-	1.03809523809524	chr10:16592743:-;chr10:16592913:-	distal	TRUE
ANKHD1	12.6418821310269	0.00179825043823965	0.00674088963899663	0.25	0.772727272727273	-0.522727272727273	chr5:140440206:+_vs_chr5:140496774:+	-1.04545454545455	chr5:140440206:+;chr5:140496721:+;chr5:140496774:+	proximal	TRUE
MFN2	9.72336495661483	0.00181940103773248	0.00680730614683679	0.5	1	-0.5	chr1:12009683:+_vs_chr1:12013493:+	-1	chr1:12009683:+;chr1:12013493:+	proximal	TRUE
WWC2	9.71923076923077	0.00182349821905565	0.00680978713443946	0.916666666666667	0.25	0.666666666666667	chr4:183240262:+_vs_chr4:183245530:+	1.33333333333333	chr4:183240262:+;chr4:183245530:+	distal	TRUE
UBE2N	9.71073723649539	0.00183194508919916	0.00682847201481568	0.347826086956522	0.64	-0.292173913043478	chr12:93409357:-_vs_chr12:93408365:-	-0.584347826086957	chr12:93408365:-;chr12:93409357:-	proximal	TRUE
PABPC1	12.5978885669174	0.00183824441803229	0.0068390969623978	0.568733153638814	0.454929577464789	0.113803576174025	chr8:100703295:-_vs_chr8:100702930:-	0.227607152348051	chr8:100702930:-;chr8:100703118:-;chr8:100703295:-	distal	TRUE
GRIA3	12.5614321266495	0.00187205960093967	0.00695186177652317	0.565217391304348	0.703703703703704	-0.138486312399356	chrX:123488976:+_vs_chrX:123490912:+	-0.809983896940419	chrX:123253653:+;chrX:123488976:+;chrX:123490912:+	proximal	TRUE
RAB11A	12.5309453227932	0.00190081476433007	0.00704544986479724	0.5375	0.287878787878788	0.249621212121212	chr15:65888084:+_vs_chr15:65889777:+	0.499242424242424	chr15:65888084:+;chr15:65889454:+;chr15:65889777:+	distal	TRUE
COPS6	12.5145342877644	0.00191647609997864	0.0070902464668986	0.540540540540541	0.469026548672566	0.0715139918679742	chr7:100089927:+_vs_chr7:100091905:+	0.30829944989237	chr7:100089927:+;chr7:100091905:+;chr7:100092185:+	distal	TRUE
UBE2J1	12.5093075204765	0.00192149113752654	0.00709556224527956	1	0.677215189873418	0.322784810126582	chr6:89334772:-_vs_chr6:89328977:-	0.645569620253165	chr6:89328977:-;chr6:89334639:-;chr6:89334772:-	distal	TRUE
SNRPE	9.58288770053476	0.00196399260911396	0.00723902852020999	0.0909090909090909	0.764705882352941	-0.67379679144385	chr1:203870100:+_vs_chr1:203870321:+	-1.3475935828877	chr1:203870100:+;chr1:203870321:+	proximal	TRUE
CEP57	12.4237654928192	0.00200545813832093	0.00737815118421226	0.434782608695652	0.425925925925926	0.00885668276972629	chr11:95813520:+_vs_chr11:95831078:+	0.711755233494364	chr11:95813072:+;chr11:95813520:+;chr11:95831078:+	distal	TRUE
BMP7	9.52538228688605	0.00202649370618338	0.00744173522104007	0.318181818181818	0.714285714285714	-0.396103896103896	chr20:57170699:-_vs_chr20:57170509:-	-0.792207792207792	chr20:57170509:-;chr20:57170699:-	proximal	TRUE
JTB	9.51888957213423	0.00203367601199241	0.00745430597371711	0	0.160919540229885	-0.160919540229885	chr1:153974524:-_vs_chr1:153974288:-	-0.32183908045977	chr1:153974288:-;chr1:153974524:-	proximal	TRUE
BPNT1	9.5049031986532	0.00204923569251376	0.0074974804026841	0	0.5	-0.5	chr1:220058529:-_vs_chr1:220057728:-	-1	chr1:220057728:-;chr1:220058529:-	proximal	TRUE
ATP5PD	12.3646396443771	0.00206563039693914	0.00754354526175011	0.902777777777778	0.77536231884058	0.127415458937198	chr17:75040098:-_vs_chr17:75038863:-	0.254830917874396	chr17:75038863:-;chr17:75038972:-;chr17:75040098:-	distal	TRUE
OGA	18.8274503057326	0.0020696729794216	0.0075444145555019	0.37410071942446	0.323333333333333	0.0507673860911271	chr10:101800363:-_vs_chr10:101799218:-	0.25521582733813	chr10:101784450:-;chr10:101786015:-;chr10:101799121:-;chr10:101799218:-;chr10:101799277:-;chr10:101800363:-	distal	TRUE
PYCR2	9.47030689964158	0.00208824433939655	0.00759570733810639	0.892857142857143	0.4	0.492857142857143	chr1:225920591:-_vs_chr1:225919882:-	0.985714285714286	chr1:225919882:-;chr1:225920591:-	distal	TRUE
