gene_id	chisq	pvalue	adj_pvalue	oRG	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
CUL5	11.4840493954206	0.00320826592620764	0.0125680953136036	0.315217391304348	0.557692307692308	-0.24247491638796	chr11:108054767:+_vs_chr11:108070172:+	-0.48494983277592	chr11:108054767:+;chr11:108054904:+;chr11:108070172:+	proximal	TRUE
HSD17B12	13.7584540492091	0.00325307416168428	0.0127152453313049	0.707317073170732	0.618279569892473	0.0890375032782587	chr11:43856490:+_vs_chr11:43856615:+	0.584185680566483	chr11:43754118:+;chr11:43855379:+;chr11:43856490:+;chr11:43856615:+	distal	TRUE
MRPL3	8.64232700892857	0.00328441654755229	0.0127815489399903	0.5	1	-0.5	chr3:131462374:-_vs_chr3:131462224:-	-1	chr3:131462224:-;chr3:131462374:-	proximal	TRUE
FAM219A	8.6413528716411	0.00328617315787158	0.0127815489399903	0.931034482758621	0.707692307692308	0.223342175066313	chr9:34399283:-_vs_chr9:34398188:-	0.446684350132626	chr9:34398188:-;chr9:34399283:-	distal	TRUE
RRM1	11.4325891862648	0.00329188610876103	0.0127815489399903	0.343283582089552	0.0625	0.280783582089552	chr11:4138299:+_vs_chr11:4138930:+	0.561567164179104	chr11:4138299:+;chr11:4138872:+;chr11:4138930:+	distal	TRUE
MARCHF5	11.4104426377597	0.00332854063472136	0.0128953395451125	0.463414634146341	0.533333333333333	-0.0699186991869919	chr10:92351711:+_vs_chr10:92351856:+	-0.777235772357723	chr10:92351711:+;chr10:92351856:+;chr10:92352068:+	proximal	TRUE
HPF1	11.3708602947993	0.00339507255386662	0.0131241240793743	0.82089552238806	0.55	0.27089552238806	chr4:169748789:-_vs_chr4:169729474:-	0.541791044776119	chr4:169729474:-;chr4:169742061:-;chr4:169748789:-	distal	TRUE
PAFAH1B1	11.3481526343378	0.00343383929028728	0.0132448086911081	0.572463768115942	0.295454545454545	0.277009222661397	chr17:2681910:+_vs_chr17:2682463:+	0.613965744400527	chr17:2667027:+;chr17:2681910:+;chr17:2682463:+	distal	TRUE
ATG3	8.54653275199834	0.00346180981198952	0.0133234127632492	0.824561403508772	0.384615384615385	0.439946018893387	chr3:112541846:-_vs_chr3:112532514:-	0.879892037786775	chr3:112532514:-;chr3:112541846:-	distal	TRUE
OAZ2	8.54130434085075	0.00347176760435874	0.0133324992246162	0.95049504950495	0.78	0.17049504950495	chr15:64688465:-_vs_chr15:64687580:-	0.340990099009901	chr15:64687580:-;chr15:64688465:-	distal	TRUE
RPL19	8.50226816360259	0.00354704047040954	0.0135918253833379	0.947080291970803	0.986449864498645	-0.0393695725278421	chr17:39204650:+_vs_chr17:39204722:+	-0.0787391450556842	chr17:39204650:+;chr17:39204722:+	proximal	FALSE
DEPDC1B	8.47963225585603	0.00359144695391668	0.0137320030590932	0.769230769230769	0.0909090909090909	0.678321678321678	chr5:60597659:-_vs_chr5:60596917:-	1.35664335664336	chr5:60596917:-;chr5:60597659:-	distal	TRUE
QPRT	8.46836524906015	0.00361376055728712	0.0137872821261715	0.4375	0.933333333333333	-0.495833333333333	chr16:29697638:+_vs_chr16:29697998:+	-0.991666666666667	chr16:29697638:+;chr16:29697998:+	proximal	TRUE
COPB2	8.4487790486565	0.00365288591711476	0.0139063227430291	0.444444444444444	0.9	-0.455555555555556	chr3:139358201:-_vs_chr3:139357591:-	-0.911111111111111	chr3:139357591:-;chr3:139358201:-	proximal	TRUE
ZFC3H1	8.40343415775401	0.00374512841487797	0.0142266241734001	0	0.647058823529412	-0.647058823529412	chr12:71657265:-_vs_chr12:71645064:-	-1.29411764705882	chr12:71645064:-;chr12:71657265:-	proximal	TRUE
MMP16	8.39201451905626	0.00376872992041237	0.0142853585536149	0.586206896551724	1	-0.413793103448276	chr8:88046353:-_vs_chr8:88041143:-	-0.827586206896552	chr8:88041143:-;chr8:88046353:-	proximal	TRUE
POLR3H	8.38795354864434	0.00377715933733723	0.0142864539591096	0.6	0	0.6	chr22:41528842:-_vs_chr22:41525827:-	1.2	chr22:41525827:-;chr22:41528842:-	distal	TRUE
NUDT12	8.35227272727273	0.00385205206578479	0.0145383900547361	0.318181818181818	1	-0.681818181818182	chr5:103550855:-_vs_chr5:103549478:-	-1.36363636363636	chr5:103549478:-;chr5:103550855:-	proximal	TRUE
GRSF1	11.1063009571074	0.00387522916506567	0.0145944789371036	0.528846153846154	0.1	0.428846153846154	chr4:70820653:-_vs_chr4:70819531:-	0.857692307692308	chr4:70819531:-;chr4:70819774:-;chr4:70820653:-	distal	TRUE
CASC4	8.32438186813187	0.0039116446525276	0.0147000778697772	0.833333333333333	0.2	0.633333333333333	chr15:44332038:+_vs_chr15:44337833:+	1.26666666666667	chr15:44332038:+;chr15:44337833:+	distal	TRUE
MTHFD2	8.30537057263223	0.00395280163757906	0.0148230061409215	0.88	0.411764705882353	0.468235294117647	chr2:74214792:+_vs_chr2:74215298:+	0.936470588235294	chr2:74214792:+;chr2:74215298:+	distal	TRUE
NDUFB7	8.2888803866639	0.00398885746487002	0.0149263216435968	1	0.848101265822785	0.151898734177215	chr19:14570059:-_vs_chr19:14566078:-	0.30379746835443	chr19:14566078:-;chr19:14570059:-	distal	TRUE
EZH2	11.0378414613709	0.00401017366474309	0.0149741591098386	0.564102564102564	0.45	0.114102564102564	chr7:148817899:-_vs_chr7:148807374:-	0.61025641025641	chr7:148807374:-;chr7:148817899:-;chr7:148828769:-	distal	TRUE
SELENOS	8.25779998485881	0.00405772727293396	0.015107253876573	0.571428571428571	1	-0.428571428571429	chr15:101275264:-_vs_chr15:101272195:-	-0.857142857142857	chr15:101272195:-;chr15:101275264:-	proximal	TRUE
SMARCB1	8.25542763157895	0.00406303352122078	0.015107253876573	0.947368421052632	0.807017543859649	0.140350877192982	chr22:23791881:+_vs_chr22:23834507:+	0.280701754385965	chr22:23791881:+;chr22:23834507:+	distal	TRUE
TUBA1A	11.0052623858059	0.00407603248877902	0.0151235454921928	0.996942388155777	0.992629716981132	0.00431267117464518	chr12:49186026:-_vs_chr12:49184799:-	0.00862534234929042	chr12:49184799:-;chr12:49185002:-;chr12:49186026:-	distal	FALSE
GDI2	8.22417108266293	0.00413360817627423	0.0153048150830407	0.855769230769231	0.662162162162162	0.193607068607069	chr10:5765913:-_vs_chr10:5765223:-	0.387214137214137	chr10:5765223:-;chr10:5765913:-	distal	TRUE
SRP54	10.9570227578065	0.00417554087194717	0.0154275246952996	0.772727272727273	0.603448275862069	0.169278996865204	chr14:35000985:+_vs_chr14:35029567:+	0.705329153605016	chr14:34999632:+;chr14:35000985:+;chr14:35029567:+	distal	TRUE
GTPBP6	8.17788461538461	0.00424041816656266	0.0156343148788182	0.619047619047619	0.142857142857143	0.476190476190476	chrX:304759:-_vs_chrY:304759:-	0.952380952380952	chrX:304759:-;chrY:304759:-	distal	TRUE
CALD1	13.1612091771575	0.00430063935176171	0.0158231070489346	0.48015873015873	0.345679012345679	0.134479717813051	chr7:134933244:+_vs_chr7:134941130:+	0.496031746031746	chr7:134933244:+;chr7:134933324:+;chr7:134941130:+;chr7:134947687:+	distal	TRUE
OTUB1	8.1099823943662	0.00440221542899386	0.0161629457696323	0.428571428571429	0.722222222222222	-0.293650793650794	chr11:63997702:+_vs_chr11:63998412:+	-0.587301587301587	chr11:63997702:+;chr11:63998412:+	proximal	TRUE
MRPS7	10.8402618657938	0.00442656702664252	0.0162184240746506	0.627659574468085	0.777777777777778	-0.150118203309693	chr17:75266243:+_vs_chr17:75266363:+	-0.501182033096927	chr17:75266060:+;chr17:75266243:+;chr17:75266363:+	proximal	TRUE
BRK1	8.02436368169717	0.00461522377405242	0.0168610043110416	0.302752293577982	0.0816326530612245	0.221119640516757	chr3:10126919:+_vs_chr3:10127190:+	0.442239281033514	chr3:10126919:+;chr3:10127190:+	distal	TRUE
ARL6IP1	10.7535995077138	0.00462259171522087	0.0168610043110416	0.682971014492754	0.78099173553719	-0.0980207210444364	chr16:18793259:-_vs_chr16:18791667:-	-0.339082524853276	chr16:18791667:-;chr16:18793259:-;chr16:18795473:-	proximal	TRUE
SETD5	10.7500635647089	0.00463077155437155	0.0168610043110416	0.430555555555556	0.75	-0.319444444444444	chr3:9430834:+_vs_chr3:9476875:+	-0.638888888888889	chr3:9430834:+;chr3:9445680:+;chr3:9476875:+	proximal	TRUE
DOK5	12.9928436310596	0.00465210708145018	0.0168717936892382	0.862671660424469	0.863984674329502	-0.00131301390503247	chr20:54495154:+_vs_chr20:54590694:+	0.099702957510009	chr20:54495154:+;chr20:54590694:+;chr20:54650883:+;chr20:54651171:+	distal	FALSE
HDAC11	8.00961538461539	0.00465296190631981	0.0168717936892382	0.346153846153846	1	-0.653846153846154	chr3:13505329:+_vs_chr3:13506416:+	-1.30769230769231	chr3:13505329:+;chr3:13506416:+	proximal	TRUE
TIAL1	12.9511556129773	0.00474343371594505	0.017164383858729	0.565656565656566	0.592592592592593	-0.0269360269360269	chr10:119575558:-_vs_chr10:119575412:-	-0.590909090909091	chr10:119574687:-;chr10:119575412:-;chr10:119575558:-;chr10:119580487:-	proximal	TRUE
CARHSP1	7.96047632868937	0.00478098303856458	0.0172646609725943	0.364522417153996	0.519607843137255	-0.155085425983259	chr16:8854913:-_vs_chr16:8852947:-	-0.310170851966518	chr16:8852947:-;chr16:8854913:-	proximal	TRUE
MAMDC2	7.95535714285714	0.0047945246939266	0.0172780099339655	0.136363636363636	0.590909090909091	-0.454545454545455	chr9:70226097:+_vs_chr9:70226957:+	-0.909090909090909	chr9:70226097:+;chr9:70226957:+	proximal	TRUE
ITFG1	7.94223198726038	0.0048294231403374	0.0173681098592052	0.558139534883721	0.2	0.358139534883721	chr16:47155394:-_vs_chr16:47154387:-	0.716279069767442	chr16:47154387:-;chr16:47155394:-	distal	TRUE
NCAM1	12.8560969975444	0.00495836759897455	0.0177953683766878	0.409090909090909	0.280701754385965	0.128389154704944	chr11:113275423:+_vs_chr11:113275627:+	0.476674641148325	chr11:113275423:+;chr11:113275627:+;chr11:113275701:+;chr11:113276748:+	distal	TRUE
TMEM167A	10.5949611244019	0.0050041857728276	0.0179097536825361	0.325	0.710526315789474	-0.385526315789474	chr5:83056659:-_vs_chr5:83052846:-	-0.771052631578947	chr5:83052846:-;chr5:83056311:-;chr5:83056659:-	proximal	TRUE
TPM4	10.5923796483569	0.00501064903596879	0.0179097536825361	0.455555555555555	0.612903225806452	-0.157347670250896	chr19:16102357:+_vs_chr19:16103005:+	-0.381362007168459	chr19:16102197:+;chr19:16102357:+;chr19:16103005:+	proximal	TRUE
GGNBP2	12.8257063711911	0.00502909449639354	0.0179391480511599	0.420289855072464	0.587719298245614	-0.16742944317315	chr17:36586172:+_vs_chr17:36589848:+	-0.532036613272311	chr17:36560810:+;chr17:36581451:+;chr17:36586172:+;chr17:36589848:+	proximal	TRUE
TBL1XR1	7.86436449579832	0.00504185436121055	0.0179417787616125	0.428571428571429	0	0.428571428571429	chr3:177047351:-_vs_chr3:177020754:-	0.857142857142857	chr3:177020754:-;chr3:177047351:-	distal	TRUE
OPHN1	7.86134592680047	0.00505027846623166	0.0179417787616125	0.5	1	-0.5	chrX:68274737:-_vs_chrX:68210231:-	-1	chrX:68210231:-;chrX:68274737:-	proximal	TRUE
FAM83D	7.8140943877551	0.00518403192197768	0.0183426935949009	0.666666666666667	0	0.666666666666667	chr20:38953035:+_vs_chr20:38953096:+	1.33333333333333	chr20:38953035:+;chr20:38953096:+	distal	TRUE
THSD7A	7.8140943877551	0.00518403192197768	0.0183426935949009	0.666666666666667	0	0.666666666666667	chr7:11636244:-_vs_chr7:11593298:-	1.33333333333333	chr7:11593298:-;chr7:11636244:-	distal	TRUE
ICE1	7.80690247252747	0.00520470415403813	0.0183787842863922	0.15	0.692307692307692	-0.542307692307692	chr5:5447480:+_vs_chr5:5447897:+	-1.08461538461538	chr5:5447480:+;chr5:5447897:+	proximal	TRUE
CBX3	10.5096485910036	0.00522226378661047	0.0184037609347417	0.563186813186813	0.396694214876033	0.16649259831078	chr7:26208547:+_vs_chr7:26213356:+	0.33298519662156	chr7:26208547:+;chr7:26212437:+;chr7:26213356:+	distal	TRUE
MEAF6	12.7261586452763	0.00526782986049499	0.0185224805779656	0.526315789473684	0.666666666666667	-0.140350877192982	chr1:37493178:-_vs_chr1:37492578:-	-0.605263157894737	chr1:37492578:-;chr1:37493178:-;chr1:37493311:-;chr1:37501813:-	proximal	TRUE
MRPL19	10.4887723114324	0.00527705999372238	0.0185224805779656	0.428571428571429	0.793103448275862	-0.364532019704434	chr2:75652211:+_vs_chr2:75655719:+	-0.729064039408867	chr2:75652211:+;chr2:75655461:+;chr2:75655719:+	proximal	TRUE
ACAT1	7.76681096681097	0.00532149166099608	0.0186411534232497	1	0.45	0.55	chr11:108131853:+_vs_chr11:108147594:+	1.1	chr11:108131853:+;chr11:108147594:+	distal	TRUE
UBE2S	7.75512884056107	0.00535602205764627	0.0186877775328168	0.704081632653061	1	-0.295918367346939	chr19:55401470:-_vs_chr19:55401283:-	-0.591836734693878	chr19:55401283:-;chr19:55401470:-	proximal	TRUE
NREP	12.690478903358	0.00535609806211218	0.0186877775328168	0.674300254452926	0.73030303030303	-0.0560027758501043	chr5:111730035:-_vs_chr5:111729731:-	-0.260235947258848	chr5:111729303:-;chr5:111729731:-;chr5:111730035:-;chr5:111734729:-	proximal	TRUE
JPT2	10.4214513556619	0.00545771170985941	0.0190045318468319	0.6875	0.684210526315789	0.00328947368421051	chr16:1699870:+_vs_chr16:1700035:+	0.565789473684211	chr16:1699870:+;chr16:1700035:+;chr16:1701425:+	distal	TRUE
SCP2	10.4094877367069	0.00549045654052026	0.0190806955022041	0.821052631578947	0.792452830188679	0.0285998013902681	chr1:53051262:+_vs_chr1:53051304:+	0.249652432969215	chr1:53051262:+;chr1:53051304:+;chr1:53051590:+	distal	TRUE
ING2	7.65314685314685	0.00566733765377769	0.0196564774355333	0.409090909090909	1	-0.590909090909091	chr4:183510679:+_vs_chr4:183511096:+	-1.18181818181818	chr4:183510679:+;chr4:183511096:+	proximal	TRUE
UIMC1	7.64019522144522	0.00570817390119827	0.0197590635041479	0.769230769230769	0.1	0.669230769230769	chr5:176975402:-_vs_chr5:176905050:-	1.33846153846154	chr5:176905050:-;chr5:176975402:-	distal	TRUE
INSIG1	14.549780968809	0.00573214886927682	0.0197804940306007	0.5625	0.574242424242424	-0.0117424242424242	chr7:155303734:+_vs_chr7:155309212:+	-0.1234101579172	chr7:155303734:+;chr7:155308595:+;chr7:155308762:+;chr7:155309212:+;chr7:155310235:+	proximal	FALSE
RNASEH2B	10.3216701923598	0.00573690681571267	0.0197804940306007	0.445945945945946	0.138888888888889	0.307057057057057	chr13:50956503:+_vs_chr13:50956760:+	0.750750750750751	chr13:50956503:+;chr13:50956760:+;chr13:50970457:+	distal	TRUE
REPS1	7.62533422459893	0.00575540027300401	0.0198007280302844	0.592592592592593	1	-0.407407407407407	chr6:138920259:-_vs_chr6:138904861:-	-0.814814814814815	chr6:138904861:-;chr6:138920259:-	proximal	TRUE
NSG2	7.62222222222222	0.00576534018431642	0.0198007280302844	0.1	0.722222222222222	-0.622222222222222	chr5:174107839:+_vs_chr5:174109179:+	-1.24444444444444	chr5:174107839:+;chr5:174109179:+	proximal	TRUE
RPL27A	7.61568708549708	0.00578627081532351	0.0198337993767437	0.00169491525423729	0.0205761316872428	-0.0188812164330055	chr11:8685846:+_vs_chr11:8687530:+	-0.0377624328660111	chr11:8685846:+;chr11:8687530:+	proximal	FALSE
PIAS1	10.25275997151	0.00593801732049185	0.02031426978063	0.65625	0.717948717948718	-0.061698717948718	chr15:68183185:+_vs_chr15:68188098:+	-0.405448717948718	chr15:68176541:+;chr15:68183185:+;chr15:68188098:+	proximal	TRUE
MATR3	19.8032771279783	0.00601064751875895	0.0205227361778637	0.303732303732304	0.346638655462185	-0.0429063517298811	chr5:139319032:+_vs_chr5:139329704:+	-0.11018371312489	chr5:139319032:+;chr5:139322506:+;chr5:139322957:+;chr5:139325489:+;chr5:139329379:+;chr5:139329429:+;chr5:139329704:+;chr5:139330395:+	proximal	FALSE
L3HYPDH	7.54285714285714	0.00602484301580912	0.0205312611509612	0.733333333333333	0	0.733333333333333	chr14:59472865:-_vs_chr14:59472611:-	1.46666666666667	chr14:59472611:-;chr14:59472865:-	distal	TRUE
LMNB1	10.1887101543425	0.00613125954930282	0.0208534118391985	0.560344827586207	0.645161290322581	-0.0848164627363738	chr5:126832738:+_vs_chr5:126837014:+	-0.283092324805339	chr5:126818978:+;chr5:126832738:+;chr5:126837014:+	proximal	TRUE
ITGA2	12.3890681886103	0.0061625512010433	0.02091929856447	0.385185185185185	0.251141552511416	0.13404363267377	chr5:53056043:+_vs_chr5:53094770:+	0.289802130898021	chr5:53056043:+;chr5:53080581:+;chr5:53090539:+;chr5:53094770:+	distal	TRUE
VEZF1	7.49661024459412	0.00618152345628818	0.0209431924049918	0.269230769230769	0.657142857142857	-0.387912087912088	chr17:57974459:-_vs_chr17:57972572:-	-0.775824175824176	chr17:57972572:-;chr17:57974459:-	proximal	TRUE
COL11A1	16.2271799451924	0.00622452602502369	0.0210482527435772	0.494	0.47578947368421	0.0182105263157895	chr1:103022894:-_vs_chr1:103022826:-	0.290526315789474	chr1:103021746:-;chr1:103022826:-;chr1:103022894:-;chr1:103025838:-;chr1:103025930:-;chr1:103074713:-	distal	TRUE
GTF2I	14.2615509618482	0.00650542277506673	0.0219558018658502	0.426829268292683	0.428571428571429	-0.00174216027874563	chr7:74698999:+_vs_chr7:74735492:+	0.803135888501742	chr7:74698999:+;chr7:74735492:+;chr7:74744789:+;chr7:74758817:+;chr7:74760692:+	distal	TRUE
SMDT1	7.39474441822687	0.00654147187872759	0.0220350924129883	0.2	0	0.2	chr22:42083353:+_vs_chr22:42084284:+	0.4	chr22:42083353:+;chr22:42084284:+	distal	TRUE
ERBIN	7.38636363636364	0.00657202236376061	0.0220955924298848	0.633333333333333	1	-0.366666666666667	chr5:66044226:+_vs_chr5:66046380:+	-0.733333333333333	chr5:66044226:+;chr5:66046380:+	proximal	TRUE
PSMA4	10.0296928004245	0.00663865165438826	0.0222574069703527	0.646153846153846	0.853658536585366	-0.20750469043152	chr15:78548851:+_vs_chr15:78549192:+	-0.415009380863039	chr15:78548851:+;chr15:78548934:+;chr15:78549192:+	proximal	TRUE
COL9A3	7.3620405982906	0.00666151478803363	0.0222574069703527	0.8	0.307692307692308	0.492307692307692	chr20:62841093:+_vs_chr20:62841163:+	0.984615384615385	chr20:62841093:+;chr20:62841163:+	distal	TRUE
PCM1	12.2208520229754	0.00666366471708138	0.0222574069703527	0.164444444444444	0.349593495934959	-0.185149051490515	chr8:17937189:+_vs_chr8:17960387:+	-0.398373983739837	chr8:17937189:+;chr8:17947255:+;chr8:17956702:+;chr8:17960387:+	proximal	TRUE
TAFA5	7.35951429263566	0.0066708809495188	0.0222574069703527	0.573333333333333	0	0.573333333333333	chr22:48750823:+_vs_chr22:48751932:+	1.14666666666667	chr22:48750823:+;chr22:48751932:+	distal	TRUE
EIF2AK2	10.0151105133523	0.00668723190405968	0.0222696242725327	0.344827586206897	0.71875	-0.373922413793103	chr2:37126389:-_vs_chr2:37107258:-	-0.747844827586207	chr2:37107258:-;chr2:37107292:-;chr2:37126389:-	proximal	TRUE
OAZ1	10.0100130047411	0.00670429775425891	0.0222841715127356	0.68595041322314	0.78169014084507	-0.0957397276219301	chr19:2273325:+_vs_chr19:2273488:+	-0.261436386916541	chr19:2273241:+;chr19:2273325:+;chr19:2273488:+	proximal	TRUE
SEPTIN11	14.1809569314407	0.00673935811645148	0.0223583619931424	0.306751467710372	0.294407894736842	0.0123435729735297	chr4:77030970:+_vs_chr4:77035654:+	-0.0892342156761767	chr4:77028696:+;chr4:77030836:+;chr4:77030970:+;chr4:77035654:+;chr4:77038615:+	proximal	FALSE
NNAT	7.32643193296602	0.00679478080480194	0.0224996987026932	0.833333333333333	0.181818181818182	0.651515151515152	chr20:37523421:+_vs_chr20:37523643:+	1.3030303030303	chr20:37523421:+;chr20:37523643:+	distal	TRUE
HSPB11	7.29467532467532	0.00691592666011086	0.022857723707146	0.68	1	-0.32	chr1:53938075:-_vs_chr1:53921561:-	-0.64	chr1:53921561:-;chr1:53938075:-	proximal	TRUE
SBDS	12.0863759777231	0.00709305454972562	0.0233990803285121	0.620289855072464	0.563380281690141	0.0569095733823228	chr7:66987972:-_vs_chr7:66987700:-	0.353582363747704	chr7:66987700:-;chr7:66987972:-;chr7:66988162:-;chr7:66991268:-	distal	TRUE
FAM118A	7.23354468599034	0.00715537888044263	0.0235603938746282	0.857142857142857	0.357142857142857	0.5	chr22:45340794:+_vs_chr22:45341955:+	1	chr22:45340794:+;chr22:45341955:+	distal	TRUE
OTUD6B	7.21875	0.00721459306790997	0.0237108817119513	0.523809523809524	0	0.523809523809524	chr8:91078549:+_vs_chr8:91087093:+	1.04761904761905	chr8:91078549:+;chr8:91087093:+	distal	TRUE
NFIB	7.16145833333333	0.00744866130816737	0.0244343936370724	0.888888888888889	0.291666666666667	0.597222222222222	chr9:14088083:-_vs_chr9:14087249:-	1.19444444444444	chr9:14087249:-;chr9:14088083:-	distal	TRUE
NUSAP1	13.936292821842	0.00750118316204198	0.0245607769578054	0.53125	0.25	0.28125	chr15:41377229:+_vs_chr15:41381048:+	0.409090909090909	chr15:41356119:+;chr15:41377229:+;chr15:41380120:+;chr15:41380782:+;chr15:41381048:+	distal	TRUE
FAM120AOS	7.12997347480106	0.00758058489453929	0.0247745372251703	0.655172413793103	0.153846153846154	0.50132625994695	chr9:93447367:-_vs_chr9:93446500:-	1.0026525198939	chr9:93446500:-;chr9:93447367:-	distal	TRUE
