gene_id	chisq	pvalue	adj_pvalue	PgG2M	oRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
ATF4	6.64276181691823	0.00995594736371442	0.0393286525818528	0.842105263157895	0.963541666666667	0.121436403508772	chr22:39522377:+_vs_chr22:39522683:+	0.242872807017544	chr22:39522377:+;chr22:39522683:+	distal	TRUE
FNBP4	11.3483543417367	0.00998389405820182	0.0393286525818528	0.352941176470588	0.523809523809524	0.170868347338936	chr11:47746229:-_vs_chr11:47731460:-	0.682072829131653	chr11:47731460:-;chr11:47736658:-;chr11:47746229:-;chr11:47750917:-	distal	TRUE
FAM3C	6.59433139534884	0.010230396841514	0.0400615413237528	1	0.591836734693878	-0.408163265306122	chr7:121349047:-_vs_chr7:121348874:-	-0.816326530612245	chr7:121348874:-;chr7:121349047:-	proximal	TRUE
SYNE2	16.7538461538462	0.0102317671127794	0.0400615413237528	0.466666666666667	0.471631205673759	0.00496453900709226	chr14:63986481:+_vs_chr14:63997080:+	-0.738297872340426	chr14:63986481:+;chr14:63995157:+;chr14:63997080:+;chr14:64052009:+;chr14:64093392:+;chr14:64177382:+;chr14:64226433:+	proximal	TRUE
KCNAB3	6.47619047619048	0.0109329059529205	0.0426778497439305	1	0.37037037037037	-0.62962962962963	chr17:7922754:-_vs_chr17:7922337:-	-1.25925925925926	chr17:7922337:-;chr17:7922754:-	proximal	TRUE
ADD3	6.4374478654338	0.0111739067900778	0.0434876372370597	0.4	0.0882352941176471	-0.311764705882353	chr10:110125935:+_vs_chr10:110133771:+	-0.623529411764706	chr10:110125935:+;chr10:110133771:+	proximal	TRUE
PPM1G	8.97587028571497	0.0112438367729404	0.0436287798135652	0.441176470588235	0.758333333333333	0.317156862745098	chr2:27385766:-_vs_chr2:27381199:-	0.634313725490196	chr2:27381199:-;chr2:27381624:-;chr2:27385766:-	distal	TRUE
STMN1	8.95714893873001	0.0113495808033198	0.0439076320032908	0.515695067264574	0.482445520581114	-0.0332495466834603	chr1:25901556:-_vs_chr1:25900561:-	-0.070424217418213	chr1:25900120:-;chr1:25900561:-;chr1:25901556:-	proximal	FALSE
POLR2B	6.34180215617716	0.0117925009410227	0.0454853607725162	0.0833333333333333	0.4	0.316666666666667	chr4:57005348:+_vs_chr4:57031162:+	0.633333333333333	chr4:57005348:+;chr4:57031162:+	distal	TRUE
ELOC	10.971690335173	0.0118799457258597	0.0456303713817301	0.395833333333333	0.364912280701754	-0.030921052631579	chr8:73946620:-_vs_chr8:73946395:-	-0.603947368421053	chr8:73945612:-;chr8:73946099:-;chr8:73946395:-;chr8:73946620:-	proximal	TRUE
HNRNPK	14.6636413080605	0.0119005135239389	0.0456303713817301	0.396363636363636	0.436470588235294	0.0401069518716577	chr9:83978257:-_vs_chr9:83968909:-	0.10017825311943	chr9:83968083:-;chr9:83968178:-;chr9:83968344:-;chr9:83968909:-;chr9:83974537:-;chr9:83978257:-	distal	FALSE
PPAT	6.30028673328306	0.012071844459124	0.0461507681977131	1	0.575	-0.425	chr4:56403041:-_vs_chr4:56395461:-	-0.85	chr4:56395461:-;chr4:56403041:-	proximal	TRUE
XRCC5	8.78287570989405	0.0123829115832457	0.0472007453290777	0.583333333333333	0.383720930232558	-0.199612403100775	chr2:216127658:+_vs_chr2:216206281:+	-0.39922480620155	chr2:216127658:+;chr2:216205424:+;chr2:216206281:+	proximal	TRUE
TMX2	6.212136596548	0.0126877403711894	0.0482208549004735	0.766666666666667	0.941747572815534	0.175080906148867	chr11:57739608:+_vs_chr11:57740973:+	0.350161812297735	chr11:57739608:+;chr11:57740973:+	distal	TRUE
NOL7	10.8047058823529	0.0128301650006249	0.0486195726339469	0.333333333333333	0.488888888888889	0.155555555555556	chr6:13620895:+_vs_chr6:13621572:+	0.893333333333333	chr6:13620808:+;chr6:13620895:+;chr6:13621572:+;chr6:13621662:+	distal	TRUE
ACTR3	10.7302095368372	0.0132778763607504	0.0501694686983456	0.244444444444444	0.431524547803618	0.187080103359173	chr2:113958184:+_vs_chr2:113958561:+	0.378294573643411	chr2:113957876:+;chr2:113958184:+;chr2:113958257:+;chr2:113958561:+	distal	FALSE
PTPRZ1	19.3023184805114	0.0133238333767587	0.0501967676054629	0.460365853658537	0.556629834254144	0.096263980595607	chr7:122058898:+_vs_chr7:122062036:+	0.239388222611508	chr7:121968006:+;chr7:121968063:+;chr7:121972610:+;chr7:122004659:+;chr7:122010588:+;chr7:122038883:+;chr7:122058898:+;chr7:122059821:+;chr7:122062036:+	distal	FALSE
PAPOLA	10.6769968459218	0.0136070633717046	0.0511152293615336	0.53968253968254	0.540322580645161	0.000640040962621602	chr14:96547917:+_vs_chr14:96556333:+	0.584485407066052	chr14:96532696:+;chr14:96534878:+;chr14:96547917:+;chr14:96556333:+	distal	FALSE
HNRNPDL	8.58613287432732	0.0136629643732565	0.0511768838952035	0.5	0.479166666666667	-0.0208333333333333	chr4:82427245:-_vs_chr4:82424628:-	-0.227564102564103	chr4:82423207:-;chr4:82424628:-;chr4:82427245:-	proximal	FALSE
SPARC	6.06317799901639	0.0138029077361719	0.0515520703921577	0	0.172297297297297	0.172297297297297	chr5:151662440:-_vs_chr5:151661447:-	0.344594594594595	chr5:151661447:-;chr5:151662440:-	distal	FALSE
BRD2	6.04362809065934	0.0139565736944448	0.0519762054827601	0.9375	0.52	-0.4175	chr6:32980463:+_vs_chr6:32981310:+	-0.835	chr6:32980463:+;chr6:32981310:+	proximal	FALSE
EPB41	6.03105319388214	0.014056343885156	0.0521977698428715	1	0.315789473684211	-0.684210526315789	chr1:28987761:+_vs_chr1:28993437:+	-1.36842105263158	chr1:28987761:+;chr1:28993437:+	proximal	FALSE
LAPTM4B	6.01895648422091	0.0141530126972373	0.0524065841589129	0.230769230769231	0.6375	0.406730769230769	chr8:97851846:+_vs_chr8:97852595:+	0.813461538461538	chr8:97851846:+;chr8:97852595:+	distal	FALSE
GSTM5	5.98926375768481	0.0143932085595102	0.0531441546812684	1	0.296296296296296	-0.703703703703704	chr1:109717838:+_vs_chr1:109718268:+	-1.40740740740741	chr1:109717838:+;chr1:109718268:+	proximal	FALSE
FNBP1L	12.4021978021978	0.0145980800612338	0.0536080638923019	0.491071428571429	0.528125	0.0370535714285714	chr1:93523489:+_vs_chr1:93530804:+	0.439285714285714	chr1:93523489:+;chr1:93530804:+;chr1:93551176:+;chr1:93552649:+;chr1:93554661:+	distal	FALSE
CDK16	5.95555160984848	0.0146710117384005	0.0536080638923019	0.785714285714286	0.34375	-0.441964285714286	chrX:47228991:+_vs_chrX:47229997:+	-0.883928571428571	chrX:47228991:+;chrX:47229997:+	proximal	FALSE
H3-3B	10.5090485159171	0.0146996413108528	0.0536080638923019	0.441919191919192	0.487037037037037	0.0451178451178452	chr17:75778250:-_vs_chr17:75776434:-	0.11540404040404	chr17:75776434:-;chr17:75777459:-;chr17:75778023:-;chr17:75778250:-	distal	FALSE
RTN1	5.95163254959596	0.0147036627374045	0.0536080638923019	0.357142857142857	0.701612903225806	0.344470046082949	chr14:59596174:-_vs_chr14:59595983:-	0.688940092165899	chr14:59595983:-;chr14:59596174:-	distal	FALSE
ITM2B	14.143075921682	0.0147256718716508	0.0536080638923019	0.552727272727273	0.557679180887372	0.00495190816009927	chr13:48261870:+_vs_chr13:48262091:+	0.313000310269935	chr13:48256283:+;chr13:48261238:+;chr13:48261388:+;chr13:48261870:+;chr13:48262047:+;chr13:48262091:+	distal	FALSE
RBM5	5.88836507936508	0.0152412439616752	0.0553066244299729	0	0.625	0.625	chr3:50114002:+_vs_chr3:50118960:+	1.25	chr3:50114002:+;chr3:50118960:+	distal	FALSE
UQCRB	8.36273495472525	0.0152776015014894	0.0553066244299729	0.645833333333333	0.490909090909091	-0.154924242424242	chr8:96231078:-_vs_chr8:96229897:-	-0.309848484848485	chr8:96229897:-;chr8:96230939:-;chr8:96231078:-	proximal	FALSE
AFDN	5.87550394293815	0.0153529777530514	0.0553662970322615	0	0.545454545454545	0.545454545454545	chr6:167872321:+_vs_chr6:167969931:+	1.09090909090909	chr6:167872321:+;chr6:167969931:+	distal	FALSE
PPP2CA	12.2810020339332	0.015379526953406	0.0553662970322615	0.272727272727273	0.339583333333333	0.0668560606060606	chr5:134197624:-_vs_chr5:134197097:-	-0.312878787878788	chr5:134196719:-;chr5:134196964:-;chr5:134197025:-;chr5:134197097:-;chr5:134197624:-	proximal	FALSE
SON	8.32063914856321	0.0156025709427702	0.0558934337503875	0.230769230769231	0.101449275362319	-0.129319955406912	chr21:33549622:+_vs_chr21:33554648:+	-0.361761426978818	chr21:33549622:+;chr21:33554648:+;chr21:33559637:+	proximal	FALSE
PPA1	5.84603267552689	0.0156122091185496	0.0558934337503875	0.666666666666667	0.875647668393782	0.208981001727116	chr10:70209227:-_vs_chr10:70202835:-	0.417962003454231	chr10:70202835:-;chr10:70209227:-	distal	FALSE
ANAPC11	5.82811026568129	0.0157720570713989	0.0563101541722672	0	0.111888111888112	0.111888111888112	chr17:81900250:+_vs_chr17:81900355:+	0.223776223776224	chr17:81900250:+;chr17:81900355:+	distal	FALSE
ARL3	8.28560462634677	0.0158782931503737	0.056533703084847	0.263157894736842	0.496402877697842	0.233244982961	chr10:102676892:-_vs_chr10:102676527:-	0.466489965921999	chr10:102676527:-;chr10:102676666:-;chr10:102676892:-	distal	FALSE
VTA1	5.79871697154471	0.0160378733581206	0.0569454352660941	0.1875	0.585365853658537	0.397865853658537	chr6:142219603:+_vs_chr6:142220777:+	0.795731707317073	chr6:142219603:+;chr6:142220777:+	distal	FALSE
NPM1	10.3033766655834	0.0161557832858921	0.0572073637664375	0.744444444444444	0.875816993464052	0.131372549019608	chr5:171405383:+_vs_chr5:171410884:+	0.368627450980392	chr5:171400195:+;chr5:171405383:+;chr5:171406727:+;chr5:171410884:+	distal	FALSE
CDH2	8.21555977229601	0.016444242119925	0.0580701302109612	0.352941176470588	0.467741935483871	0.114800759013283	chr18:28013878:-_vs_chr18:28011385:-	0.647058823529412	chr18:27951824:-;chr18:28011385:-;chr18:28013878:-	distal	FALSE
AASDHPPT	5.74760765550239	0.0165111269922858	0.0581478820163109	0.789473684210526	0.272727272727273	-0.516746411483254	chr11:106090612:+_vs_chr11:106098695:+	-1.03349282296651	chr11:106090612:+;chr11:106098695:+	proximal	FALSE
ZNF706	5.73145126968364	0.0166637060222329	0.0585261870049154	0	0.30188679245283	0.30188679245283	chr8:101198936:-_vs_chr8:101197052:-	0.60377358490566	chr8:101197052:-;chr8:101198936:-	distal	FALSE
EIF4G1	5.69118495997537	0.0170503376049978	0.0597222636110193	0	0.551724137931034	0.551724137931034	chr3:184325318:+_vs_chr3:184335353:+	1.10344827586207	chr3:184325318:+;chr3:184335353:+	distal	FALSE
RBMX	12.0292522934652	0.0171350581845236	0.0598572382941847	0.279891304347826	0.371875	0.0919836956521739	chrX:136874047:-_vs_chrX:136869192:-	0.169347826086957	chrX:136869192:-;chrX:136869410:-;chrX:136873461:-;chrX:136873958:-;chrX:136874047:-	distal	FALSE
CDK7	5.67039071063208	0.017253612829824	0.0601093608264837	0.125	0.695652173913043	0.570652173913043	chr5:69276663:+_vs_chr5:69277305:+	1.14130434782609	chr5:69276663:+;chr5:69277305:+	distal	FALSE
CCT5	8.05852131512831	0.0177874761292268	0.0616988869897115	0.731884057971014	0.641975308641975	-0.0899087493290391	chr5:10264926:+_vs_chr5:10265080:+	-0.375738056897477	chr5:10258499:+;chr5:10264926:+;chr5:10265080:+	proximal	FALSE
GNL2	5.61522646761134	0.017805080041784	0.0616988869897115	1	0.208333333333333	-0.791666666666667	chr1:37568302:-_vs_chr1:37566822:-	-1.58333333333333	chr1:37566822:-;chr1:37568302:-	proximal	FALSE
NF1	5.60170267643541	0.0179430311282025	0.0619112043954111	1	0.421052631578947	-0.578947368421053	chr17:31214498:+_vs_chr17:31222764:+	-1.15789473684211	chr17:31214498:+;chr17:31222764:+	proximal	FALSE
EWSR1	10.0722464045171	0.0179618926332366	0.0619112043954111	0.711538461538462	0.7357910906298	0.0242526290913387	chr22:29300336:+_vs_chr22:29300519:+	0.380007089684509	chr22:29290845:+;chr22:29300218:+;chr22:29300336:+;chr22:29300519:+	distal	FALSE
PPP1CB	10.0459813465895	0.0181792938328199	0.0624943363589777	0.837837837837838	0.748502994011976	-0.0893348438258618	chr2:28799298:+_vs_chr2:28799875:+	-0.312348276420133	chr2:28799298:+;chr2:28799533:+;chr2:28799875:+;chr2:28801037:+	proximal	FALSE
ANAPC16	5.56915002560164	0.0182796320575014	0.0626730241971476	0	0.580645161290323	0.580645161290323	chr10:72233295:+_vs_chr10:72233829:+	1.16129032258065	chr10:72233295:+;chr10:72233829:+	distal	FALSE
UBA2	5.54738145809415	0.0185083558357554	0.0632897867101292	0.3	0.73134328358209	0.43134328358209	chr19:34458923:+_vs_chr19:34469891:+	0.862686567164179	chr19:34458923:+;chr19:34469891:+	distal	FALSE
FXR1	5.5115396921108	0.0188914093568039	0.0644296487537311	1	0.702127659574468	-0.297872340425532	chr3:180957913:+_vs_chr3:180976255:+	-0.595744680851064	chr3:180957913:+;chr3:180976255:+	proximal	FALSE
MSL1	5.50319535221496	0.0189817578305922	0.0645678691560302	0.705882352941177	0.296296296296296	-0.40958605664488	chr17:40129324:+_vs_chr17:40133603:+	-0.81917211328976	chr17:40129324:+;chr17:40133603:+	proximal	FALSE
CCDC130	7.89344335019075	0.0193179285260369	0.0655393596066593	0.777777777777778	0.485294117647059	-0.292483660130719	chr19:13761567:+_vs_chr19:13763289:+	-0.866013071895425	chr19:13759614:+;chr19:13761567:+;chr19:13763289:+	proximal	FALSE
SFRP1	11.7235778729916	0.0195296637598396	0.0660847107904755	0.161392405063291	0.234267734553776	0.0728753294904846	chr8:41265204:-_vs_chr8:41264209:-	0.150146279292066	chr8:41261962:-;chr8:41264209:-;chr8:41264846:-;chr8:41265204:-;chr8:41265453:-	distal	FALSE
RPL17-C18orf32	9.82588235294117	0.0201056874951292	0.067856695296061	0.666666666666667	0.705882352941177	0.0392156862745099	chr18:49481721:-_vs_chr18:49481658:-	1.4	chr18:49481658:-;chr18:49481721:-;chr18:49481803:-;chr18:49482351:-	distal	FALSE
STAU1	5.38461538461539	0.020315065868385	0.0683852606894205	1	0.277777777777778	-0.722222222222222	chr20:49124387:-_vs_chr20:49113523:-	-1.44444444444444	chr20:49113523:-;chr20:49124387:-	proximal	FALSE
RPL12	5.36768419256166	0.0205131947289894	0.0688733170175395	0.962025316455696	0.861431870669746	-0.10059344578595	chr9:127449283:-_vs_chr9:127447674:-	-0.201186891571901	chr9:127447674:-;chr9:127449283:-	proximal	FALSE
CSE1L	5.359375	0.0206111591456006	0.0688749720211052	0.142857142857143	0.571428571428571	0.428571428571429	chr20:49096588:+_vs_chr20:49096949:+	0.857142857142857	chr20:49096588:+;chr20:49096949:+	distal	FALSE
TAF15	5.35862915684111	0.0206199761915037	0.0688749720211052	0.842105263157895	0.508196721311475	-0.333908541846419	chr17:35836240:+_vs_chr17:35847234:+	-0.667817083692839	chr17:35836240:+;chr17:35847234:+	proximal	FALSE
KLF6	5.34419981060606	0.0207913241473522	0.0692687817351375	1	0.466666666666667	-0.533333333333333	chr10:3778771:-_vs_chr10:3776553:-	-1.06666666666667	chr10:3776553:-;chr10:3778771:-	proximal	FALSE
PDCD5	5.28993097592144	0.0214490701684807	0.0712769100983357	0.6	0.892857142857143	0.292857142857143	chr19:32586929:+_vs_chr19:32587425:+	0.585714285714286	chr19:32586929:+;chr19:32587425:+	distal	FALSE
HMGN2	7.67726700207246	0.0215229924059092	0.0713396372328859	0.459	0.479591836734694	0.0205918367346938	chr1:26475228:+_vs_chr1:26475972:+	0.0453877551020408	chr1:26475228:+;chr1:26475972:+;chr1:26476642:+	distal	FALSE
CBX1	9.64639905548996	0.0218238557368473	0.0721523393748828	0.878787878787879	0.818452380952381	-0.0603354978354979	chr17:48070272:-_vs_chr17:48070059:-	-0.354707792207792	chr17:48070059:-;chr17:48070272:-;chr17:48076001:-;chr17:48076978:-	proximal	FALSE
LMBRD1	5.22448979591837	0.0222709789592328	0.0734432283235769	1	0.5	-0.5	chr6:69675857:-_vs_chr6:69675802:-	-1	chr6:69675802:-;chr6:69675857:-	proximal	FALSE
UQCR11	5.21066478858269	0.0224487494897532	0.0736741305014854	0	0.1640625	0.1640625	chr19:1598053:-_vs_chr19:1597190:-	0.328125	chr19:1597190:-;chr19:1598053:-	distal	FALSE
EIF5	7.59251132850266	0.0224546925525361	0.0736741305014854	0.032258064516129	0.135678391959799	0.10342032744367	chr14:103338372:+_vs_chr14:103343171:+	0.20684065488734	chr14:103338372:+;chr14:103341360:+;chr14:103343171:+	distal	FALSE
MIS18BP1	9.56771496047812	0.022621791912085	0.0740349553486419	0.452380952380952	0.581196581196581	0.128815628815629	chr14:45246774:-_vs_chr14:45231231:-	0.536630036630037	chr14:45231231:-;chr14:45246774:-;chr14:45246947:-;chr14:45247069:-	distal	FALSE
FUS	9.54157858944121	0.0228931232116666	0.0747342259000502	0.654166666666667	0.635470826112074	-0.0186958405545927	chr16:31186135:+_vs_chr16:31191605:+	-0.184965337954939	chr16:31186088:+;chr16:31186135:+;chr16:31191605:+;chr16:31191779:+	proximal	FALSE
PTMS	5.16771500046027	0.0230104638575181	0.0749285456264912	0.933333333333333	0.831460674157303	-0.10187265917603	chr12:6769992:+_vs_chr12:6770952:+	-0.20374531835206	chr12:6769992:+;chr12:6770952:+	proximal	FALSE
HSPB11	5.128303125	0.0235387291817558	0.0764566241091616	1	0.68	-0.32	chr1:53938075:-_vs_chr1:53921561:-	-0.64	chr1:53921561:-;chr1:53938075:-	proximal	FALSE
SFPQ	11.2595504191957	0.0237967964331708	0.0770535642929494	0.357142857142857	0.454545454545455	0.0974025974025974	chr1:35188011:-_vs_chr1:35184129:-	0.232683982683983	chr1:35176380:-;chr1:35183944:-;chr1:35184129:-;chr1:35188011:-;chr1:35189013:-	distal	FALSE
CCT8	9.44708750730429	0.0239009742046906	0.0770535642929494	0.845238095238095	0.795045045045045	-0.0501930501930502	chr21:29061531:-_vs_chr21:29061272:-	-0.315637065637066	chr21:29056326:-;chr21:29061272:-;chr21:29061531:-;chr21:29063484:-	proximal	FALSE
CNBP	9.4462811275042	0.0239097597348484	0.0770535642929494	0.560606060606061	0.633123689727463	0.0725176291214027	chr3:129169956:-_vs_chr3:129169577:-	0.287021154945683	chr3:129169484:-;chr3:129169577:-;chr3:129169626:-;chr3:129169956:-	distal	FALSE
PDE4DIP	5.09243851386709	0.0240303789353388	0.0770535642929494	0.642857142857143	0.2	-0.442857142857143	chr1:148966883:+_vs_chr1:148981776:+	-0.885714285714286	chr1:148966883:+;chr1:148981776:+	proximal	FALSE
TMEM18	5.09093878178835	0.0240511685625064	0.0770535642929494	1	0.566037735849057	-0.433962264150943	chr2:669600:-_vs_chr2:669210:-	-0.867924528301887	chr2:669210:-;chr2:669600:-	proximal	FALSE
RPL13A	7.45128986513257	0.0240975541167772	0.0770535642929494	0.5525	0.576875768757688	0.0243757687576875	chr19:49491841:+_vs_chr19:49492308:+	0.159034440344403	chr19:49491768:+;chr19:49491841:+;chr19:49492308:+	distal	FALSE
UBE2V1	7.44719735720375	0.0241469143169506	0.0770535642929494	0.470588235294118	0.313725490196078	-0.156862745098039	chr20:50081365:-_vs_chr20:50081124:-	-0.42156862745098	chr20:50081124:-;chr20:50081365:-;chr20:50082755:-	proximal	FALSE
RBM17	7.44295830055075	0.0241981486629864	0.0770535642929494	0	0.50609756097561	0.50609756097561	chr10:6115628:+_vs_chr10:6116832:+	1.01219512195122	chr10:6115628:+;chr10:6116542:+;chr10:6116832:+	distal	FALSE
CAPZA2	9.3943997556257	0.0244817166761054	0.0777654529711582	0.375	0.642857142857143	0.267857142857143	chr7:116918735:+_vs_chr7:116919259:+	0.482142857142857	chr7:116918649:+;chr7:116918735:+;chr7:116919157:+;chr7:116919259:+	distal	FALSE
PRPF6	5.03395206766917	0.0248551197170367	0.0787585211571627	0.958333333333333	0.701754385964912	-0.256578947368421	chr20:63984997:+_vs_chr20:64033097:+	-0.513157894736842	chr20:63984997:+;chr20:64033097:+	proximal	FALSE
ERBIN	5.02857142857143	0.0249324556028632	0.0788108840519772	1	0.633333333333333	-0.366666666666667	chr5:66044226:+_vs_chr5:66046380:+	-0.733333333333333	chr5:66044226:+;chr5:66046380:+	proximal	FALSE
ME2	7.36854256854257	0.0251154700946341	0.0791962268677514	0.571428571428571	0.322222222222222	-0.249206349206349	chr18:50947848:+_vs_chr18:50947890:+	-0.749206349206349	chr18:50912833:+;chr18:50947848:+;chr18:50947890:+	proximal	FALSE
PRELID1	5.0083687392198	0.0252250657965827	0.079348750661095	0	0.385185185185185	0.385185185185185	chr5:177306661:+_vs_chr5:177306949:+	0.77037037037037	chr5:177306661:+;chr5:177306949:+	distal	FALSE
KIF11	4.94365573152338	0.0261865949537936	0.0821739153997979	0.25	0.676470588235294	0.426470588235294	chr10:92630242:+_vs_chr10:92653696:+	0.852941176470588	chr10:92630242:+;chr10:92653696:+	distal	FALSE
RTN3	10.9901501488763	0.0266749364126608	0.0835041487700685	0.436046511627907	0.525555555555556	0.0895090439276486	chr11:63758424:+_vs_chr11:63759757:+	0.323307493540052	chr11:63716293:+;chr11:63758424:+;chr11:63759054:+;chr11:63759757:+;chr11:63759888:+	distal	FALSE
SERP1	7.23354359925789	0.026869276043975	0.0838242241183863	0.4	0.438775510204082	0.0387755102040816	chr3:150542510:-_vs_chr3:150541998:-	0.595918367346939	chr3:150541998:-;chr3:150542510:-;chr3:150544220:-	distal	FALSE
