gene_id	chisq	pvalue	adj_pvalue	ExDp	ExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
NACA	4.13219646560214	0.0420747064546963	0.124810923116755	0.867052023121387	0.920967741935484	-0.0539157188140966	chr12:56713105:-_vs_chr12:56712431:-	-0.107831437628193	chr12:56712431:-;chr12:56713105:-	proximal	FALSE
NDUFB8	4.1215033394843	0.0423414366648022	0.125410688170291	0.988636363636364	0.919642857142857	0.0689935064935066	chr10:100525257:-_vs_chr10:100523740:-	0.137987012987013	chr10:100523740:-;chr10:100525257:-	distal	FALSE
ZNF300	6.30494505494505	0.0427463046841434	0.126417153731036	0.681818181818182	0.590909090909091	0.0909090909090911	chr5:150895020:-_vs_chr5:150894399:-	0.568181818181818	chr5:150894399:-;chr5:150895020:-;chr5:150896664:-	distal	FALSE
CLIP3	4.08961478976617	0.0431474746675973	0.127409640241856	0.822222222222222	0.955882352941177	-0.133660130718954	chr19:36015729:-_vs_chr19:36014660:-	-0.267320261437909	chr19:36014660:-;chr19:36015729:-	proximal	FALSE
ANKMY2	6.26987907925408	0.0435023839201503	0.128233931731833	0.576923076923077	0.516666666666667	0.0602564102564103	chr7:16602397:-_vs_chr7:16599779:-	0.51025641025641	chr7:16599779:-;chr7:16602397:-;chr7:16602455:-	distal	FALSE
TCF4	4.07316478188971	0.0435695710720445	0.128233931731833	0.25	0.803921568627451	-0.553921568627451	chr18:55232545:-_vs_chr18:55227607:-	-1.1078431372549	chr18:55227607:-;chr18:55232545:-	proximal	FALSE
YIPF4	4.07103192750678	0.0436246159931763	0.128233931731833	0.5625	0.244444444444444	0.318055555555556	chr2:32306557:+_vs_chr2:32307017:+	0.636111111111111	chr2:32306557:+;chr2:32307017:+	distal	FALSE
ABRACL	4.06482790916195	0.0437851462650116	0.128511388508939	0.96875	0.865248226950355	0.103501773049645	chr6:139043070:+_vs_chr6:139043299:+	0.207003546099291	chr6:139043070:+;chr6:139043299:+	distal	FALSE
HGS	4.05819856440438	0.0439573690761277	0.128636876791521	1	0.761904761904762	0.238095238095238	chr17:81693029:+_vs_chr17:81702118:+	0.476190476190476	chr17:81693029:+;chr17:81702118:+	distal	FALSE
CCAR1	6.24817199607116	0.0439771104250908	0.128636876791521	0.321428571428571	0.426470588235294	-0.105042016806723	chr10:68761114:+_vs_chr10:68771359:+	-0.659663865546219	chr10:68761114:+;chr10:68771359:+;chr10:68773017:+	proximal	FALSE
EPHA7	6.24592632248135	0.0440265172755336	0.128636876791521	0.596153846153846	0.409090909090909	0.187062937062937	chr6:93356383:-_vs_chr6:93243247:-	0.559440559440559	chr6:93243247:-;chr6:93356383:-;chr6:93410897:-	distal	FALSE
DKC1	4.04210526315789	0.0443784273454868	0.129276288354244	1	0.368421052631579	0.631578947368421	chrX:154776915:+_vs_chrX:154777684:+	1.26315789473684	chrX:154776915:+;chrX:154777684:+	distal	FALSE
MSRB2	4.04210526315789	0.0443784273454868	0.129276288354244	1	0.368421052631579	0.631578947368421	chr10:23120970:+_vs_chr10:23121172:+	1.26315789473684	chr10:23120970:+;chr10:23121172:+	distal	FALSE
FXR1	6.20019827915244	0.0450447364561028	0.13102084271588	0.810344827586207	0.680851063829787	0.12949376375642	chr3:180957913:+_vs_chr3:180975402:+	0.33969185619956	chr3:180957913:+;chr3:180975402:+;chr3:180976255:+	distal	FALSE
RUSC1	3.9966724537037	0.0455901860957978	0.132256990539108	0.55	0.822222222222222	-0.272222222222222	chr1:155330730:+_vs_chr1:155331114:+	-0.544444444444444	chr1:155330730:+;chr1:155331114:+	proximal	FALSE
WBP11	6.17543817622869	0.0456058588065889	0.132256990539108	0.477272727272727	0.521739130434783	-0.0444664031620553	chr12:14791222:-_vs_chr12:14786478:-	-0.492094861660079	chr12:14786478:-;chr12:14791222:-;chr12:14794984:-	proximal	FALSE
WSB2	6.17128704628705	0.0457006150319259	0.132334269757127	0.452380952380952	0.5625	-0.110119047619048	chr12:118058664:-_vs_chr12:118034228:-	-0.645833333333333	chr12:118032909:-;chr12:118034228:-;chr12:118058664:-	proximal	FALSE
GGNBP2	8.00475000457699	0.0459136393495352	0.13275327567879	0.351851851851852	0.466666666666667	-0.114814814814815	chr17:36560810:+_vs_chr17:36589848:+	-0.283006535947712	chr17:36560810:+;chr17:36581451:+;chr17:36586172:+;chr17:36589848:+	proximal	FALSE
FRMD3	6.15642554662518	0.04604146970386	0.132925075237147	0.2	0.517241379310345	-0.317241379310345	chr9:83335544:-_vs_chr9:83247284:-	-0.63448275862069	chr9:83247284:-;chr9:83248404:-;chr9:83335544:-	proximal	FALSE
UTP6	3.972342141985	0.0462533947544382	0.133184291212301	0.454545454545455	0.80952380952381	-0.354978354978355	chr17:31863494:-_vs_chr17:31863173:-	-0.70995670995671	chr17:31863173:-;chr17:31863494:-	proximal	FALSE
SUGP2	3.97179788484136	0.0462683461494098	0.133184291212301	0.866666666666667	0.533333333333333	0.333333333333333	chr19:19025322:-_vs_chr19:18990893:-	0.666666666666667	chr19:18990893:-;chr19:19025322:-	distal	FALSE
BAALC	7.97953140916808	0.0464366292821559	0.133470962566907	0.655913978494624	0.526666666666667	0.129247311827957	chr8:103228347:+_vs_chr8:103229869:+	0.42258064516129	chr8:103228347:+;chr8:103229350:+;chr8:103229869:+;chr8:103230305:+	distal	FALSE
ELP1	3.95550964187328	0.046718169509908	0.134081836569795	1	0.318181818181818	0.681818181818182	chr9:108893038:-_vs_chr9:108868638:-	1.36363636363636	chr9:108868638:-;chr9:108893038:-	distal	FALSE
RIOK3	3.9343359375	0.0473098156085131	0.135579604317612	0.733333333333333	0.3125	0.420833333333333	chr18:23475078:+_vs_chr18:23482360:+	0.841666666666667	chr18:23475078:+;chr18:23482360:+	distal	FALSE
SNRPD1	3.92858961690483	0.0474717416851588	0.135843290271375	0.111111111111111	0.289855072463768	-0.178743961352657	chr18:21629235:+_vs_chr18:21630223:+	-0.357487922705314	chr18:21629235:+;chr18:21630223:+	proximal	FALSE
LPGAT1	3.92317412643762	0.0476248804207667	0.136081092143455	0.454545454545455	0.150684931506849	0.303860523038605	chr1:211749789:-_vs_chr1:211749678:-	0.60772104607721	chr1:211749678:-;chr1:211749789:-	distal	FALSE
SNX6	7.91467304625199	0.0478084680299027	0.136344374862797	0.185185185185185	0.432748538011696	-0.247563352826511	chr14:34562484:-_vs_chr14:34561409:-	-0.43859649122807	chr14:34561409:-;chr14:34562403:-;chr14:34562484:-;chr14:34581566:-	proximal	FALSE
FAM118A	6.07792207792208	0.0478846139070768	0.136344374862797	0.785714285714286	0.375	0.410714285714286	chr22:45340746:+_vs_chr22:45341955:+	0.821428571428571	chr22:45340746:+;chr22:45340794:+;chr22:45341955:+	distal	FALSE
PPP1CB	6.07613003095975	0.047927538873541	0.136344374862797	0.526315789473684	0.713235294117647	-0.186919504643963	chr2:28799298:+_vs_chr2:28801037:+	-0.373839009287926	chr2:28799298:+;chr2:28799875:+;chr2:28801037:+	proximal	FALSE
KIF21A	6.03557664445088	0.0489092703761098	0.138933789971902	0.5625	0.517241379310345	0.0452586206896552	chr12:39342050:-_vs_chr12:39332894:-	0.737068965517241	chr12:39332894:-;chr12:39342050:-;chr12:39356845:-	distal	FALSE
KIAA1143	3.8723578042328	0.0490875164734602	0.13923656132545	0	0.583333333333333	-0.583333333333333	chr3:44753034:-_vs_chr3:44750828:-	-1.16666666666667	chr3:44750828:-;chr3:44753034:-	proximal	FALSE
MRPS16	3.86785714285714	0.0492193245093912	0.139406920585637	0.1875	0.53125	-0.34375	chr10:73250741:-_vs_chr10:73248849:-	-0.6875	chr10:73248849:-;chr10:73250741:-	proximal	FALSE
RSBN1	3.86179258241758	0.049397524926186	0.139693493474424	0.0769230769230769	0.425	-0.348076923076923	chr1:113797957:-_vs_chr1:113797866:-	-0.696153846153846	chr1:113797866:-;chr1:113797957:-	proximal	FALSE
STX7	6.00993385919857	0.0495403926219899	0.139693493474424	0.5125	0.652941176470588	-0.140441176470588	chr6:132459513:-_vs_chr6:132457915:-	-0.323529411764706	chr6:132457915:-;chr6:132459513:-;chr6:132459738:-	proximal	FALSE
WARS1	6.00878647214854	0.0495688217784955	0.139693493474424	0.634615384615385	0.53448275862069	0.100132625994695	chr14:100334477:-_vs_chr14:100334326:-	0.5	chr14:100333790:-;chr14:100334326:-;chr14:100334477:-	distal	FALSE
BRCC3	6.00720288115246	0.049608085690866	0.139693493474424	0.2	0.542857142857143	-0.342857142857143	chrX:155120113:+_vs_chrX:155121750:+	-0.685714285714286	chrX:155120113:+;chrX:155121282:+;chrX:155121750:+	proximal	FALSE
HSP90AA1	15.4934149445848	0.0502321930684497	0.141246238975395	0.44702842377261	0.483038348082596	-0.0360099243099861	chr14:102084921:-_vs_chr14:102081050:-	-0.0898218654958725	chr14:102081050:-;chr14:102083061:-;chr14:102083823:-;chr14:102083909:-;chr14:102084473:-;chr14:102084781:-;chr14:102084841:-;chr14:102084921:-;chr14:102085388:-	proximal	FALSE
ARPP21	11.0511564710457	0.0503750825570804	0.141443331515039	0.35	0.432075471698113	-0.0820754716981132	chr3:35682883:+_vs_chr3:35794446:+	-0.214804063860668	chr3:35640333:+;chr3:35682883:+;chr3:35687847:+;chr3:35707004:+;chr3:35794101:+;chr3:35794446:+	proximal	FALSE
RUNDC3A	3.82127845982143	0.0506056114466687	0.141747443662508	0.166666666666667	0.413333333333333	-0.246666666666667	chr17:44317852:+_vs_chr17:44318670:+	-0.493333333333333	chr17:44317852:+;chr17:44318670:+	proximal	FALSE
HADHA	5.96644971906891	0.0506292979422442	0.141747443662508	0.425925925925926	0.441176470588235	-0.0152505446623094	chr2:26190869:-_vs_chr2:26190642:-	-0.357734204793028	chr2:26190642:-;chr2:26190869:-;chr2:26232234:-	proximal	FALSE
PGRMC1	3.81512469480293	0.0507918244079307	0.14194402043887	0.721311475409836	0.861702127659574	-0.140390652249738	chrX:119243919:+_vs_chrX:119244466:+	-0.280781304499477	chrX:119243919:+;chrX:119244466:+	proximal	FALSE
FBLN1	3.81194601128123	0.0508882949828828	0.14194402043887	0	0.236111111111111	-0.236111111111111	chr22:45563362:+_vs_chr22:45601135:+	-0.472222222222222	chr22:45563362:+;chr22:45601135:+	proximal	FALSE
BMERB1	3.81094637102961	0.0509186733123483	0.14194402043887	0.171428571428571	0.0631578947368421	0.108270676691729	chr16:15587964:+_vs_chr16:15588041:+	0.216541353383459	chr16:15587964:+;chr16:15588041:+	distal	FALSE
COPB1	7.76726495726496	0.0510746704009198	0.142174906287947	0.211111111111111	0.428571428571429	-0.217460317460317	chr11:14475916:-_vs_chr11:14457550:-	-0.364285714285714	chr11:14457550:-;chr11:14457811:-;chr11:14474502:-;chr11:14475916:-	proximal	FALSE
STRADB	3.76704545454545	0.0522718880492807	0.144990863390892	0.529411764705882	0.181818181818182	0.347593582887701	chr2:201480722:+_vs_chr2:201480846:+	0.695187165775401	chr2:201480722:+;chr2:201480846:+	distal	FALSE
MARCHF6	3.76454368512111	0.0523501403620923	0.144990863390892	0.666666666666667	0.235294117647059	0.431372549019608	chr5:10434000:+_vs_chr5:10437849:+	0.862745098039216	chr5:10434000:+;chr5:10437849:+	distal	FALSE
ZNF134	3.76384998443822	0.0523718604246614	0.144990863390892	0.777777777777778	0.294117647058824	0.483660130718954	chr19:57621925:+_vs_chr19:57623787:+	0.967320261437909	chr19:57621925:+;chr19:57623787:+	distal	FALSE
PLK2	5.89494580147112	0.0524721408484248	0.144990863390892	0.756944444444444	0.78	-0.0230555555555556	chr5:58454073:-_vs_chr5:58453982:-	-0.162222222222222	chr5:58453982:-;chr5:58454073:-;chr5:58458759:-	proximal	FALSE
CCDC82	10.9435525288631	0.0525107284479589	0.144990863390892	0.641666666666667	0.570491803278689	0.0711748633879782	chr11:96384249:-_vs_chr11:96383321:-	0.322745901639344	chr11:96352769:-;chr11:96383321:-;chr11:96384198:-;chr11:96384249:-;chr11:96384318:-;chr11:96384376:-	distal	FALSE
PIK3C3	3.75710227272727	0.0525836324111843	0.144990863390892	0.25	0.727272727272727	-0.477272727272727	chr18:42015539:+_vs_chr18:42029440:+	-0.954545454545455	chr18:42015539:+;chr18:42029440:+	proximal	FALSE
MTMR6	3.75406398183397	0.0526792827002282	0.144990863390892	0	0.483870967741935	-0.483870967741935	chr13:25251682:-_vs_chr13:25251001:-	-0.967741935483871	chr13:25251001:-;chr13:25251682:-	proximal	FALSE
MEIS3	3.75393817324787	0.0526832473257694	0.144990863390892	0.837837837837838	0.953703703703704	-0.115865865865866	chr19:47415876:-_vs_chr19:47403124:-	-0.231731731731732	chr19:47403124:-;chr19:47415876:-	proximal	FALSE
PTP4A1	5.87388605822171	0.0530275850010321	0.145732104182469	0.310344827586207	0.208333333333333	0.102011494252874	chr6:63582427:+_vs_chr6:63583374:+	0.247844827586207	chr6:63581456:+;chr6:63582427:+;chr6:63583374:+	distal	FALSE
SOX4	3.73207359225742	0.0533770905492881	0.146485433527213	0	0.117647058823529	-0.117647058823529	chr6:21596079:+_vs_chr6:21598619:+	-0.235294117647059	chr6:21596079:+;chr6:21598619:+	proximal	FALSE
GNPAT	5.85328799336818	0.0535765398179028	0.146825411658935	0.411764705882353	0.639344262295082	-0.227579556412729	chr1:231276180:+_vs_chr1:231277891:+	-0.455159112825458	chr1:231276180:+;chr1:231277797:+;chr1:231277891:+	proximal	FALSE
GATD1	5.84025781910397	0.0539267351809961	0.147576966840388	0.576923076923077	0.433333333333333	0.143589743589744	chr11:769778:-_vs_chr11:769488:-	0.651282051282051	chr11:767222:-;chr11:769488:-;chr11:769778:-	distal	FALSE
OSBPL6	5.83227272727273	0.0541424705273478	0.147807491139008	0.386363636363636	0.46	-0.0736363636363637	chr2:178332706:+_vs_chr2:178339753:+	-0.507272727272727	chr2:178328354:+;chr2:178332706:+;chr2:178339753:+	proximal	FALSE
DOC2A	3.70766488413547	0.0541631156412629	0.147807491139008	0.411764705882353	0.888888888888889	-0.477124183006536	chr16:30005765:-_vs_chr16:30005514:-	-0.954248366013072	chr16:30005514:-;chr16:30005765:-	proximal	FALSE
KIF3A	5.82117850825472	0.0544436392762093	0.148364643918197	0.472727272727273	0.45	0.0227272727272727	chr5:132715842:-_vs_chr5:132715761:-	0.2375	chr5:132703514:-;chr5:132715761:-;chr5:132715842:-	distal	FALSE
CCDC91	5.80979793233083	0.0547543223611865	0.149002308610344	0.578947368421053	0.359375	0.219572368421053	chr12:28452646:+_vs_chr12:28550166:+	0.449013157894737	chr12:28306930:+;chr12:28452646:+;chr12:28550166:+	distal	FALSE
MSMO1	9.2635554490696	0.0548390595736726	0.149024185666638	0.688461538461538	0.622431506849315	0.0660300316122234	chr4:165343070:+_vs_chr4:165343164:+	0.264805057955743	chr4:165341449:+;chr4:165341915:+;chr4:165342063:+;chr4:165343070:+;chr4:165343164:+	distal	FALSE
YWHAG	3.6829760051264	0.0549706511006274	0.149173149564971	0.517647058823529	0.655172413793103	-0.137525354969574	chr7:76329259:-_vs_chr7:76326799:-	-0.275050709939148	chr7:76326799:-;chr7:76329259:-	proximal	FALSE
IPO7	3.6800024724553	0.05506876846022	0.149230986217863	0.727272727272727	0.358490566037736	0.368782161234991	chr11:9429195:+_vs_chr11:9442148:+	0.737564322469983	chr11:9429195:+;chr11:9442148:+	distal	FALSE
BEND6	3.66344696969697	0.0556184544672063	0.15030133105672	0.611111111111111	0	0.611111111111111	chr6:56992483:+_vs_chr6:57027346:+	1.22222222222222	chr6:56992483:+;chr6:57027346:+	distal	FALSE
TRAPPC9	3.66344696969697	0.0556184544672063	0.15030133105672	0.388888888888889	1	-0.611111111111111	chr8:140252574:-_vs_chr8:139730346:-	-1.22222222222222	chr8:139730346:-;chr8:140252574:-	proximal	FALSE
TOP1	7.57148989131854	0.0557497452541032	0.150446881984337	0.358974358974359	0.548387096774194	-0.189412737799834	chr20:41076279:+_vs_chr20:41100088:+	-0.481389578163772	chr20:41076279:+;chr20:41084532:+;chr20:41097329:+;chr20:41100088:+	proximal	FALSE
EIF3C	3.65529902789518	0.0558911213705812	0.150619207798945	0.384615384615385	0.75	-0.365384615384615	chr16:28392083:-_vs_chr16:28379718:-	-0.730769230769231	chr16:28379718:-;chr16:28392083:-	proximal	FALSE
PHB	3.64891934136416	0.0561056041469055	0.150987796201437	0.05	0.290322580645161	-0.240322580645161	chr17:49404835:-_vs_chr17:49404052:-	-0.480645161290323	chr17:49404052:-;chr17:49404835:-	proximal	FALSE
ZC3H14	3.64583333333333	0.0562096678311914	0.151058623230989	0.48	0.9	-0.42	chr14:88574767:+_vs_chr14:88611888:+	-0.84	chr14:88574767:+;chr14:88611888:+	proximal	FALSE
ZNF608	5.75172413793103	0.0563675258579252	0.151239277056944	0	0.385185185185185	-0.385185185185185	chr5:124648879:-_vs_chr5:124648255:-	-1.02962962962963	chr5:124647918:-;chr5:124648255:-;chr5:124648879:-	proximal	FALSE
RPL5	9.19385295710962	0.056432566066024	0.151239277056944	0.895104895104895	0.880130597014925	0.0149742980899696	chr1:92833600:+_vs_chr1:92837611:+	0.0601581254566329	chr1:92833600:+;chr1:92837611:+;chr1:92840633:+;chr1:92841782:+;chr1:92841921:+	distal	FALSE
ERGIC2	3.63636363636364	0.0565302771674043	0.151292463548577	0.2	0.636363636363636	-0.436363636363636	chr12:29341062:-_vs_chr12:29340716:-	-0.872727272727273	chr12:29340716:-;chr12:29341062:-	proximal	FALSE
TRIM27	3.63374395810956	0.0566193121651311	0.151322315731568	0.25	0.523809523809524	-0.273809523809524	chr6:28921954:-_vs_chr6:28903002:-	-0.547619047619048	chr6:28903002:-;chr6:28921954:-	proximal	FALSE
USP47	3.62517482517483	0.0569115924170769	0.151793914900491	0.0769230769230769	0.272727272727273	-0.195804195804196	chr11:11933082:+_vs_chr11:11933860:+	-0.391608391608392	chr11:11933082:+;chr11:11933860:+	proximal	FALSE
CTNNBL1	5.73109243697479	0.0569520143913832	0.151793914900491	0.785714285714286	0.724489795918367	0.0612244897959183	chr20:37842397:+_vs_chr20:37872118:+	0.413265306122449	chr20:37737430:+;chr20:37842397:+;chr20:37872118:+	distal	FALSE
SUCLG1	3.59885204081633	0.0578194841324071	0.153752244432973	0.76	0.928571428571429	-0.168571428571429	chr2:84423724:-_vs_chr2:84423528:-	-0.337142857142857	chr2:84423528:-;chr2:84423724:-	proximal	FALSE
AIMP1	5.69997552818338	0.0578450286569752	0.153752244432973	0.192307692307692	0.475609756097561	-0.283302063789869	chr4:106328242:+_vs_chr4:106348492:+	-0.566604127579737	chr4:106328242:+;chr4:106347711:+;chr4:106348492:+	proximal	FALSE
DDX18	3.58287237453904	0.0583781275001815	0.154728547034837	0.909090909090909	0.518518518518518	0.390572390572391	chr2:117817707:+_vs_chr2:117819724:+	0.781144781144781	chr2:117817707:+;chr2:117819724:+	distal	FALSE
TCAF1	5.68099733720649	0.0583965381824195	0.154728547034837	0.325	0.527777777777778	-0.202777777777778	chr7:143854109:-_vs_chr7:143854082:-	-0.511111111111111	chr7:143853081:-;chr7:143854082:-;chr7:143854109:-	proximal	FALSE
ARFGEF1	5.675960591133	0.0585437877865096	0.154728547034837	0.541666666666667	0.275862068965517	0.26580459770115	chr8:67292093:-_vs_chr8:67253464:-	0.531609195402299	chr8:67253464:-;chr8:67266028:-;chr8:67292093:-	distal	FALSE
NUDCD1	3.57773020083365	0.058559113378508	0.154728547034837	0.64	0.344827586206897	0.295172413793103	chr8:109293333:-_vs_chr8:109242675:-	0.590344827586207	chr8:109242675:-;chr8:109293333:-	distal	FALSE
CDK5RAP2	3.57627314814815	0.0586105046925579	0.154728547034837	0.222222222222222	0.666666666666667	-0.444444444444444	chr9:120527870:-_vs_chr9:120491437:-	-0.888888888888889	chr9:120491437:-;chr9:120527870:-	proximal	FALSE
TRIM36	3.56517857142857	0.0590033940639148	0.155554402532139	0.8	0.25	0.55	chr5:115171102:-_vs_chr5:115126001:-	1.1	chr5:115126001:-;chr5:115171102:-	distal	FALSE
MED6	3.54566761363636	0.0597011375575717	0.157180637228133	0.375	0.818181818181818	-0.443181818181818	chr14:70584543:-_vs_chr14:70584240:-	-0.886363636363636	chr14:70584240:-;chr14:70584543:-	proximal	FALSE
TM9SF2	3.54284820227492	0.0598026875959122	0.157234941811715	1	0.666666666666667	0.333333333333333	chr13:99562813:+_vs_chr13:99563387:+	0.666666666666667	chr13:99562813:+;chr13:99563387:+	distal	FALSE
NARS1	5.6232917409388	0.0601059842729047	0.157818820867911	0.34375	0.473958333333333	-0.130208333333333	chr18:57601584:-_vs_chr18:57601123:-	-0.302083333333333	chr18:57600659:-;chr18:57601123:-;chr18:57601584:-	proximal	FALSE
ADD1	3.52824310883774	0.060331685484687	0.158197658430158	0.0625	0.347826086956522	-0.285326086956522	chr4:2926047:+_vs_chr4:2930062:+	-0.570652173913043	chr4:2926047:+;chr4:2930062:+	proximal	FALSE
TXNIP	7.38696565582755	0.0605350353128864	0.158516945569998	0.644927536231884	0.488095238095238	0.156832298136646	chr1:145995002:-_vs_chr1:145993318:-	0.43944099378882	chr1:145993318:-;chr1:145993613:-;chr1:145995002:-;chr1:145995190:-	distal	FALSE
CBWD1	3.50000793839803	0.0613685349734104	0.160275902883041	0.2	0.588235294117647	-0.388235294117647	chr9:154744:-_vs_chr9:121409:-	-0.776470588235294	chr9:121409:-;chr9:154744:-	proximal	FALSE
TNIK	3.4998361013986	0.061374902916191	0.160275902883041	0.818181818181818	0.388888888888889	0.429292929292929	chr3:171211214:-_vs_chr3:171167096:-	0.858585858585859	chr3:171167096:-;chr3:171211214:-	distal	FALSE
