gene_id	chisq	pvalue	adj_pvalue	ExDp	ExNExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
UBE2L3	8.98440470499294	0.0294989546854763	0.0892504869863498	0.375	0.404040404040404	-0.029040404040404	chr22:21622241:+_vs_chr22:21622917:+	-0.496212121212121	chr22:21621873:+;chr22:21622241:+;chr22:21622917:+;chr22:21624031:+	proximal	FALSE
ATP1B1	8.94737377393682	0.0299988257680197	0.0905975466728173	0.461635220125786	0.477777777777778	-0.0161425576519916	chr1:169131777:+_vs_chr1:169132719:+	0.39811320754717	chr1:169131618:+;chr1:169131739:+;chr1:169131777:+;chr1:169132719:+	distal	FALSE
SCN3B	4.7032810095414	0.030105093983365	0.0907531742262166	0.368421052631579	0.8	-0.431578947368421	chr11:123632269:-_vs_chr11:123629188:-	-0.863157894736842	chr11:123629188:-;chr11:123632269:-	proximal	FALSE
NOP58	6.99785353535353	0.0302298096275977	0.0909637465745137	0.416666666666667	0.755555555555556	-0.338888888888889	chr2:202282410:+_vs_chr2:202303661:+	-0.677777777777778	chr2:202282410:+;chr2:202302986:+;chr2:202303661:+	proximal	FALSE
UBE2D1	4.69172932330827	0.0303081297142618	0.0910342012069675	0.5	0.842105263157895	-0.342105263157895	chr10:58368931:+_vs_chr10:58369596:+	-0.684210526315789	chr10:58368931:+;chr10:58369596:+	proximal	FALSE
PRNP	6.97942187546707	0.0305096900968598	0.0914738990607478	0.703703703703704	0.814285714285714	-0.110582010582011	chr20:4700965:+_vs_chr20:4701149:+	-0.32962962962963	chr20:4700965:+;chr20:4701149:+;chr20:4701588:+	proximal	FALSE
GABBR1	4.67007797270955	0.0306925339924213	0.0918559952336364	0.736842105263158	0.222222222222222	0.514619883040936	chr6:29607118:-_vs_chr6:29602228:-	1.02923976608187	chr6:29602228:-;chr6:29607118:-	distal	FALSE
NRIP1	4.66396761133603	0.0308019362143214	0.0920173157537746	0.230769230769231	0.684210526315789	-0.453441295546559	chr21:14967619:-_vs_chr21:14967334:-	-0.906882591093118	chr21:14967334:-;chr21:14967619:-	proximal	FALSE
ACAP2	4.65340909090909	0.030991939350557	0.092418409070546	0.3	0.76	-0.46	chr3:195342555:-_vs_chr3:195326019:-	-0.92	chr3:195326019:-;chr3:195342555:-	proximal	FALSE
COA8	4.64194373401535	0.0311996460599935	0.0928707597261565	0.823529411764706	0.434782608695652	0.388746803069054	chr14:103590270:+_vs_chr14:103590527:+	0.777493606138107	chr14:103590270:+;chr14:103590527:+	distal	FALSE
IK	4.61834232068607	0.0316317936054358	0.0939883759817431	0.71875	0.432432432432432	0.286317567567568	chr5:140654706:+_vs_chr5:140662480:+	0.572635135135135	chr5:140654706:+;chr5:140662480:+	distal	FALSE
CTNNA1	6.88846153846154	0.0319293136089556	0.0947026868759364	0.425	0.682692307692308	-0.257692307692308	chr5:138934327:+_vs_chr5:138935032:+	-0.515384615384615	chr5:138934327:+;chr5:138934712:+;chr5:138935032:+	proximal	FALSE
RUFY3	10.5538918615724	0.0320626850236321	0.0948575741558861	0.666666666666667	0.539473684210526	0.12719298245614	chr4:70764565:+_vs_chr4:70793557:+	0.299707602339181	chr4:70764565:+;chr4:70791547:+;chr4:70791573:+;chr4:70791930:+;chr4:70793557:+	distal	FALSE
TXN	6.87805032383959	0.0320959584447841	0.0948575741558861	0.476190476190476	0.497237569060773	-0.0210470928702973	chr9:110244016:-_vs_chr9:110243962:-	-0.187384898710866	chr9:110243962:-;chr9:110244016:-;chr9:110244082:-	proximal	FALSE
CCT4	4.56825138243136	0.0325697942670015	0.0960866884247126	0.571428571428571	0.721854304635762	-0.15042573320719	chr2:61868503:-_vs_chr2:61868446:-	-0.30085146641438	chr2:61868446:-;chr2:61868503:-	proximal	FALSE
MEX3B	8.75243428592727	0.0327700890182221	0.096288086401422	0.487179487179487	0.707165109034268	-0.219985621854781	chr15:82042785:-_vs_chr15:82041840:-	-0.429187634795111	chr15:82041783:-;chr15:82041840:-;chr15:82042785:-;chr15:82042811:-	proximal	FALSE
CLPTM1	4.55669010352259	0.0327903858417797	0.096288086401422	1	0.825396825396825	0.174603174603175	chr19:44980660:+_vs_chr19:44993337:+	0.349206349206349	chr19:44980660:+;chr19:44993337:+	distal	FALSE
LCORL	4.55401936026936	0.0328415656252813	0.096288086401422	0	0.666666666666667	-0.666666666666667	chr4:17909105:-_vs_chr4:17883801:-	-1.33333333333333	chr4:17883801:-;chr4:17909105:-	proximal	FALSE
TRA2A	4.55172413793103	0.0328856158997257	0.096288086401422	0.8	0.551020408163265	0.248979591836735	chr7:23522210:-_vs_chr7:23504780:-	0.497959183673469	chr7:23504780:-;chr7:23522210:-	distal	FALSE
MALAT1	13.71973775965	0.0329284348550098	0.096288086401422	0.420099875156055	0.380332610267534	0.0397672648885206	chr11:65499910:+_vs_chr11:65502988:+	0.133052231348558	chr11:65499910:+;chr11:65501332:+;chr11:65501966:+;chr11:65502913:+;chr11:65502988:+;chr11:65503665:+;chr11:65504715:+	distal	FALSE
HK1	4.54114265364265	0.0330894968154212	0.0965887072534654	0.518518518518518	0.769230769230769	-0.250712250712251	chr10:69386410:+_vs_chr10:69401882:+	-0.501424501424501	chr10:69386410:+;chr10:69401882:+	proximal	FALSE
AFF4	6.80952380952381	0.0332147274090356	0.096648047421793	0.25	0.402777777777778	-0.152777777777778	chr5:132896713:-_vs_chr5:132896402:-	-0.611111111111111	chr5:132893083:-;chr5:132896402:-;chr5:132896713:-	proximal	FALSE
DBN1	6.80882050193323	0.0332264095479023	0.096648047421793	0.75	0.63036303630363	0.11963696369637	chr5:177457223:-_vs_chr5:177456622:-	0.239273927392739	chr5:177456622:-;chr5:177456925:-;chr5:177457223:-	distal	FALSE
NTM	6.79532967032967	0.0334512931097744	0.0970552762004978	0.514285714285714	0.48	0.0342857142857143	chr11:132335282:+_vs_chr11:132335670:+	0.42	chr11:132335282:+;chr11:132335670:+;chr11:132336653:+	distal	FALSE
PGD	6.79285017395431	0.0334927900073195	0.0970552762004978	0.330985915492958	0.178294573643411	0.152691341849547	chr1:10420144:+_vs_chr1:10420511:+	0.305382683699094	chr1:10420144:+;chr1:10420249:+;chr1:10420511:+	distal	FALSE
DIS3	4.51789772727273	0.0335420224745991	0.0970552762004978	0.0909090909090909	0.55	-0.459090909090909	chr13:72778224:-_vs_chr13:72775928:-	-0.918181818181818	chr13:72775928:-;chr13:72778224:-	proximal	FALSE
CCDC115	4.49214409722222	0.0340509454147049	0.0982083203717864	0.625	0.85	-0.225	chr2:130338301:-_vs_chr2:130338246:-	-0.45	chr2:130338246:-;chr2:130338301:-	proximal	FALSE
CLIP1	8.66720496715751	0.0340589772097571	0.0982083203717864	0.341085271317829	0.523809523809524	-0.182724252491694	chr12:122341087:-_vs_chr12:122340982:-	-0.345989558614143	chr12:122333057:-;chr12:122340982:-;chr12:122341087:-;chr12:122341223:-	proximal	FALSE
KIAA1586	12.045402812754	0.0341709255087344	0.0983600598845168	0.475	0.492682926829268	-0.0176829268292683	chr6:57052768:+_vs_chr6:57052964:+	-0.352896341463415	chr6:57052768:+;chr6:57052964:+;chr6:57053224:+;chr6:57053823:+;chr6:57054290:+;chr6:57055202:+	proximal	FALSE
EXOSC7	4.45240384615385	0.0348521546184095	0.100147092473697	0.692307692307692	0.214285714285714	0.478021978021978	chr3:45011471:+_vs_chr3:45012668:+	0.956043956043956	chr3:45011471:+;chr3:45012668:+	distal	FALSE
CCNL2	6.70329767971917	0.0350265532845958	0.100352831146105	0.346153846153846	0.443298969072165	-0.0971451229183188	chr1:1387335:-_vs_chr1:1386705:-	-0.370023790642347	chr1:1386502:-;chr1:1386705:-;chr1:1387335:-	proximal	FALSE
ELAVL2	4.44071486549165	0.0350915509841158	0.100352831146105	0.380952380952381	0.125	0.255952380952381	chr9:23691880:-_vs_chr9:23691569:-	0.511904761904762	chr9:23691569:-;chr9:23691880:-	distal	FALSE
PRRC2B	6.698804447152	0.0351053329702899	0.100352831146105	0.242857142857143	0.198275862068966	0.0445812807881773	chr9:131474636:+_vs_chr9:131496344:+	0.286206896551724	chr9:131473602:+;chr9:131474636:+;chr9:131496344:+	distal	FALSE
AP4B1	4.42920833333333	0.0353288909496055	0.100818074345002	0.470588235294118	0.85	-0.379411764705882	chr1:113903233:-_vs_chr1:113902044:-	-0.758823529411765	chr1:113902044:-;chr1:113903233:-	proximal	FALSE
ANKRD12	10.3135378566505	0.0354647223567586	0.100980490152267	0.461038961038961	0.450819672131148	0.0102192889078135	chr18:9211657:+_vs_chr18:9254433:+	0.319139876516926	chr18:9211657:+;chr18:9254433:+;chr18:9254517:+;chr18:9254716:+;chr18:9255580:+	distal	FALSE
PJA2	11.9465842717052	0.0355270753732333	0.100980490152267	0.630188679245283	0.61	0.020188679245283	chr5:109378588:-_vs_chr5:109378398:-	-0.263207547169811	chr5:109334711:-;chr5:109335196:-;chr5:109378398:-;chr5:109378466:-;chr5:109378588:-;chr5:109378675:-	proximal	FALSE
STAU2	4.41767256533458	0.0355685200536333	0.100980490152267	0.347826086956522	0.113207547169811	0.23461853978671	chr8:73551980:-_vs_chr8:73420369:-	0.469237079573421	chr8:73420369:-;chr8:73551980:-	distal	FALSE
CAMK2N1	6.65732076612412	0.0358410862484912	0.101580377777775	0.585365853658537	0.394230769230769	0.191135084427767	chr1:20483398:-_vs_chr1:20482391:-	0.382270168855535	chr1:20482391:-;chr1:20483367:-;chr1:20483398:-	distal	FALSE
AIMP1	6.63319439181508	0.0362760623036944	0.102637732593047	0.34375	0.672413793103448	-0.328663793103448	chr4:106328242:+_vs_chr4:106349225:+	-0.657327586206897	chr4:106328242:+;chr4:106347711:+;chr4:106349225:+	proximal	FALSE
NBEA	10.2325347723088	0.036687639466816	0.103625393928417	0.678571428571429	0.505555555555556	0.173015873015873	chr13:35159570:+_vs_chr13:35195905:+	0.338888888888889	chr13:35159095:+;chr13:35159351:+;chr13:35159570:+;chr13:35159789:+;chr13:35195905:+	distal	FALSE
NAV3	4.35925039872408	0.0368084985662106	0.103638178409119	0.424242424242424	0.105263157894737	0.318979266347687	chr12:78006950:+_vs_chr12:78175423:+	0.637958532695375	chr12:78006950:+;chr12:78175423:+	distal	FALSE
ECHDC1	4.35884859625668	0.0368171815940718	0.103638178409119	0.9	0.411764705882353	0.488235294117647	chr6:127289779:-_vs_chr6:127288712:-	0.976470588235294	chr6:127288712:-;chr6:127289779:-	distal	FALSE
TPT1	4.33229813664596	0.0373957230211344	0.105056431690613	0.16304347826087	0.278571428571429	-0.115527950310559	chr13:45337177:-_vs_chr13:45336870:-	-0.231055900621118	chr13:45336870:-;chr13:45337177:-	proximal	FALSE
BRIX1	4.32993213214821	0.0374477389198746	0.105056431690613	1	0.517241379310345	0.482758620689655	chr5:34925618:+_vs_chr5:34925682:+	0.96551724137931	chr5:34925618:+;chr5:34925682:+	distal	FALSE
BZW1	8.44649236302917	0.0376314085350474	0.105393370525521	0.576923076923077	0.574712643678161	0.00221043324491588	chr2:200821273:+_vs_chr2:200823837:+	-0.232979664014147	chr2:200818026:+;chr2:200818771:+;chr2:200821273:+;chr2:200823837:+	proximal	FALSE
ASNS	4.30901161565056	0.0379109820189204	0.10580712017341	0.825396825396825	0.932835820895522	-0.107438995498697	chr7:97922785:-_vs_chr7:97852128:-	-0.214877990997394	chr7:97852128:-;chr7:97922785:-	proximal	FALSE
ZCRB1	4.30700396825397	0.0379557520390181	0.10580712017341	0.333333333333333	0.694444444444444	-0.361111111111111	chr12:42313875:-_vs_chr12:42312766:-	-0.722222222222222	chr12:42312766:-;chr12:42313875:-	proximal	FALSE
MYO6	4.30523226773227	0.0379953065267356	0.10580712017341	1	0.363636363636364	0.636363636363636	chr6:75867063:+_vs_chr6:75881817:+	1.27272727272727	chr6:75867063:+;chr6:75881817:+	distal	FALSE
TMEM150C	4.30348288777066	0.0380344050804298	0.10580712017341	0.342105263157895	0	0.342105263157895	chr4:82484570:-_vs_chr4:82483957:-	0.684210526315789	chr4:82483957:-;chr4:82484570:-	distal	FALSE
SMARCC1	6.53234098760415	0.0381522519636654	0.10595717547028	0.65	0.459459459459459	0.19054054054054	chr3:47701280:-_vs_chr3:47689396:-	0.754054054054054	chr3:47635294:-;chr3:47689396:-;chr3:47701280:-	distal	FALSE
ERGIC3	4.28812710527853	0.0383794211095451	0.106273732894997	0.804597701149425	0.919191919191919	-0.114594218042494	chr20:35557481:+_vs_chr20:35557634:+	-0.229188436084988	chr20:35557481:+;chr20:35557634:+	proximal	FALSE
HNRNPA3	14.8187356303341	0.0383944306417993	0.106273732894997	0.375266524520256	0.466285714285714	-0.0910191897654584	chr2:177219778:+_vs_chr2:177220127:+	-0.194507462686567	chr2:177216037:+;chr2:177216188:+;chr2:177219778:+;chr2:177220127:+;chr2:177220534:+;chr2:177222654:+;chr2:177222789:+;chr2:177223853:+	proximal	FALSE
PCM1	8.38591129577084	0.038674356097045	0.106870137348168	0.246376811594203	0.319727891156463	-0.0733510795622596	chr8:17937189:+_vs_chr8:17956702:+	-0.28541851523218	chr8:17937189:+;chr8:17947255:+;chr8:17956702:+;chr8:17960387:+	proximal	FALSE
YWHAE	8.37567918046055	0.0388532732165123	0.107185901818598	0.689424364123159	0.616942909760589	0.07248145436257	chr17:1364908:-_vs_chr17:1344539:-	0.157514034036699	chr17:1344539:-;chr17:1345454:-;chr17:1361903:-;chr17:1364908:-	distal	FALSE
SRSF1	4.25909494232476	0.0390407162698061	0.107388276220783	0.08	0.342857142857143	-0.262857142857143	chr17:58003571:-_vs_chr17:58003360:-	-0.525714285714286	chr17:58003360:-;chr17:58003571:-	proximal	FALSE
RSL1D1	8.36413117187302	0.0390561704228782	0.107388276220783	0.456989247311828	0.471264367816092	-0.014275120504264	chr16:11839701:-_vs_chr16:11837358:-	0.216907675194661	chr16:11837358:-;chr16:11839701:-;chr16:11839834:-;chr16:11839942:-	distal	FALSE
RAC1	4.25111139996545	0.0392246524700093	0.107575213848258	0.857142857142857	0.947761194029851	-0.0906183368869936	chr7:6401963:+_vs_chr7:6403967:+	-0.181236673773987	chr7:6401963:+;chr7:6403967:+	proximal	FALSE
CCT2	4.24638643438437	0.0393339409138489	0.107575213848258	0.771929824561403	0.895833333333333	-0.12390350877193	chr12:69592099:+_vs_chr12:69601570:+	-0.24780701754386	chr12:69592099:+;chr12:69601570:+	proximal	FALSE
SLC4A10	8.34835052845748	0.0393351076262255	0.107575213848258	0.407407407407407	0.606060606060606	-0.198653198653199	chr2:161872344:+_vs_chr2:161965170:+	-0.422222222222222	chr2:161804539:+;chr2:161872344:+;chr2:161904040:+;chr2:161965170:+	proximal	FALSE
NSUN5P1	4.24424023020514	0.0393836880614553	0.107575213848258	0.142857142857143	0.666666666666667	-0.523809523809524	chr7:75411114:+_vs_chr7:75416787:+	-1.04761904761905	chr7:75411114:+;chr7:75416787:+	proximal	FALSE
TM9SF2	6.44692239072257	0.0398170050507288	0.108579924957415	0.785714285714286	0.601694915254237	0.184019370460048	chr13:99562813:+_vs_chr13:99563387:+	0.616222760290557	chr13:99529546:+;chr13:99562813:+;chr13:99563387:+	distal	FALSE
RBM39	6.43319865311533	0.0400911636600096	0.109148028486528	0.547169811320755	0.679347826086957	-0.132178014766202	chr20:35704338:-_vs_chr20:35703614:-	-0.328137817883511	chr20:35703614:-;chr20:35704338:-;chr20:35732006:-	proximal	FALSE
SQLE	4.17816176619484	0.0409480917005924	0.111298255802594	1	0.745762711864407	0.254237288135593	chr8:125003203:+_vs_chr8:125022272:+	0.508474576271186	chr8:125003203:+;chr8:125022272:+	distal	FALSE
ARFGEF1	6.37085137085137	0.0413606354332968	0.112235570455656	0.541666666666667	0.3125	0.229166666666667	chr8:67266028:-_vs_chr8:67253464:-	0.604166666666667	chr8:67253464:-;chr8:67266028:-;chr8:67292093:-	distal	FALSE
MED6	4.14856827200577	0.0416697429898276	0.112889597838454	0.375	0.761904761904762	-0.386904761904762	chr14:70584543:-_vs_chr14:70584240:-	-0.773809523809524	chr14:70584240:-;chr14:70584543:-	proximal	FALSE
ROBO2	8.2137719602404	0.0417942309837975	0.113042145140516	0.527508090614887	0.4	0.127508090614887	chr3:77607852:+_vs_chr3:77646297:+	0.370873786407767	chr3:77522813:+;chr3:77607852:+;chr3:77607951:+;chr3:77646297:+	distal	FALSE
STAM	4.08548095261382	0.0432531399676193	0.116797566883245	0.272727272727273	0.769230769230769	-0.496503496503497	chr10:17693311:+_vs_chr10:17715910:+	-0.993006993006993	chr10:17693311:+;chr10:17715910:+	proximal	FALSE
YTHDF2	6.27807171445803	0.0433245488223609	0.116800165768251	0.961538461538462	0.680327868852459	0.281210592686003	chr1:28743985:+_vs_chr1:28769775:+	0.562421185372005	chr1:28743985:+;chr1:28769188:+;chr1:28769775:+	distal	FALSE
TMCO1	6.20516917556696	0.044932919112302	0.120939577740579	0.818181818181818	0.542553191489362	0.275628626692456	chr1:165727541:-_vs_chr1:165727273:-	0.67311411992263	chr1:165727273:-;chr1:165727541:-;chr1:165759528:-	distal	FALSE
GGNBP2	6.19857039588383	0.0450814151676509	0.121142603481305	0.527777777777778	0.664179104477612	-0.136401326699834	chr17:36560810:+_vs_chr17:36581451:+	-0.356550580431177	chr17:36560810:+;chr17:36581451:+;chr17:36586172:+	proximal	FALSE
RUSC1	4.00812969924812	0.0452813552761568	0.121482988750595	0.55	0.84375	-0.29375	chr1:155330730:+_vs_chr1:155331114:+	-0.5875	chr1:155330730:+;chr1:155331114:+	proximal	FALSE
PID1	3.98129520601947	0.0460081728433313	0.123233522737065	0.818181818181818	0.441176470588235	0.377005347593583	chr2:229024832:-_vs_chr2:229023989:-	0.754010695187166	chr2:229023989:-;chr2:229024832:-	distal	FALSE
PDE4DIP	6.13979587146928	0.0464258930402944	0.124151823646465	0.482142857142857	0.505813953488372	-0.023671096345515	chr1:148966883:+_vs_chr1:148967841:+	-0.336378737541528	chr1:148960685:+;chr1:148966883:+;chr1:148967841:+	proximal	FALSE
WDR86	3.95550964187328	0.046718169509908	0.124732246453184	1	0.318181818181818	0.681818181818182	chr7:151406899:-_vs_chr7:151381124:-	1.36363636363636	chr7:151381124:-;chr7:151406899:-	distal	FALSE
C16orf87	6.1197508650519	0.0468935362655406	0.124999169016505	0.691176470588235	0.5	0.191176470588235	chr16:46802978:-_vs_chr16:46802677:-	0.464705882352941	chr16:46802044:-;chr16:46802677:-;chr16:46802978:-	distal	FALSE
CD24	6.10917506647703	0.0471421613353743	0.125363815691331	0.988673139158576	0.971337579617834	0.0173355595407417	chr6:106971298:-_vs_chr6:106969846:-	0.0346711190814833	chr6:106969846:-;chr6:106970447:-;chr6:106971298:-	distal	FALSE
TRIM27	3.93890224358974	0.0471815566896202	0.125363815691331	0.25	0.538461538461538	-0.288461538461538	chr6:28921954:-_vs_chr6:28903002:-	-0.576923076923077	chr6:28903002:-;chr6:28921954:-	proximal	FALSE
TTC19	3.9207842724979	0.0476926261409046	0.126518998626592	0.833333333333333	0.317073170731707	0.516260162601626	chr17:16028197:+_vs_chr17:16028784:+	1.03252032520325	chr17:16028197:+;chr17:16028784:+	distal	FALSE
SNRPB2	7.89397019021079	0.0482546093169882	0.127661258344719	0.485714285714286	0.466666666666667	0.0190476190476191	chr20:16741383:+_vs_chr20:16741776:+	0.325714285714286	chr20:16737391:+;chr20:16741220:+;chr20:16741383:+;chr20:16741776:+	distal	FALSE
CCNC	3.90030971935042	0.0482772068649813	0.127661258344719	1	0.697674418604651	0.302325581395349	chr6:99543780:-_vs_chr6:99542387:-	0.604651162790698	chr6:99542387:-;chr6:99543780:-	distal	FALSE
C1orf61	6.05198501872659	0.0485096510863717	0.128071658441408	0.949275362318841	0.946859903381642	0.00241545893719808	chr1:156425637:-_vs_chr1:156407365:-	0.0893719806763285	chr1:156404256:-;chr1:156407365:-;chr1:156425637:-	distal	FALSE
BUB3	3.85420421753607	0.0496214609638992	0.130798699965254	1	0.632352941176471	0.367647058823529	chr10:123162345:+_vs_chr10:123165365:+	0.735294117647059	chr10:123162345:+;chr10:123165365:+	distal	FALSE
C11orf58	6.0026173541963	0.0497219557866716	0.130855559832225	0.633333333333333	0.772	-0.138666666666667	chr11:16755063:+_vs_chr11:16755892:+	-0.277333333333333	chr11:16755063:+;chr11:16755325:+;chr11:16755892:+	proximal	FALSE
PCDH9	7.81633714722512	0.049963951273341	0.131076348961335	0.338095238095238	0.149425287356322	0.188669950738916	chr13:67228450:-_vs_chr13:67225821:-	0.449261083743842	chr13:67224692:-;chr13:67225821:-;chr13:67228053:-;chr13:67228450:-	distal	FALSE
BOD1	3.84266774891775	0.0499639641396647	0.131076348961335	0.523809523809524	0.795454545454545	-0.271645021645022	chr5:173607891:-_vs_chr5:173607537:-	-0.543290043290043	chr5:173607537:-;chr5:173607891:-	proximal	FALSE
EIF5	9.48069479845181	0.0501454413897332	0.131344615835984	0.100877192982456	0.12799043062201	-0.0271132376395534	chr14:103340450:+_vs_chr14:103343221:+	-0.121212121212121	chr14:103338372:+;chr14:103339214:+;chr14:103340450:+;chr14:103341360:+;chr14:103343221:+	proximal	FALSE
EIF4A1	3.83052414082789	0.0503271924610773	0.131612752524395	0.724770642201835	0.616621983914209	0.108148658287626	chr17:7578627:+_vs_chr17:7578978:+	0.216297316575251	chr17:7578627:+;chr17:7578978:+	distal	FALSE
USP8	5.97214776070611	0.0504852593003496	0.131818204598393	0.4	0.486842105263158	-0.0868421052631579	chr15:50481835:+_vs_chr15:50497121:+	-0.694736842105263	chr15:50481702:+;chr15:50481835:+;chr15:50497121:+	proximal	FALSE
