SE_id	p_value	FDR	exon	pas_id	sig	gene_id
RHPN1:SE06	0.00339888052916343	0.0265944463609093	chr8:143378912-143379078:+	chr8:143382818:+;chr8:143384217:+	TRUE	RHPN1
SYNJ1:SE07	0.00340441921139755	0.0266273741758976	chr21:32657003-32657120:-	chr21:32628764:-;chr21:32650294:-	TRUE	SYNJ1
MPPE1:SE08	0.0034162535564236	0.0266907910989642	chr18:11906203-11906309:-	chr18:11883471:-;chr18:11884045:-;chr18:11884199:-;chr18:11884238:-	TRUE	MPPE1
PLEKHG1:SE10	0.00341902650200986	0.0266907910989642	chr6:150809381-150809476:+	chr6:150831657:+;chr6:150841000:+;chr6:150841664:+;chr6:150842056:+;chr6:150842124:+;chr6:150843665:+	TRUE	PLEKHG1
PLEKHG1:SE11	0.00341902650200986	0.0266907910989642	chr6:150809648-150809734:+	chr6:150831657:+;chr6:150841000:+;chr6:150841664:+;chr6:150842056:+;chr6:150842124:+;chr6:150843665:+	TRUE	PLEKHG1
PLEKHG1:SE12	0.00341902650200986	0.0266907910989642	chr6:150818183-150818216:+	chr6:150831657:+;chr6:150841000:+;chr6:150841664:+;chr6:150842056:+;chr6:150842124:+;chr6:150843665:+	TRUE	PLEKHG1
BIVM:SE02	0.00341919502262025	0.0266907910989642	chr13:102805307-102805390:+	chr13:102840148:+;chr13:102841533:+	TRUE	BIVM
MPI:SE03	0.00345191241431513	0.0269356830302211	chr15:74897011-74897219:+	chr15:74898227:+;chr15:74899441:+	TRUE	MPI
USP47:SE12	0.00345832102908282	0.0269646651332655	chr11:11929434-11929565:+	chr11:11933056:+;chr11:11933082:+;chr11:11933860:+;chr11:11956570:+;chr11:11956942:+;chr11:11957556:+	TRUE	USP47
USP47:SE13	0.00345832102908282	0.0269646651332655	chr11:11930044-11930120:+	chr11:11933056:+;chr11:11933082:+;chr11:11933860:+;chr11:11956570:+;chr11:11956942:+;chr11:11957556:+	TRUE	USP47
NMRK1:SE04	0.00346238845282207	0.0269858663875521	chr9:75078326-75078582:-	chr9:75060577:-;chr9:75061200:-	TRUE	NMRK1
SCUBE1:SE15	0.00347164910500746	0.0270455618683608	chr22:43258219-43258335:-	chr22:43197280:-;chr22:43237576:-;chr22:43237682:-	TRUE	SCUBE1
PPP6R2:SE13	0.00347275013748125	0.0270455618683608	chr22:50436988-50437068:+	chr22:50444374:+;chr22:50445090:+	TRUE	PPP6R2
PHC3:SE05	0.0034889640465654	0.0271612661968131	chr3:170178773-170178938:-	chr3:170087584:-;chr3:170095221:-;chr3:170096891:-	TRUE	PHC3
TMEM184C:SE01	0.00352236845237112	0.0274000017777723	chr4:147623834-147623964:+	chr4:147635221:+;chr4:147636618:+	TRUE	TMEM184C
TMEM184C:SE02	0.00352236845237112	0.0274000017777723	chr4:147624062-147624098:+	chr4:147635221:+;chr4:147636618:+	TRUE	TMEM184C
CSAD:SE11	0.00353009292450954	0.0274494210893778	chr12:53179621-53179666:-	chr12:53157663:-;chr12:53158303:-;chr12:53177116:-	TRUE	CSAD
CRACD:SE05	0.00354534742571381	0.0275296244631408	chr4:56310666-56310734:+	chr4:56329437:+;chr4:56330609:+	TRUE	CRACD
CRACD:SE07	0.00354534742571381	0.0275296244631408	chr4:56313197-56313379:+	chr4:56329437:+;chr4:56330609:+	TRUE	CRACD
SGSM1:SE23	0.00354556716078439	0.0275296244631408	chr22:24917658-24917754:+	chr22:24925207:+;chr22:24925372:+;chr22:24926846:+	TRUE	SGSM1
BMS1P14:SE05	0.00354590916142777	0.0275296244631408	chr2:94203214-94203287:-	chr2:94193702:-;chr2:94194011:-;chr2:94196761:-;chr2:94197662:-	TRUE	BMS1P14
IFT57:SE01	0.00357080595893767	0.0277121679985023	chr3:108163663-108163729:-	chr3:108160812:-;chr3:108162276:-	TRUE	IFT57
MRE11:SE08	0.00357484816915649	0.0277327853122741	chr11:94467813-94467893:-	chr11:94415570:-;chr11:94419729:-;chr11:94419861:-	TRUE	MRE11
NME6:SE02	0.00358613741233703	0.0278095855513079	chr3:48296119-48296158:-	chr3:48292317:-;chr3:48292717:-;chr3:48293995:-	TRUE	NME6
B3GLCT:SE07	0.00359791833654306	0.0278901376862546	chr13:31286720-31286819:+	chr13:31330862:+;chr13:31331522:+;chr13:31332276:+	TRUE	B3GLCT
WDR4:SE02	0.00360358977674892	0.0279164402045172	chr21:42853569-42853752:-	chr21:42843094:-;chr21:42847659:-;chr21:42849226:-	TRUE	WDR4
GFPT1:SE15	0.00360410099867462	0.0279164402045172	chr2:69359268-69359326:-	chr2:69319780:-;chr2:69324957:-;chr2:69325276:-	TRUE	GFPT1
ST7L:SE07	0.00364714083880719	0.0282388873844201	chr1:112600794-112600848:-	chr1:112523514:-;chr1:112524881:-;chr1:112525280:-;chr1:112540793:-	TRUE	ST7L
SCP2:SE06	0.00365285778477611	0.0282612866495145	chr1:52974769-52974832:+	chr1:52994227:+;chr1:53051262:+;chr1:53051596:+	TRUE	SCP2
SCP2:SE08	0.00365285778477611	0.0282612866495145	chr1:52978217-52978367:+	chr1:52994227:+;chr1:53051262:+;chr1:53051596:+	TRUE	SCP2
TASOR:SE10	0.0036572893049441	0.0282815575153197	chr3:56668397-56668558:-	chr3:56622861:-;chr3:56633045:-;chr3:56646789:-	TRUE	TASOR
TBC1D22A:SE05	0.00365830389243881	0.0282815575153197	chr22:46797444-46797620:+	chr22:47174083:+;chr22:47175693:+	TRUE	TBC1D22A
NUP155:SE26	0.00367400887255508	0.0283812431957235	chr5:37352737-37352829:-	chr5:37288137:-;chr5:37289835:-;chr5:37291633:-;chr5:37291838:-	TRUE	NUP155
PIGG:SE05	0.00367403453010839	0.0283812431957235	chr4:516339-516476:+	chr4:522843:+;chr4:539529:+;chr4:540196:+	TRUE	PIGG
SRGAP3:SE06	0.00367924178125946	0.0284105031836066	chr3:9032650-9032752:-	chr3:8980591:-;chr3:8982482:-;chr3:8984483:-;chr3:8984864:-	TRUE	SRGAP3
SMAP1:SE03	0.00368446425288818	0.0284398580877582	chr6:70791689-70791769:+	chr6:70861163:+;chr6:70862015:+	TRUE	SMAP1
CCDC14:SE04	0.0037242135973263	0.0287355956632559	chr3:123956740-123956795:-	chr3:123913725:-;chr3:123914319:-	TRUE	CCDC14
PPP1R12B:SE03	0.00373346707393427	0.0287958934430807	chr1:202425566-202425725:+	chr1:202564487:+;chr1:202588569:+	TRUE	PPP1R12B
RBM39:SE07	0.00378705028556502	0.029188205068178	chr20:35721740-35721877:-	chr20:35703614:-;chr20:35704326:-	TRUE	RBM39
ARL13B:SE04	0.00378724799210884	0.029188205068178	chr3:93995874-93995944:+	chr3:94036740:+;chr3:94055279:+	TRUE	ARL13B
SFPQ:SE06	0.00379108176414126	0.0292065055847911	chr1:35189186-35189382:-	chr1:35176380:-;chr1:35183600:-;chr1:35184120:-	TRUE	SFPQ
YIPF4:SE01	0.00379573185645945	0.0292310785329111	chr2:32292177-32292348:+	chr2:32305889:+;chr2:32306586:+;chr2:32307017:+;chr2:32310725:+;chr2:32311744:+	TRUE	YIPF4
UNC13A:SE16	0.00379752134487986	0.0292336114299117	chr19:17639436-17639525:-	chr19:17601340:-;chr19:17631736:-	TRUE	UNC13A
OPA1:SE04	0.00381550152177773	0.0293607316256753	chr3:193626092-193626202:+	chr3:193695057:+;chr3:193695773:+;chr3:193696630:+;chr3:193697527:+;chr3:193697811:+	TRUE	OPA1
CLPX:SE02	0.00382474377951216	0.0294205406406364	chr15:65178934-65179051:-	chr15:65148219:-;chr15:65148848:-;chr15:65150452:-	TRUE	CLPX
CEBPZ:SE02	0.00382845416972311	0.0294270315081097	chr2:37202950-37203008:-	chr2:37201612:-;chr2:37201721:-;chr2:37201821:-	TRUE	CEBPZ
RPS6KA2:SE01	0.00383087124066094	0.0294270315081097	chr6:166413794-166413931:-	chr6:166409386:-;chr6:166411124:-;chr6:166411189:-	TRUE	RPS6KA2
RPS6KA2:SE05	0.00383087124066094	0.0294270315081097	chr6:166430453-166430611:-	chr6:166409386:-;chr6:166411124:-;chr6:166411189:-	TRUE	RPS6KA2
GTF2F2:SE02	0.00383271229109011	0.0294270315081097	chr13:45149770-45149788:+	chr13:45284010:+;chr13:45284105:+;chr13:45284700:+	TRUE	GTF2F2
HNRNPUL2:SE05	0.00383587935071986	0.0294270315081097	chr11:62721295-62721423:-	chr11:62712630:-;chr11:62714752:-;chr11:62715047:-	TRUE	HNRNPUL2
HNRNPUL2:SE06	0.00383587935071986	0.0294270315081097	chr11:62721820-62721942:-	chr11:62712630:-;chr11:62714752:-;chr11:62715047:-	TRUE	HNRNPUL2
HNRNPUL2:SE08	0.00383587935071986	0.0294270315081097	chr11:62722601-62722713:-	chr11:62712630:-;chr11:62714752:-;chr11:62715047:-	TRUE	HNRNPUL2
RABGGTB:SE01	0.00385029305743191	0.0295149810587896	chr1:75790152-75790274:+	chr1:75794807:+;chr1:75795083:+	TRUE	RABGGTB
RABGGTB:SE02	0.00385029305743191	0.0295149810587896	chr1:75790446-75790517:+	chr1:75794807:+;chr1:75795083:+	TRUE	RABGGTB
CARD8:SE08	0.00387049658964415	0.029658495115516	chr19:48218871-48219012:-	chr19:48209650:-;chr19:48210483:-;chr19:48210787:-;chr19:48210990:-	TRUE	CARD8
TMOD3:SE07	0.00387458886088564	0.0296784906431787	chr15:51901892-51902036:+	chr15:51909658:+;chr15:51911937:+;chr15:51912071:+	TRUE	TMOD3
UBE2L3:SE01	0.00387988796249417	0.0297077113884165	chr22:21592861-21592956:+	chr22:21622939:+;chr22:21623489:+;chr22:21624031:+	TRUE	UBE2L3
ING5:SE03	0.00390532885694212	0.0298910734499795	chr2:241719483-241719612:+	chr2:241721800:+;chr2:241726000:+;chr2:241726410:+;chr2:241729478:+	TRUE	ING5
RBFOX2:SE04	0.00392824179257061	0.0300549539290141	chr22:35768257-35768349:-	chr22:35738736:-;chr22:35743599:-	TRUE	RBFOX2
PCM1:SE20	0.00393069122789405	0.0300608517872053	chr8:17972329-17972687:+	chr8:18027758:+;chr8:18027972:+	TRUE	PCM1
PRRC2B:SE15	0.00393201648658024	0.0300608517872053	chr9:131484948-131485140:+	chr9:131496344:+;chr9:131498152:+	TRUE	PRRC2B
ANKRD36:SE61	0.0039395404172135	0.0301068734060818	chr2:97217177-97217205:+	chr2:97241361:+;chr2:97241426:+;chr2:97243881:+	TRUE	ANKRD36
DENND4C:SE02	0.00394493886736579	0.0301366226833306	chr9:19288596-19288665:+	chr9:19341102:+;chr9:19372724:+;chr9:19374139:+	TRUE	DENND4C
PDHA1:SE02	0.003961546186367	0.0302519446471329	chrX:19346510-19346623:+	chrX:19359850:+;chrX:19361685:+	TRUE	PDHA1
UTP6:SE09	0.00396358641370427	0.0302559809573955	chr17:31894645-31894737:-	chr17:31860904:-;chr17:31863173:-	TRUE	UTP6
ERLIN2:SE06	0.00397123112443623	0.0303027796247012	chr8:37753450-37753529:+	chr8:37756921:+;chr8:37757390:+;chr8:37757784:+	TRUE	ERLIN2
ZFX:SE10	0.00397346844919342	0.030308296879042	chrX:24207712-24207855:+	chrX:24209007:+;chrX:24214405:+	TRUE	ZFX
NPL:SE03	0.00398155903652323	0.0303584396632429	chr1:182794356-182794439:+	chr1:182827018:+;chr1:182830126:+;chr1:182830384:+	TRUE	NPL
CNKSR2:SE03	0.00399916862159026	0.0304810967102548	chrX:21516485-21516631:+	chrX:21590619:+;chrX:21642733:+;chrX:21642865:+	TRUE	CNKSR2
EPB41L1:SE18	0.00403318276243519	0.030728645980259	chr20:36219761-36219844:+	chr20:36229914:+;chr20:36230168:+;chr20:36230336:+;chr20:36232799:+	TRUE	EPB41L1
HOOK3:SE10	0.00403808442304693	0.0307542845233197	chr8:42968013-42968214:+	chr8:42973395:+;chr8:42999834:+;chr8:43019129:+;chr8:43019777:+;chr8:43030535:+	TRUE	HOOK3
ABLIM2:SE16	0.00404233122836387	0.0307749180432494	chr4:8080676-8080802:-	chr4:7965327:-;chr4:7966284:-;chr4:8007025:-	TRUE	ABLIM2
ABHD18:SE03	0.0040799828702465	0.0310497555695755	chr4:128001716-128001760:+	chr4:128009862:+;chr4:128010546:+;chr4:128010608:+;chr4:128036323:+;chr4:128037354:+	TRUE	ABHD18
RUBCN:SE12	0.00408937138684964	0.0310975563479466	chr3:197704542-197704701:-	chr3:197671393:-;chr3:197671999:-;chr3:197676217:-	TRUE	RUBCN
RUBCN:SE13	0.00408937138684964	0.0310975563479466	chr3:197705092-197705175:-	chr3:197671393:-;chr3:197671999:-;chr3:197676217:-	TRUE	RUBCN
STRBP:SE03	0.00409338685151817	0.0311162695910126	chr9:123212585-123212708:-	chr9:123124710:-;chr9:123125039:-;chr9:123125220:-	TRUE	STRBP
MAPK14:SE02	0.00409596618791849	0.0311240559040199	chr6:36059289-36059347:+	chr6:36110755:+;chr6:36111234:+	TRUE	MAPK14
FAM81A:SE02	0.0041114037101847	0.0312295048422568	chr15:59439024-59439064:+	chr15:59494710:+;chr15:59522538:+;chr15:59522787:+;chr15:59522997:+;chr15:59523555:+	TRUE	FAM81A
MTF2:SE02	0.00411878454323235	0.0312647943847205	chr1:93110545-93110626:+	chr1:93122621:+;chr1:93129301:+;chr1:93137566:+;chr1:93139076:+	TRUE	MTF2
CGNL1:SE13	0.00411917375930592	0.0312647943847205	chr15:57461680-57461892:+	chr15:57518446:+;chr15:57550717:+	TRUE	CGNL1
TUT7:SE15	0.00414473776832481	0.0314469016046327	chr9:86325334-86325514:-	chr9:86287733:-;chr9:86287995:-;chr9:86323514:-	TRUE	TUT7
PRKX:SE02	0.00415133909072049	0.0314850518760025	chrX:3621259-3621316:-	chrX:3604373:-;chrX:3608297:-;chrX:3609870:-	TRUE	PRKX
GRIA2:SE08	0.00417514863925201	0.0316536363691777	chr4:157361538-157361652:+	chr4:157364287:+;chr4:157366075:+	TRUE	GRIA2
ANAPC16:SE03	0.00418651372530529	0.0317255070975864	chr10:72230366-72230440:+	chr10:72233760:+;chr10:72233829:+;chr10:72235860:+	TRUE	ANAPC16
RBBP5:SE02	0.00418946492815973	0.0317255070975864	chr1:205097326-205097395:-	chr1:205086145:-;chr1:205087364:-;chr1:205087701:-	TRUE	RBBP5
TNKS:SE16	0.00419154499638471	0.0317255070975864	chr8:9764716-9764790:+	chr8:9770709:+;chr8:9773054:+;chr8:9778891:+;chr8:9780090:+;chr8:9782346:+	TRUE	TNKS
SYNJ1:SE08	0.00419261395869496	0.0317255070975864	chr21:32657716-32657872:-	chr21:32628764:-;chr21:32650294:-	TRUE	SYNJ1
SYNJ1:SE09	0.00419261395869496	0.0317255070975864	chr21:32664913-32665071:-	chr21:32628764:-;chr21:32650294:-	TRUE	SYNJ1
SLU7:SE01	0.00419572407131207	0.0317255070975864	chr5:160404809-160404880:-	chr5:160401647:-;chr5:160403151:-;chr5:160404462:-;chr5:160404507:-	TRUE	SLU7
SLU7:SE02	0.00419572407131207	0.0317255070975864	chr5:160405031-160405135:-	chr5:160401647:-;chr5:160403151:-;chr5:160404462:-;chr5:160404507:-	TRUE	SLU7
SEPTIN11:SE07	0.00421971261130432	0.0318948443788731	chr4:77005601-77005796:+	chr4:77028696:+;chr4:77030836:+;chr4:77032160:+;chr4:77032802:+;chr4:77035654:+;chr4:77038615:+	TRUE	SEPTIN11
IQGAP1:SE07	0.00424087680351641	0.0320427139382336	chr15:90449559-90449643:+	chr15:90494757:+;chr15:90501555:+;chr15:90502239:+	TRUE	IQGAP1
AHI1:SE07	0.00424710287997688	0.032077646846316	chr6:135495814-135495898:-	chr6:135283986:-;chr6:135285295:-;chr6:135318537:-;chr6:135465847:-	TRUE	AHI1
RPS6KB1:SE02	0.00425017645765314	0.0320871320868896	chr17:59912684-59912804:+	chr17:59947461:+;chr17:59948164:+;chr17:59950420:+	TRUE	RPS6KB1
SMC5:SE13	0.00425156504094085	0.0320871320868896	chr9:70318794-70318963:+	chr9:70347634:+;chr9:70354870:+	TRUE	SMC5
CCDC14:SE02	0.00425947463614779	0.0321347097031655	chr3:123956046-123956115:-	chr3:123913725:-;chr3:123914319:-	TRUE	CCDC14
RSU1:SE03	0.00428362570379875	0.0323047356674951	chr10:16816973-16817084:-	chr10:16590611:-;chr10:16592745:-;chr10:16592913:-	TRUE	RSU1
IL17RD:SE04	0.00428718024769506	0.0323193644661457	chr3:57104342-57104407:-	chr3:57089982:-;chr3:57094248:-;chr3:57094302:-	TRUE	IL17RD
AKIRIN2:SE01	0.00429346586306349	0.0323545629703372	chr6:87675860-87675931:-	chr6:87674860:-;chr6:87674926:-;chr6:87675251:-	TRUE	AKIRIN2
NUDT9:SE03	0.00432210330719149	0.0325566640977986	chr4:87445322-87445507:+	chr4:87458344:+;chr4:87459455:+	TRUE	NUDT9
TIMM50:SE02	0.00432353800509361	0.0325566640977986	chr19:39485544-39485602:+	chr19:39489922:+;chr19:39493018:+;chr19:39493785:+	TRUE	TIMM50
GCFC2:SE03	0.00435214843679638	0.0327597784740427	chr2:75671950-75672016:-	chr2:75662705:-;chr2:75664433:-;chr2:75664640:-	TRUE	GCFC2
COMMD9:SE03	0.00436223398241497	0.0328233508112916	chr11:36286821-36286845:-	chr11:36272292:-;chr11:36273964:-	TRUE	COMMD9
ENOSF1:SE05	0.0043721517489293	0.0328856133990304	chr18:693882-693908:-	chr18:672549:-;chr18:673916:-;chr18:674004:-	TRUE	ENOSF1
INVS:SE02	0.00438203240451613	0.0329475501789596	chr9:100131870-100131954:+	chr9:100300823:+;chr9:100301609:+;chr9:100302175:+	TRUE	INVS
APC:SE06	0.004384249417454	0.0329502796160208	chr5:112801279-112801383:+	chr5:112838757:+;chr5:112841545:+;chr5:112841749:+	TRUE	APC
DHX8:SE03	0.00438733425814117	0.0329502796160208	chr17:43493445-43493589:+	chr17:43524321:+;chr17:43526790:+;chr17:43544463:+	TRUE	DHX8
DHX8:SE04	0.00438733425814117	0.0329502796160208	chr17:43493683-43493886:+	chr17:43524321:+;chr17:43526790:+;chr17:43544463:+	TRUE	DHX8
WDR77:SE04	0.00439020367688149	0.0329594623378781	chr1:111447435-111447576:-	chr1:111440279:-;chr1:111440952:-	TRUE	WDR77
DEDD:SE01	0.00439394744771856	0.0329751999122936	chr1:161123839-161123946:-	chr1:161120977:-;chr1:161121331:-;chr1:161121647:-	TRUE	DEDD
CCSER2:SE08	0.00439790834634078	0.0329925545547267	chr10:84499875-84499959:+	chr10:84514407:+;chr10:84514807:+;chr10:84518517:+	TRUE	CCSER2
COG7:SE04	0.00442126060105715	0.0331553131997598	chr16:23413448-23413564:-	chr16:23388493:-;chr16:23388669:-	TRUE	COG7
KLHL24:SE01	0.0044331855701183	0.0332285978726417	chr3:183636221-183636311:+	chr3:183672518:+;chr3:183680312:+;chr3:183680945:+;chr3:183684519:+	TRUE	KLHL24
SRSF12:SE01	0.00443435348078072	0.0332285978726417	chr6:89107152-89107258:-	chr6:89095959:-;chr6:89096166:-;chr6:89096926:-;chr6:89097509:-;chr6:89098488:-	TRUE	SRSF12
DGCR5:SE01	0.00449674211420846	0.0336834930448662	chr22:18987757-18987900:+	chr22:18994626:+;chr22:19020624:+;chr22:19031234:+	TRUE	DGCR5
NISCH:SE03	0.00452180697737572	0.0338585733827815	chr3:52471291-52471488:+	chr3:52481906:+;chr3:52493063:+	TRUE	NISCH
GDAP1:SE01	0.00452515211039323	0.0338709496969037	chr8:74360137-74360310:+	chr8:74365831:+;chr8:74366876:+	TRUE	GDAP1
NCBP1:SE01	0.00453703109307518	0.0339471690945419	chr9:97640794-97640882:+	chr9:97671632:+;chr9:97673622:+;chr9:97673713:+	TRUE	NCBP1
NFASC:SE03	0.00454000026952188	0.0339566911040659	chr1:204952011-204952116:+	chr1:204977142:+;chr1:205018371:+;chr1:205018732:+;chr1:205022822:+	TRUE	NFASC
SLC41A2:SE01	0.00454450887072311	0.033977715744312	chr12:104844472-104844620:-	chr12:104802555:-;chr12:104804409:-;chr12:104804583:-	TRUE	SLC41A2
LMO7:SE03	0.00456938787972448	0.0341509702810625	chr13:75727029-75727098:+	chr13:75845377:+;chr13:75858677:+	TRUE	LMO7
ENTPD1-AS1:SE04	0.00460414385226139	0.0343978869738752	chr10:95897558-95897679:-	chr10:95867171:-;chr10:95872079:-;chr10:95872997:-;chr10:95873037:-;chr10:95873743:-	TRUE	ENTPD1-AS1
DHTKD1:SE06	0.00461711983455665	0.0344819602569595	chr10:12117673-12117755:+	chr10:12121265:+;chr10:12123225:+	TRUE	DHTKD1
NUP50:SE02	0.00462317875256845	0.0345086965250584	chr22:45166309-45166430:+	chr22:45185628:+;chr22:45188011:+	TRUE	NUP50
PHF3:SE10	0.00462414809294063	0.0345086965250584	chr6:63706729-63706876:+	chr6:63712107:+;chr6:63713612:+;chr6:63714000:+;chr6:63714454:+;chr6:63714511:+	TRUE	PHF3
PRRC2B:SE10	0.00462642556622286	0.0345128243413904	chr9:131478474-131478619:+	chr9:131496344:+;chr9:131498152:+	TRUE	PRRC2B
MECR:SE02	0.00463784003835479	0.0345697370920309	chr1:29203131-29203233:-	chr1:29192880:-;chr1:29193817:-;chr1:29199788:-;chr1:29200780:-	TRUE	MECR
MOXD1:SE01	0.00463849516382922	0.0345697370920309	chr6:132297787-132297955:-	chr6:132296055:-;chr6:132296171:-;chr6:132296855:-	TRUE	MOXD1
USP3:SE02	0.00463923626426155	0.0345697370920309	chr15:63530498-63530590:+	chr15:63588386:+;chr15:63591459:+;chr15:63594640:+	TRUE	USP3
MAP4:SE09	0.00464776186486501	0.0346203772702915	chr3:47875685-47875900:-	chr3:47850695:-;chr3:47851558:-	TRUE	MAP4
STYX:SE04	0.00466570620009211	0.0347411122004627	chr14:52756551-52756611:+	chr14:52772045:+;chr14:52772764:+;chr14:52774944:+	TRUE	STYX
ADAL:SE03	0.00469731773315737	0.034963486213888	chr15:43335696-43335826:+	chr15:43349412:+;chr15:43350849:+;chr15:43353309:+;chr15:43353898:+	TRUE	ADAL
NHSL1:SE04	0.0047545868427847	0.0353766006164817	chr6:138496219-138496371:-	chr6:138422043:-;chr6:138422791:-;chr6:138423149:-	TRUE	NHSL1
TASOR:SE14	0.00476749241414907	0.0354594428350775	chr3:56673580-56673725:-	chr3:56622861:-;chr3:56633045:-;chr3:56646789:-	TRUE	TASOR
NADK:SE03	0.00480419042935513	0.0357191201499045	chr1:1765228-1765446:-	chr1:1751235:-;chr1:1751278:-	TRUE	NADK
NEMF:SE13	0.00482051528521124	0.035827186570183	chr14:49833423-49833496:-	chr14:49783817:-;chr14:49795792:-;chr14:49799479:-;chr14:49828696:-	TRUE	NEMF
MAP4K4:SE03	0.00482944726471224	0.035859641715294	chr2:101834409-101834463:+	chr2:101891489:+;chr2:101892039:+;chr2:101892804:+	TRUE	MAP4K4
MAP4K4:SE04	0.00482944726471224	0.035859641715294	chr2:101835900-101835978:+	chr2:101891489:+;chr2:101892039:+;chr2:101892804:+	TRUE	MAP4K4
POLI:SE04	0.00483025701046378	0.035859641715294	chr18:54283743-54283815:+	chr18:54294637:+;chr18:54294724:+	TRUE	POLI
SCYL2:SE02	0.00485479090629246	0.0360284167554481	chr12:100298031-100298175:+	chr12:100337416:+;chr12:100340083:+;chr12:100340139:+;chr12:100341715:+	TRUE	SCYL2
RAB23:SE02	0.00486358364154913	0.0360802915439607	chr6:57196450-57196606:-	chr6:57186992:-;chr6:57188783:-	TRUE	RAB23
ATXN1:SE05	0.00486555345803814	0.0360815311087934	chr6:16753233-16753347:-	chr6:16304951:-;chr6:16736851:-	TRUE	ATXN1
ARSG:SE09	0.00487122653235166	0.0361102218685254	chr17:68395073-68395193:+	chr17:68420814:+;chr17:68421271:+;chr17:68429375:+;chr17:68430434:+;chr17:68441519:+	TRUE	ARSG
HDLBP:SE02	0.00487672583307752	0.0361376036834678	chr2:241255374-241255580:-	chr2:241227293:-;chr2:241229218:-	TRUE	HDLBP
PRRC2B:SE18	0.00489076741597317	0.036228241980275	chr9:131492169-131492260:+	chr9:131496344:+;chr9:131498152:+	TRUE	PRRC2B
IVNS1ABP:SE01	0.00490552714103373	0.0363241308648872	chr1:185308800-185308875:-	chr1:185296388:-;chr1:185296909:-;chr1:185297532:-;chr1:185297765:-;chr1:185304994:-	TRUE	IVNS1ABP
SFPQ:SE05	0.00491643051844799	0.0363914041518996	chr1:35189003-35189087:-	chr1:35176380:-;chr1:35183600:-;chr1:35184120:-	TRUE	SFPQ
SF3B3:SE04	0.00492542960446374	0.0364445373505884	chr16:70539104-70539207:+	chr16:70540753:+;chr16:70549942:+;chr16:70573641:+;chr16:70574841:+;chr16:70577668:+	TRUE	SF3B3
NBPF9:SE02	0.00493102740709253	0.036465859139242	chr1:149057335-149057507:-	chr1:149054138:-;chr1:149056564:-	TRUE	NBPF9
ESS2:SE03	0.00493195506819526	0.036465859139242	chr22:19139855-19140024:-	chr22:19130279:-;chr22:19133938:-	TRUE	ESS2
PDE4DIP:SE03	0.00494819105989129	0.0365588940803706	chr1:148929197-148929273:+	chr1:148981776:+;chr1:148993879:+;chr1:149033016:+	TRUE	PDE4DIP
PDE4DIP:SE05	0.00494819105989129	0.0365588940803706	chr1:148937747-148937864:+	chr1:148981776:+;chr1:148993879:+;chr1:149033016:+	TRUE	PDE4DIP
CRACD:SE08	0.0049682413889901	0.0366770102339386	chr4:56323377-56323567:+	chr4:56329437:+;chr4:56330609:+	TRUE	CRACD
ANKRD36:SE15	0.00496846102330446	0.0366770102339386	chr2:97158588-97158655:+	chr2:97189267:+;chr2:97241361:+;chr2:97241426:+;chr2:97243881:+	TRUE	ANKRD36
DENND4C:SE03	0.00496967533122365	0.0366770102339386	chr9:19296008-19296246:+	chr9:19341102:+;chr9:19372724:+;chr9:19374139:+	TRUE	DENND4C
ECPAS:SE43	0.00498695126744919	0.0367909434640602	chr9:111472897-111473000:-	chr9:111360688:-;chr9:111361886:-	TRUE	ECPAS
RPN1:SE01	0.00502098106265555	0.0370283478146834	chr3:128622164-128622409:-	chr3:128619974:-;chr3:128620152:-	TRUE	RPN1
SPARC:SE02	0.0050260784301339	0.037052287211466	chr5:151669664-151669784:-	chr5:151661447:-;chr5:151662440:-	TRUE	SPARC
UNC13A:SE20	0.00505027846623166	0.0371759189046071	chr19:17642845-17642960:-	chr19:17601340:-;chr19:17631736:-	TRUE	UNC13A
UNC13A:SE21	0.00505027846623166	0.0371759189046071	chr19:17645674-17645843:-	chr19:17601340:-;chr19:17631736:-	TRUE	UNC13A
