gene_id	p_value	FDR	sig	tss_id	pas_id
DIP2A	0.00126699629346748	0.00529667883948921	TRUE	chr21:46458891:+;chr21:46459057:+	chr21:46546306:+;chr21:46547204:+;chr21:46558744:+;chr21:46569708:+
WASHC2A	0.00127174769138584	0.0053095466115359	TRUE	chr10:50067888:+;chr10:50080876:+	chr10:50131031:+;chr10:50133134:+;chr10:50133504:+
CCNB1	0.00127670296553778	0.00532323063029089	TRUE	chr5:69167010:+;chr5:69167135:+;chr5:69167216:+;chr5:69174257:+	chr5:69177695:+;chr5:69177756:+;chr5:69178245:+;chr5:69178047:+
FAM13C	0.00128552102819249	0.00535296354652858	TRUE	chr10:59362460:-;chr10:59362701:-;chr10:59362830:-;chr10:59362903:-	chr10:59246135:-;chr10:59246514:-;chr10:59268559:-;chr10:59282383:-
COQ10B	0.00130137899016673	0.00541189454233164	TRUE	chr2:197453423:+;chr2:197453493:+;chr2:197453552:+;chr2:197453764:+	chr2:197475129:+;chr2:197475303:+
CEMIP2	0.00131569995500298	0.00546428790212624	TRUE	chr9:71698241:-;chr9:71704813:-;chr9:71709330:-;chr9:71712154:-;chr9:71768513:-	chr9:71683366:-;chr9:71683576:-
NIPBL	0.00132103102602983	0.00547830541345957	TRUE	chr5:36876769:+;chr5:36876841:+;chr5:36961506:+	chr5:36975878:+;chr5:36985201:+;chr5:36986106:+;chr5:37000855:+
COCH	0.00132325388263214	0.00547830541345957	TRUE	chr14:30874514:+;chr14:30874745:+;chr14:30874892:+;chr14:30877574:+	chr14:30890139:+;chr14:30890618:+
LHFPL2	0.00132425472805657	0.00547830541345957	TRUE	chr5:78648617:-;chr5:78648772:-;chr5:78648895:-	chr5:78485230:-;chr5:78487876:-
MARCHF5	0.00134236916539739	0.00554601218985147	TRUE	chr10:92291167:+;chr10:92349481:+	chr10:92351729:+;chr10:92351853:+;chr10:92352077:+;chr10:92352712:+;chr10:92352962:+;chr10:92353872:+;chr10:92353968:+
TNKS	0.00136713696661277	0.00564099557225267	TRUE	chr8:9555912:+;chr8:9679754:+;chr8:9679846:+	chr8:9734887:+;chr8:9770709:+;chr8:9773054:+;chr8:9778891:+;chr8:9780090:+;chr8:9782346:+
SENP7	0.00137995907113742	0.00567925126136728	TRUE	chr3:101347913:-;chr3:101513184:-	chr3:101324278:-;chr3:101361715:-;chr3:101456947:-
PAIP1	0.00138096006010158	0.00567925126136728	TRUE	chr5:43533792:-;chr5:43556378:-;chr5:43557053:-;chr5:43557419:-;chr5:43557695:-	chr5:43526267:-;chr5:43527111:-
KCTD15	0.00138177811968974	0.00567925126136728	TRUE	chr19:33796416:+;chr19:33796846:+;chr19:33798337:+;chr19:33798699:+;chr19:33806924:+	chr19:33815214:+;chr19:33815761:+;chr19:33814243:+
BPTF	0.00139347586115975	0.00570515988059339	TRUE	chr17:67826142:+;chr17:67964344:+	chr17:67911052:+;chr17:67983153:+
KIAA2026	0.00139347586115975	0.00570515988059339	TRUE	chr9:5968081:-;chr9:6007901:-	chr9:5919022:-;chr9:5969392:-
UNC13C	0.00139347586115975	0.00570515988059339	TRUE	chr15:53978441:+;chr15:54611475:+	chr15:54265450:+;chr15:54628605:+
TBC1D9B	0.00140922955853272	0.00576222343972208	TRUE	chr5:179867302:-;chr5:179870408:-;chr5:179871501:-;chr5:179873135:-;chr5:179879703:-;chr5:179888314:-;chr5:179893233:-;chr5:179894458:-;chr5:179907821:-	chr5:179862071:-;chr5:179862738:-
ZMYM5	0.00141337003526394	0.00577171572959134	TRUE	chr13:19863508:-;chr13:19863612:-	chr13:19823482:-;chr13:19823843:-;chr13:19825187:-;chr13:19834986:-;chr13:19847637:-
EXOC7	0.00144160029418341	0.00587943153398966	TRUE	chr17:76087708:-;chr17:76088115:-;chr17:76094489:-;chr17:76101853:-;chr17:76103523:-;chr17:76103692:-	chr17:76081016:-;chr17:76083577:-
KSR1	0.0014773578841659	0.00601753089404161	TRUE	chr17:27456448:+;chr17:27456730:+;chr17:27610128:+	chr17:27626336:+;chr17:27626435:+
METTL21A	0.0015229598876722	0.00619532272254347	TRUE	chr2:207625262:-;chr2:207625331:-	chr2:207580635:-;chr2:207581356:-;chr2:207609118:-;chr2:207581427:-;chr2:207612742:-;chr2:207612813:-
ACVR2A	0.00153551091127248	0.00623838171762814	TRUE	chr2:147844517:+;chr2:147844616:+;chr2:147845029:+	chr2:147927822:+;chr2:147927947:+;chr2:147928303:+;chr2:147929411:+;chr2:147930824:+
DUT	0.00154878738751799	0.00628427414398284	TRUE	chr15:48331011:+;chr15:48331095:+;chr15:48331405:+;chr15:48332197:+	chr15:48342420:+;chr15:48342562:+;chr15:48343369:+
PRDM2	0.00155177530418115	0.00628659487960897	TRUE	chr1:13700188:+;chr1:13749403:+	chr1:13788077:+;chr1:13825076:+;chr1:13787848:+
NXPE3	0.00155332189902724	0.00628659487960897	TRUE	chr3:101779202:+;chr3:101779442:+;chr3:101779495:+;chr3:101779664:+	chr3:101822620:+;chr3:101822826:+;chr3:101822934:+;chr3:101827392:+
EPS8	0.00157655246529961	0.0063724853151537	TRUE	chr12:15654430:-;chr12:15662115:-;chr12:15666505:-;chr12:15669467:-;chr12:15780727:-;chr12:15789370:-	chr12:15620158:-;chr12:15660636:-
DUSP6	0.00158872802553254	0.00641054092829231	TRUE	chr12:89352405:-;chr12:89352497:-	chr12:89348060:-;chr12:89348617:-
EYA1	0.00159000810292028	0.00641054092829231	TRUE	chr8:71356678:-;chr8:71361731:-;chr8:71362069:-;chr8:71362136:-	chr8:71197433:-;chr8:71198142:-
GARNL3	0.00159634194036886	0.00642790986902333	TRUE	chr9:127224471:+;chr9:127224539:+;chr9:127224626:+;chr9:127225239:+;chr9:127225355:+;chr9:127245337:+;chr9:127264236:+;chr9:127264477:+;chr9:127264774:+;chr9:127264923:+;chr9:127265002:+	chr9:127393539:+;chr9:127393655:+
SRSF5	0.00159855427896397	0.00642865998371694	TRUE	chr14:69767093:+;chr14:69767240:+;chr14:69767783:+;chr14:69767940:+;chr14:69769746:+;chr14:69770448:+	chr14:69771668:+;chr14:69772005:+
TP53BP2	0.00160537612166083	0.00644578388437528	TRUE	chr1:223800726:-;chr1:223802657:-;chr1:223802731:-;chr1:223803330:-;chr1:223814328:-;chr1:223845794:-;chr1:223845930:-	chr1:223779899:-;chr1:223780088:-
ARMC8	0.0016068752135332	0.00644578388437528	TRUE	chr3:138187248:+;chr3:138187517:+;chr3:138223389:+	chr3:138245683:+;chr3:138246720:+;chr3:138246884:+;chr3:138296519:+;chr3:138296566:+
SART3	0.00160996897256939	0.00645003983581146	TRUE	chr12:108526185:-;chr12:108538132:-;chr12:108561159:-;chr12:108561400:-	chr12:108522685:-;chr12:108522214:-;chr12:108522551:-;chr12:108530210:-;chr12:108530267:-
CTDSPL2	0.00162907869404536	0.00651676033528398	TRUE	chr15:44427622:+;chr15:44459003:+;chr15:44490992:+;chr15:44497027:+;chr15:44519224:+	chr15:44525618:+;chr15:44525990:+;chr15:44526180:+;chr15:44527232:+
ACSL4	0.00163228623244229	0.00651676033528398	TRUE	chrX:109659513:-;chrX:109669109:-;chrX:109733198:-;chrX:109733392:-	chrX:109641335:-;chrX:109663318:-
TMPO	0.00163278426301631	0.00651676033528398	TRUE	chr12:98515573:+;chr12:98515852:+;chr12:98527885:+	chr12:98535629:+;chr12:98550312:+
OLFM3	0.00167226718164556	0.00666595950673538	TRUE	chr1:101996905:-;chr1:101997234:-	chr1:101802567:-;chr1:101803025:-;chr1:101803074:-;chr1:101803486:-;chr1:101803575:-
TSGA10	0.00167685063770194	0.00667584325398777	TRUE	chr2:99141419:-;chr2:99141572:-;chr2:99154861:-;chr2:99154942:-	chr2:99105337:-;chr2:99098867:-;chr2:99116035:-
CDS2	0.00169196288453246	0.00672756670754573	TRUE	chr20:5126879:+;chr20:5127008:+	chr20:5190454:+;chr20:5191343:+;chr20:5192660:+
KLHL32	0.00169427073294973	0.00672831168416708	TRUE	chr6:96924620:+;chr6:96924728:+	chr6:97140017:+;chr6:97140751:+;chr6:97114743:+;chr6:97140397:+
ZNF608	0.00170244151977464	0.00675230867780617	TRUE	chr5:124701269:-;chr5:124744367:-;chr5:124744521:-;chr5:124745081:-;chr5:124746074:-;chr5:124746639:-;chr5:124748807:-	chr5:124647943:-;chr5:124648255:-
RIMBP2	0.0017307609342992	0.00685067487907079	TRUE	chr12:130407830:-;chr12:130633920:-;chr12:130716260:-	chr12:130396133:-;chr12:130396860:-;chr12:130431647:-
YME1L1	0.00173156043271818	0.00685067487907079	TRUE	chr10:27136337:-;chr10:27154226:-;chr10:27154359:-;chr10:27155266:-	chr10:27110457:-;chr10:27111735:-;chr10:27110180:-
ANKMY1	0.00174503479383455	0.00689538655147822	TRUE	chr2:240557962:-;chr2:240560768:-;chr2:240561064:-;chr2:240569177:-	chr2:240521938:-;chr2:240479422:-
CCT6A	0.00175297096240581	0.00691813042750453	TRUE	chr7:56051685:+;chr7:56051765:+;chr7:56054476:+;chr7:56056312:+;chr7:56059544:+	chr7:56063404:+;chr7:56063515:+;chr7:56063985:+
HSPA9	0.00176203836817322	0.00694527669840202	TRUE	chr5:138558631:-;chr5:138567010:-;chr5:138575318:-;chr5:138575401:-;chr5:138575675:-	chr5:138555335:-;chr5:138554882:-;chr5:138555828:-
MAPKAP1	0.00177234285694621	0.00697722566388379	TRUE	chr9:125484501:-;chr9:125585627:-;chr9:125657710:-;chr9:125669845:-;chr9:125672643:-;chr9:125707177:-	chr9:125437396:-;chr9:125437540:-;chr9:125438472:-
FBLN1	0.00177927923215219	0.00699585254475701	TRUE	chr22:45502832:+;chr22:45502883:+;chr22:45502970:+;chr22:45503046:+;chr22:45518783:+;chr22:45533151:+;chr22:45533781:+;chr22:45541229:+	chr22:45563362:+;chr22:45601135:+
LETM1	0.00182912438762477	0.00718293524991757	TRUE	chr4:1855955:-;chr4:1856156:-	chr4:1811479:-;chr4:1813165:-;chr4:1814289:-
SEC23IP	0.00183480769076952	0.00719634709865473	TRUE	chr10:119892730:+;chr10:119902807:+;chr10:119929645:+	chr10:119932304:+;chr10:119940969:+;chr10:119941736:+;chr10:119942146:+
JAK2	0.00184286279649446	0.00721901685589742	TRUE	chr9:4985033:+;chr9:4985086:+;chr9:4985230:+	chr9:5127497:+;chr9:5077516:+;chr9:5127319:+;chr9:5128183:+
ARPC5L	0.00185473924395514	0.00725658153029553	TRUE	chr9:124862130:+;chr9:124869205:+	chr9:124876952:+;chr9:124877413:+;chr9:124877733:+
ST13	0.00188331981019002	0.00735932728784843	TRUE	chr22:40835905:-;chr22:40844890:-;chr22:40856616:-;chr22:40857008:-	chr22:40824595:-;chr22:40824779:-;chr22:40825143:-;chr22:40826135:-
EIF4E3	0.00189795593328455	0.00740739751083871	TRUE	chr3:71728637:-;chr3:71728720:-;chr3:71729118:-;chr3:71753591:-;chr3:71754383:-;chr3:71754773:-	chr3:71681856:-;chr3:71682722:-
RRM2B	0.00190147735885143	0.00741202415188647	TRUE	chr8:102238775:-;chr8:102238939:-	chr8:102204503:-;chr8:102204582:-;chr8:102204624:-;chr8:102205615:-;chr8:102205734:-
ZNF460	0.00190841659962115	0.00742994585349437	TRUE	chr19:57279967:+;chr19:57280485:+	chr19:57293291:+;chr19:57294056:+;chr19:57293664:+
ENTPD1	0.00193175027796892	0.00751157307842571	TRUE	chr10:95755652:+;chr10:95756159:+	chr10:95867912:+;chr10:95866706:+;chr10:95868543:+
TLK1	0.0019366003684966	0.00752121538462635	TRUE	chr2:171160495:-;chr2:171160564:-;chr2:171160833:-;chr2:171160893:-	chr2:170992058:-;chr2:170992165:-;chr2:171050133:-;chr2:170991887:-
FADS1	0.00194046231624841	0.00752141766907625	TRUE	chr11:61816771:-;chr11:61817003:-	chr11:61799627:-;chr11:61800188:-;chr11:61802055:-;chr11:61802273:-;chr11:61805077:-
ELK3	0.00194139334099384	0.00752141766907625	TRUE	chr12:96194375:+;chr12:96194545:+;chr12:96194614:+	chr12:96267841:+;chr12:96269820:+
WIPI2	0.00195694987345239	0.00757244140056637	TRUE	chr7:5190196:+;chr7:5216591:+	chr7:5231525:+;chr7:5231724:+;chr7:5233821:+
SIPA1L1	0.00199406019948969	0.00770664191593275	TRUE	chr14:71320449:+;chr14:71586281:+;chr14:71618756:+	chr14:71739370:+;chr14:71741044:+
INTS7	0.0019979168431009	0.00771215345883109	TRUE	chr1:211975342:-;chr1:212035520:-	chr1:211940406:-;chr1:211941351:-;chr1:211941722:-
QKI	0.00201416164195291	0.00776541298896304	TRUE	chr6:163414643:+;chr6:163414718:+;chr6:163415170:+;chr6:163455331:+;chr6:163534959:+;chr6:163535080:+	chr6:163570145:+;chr6:163571745:+
CHD5	0.00203120750471287	0.00781213795878059	TRUE	chr1:6106772:-;chr1:6180023:-	chr1:6101792:-;chr1:6105089:-
LACC1	0.0020315574069746	0.00781213795878059	TRUE	chr13:43879178:+;chr13:43879284:+;chr13:43879558:+;chr13:43879904:+	chr13:43893932:+;chr13:43892329:+;chr13:43892522:+
NIFK-AS1	0.00203366717741972	0.00781213795878059	TRUE	chr2:121649621:+;chr2:121650082:+	chr2:121651538:+;chr2:121651130:+;chr2:121651751:+;chr2:121728561:+
CDK5RAP2	0.00207810862206507	0.00797320273012389	TRUE	chr9:120437404:-;chr9:120448072:-;chr9:120579968:-;chr9:120580158:-	chr9:120388875:-;chr9:120389199:-;chr9:120527870:-
ZNF398	0.00208793938774195	0.00800124598708357	TRUE	chr7:149126408:+;chr7:149147108:+;chr7:149147453:+	chr7:149182341:+;chr7:149182802:+;chr7:149181303:+;chr7:149180447:+
SENP6	0.00209958985720715	0.00803618651015474	TRUE	chr6:75601880:+;chr6:75602224:+;chr6:75633650:+;chr6:75666871:+;chr6:75678811:+	chr6:75702968:+;chr6:75715457:+;chr6:75715893:+
KCTD3	0.00211670480490608	0.00809193294694819	TRUE	chr1:215573786:+;chr1:215602170:+;chr1:215618705:+	chr1:215621731:+;chr1:215621807:+
AGK	0.00212070014419258	0.00809745073107468	TRUE	chr7:141551278:+;chr7:141551395:+;chr7:141555439:+;chr7:141593155:+	chr7:141653900:+;chr7:141654003:+;chr7:141654145:+;chr7:141654265:+;chr7:141654404:+;chr7:141655244:+
SLC9B2	0.00212504068892262	0.0081042717619609	TRUE	chr4:103076303:-;chr4:103076761:-;chr4:103077202:-;chr4:103077282:-	chr4:103019225:-;chr4:103024545:-;chr4:103025495:-;chr4:103047919:-
KCNC2	0.00213198368197759	0.00811723801672774	TRUE	chr12:75209435:-;chr12:75209731:-;chr12:75209824:-	chr12:75040079:-;chr12:75051067:-
CHRAC1	0.00213355704568262	0.00811723801672774	TRUE	chr8:140511311:+;chr8:140511982:+	chr8:140516700:+;chr8:140517154:+
CDIP1	0.00213800894313618	0.0081183092955718	TRUE	chr16:4514664:-;chr16:4538404:-;chr16:4538773:-	chr16:4511326:-;chr16:4510706:-
VSNL1	0.00213895574254586	0.0081183092955718	TRUE	chr2:17539967:+;chr2:17540696:+	chr2:17656179:+;chr2:17656439:+
PANK2	0.00222446929363624	0.00843278502832472	TRUE	chr20:3889387:+;chr20:3889802:+	chr20:3908625:+;chr20:3917810:+;chr20:3917927:+;chr20:3918411:+;chr20:3923891:+;chr20:3929880:+
CCDC102B	0.00224080908628064	0.00848459096750414	TRUE	chr18:68715209:+;chr18:68798080:+	chr18:68755005:+;chr18:69055189:+
FAM13B	0.00228448742591082	0.00863966460359359	TRUE	chr5:138032928:-;chr5:138033031:-	chr5:137942919:-;chr5:137937960:-;chr5:137938593:-;chr5:137938691:-
LDLRAD4	0.00228802687972433	0.00864274915400631	TRUE	chr18:13217498:+;chr18:13218026:+;chr18:13218760:+;chr18:13465015:+;chr18:13612619:+	chr18:13646734:+;chr18:13442156:+;chr18:13645780:+;chr18:13652506:+
CPVL	0.00230209728364186	0.00867370690376665	TRUE	chr7:29096455:-;chr7:29146497:-;chr7:29190057:-	chr7:28994636:-;chr7:28995234:-;chr7:28995634:-
ZMYM6	0.00230634681903991	0.00867370690376665	TRUE	chr1:35012456:-;chr1:35031690:-;chr1:35031847:-;chr1:35031905:-	chr1:34986982:-;chr1:34986165:-;chr1:34988178:-;chr1:35010538:-
HELB	0.00230715683163538	0.00867370690376665	TRUE	chr12:66302493:+;chr12:66302545:+	chr12:66331711:+;chr12:66338199:+
SENP1	0.00230715683163538	0.00867370690376665	TRUE	chr12:48105992:-;chr12:48106046:-	chr12:48047028:-;chr12:48061575:-
SESTD1	0.00232386933050563	0.00872619808957913	TRUE	chr2:179191866:-;chr2:179264273:-;chr2:179264625:-;chr2:179264832:-	chr2:179109303:-;chr2:179108675:-;chr2:179108800:-;chr2:179109126:-
C17orf75	0.00234364442004418	0.00879005170780163	TRUE	chr17:32342167:-;chr17:32342269:-;chr17:32350023:-	chr17:32328441:-;chr17:32331596:-
PHF23	0.00237031502368706	0.00887958626937315	TRUE	chr17:7238171:-;chr17:7238258:-;chr17:7238577:-;chr17:7239279:-;chr17:7239439:-	chr17:7235030:-;chr17:7235286:-
HGSNAT	0.00239689445059872	0.00896856850442185	TRUE	chr8:43140464:+;chr8:43172318:+;chr8:43178119:+;chr8:43182200:+	chr8:43201827:+;chr8:43202827:+
SHANK2	0.00240129757436159	0.00897446078144795	TRUE	chr11:70718003:-;chr11:70826757:-;chr11:70826894:-	chr11:70469433:-;chr11:70795376:-
PRMT2	0.00241015117123727	0.00899007554025071	TRUE	chr21:46635595:+;chr21:46643535:+;chr21:46644343:+;chr21:46648508:+	chr21:46659537:+;chr21:46660144:+;chr21:46661270:+;chr21:46664941:+
SLC6A1	0.00241279008996571	0.00899007554025071	TRUE	chr3:10992728:+;chr3:10992874:+;chr3:11017081:+;chr3:11030801:+	chr3:11019770:+;chr3:11029804:+;chr3:11039247:+
GCFC2	0.00241397553113571	0.00899007554025071	TRUE	chr2:75687892:-;chr2:75710892:-	chr2:75662705:-;chr2:75664433:-;chr2:75664640:-;chr2:75701799:-
DZIP1	0.00242226275084949	0.00901036308141318	TRUE	chr13:95587674:-;chr13:95644666:-	chr13:95581116:-;chr13:95581956:-;chr13:95599366:-;chr13:95624859:-
DUSP16	0.00243699419245302	0.00905454633800166	TRUE	chr12:12562383:-;chr12:12562863:-	chr12:12474220:-;chr12:12475895:-
GNPNAT1	0.00245260454754493	0.00910188798755563	TRUE	chr14:52791483:-;chr14:52791607:-;chr14:52791668:-	chr14:52775193:-;chr14:52777259:-;chr14:52777301:-
ACAP3	0.00247621502878643	0.00917877369899454	TRUE	chr1:1298241:-;chr1:1298955:-;chr1:1299617:-;chr1:1303260:-;chr1:1304901:-;chr1:1307818:-;chr1:1307930:-	chr1:1292391:-;chr1:1292870:-
IQCK	0.00248923892645173	0.00921628367984988	TRUE	chr16:19718271:+;chr16:19718416:+	chr16:19857362:+;chr16:19857539:+;chr16:19857585:+
FAM193A	0.00249801699335883	0.00923800456868015	TRUE	chr4:2535375:+;chr4:2659888:+	chr4:2690800:+;chr4:2700519:+;chr4:2732548:+
LIN54	0.00250977899850875	0.00927069704571393	TRUE	chr4:83010709:-;chr4:83010821:-;chr4:83012887:-	chr4:82927956:-;chr4:82924969:-;chr4:82968031:-;chr4:82927783:-
NBPF1	0.00252291939867593	0.00930839913023108	TRUE	chr1:16608650:-;chr1:16613487:-	chr1:16605417:-;chr1:16562427:-;chr1:16564862:-;chr1:16599605:-;chr1:16606016:-
PARP1	0.00254298087727451	0.00937151953959583	TRUE	chr1:226407982:-;chr1:226408075:-;chr1:226408154:-	chr1:226360691:-;chr1:226360802:-;chr1:226361003:-
AP4S1	0.0025672006345273	0.00944980001549317	TRUE	chr14:31025470:+;chr14:31025638:+	chr14:31096450:+;chr14:31093432:+
FDFT1	0.00257166254208068	0.00945525520975896	TRUE	chr8:11802611:+;chr8:11802739:+;chr8:11808417:+;chr8:11808490:+;chr8:11808791:+;chr8:11821781:+;chr8:11830280:+	chr8:11838667:+;chr8:11838968:+;chr8:11839298:+
PPP6R2	0.00263453821689685	0.00967521963219177	TRUE	chr22:50343304:+;chr22:50372072:+;chr22:50439753:+	chr22:50444374:+;chr22:50445090:+
ALS2	0.00265905932187778	0.00975398292291121	TRUE	chr2:201726552:-;chr2:201738724:-;chr2:201780878:-;chr2:201781158:-	chr2:201700553:-;chr2:201759452:-
INPP5B	0.002696320835011	0.00987040780458654	TRUE	chr1:37931739:-;chr1:37947021:-	chr1:37860700:-;chr1:37862085:-
AKAP1	0.00269823303522069	0.00987040780458654	TRUE	chr17:57085092:+;chr17:57085246:+;chr17:57085714:+	chr17:57121248:+;chr17:57121344:+
GRIA2	0.0027001304678163	0.00987040780458654	TRUE	chr4:157219903:+;chr4:157220584:+;chr4:157220668:+;chr4:157220807:+;chr4:157221242:+	chr4:157333307:+;chr4:157364287:+;chr4:157334631:+;chr4:157360954:+;chr4:157366075:+
PDS5A	0.00274633975254072	0.0100277744934542	TRUE	chr4:39874400:-;chr4:39977510:-	chr4:39824317:-;chr4:39822863:-;chr4:39898014:-
GANC	0.00275390095849586	0.0100438249900085	TRUE	chr15:42273201:+;chr15:42273658:+	chr15:42284300:+;chr15:42284421:+;chr15:42353666:+
ZDHHC21	0.002796480488934	0.0101874082564725	TRUE	chr9:14693265:-;chr9:14693432:-	chr9:14615532:-;chr9:14615787:-;chr9:14615842:-;chr9:14617027:-;chr9:14617775:-
PTP4A1	0.00281885850137283	0.0102571536982293	TRUE	chr6:63573238:+;chr6:63576881:+	chr6:63581456:+;chr6:63582422:+;chr6:63583385:+
PHF12	0.00284208556439205	0.010329825310213	TRUE	chr17:28917408:-;chr17:28923947:-;chr17:28950662:-;chr17:28950904:-;chr17:28951490:-;chr17:28951606:-	chr17:28905250:-;chr17:28905746:-
G3BP2	0.00285474931030487	0.010363981191759	TRUE	chr4:75647157:-;chr4:75648741:-;chr4:75657014:-;chr4:75657694:-;chr4:75658924:-;chr4:75662049:-;chr4:75672953:-;chr4:75673114:-;chr4:75673350:-;chr4:75673548:-;chr4:75724377:-;chr4:75724548:-	chr4:75642786:-;chr4:75644374:-
EIF3J	0.00286694558333726	0.0103963638124904	TRUE	chr15:44537068:+;chr15:44537125:+;chr15:44551438:+;chr15:44554624:+;chr15:44557505:+	chr15:44562089:+;chr15:44562208:+;chr15:44562803:+
PSME3IP1	0.00288502143689918	0.0104499692000926	TRUE	chr16:57173788:-;chr16:57173881:-;chr16:57185817:-;chr16:57185962:-;chr16:57186022:-;chr16:57186116:-	chr16:57152468:-;chr16:57153533:-;chr16:57153736:-
NKAP	0.0029396411181028	0.0106356684922921	TRUE	chrX:119943604:-;chrX:119943751:-	chrX:119925058:-;chrX:119920672:-;chrX:119934502:-;chrX:119936613:-
PIK3R1	0.0029554371600489	0.0106806402150742	TRUE	chr5:68215756:+;chr5:68288368:+;chr5:68288519:+;chr5:68288695:+;chr5:68290637:+;chr5:68290800:+	chr5:68298594:+;chr5:68298753:+
CSE1L	0.0029860308494283	0.0107789259217702	TRUE	chr20:49046246:+;chr20:49046312:+;chr20:49090763:+	chr20:49096588:+;chr20:49096885:+;chr20:49096949:+
STMN1	0.00303388634299131	0.0109392288253539	TRUE	chr1:25903813:-;chr1:25905128:-;chr1:25905489:-;chr1:25906153:-;chr1:25906417:-;chr1:25906877:-;chr1:25906991:-	chr1:25900120:-;chr1:25900561:-
LEMD2	0.00310910969118576	0.0111977355847133	TRUE	chr6:33777144:-;chr6:33778339:-;chr6:33784640:-;chr6:33786942:-;chr6:33787097:-;chr6:33789119:-	chr6:33771217:-;chr6:33771398:-
TGIF1	0.0031147746718392	0.0112054195393943	TRUE	chr18:3447609:+;chr18:3449707:+;chr18:3449882:+;chr18:3450172:+;chr18:3451670:+	chr18:3458346:+;chr18:3458411:+
COQ7	0.00312097498268781	0.0112129276170325	TRUE	chr16:19067614:+;chr16:19067723:+;chr16:19067907:+	chr16:19078304:+;chr16:19079262:+;chr16:19080032:+;chr16:19080095:+
VTI1B	0.0031239294085902	0.0112129276170325	TRUE	chr14:67674610:-;chr14:67674820:-	chr14:67647085:-;chr14:67647909:-;chr14:67651149:-
ZNF19	0.0031518486922033	0.0113003569495605	TRUE	chr16:71484610:-;chr16:71564938:-	chr16:71473583:-;chr16:71474384:-;chr16:71474748:-
SSBP3	0.00318947433935861	0.0114223499760552	TRUE	chr1:54406008:-;chr1:54406394:-	chr1:54225432:-;chr1:54226521:-;chr1:54226899:-
TLE3	0.00325584728034411	0.0116452752300696	TRUE	chr15:70055263:-;chr15:70058790:-;chr15:70074595:-;chr15:70097848:-	chr15:70047790:-;chr15:70048208:-;chr15:70048976:-
MED13L	0.00325906221377303	0.0116452752300696	TRUE	chr12:115980902:-;chr12:115982590:-;chr12:115991693:-	chr12:115958576:-;chr12:115959829:-
SH3KBP1	0.00326333443884929	0.0116474242682439	TRUE	chrX:19887459:-;chrX:19887600:-	chrX:19535407:-;chrX:19536068:-;chrX:19592068:-
ASXL1	0.00329850575593909	0.0117597289478593	TRUE	chr20:32358966:+;chr20:32359237:+;chr20:32429882:+	chr20:32437358:+;chr20:32439319:+
