SE_id	p_value	FDR	exon	pas_id	sig	gene_id
SLC31A1:SE01	0.134887794145106	0.923161126280935	chr9:113256114-113256277:+	chr9:113259374:+;chr9:113261406:+;chr9:113261548:+;chr9:113264492:+	FALSE	SLC31A1
NT5C2:SE03	0.13540116256444	0.925774839570558	chr10:103105358-103105381:-	chr10:103088038:-;chr10:103088155:-	FALSE	NT5C2
CWC15:SE02	0.135528120425565	0.925774839570558	chr11:94972055-94972193:-	chr11:94962620:-;chr11:94963115:-;chr11:94963345:-	FALSE	CWC15
TIPIN:SE01	0.135543892495127	0.925774839570558	chr15:66351525-66351600:-	chr15:66336191:-;chr15:66336720:-;chr15:66336834:-	FALSE	TIPIN
KRAS:SE01	0.135830090916042	0.925944453738901	chr12:25245274-25245395:-	chr12:25205247:-;chr12:25209443:-;chr12:25209826:-;chr12:25233834:-	FALSE	KRAS
RCL1:SE01	0.136025801872197	0.925944453738901	chr9:4823548-4823619:+	chr9:4860434:+;chr9:4861066:+	FALSE	RCL1
RCL1:SE03	0.136025801872197	0.925944453738901	chr9:4833154-4833228:+	chr9:4860434:+;chr9:4861066:+	FALSE	RCL1
RCL1:SE04	0.136025801872197	0.925944453738901	chr9:4834141-4834265:+	chr9:4860434:+;chr9:4861066:+	FALSE	RCL1
RCL1:SE05	0.136025801872197	0.925944453738901	chr9:4844525-4844681:+	chr9:4860434:+;chr9:4861066:+	FALSE	RCL1
SNAP25:SE10	0.136812445135134	0.930673778894404	chr20:10293161-10293278:+	chr20:10307358:+;chr20:10307418:+	FALSE	SNAP25
ENTPD4:SE01	0.137253756555626	0.932276093373553	chr8:23435392-23435477:-	chr8:23429162:-;chr8:23432352:-;chr8:23433845:-	FALSE	ENTPD4
SHROOM1:SE02	0.137284807996527	0.932276093373553	chr5:132827461-132827607:-	chr5:132822141:-;chr5:132824932:-	FALSE	SHROOM1
MIA2:SE17	0.137324112085432	0.932276093373553	chr14:39313340-39313441:+	chr14:39350423:+;chr14:39350648:+;chr14:39350694:+	FALSE	MIA2
ENOSF1:SE04	0.13746336869745	0.932596424337888	chr18:692770-693175:-	chr18:672549:-;chr18:672747:-;chr18:673916:-;chr18:674001:-	FALSE	ENOSF1
PIGP:SE02	0.137708025939343	0.933630920173763	chr21:37072145-37072310:-	chr21:37065376:-;chr21:37065454:-	FALSE	PIGP
FAM172A:SE05	0.137939582991463	0.934575274997007	chr5:94074646-94074769:-	chr5:93618069:-;chr5:93618888:-;chr5:93619334:-	FALSE	FAM172A
SAMD14:SE02	0.138155541242322	0.935412752168104	chr17:50115564-50115723:-	chr17:50111309:-;chr17:50112671:-	FALSE	SAMD14
PDCD2:SE01	0.138507291347655	0.937167905183967	chr6:170578857-170578970:-	chr6:170577129:-;chr6:170577362:-;chr6:170578489:-	FALSE	PDCD2
GRAMD1C:SE01	0.138881155144843	0.937949487136041	chr3:113844503-113844649:+	chr3:113845282:+;chr3:113947174:+	FALSE	GRAMD1C
TMTC4:SE11	0.138920159824324	0.937949487136041	chr13:100664221-100664336:-	chr13:100603625:-;chr13:100603842:-;chr13:100603936:-;chr13:100625453:-	FALSE	TMTC4
PPP2R1B:SE02	0.139035094404307	0.937949487136041	chr11:111753443-111753577:-	chr11:111738839:-;chr11:111739175:-;chr11:111740471:-;chr11:111741088:-	FALSE	PPP2R1B
WDPCP:SE12	0.139134984068184	0.937949487136041	chr2:63571375-63571626:-	chr2:63121372:-;chr2:63121833:-	FALSE	WDPCP
TCTN3:SE04	0.139157751690491	0.937949487136041	chr10:95687247-95687355:-	chr10:95663416:-;chr10:95663877:-	FALSE	TCTN3
IAH1:SE01	0.139178406473045	0.937949487136041	chr2:9475987-9476039:+	chr2:9488467:+;chr2:9488622:+;chr2:9489029:+	FALSE	IAH1
COL6A1:SE11	0.139684365163848	0.939231443054775	chr21:45990979-45991041:+	chr21:46004102:+;chr21:46005048:+	FALSE	COL6A1
COL6A1:SE12	0.139684365163848	0.939231443054775	chr21:45992010-45992072:+	chr21:46004102:+;chr21:46005048:+	FALSE	COL6A1
COL6A1:SE13	0.139684365163848	0.939231443054775	chr21:45992164-45992217:+	chr21:46004102:+;chr21:46005048:+	FALSE	COL6A1
RBM48:SE01	0.139739538422702	0.939231443054775	chr7:92536434-92536474:+	chr7:92537509:+;chr7:92538005:+	FALSE	RBM48
MLF1:SE05	0.140062709855326	0.940779302469889	chr3:158592434-158592581:+	chr3:158605397:+;chr3:158606456:+	FALSE	MLF1
C12orf4:SE03	0.140294714891025	0.94171316575957	chr12:4518058-4518255:-	chr12:4487735:-;chr12:4489349:-;chr12:4489415:-	FALSE	C12orf4
SPTLC1:SE13	0.140468698847205	0.94225658981678	chr9:92114922-92115066:-	chr9:92031147:-;chr9:92031200:-;chr9:92079061:-	FALSE	SPTLC1
ST13:SE02	0.140566240746933	0.942286864676164	chr22:40850823-40850880:-	chr22:40824595:-;chr22:40824779:-;chr22:40825143:-;chr22:40826130:-;chr22:40826501:-	FALSE	ST13
TLE4:SE05	0.14099516831203	0.942464729528863	chr9:79649820-79649858:+	chr9:79725492:+;chr9:79726740:+	FALSE	TLE4
USP4:SE14	0.141013002959393	0.942464729528863	chr3:49310620-49310737:-	chr3:49277560:-;chr3:49277829:-;chr3:49278124:-	FALSE	USP4
ZKSCAN5:SE02	0.141032940597977	0.942464729528863	chr7:99520169-99520304:+	chr7:99532679:+;chr7:99533456:+	FALSE	ZKSCAN5
TMEM41B:SE03	0.141050843843995	0.942464729528863	chr11:9288442-9288535:-	chr11:9280654:-;chr11:9281163:-	FALSE	TMEM41B
ARSL:SE03	0.141058004735488	0.942464729528863	chrX:2959603-2959888:-	chrX:2934816:-;chrX:2951914:-	FALSE	ARSL
GLIPR2:SE05	0.141245221732404	0.943093507532975	chr9:36148547-36148650:+	chr9:36162982:+;chr9:36163906:+	FALSE	GLIPR2
DTNA:SE17	0.141509563068643	0.944138220718124	chr18:34811959-34812113:+	chr18:34829324:+;chr18:34867338:+;chr18:34891402:+	FALSE	DTNA
KHK:SE02	0.141699672331419	0.944138220718124	chr2:27092332-27092448:+	chr2:27099051:+;chr2:27099969:+;chr2:27100737:+	FALSE	KHK
TAF1C:SE01	0.141776887508115	0.944138220718124	chr16:84180868-84180995:-	chr16:84177855:-;chr16:84178379:-;chr16:84178748:-	FALSE	TAF1C
MRPS18C:SE01	0.14185691513026	0.944138220718124	chr4:83458346-83458429:+	chr4:83461237:+;chr4:83461423:+;chr4:83462298:+	FALSE	MRPS18C
GTPBP4:SE01	0.141867743304668	0.944138220718124	chr10:992489-992659:+	chr10:1017692:+;chr10:1017768:+;chr10:1019932:+	FALSE	GTPBP4
ZNF273:SE05	0.142230824827209	0.945933043121994	chr7:64917030-64917118:+	chr7:64924218:+;chr7:64924433:+;chr7:64930958:+	FALSE	ZNF273
NUMB:SE02	0.142387753406038	0.946355350557586	chr14:73316390-73316422:-	chr14:73275216:-;chr14:73275673:-	FALSE	NUMB
FBRSL1:SE07	0.142578941612271	0.947004655469308	chr12:132571068-132571231:+	chr12:132584296:+;chr12:132585188:+	FALSE	FBRSL1
NIT2:SE02	0.14280281096013	0.947435631508191	chr3:100354772-100354827:+	chr3:100355349:+;chr3:100355605:+;chr3:100356874:+	FALSE	NIT2
CIAPIN1:SE01	0.142991575595874	0.947435631508191	chr16:57431151-57431266:-	chr16:57428189:-;chr16:57428552:-	FALSE	CIAPIN1
GTF2I:SE09	0.142998431946648	0.947435631508191	chr7:74732479-74732662:+	chr7:74760060:+;chr7:74760121:+;chr7:74760692:+	FALSE	GTF2I
TMEM106B:SE01	0.14314773216144	0.947435631508191	chr7:12214201-12214394:+	chr7:12232771:+;chr7:12232886:+;chr7:12237264:+	FALSE	TMEM106B
KCTD10:SE02	0.143235045985965	0.947435631508191	chr12:109469515-109469728:-	chr12:109448655:-;chr12:109449976:-	FALSE	KCTD10
TRIQK:SE02	0.143296568533206	0.947435631508191	chr8:92954406-92954564:-	chr8:92883534:-;chr8:92883635:-;chr8:92885334:-	FALSE	TRIQK
WDR4:SE01	0.143298586975076	0.947435631508191	chr21:42852255-42852324:-	chr21:42843094:-;chr21:42847659:-;chr21:42849226:-	FALSE	WDR4
SNHG6:SE01	0.143769807236483	0.949801826741275	chr8:66922614-66922725:-	chr8:66921934:-;chr8:66921988:-	FALSE	SNHG6
NIFK:SE01	0.144018249819528	0.949801826741275	chr2:121728288-121728356:-	chr2:121726975:-;chr2:121727044:-;chr2:121727676:-	FALSE	NIFK
DNPEP:SE01	0.144022387424872	0.949801826741275	chr2:219385424-219385531:-	chr2:219372029:-;chr2:219373063:-;chr2:219374053:-;chr2:219374194:-	FALSE	DNPEP
FIP1L1:SE01	0.144031553546707	0.949801826741275	chr4:53379073-53379117:+	chr4:53459621:+;chr4:53459679:+	FALSE	FIP1L1
BRSK2:SE04	0.1441374281364	0.949881593749897	chr11:1443489-1443635:+	chr11:1461740:+;chr11:1462685:+	FALSE	BRSK2
IPO13:SE08	0.144324006319944	0.950492756836616	chr1:43960876-43961013:+	chr1:43967753:+;chr1:43968022:+	FALSE	IPO13
EML1:SE04	0.14482004443151	0.952078397439349	chr14:99914179-99914304:+	chr14:99940960:+;chr14:99941302:+;chr14:99941538:+;chr14:99942060:+	FALSE	EML1
LINC00320:SE03	0.144831220835183	0.952078397439349	chr21:20757311-20757417:-	chr21:20742595:-;chr21:20742921:-;chr21:20743078:-	FALSE	LINC00320
WASHC2C:SE16	0.144921304330501	0.952078397439349	chr10:45759315-45759401:+	chr10:45792601:+;chr10:45792959:+	FALSE	WASHC2C
GK:SE03	0.144969689549398	0.952078397439349	chrX:30687533-30687616:+	chrX:30729707:+;chrX:30730608:+	FALSE	GK
CIAPIN1:SE02	0.145034748469633	0.952078397439349	chr16:57432487-57432560:-	chr16:57428189:-;chr16:57428552:-	FALSE	CIAPIN1
CBLL1:SE01	0.145809968291604	0.956547389135791	chr7:107752545-107752617:+	chr7:107759584:+;chr7:107759686:+;chr7:107761667:+	FALSE	CBLL1
HDAC8:SE08	0.145923233251748	0.956670828224568	chrX:72568754-72568884:-	chrX:72329516:-;chrX:72473416:-;chrX:72567585:-	FALSE	HDAC8
ELOC:SE04	0.146041841499246	0.956829115488912	chr8:73970579-73970634:-	chr8:73945612:-;chr8:73946401:-;chr8:73946610:-	FALSE	ELOC
IPO13:SE11	0.146896796270444	0.961808435309197	chr1:43966724-43966782:+	chr1:43967753:+;chr1:43968022:+	FALSE	IPO13
ANKLE2:SE02	0.14709102811964	0.961886176924527	chr12:132733996-132734071:-	chr12:132725668:-;chr12:132726386:-;chr12:132727132:-	FALSE	ANKLE2
ZNF528:SE02	0.147160907330669	0.961886176924527	chr19:52402429-52402545:+	chr19:52408512:+;chr19:52409164:+;chr19:52415349:+;chr19:52418401:+	FALSE	ZNF528
ZNF143:SE06	0.147212557034912	0.961886176924527	chr11:9501091-9501270:+	chr11:9527979:+;chr11:9528065:+;chr11:9528275:+;chr11:9528524:+	FALSE	ZNF143
KIFC3:SE11	0.147288524080357	0.961886176924527	chr16:57794999-57795141:-	chr16:57758217:-;chr16:57790775:-	FALSE	KIFC3
WASHC2C:SE20	0.14750384137001	0.962671655436103	chr10:45769449-45769618:+	chr10:45792601:+;chr10:45792959:+	FALSE	WASHC2C
DAZAP1:SE03	0.147710266415309	0.963259021245476	chr19:1425878-1425960:+	chr19:1435134:+;chr19:1435303:+;chr19:1435684:+	FALSE	DAZAP1
ZNF253:SE02	0.147971292317577	0.963259021245476	chr19:19880051-19880146:+	chr19:19893482:+;chr19:19893714:+;chr19:19894455:+	FALSE	ZNF253
RNF121:SE03	0.147984574651654	0.963259021245476	chr11:71962152-71962289:+	chr11:71996536:+;chr11:71997597:+	FALSE	RNF121
MFSD6:SE05	0.148266203879054	0.963259021245476	chr2:190499832-190499856:+	chr2:190502078:+;chr2:190502312:+	FALSE	MFSD6
PRPF38B:SE01	0.148274987081817	0.963259021245476	chr1:108693590-108693642:+	chr1:108696701:+;chr1:108700366:+;chr1:108700828:+;chr1:108701185:+;chr1:108701803:+	FALSE	PRPF38B
MTA3:SE06	0.148279575451008	0.963259021245476	chr2:42718988-42719074:+	chr2:42723783:+;chr2:42753835:+;chr2:42756946:+	FALSE	MTA3
ATG4C:SE03	0.148282632101224	0.963259021245476	chr1:62829040-62829176:+	chr1:62864368:+;chr1:62865156:+;chr1:62865267:+	FALSE	ATG4C
SNAP25:SE03	0.14853878082283	0.963259021245476	chr20:10237973-10238026:+	chr20:10307358:+;chr20:10307418:+	FALSE	SNAP25
RNF144A:SE03	0.148557477689126	0.963259021245476	chr2:6996916-6997061:+	chr2:7040517:+;chr2:7044094:+;chr2:7044179:+	FALSE	RNF144A
CCT6A:SE01	0.148634436969605	0.963259021245476	chr7:56052422-56052485:+	chr7:56063404:+;chr7:56063579:+;chr7:56063985:+	FALSE	CCT6A
HMCES:SE01	0.14863992992464	0.963259021245476	chr3:129288854-129288997:+	chr3:129305262:+;chr3:129306186:+	FALSE	HMCES
USP19:SE08	0.148971217230014	0.964788656856018	chr3:49114174-49114284:-	chr3:49108050:-;chr3:49108126:-;chr3:49108673:-	FALSE	USP19
ITGA9-AS1:SE03	0.14919723566128	0.965635015982812	chr3:37851424-37851492:-	chr3:37787942:-;chr3:37803376:-;chr3:37818008:-;chr3:37820916:-;chr3:37832765:-	FALSE	ITGA9-AS1
SLC25A40:SE02	0.149495159811051	0.966211656387036	chr7:87860072-87860169:-	chr7:87834504:-;chr7:87834795:-	FALSE	SLC25A40
SEZ6L2:SE05	0.149503933657203	0.966211656387036	chr16:29873538-29873729:-	chr16:29871159:-;chr16:29871507:-	FALSE	SEZ6L2
NME9:SE06	0.149639305373553	0.966211656387036	chr3:138324873-138324930:-	chr3:138300999:-;chr3:138301144:-;chr3:138301192:-;chr3:138303271:-	FALSE	NME9
SGIP1:SE07	0.149667893066567	0.966211656387036	chr1:66681869-66682369:+	chr1:66743643:+;chr1:66744372:+;chr1:66745085:+	FALSE	SGIP1
GK:SE02	0.14999603516185	0.967713273983679	chrX:30668012-30668118:+	chrX:30728932:+;chrX:30729707:+;chrX:30730608:+	FALSE	GK
APBA2:SE12	0.150232413701442	0.968505744138735	chr15:29113876-29114016:+	chr15:29117709:+;chr15:29118315:+	FALSE	APBA2
KBTBD3:SE02	0.150380418290657	0.968505744138735	chr11:106076507-106076707:-	chr11:106051101:-;chr11:106052453:-;chr11:106054231:-	FALSE	KBTBD3
NUP88:SE02	0.150503494360808	0.968505744138735	chr17:5405057-5405243:-	chr17:5384833:-;chr17:5386033:-;chr17:5386101:-;chr17:5387984:-	FALSE	NUP88
ADAL:SE02	0.150618844973912	0.968505744138735	chr15:43333311-43333434:+	chr15:43349415:+;chr15:43353903:+	FALSE	ADAL
PPP1R7:SE02	0.150634377689151	0.968505744138735	chr2:241157807-241157862:+	chr2:241167174:+;chr2:241183024:+	FALSE	PPP1R7
SEZ6L2:SE09	0.150764829388416	0.968505744138735	chr16:29887649-29887817:-	chr16:29871159:-;chr16:29871507:-	FALSE	SEZ6L2
GOT1:SE02	0.150788188222607	0.968505744138735	chr10:99405756-99405860:-	chr10:99396872:-;chr10:99397285:-	FALSE	GOT1
PNPLA8:SE07	0.151021266957425	0.969388094430773	chr7:108521476-108521521:-	chr7:108471627:-;chr7:108471837:-;chr7:108472075:-	FALSE	PNPLA8
ST3GAL6:SE08	0.151118544900272	0.969398189547089	chr3:98784945-98785040:+	chr3:98793965:+;chr3:98794287:+;chr3:98794393:+;chr3:98795254:+	FALSE	ST3GAL6
NDUFAF6:SE12	0.151457946722821	0.969924556638449	chr8:95044477-95044595:+	chr8:95057952:+;chr8:95058710:+	FALSE	NDUFAF6
FOXK2:SE01	0.151462498618882	0.969924556638449	chr17:82563354-82563548:+	chr17:82602390:+;chr17:82603188:+;chr17:82604602:+	FALSE	FOXK2
ACSL3:SE04	0.151588062499044	0.969924556638449	chr2:222887830-222887888:+	chr2:222941824:+;chr2:222942219:+;chr2:222944624:+	FALSE	ACSL3
GTF2I:SE15	0.151598500471849	0.969924556638449	chr7:74744758-74744941:+	chr7:74760060:+;chr7:74760121:+;chr7:74760692:+	FALSE	GTF2I
ZC3H14:SE06	0.151739964933373	0.969924556638449	chr14:88574693-88574853:+	chr14:88586735:+;chr14:88586851:+;chr14:88611888:+;chr14:88613509:+	FALSE	ZC3H14
SYCE1:SE06	0.151860038439255	0.969924556638449	chr10:133557067-133557156:-	chr10:133553901:-;chr10:133554852:-	FALSE	SYCE1
HABP4:SE01	0.15187090007193	0.969924556638449	chr9:96458379-96458541:+	chr9:96490504:+;chr9:96491336:+	FALSE	HABP4
STRBP:SE05	0.152141663896909	0.970074554702384	chr9:123236830-123236966:-	chr9:123121269:-;chr9:123124710:-;chr9:123125039:-;chr9:123125220:-	FALSE	STRBP
PMS2P5:SE02	0.15216950353785	0.970074554702384	chr7:74896409-74896511:+	chr7:74901006:+;chr7:74905749:+;chr7:74907769:+	FALSE	PMS2P5
HNRNPH3:SE01	0.152181702776393	0.970074554702384	chr10:68337858-68337996:+	chr10:68342271:+;chr10:68343193:+	FALSE	HNRNPH3
METTL21A:SE02	0.152652788313406	0.972465467186473	chr2:207621806-207621917:-	chr2:207580635:-;chr2:207581353:-;chr2:207581427:-;chr2:207609115:-;chr2:207612745:-;chr2:207612811:-	FALSE	METTL21A
ST7L:SE06	0.152939596720723	0.973336974191046	chr1:112582375-112582472:-	chr1:112540793:-;chr1:112541790:-	FALSE	ST7L
PBXIP1:SE02	0.152981781312286	0.973336974191046	chr1:154951471-154951535:-	chr1:154944080:-;chr1:154944441:-	FALSE	PBXIP1
EZH1:SE01	0.153244934939109	0.974037064282981	chr17:42724305-42724424:-	chr17:42700275:-;chr17:42700316:-;chr17:42718006:-	FALSE	EZH1
PRPS1:SE02	0.153284142607076	0.974037064282981	chrX:107640902-107641000:+	chrX:107650082:+;chrX:107651026:+	FALSE	PRPS1
WASH3P:SE07	0.153454569935737	0.974508676413217	chr15:101975924-101975992:+	chr15:101976563:+;chr15:101976605:+	FALSE	WASH3P
FBRSL1:SE09	0.153791315232882	0.976035233078861	chr12:132574090-132574158:+	chr12:132584296:+;chr12:132585188:+	FALSE	FBRSL1
VTI1A:SE05	0.154103647054843	0.977405035077338	chr10:112533530-112533550:+	chr10:112673337:+;chr10:112817968:+;chr10:112818742:+	FALSE	VTI1A
TARS3:SE04	0.154208718600656	0.977459393433067	chr15:101705683-101705747:-	chr15:101653743:-;chr15:101653939:-;chr15:101654225:-	FALSE	TARS3
SEC11A:SE03	0.154377116656263	0.977736983315995	chr15:84680713-84680832:-	chr15:84669544:-;chr15:84669729:-	FALSE	SEC11A
TACC1:SE04	0.154445569484213	0.977736983315995	chr8:38788704-38788819:+	chr8:38849066:+;chr8:38853028:+	FALSE	TACC1
FNIP2:SE04	0.154655403671384	0.978453831222644	chr4:158833801-158833890:+	chr4:158836666:+;chr4:158908050:+	FALSE	FNIP2
COL9A3:SE07	0.155256040513151	0.98129397074617	chr20:62822111-62822164:+	chr20:62841093:+;chr20:62841163:+	FALSE	COL9A3
CSDE1:SE06	0.155298078300534	0.98129397074617	chr1:114749821-114750207:-	chr1:114716916:-;chr1:114717292:-;chr1:114717977:-	FALSE	CSDE1
EMC10:SE01	0.155519176101355	0.982078388236048	chr19:50481861-50481947:+	chr19:50483135:+;chr19:50483351:+;chr19:50483392:+	FALSE	EMC10
TYW5:SE02	0.155973596942715	0.984334307434743	chr2:199938933-199939070:-	chr2:199931331:-;chr2:199931902:-;chr2:199932785:-;chr2:199932891:-	FALSE	TYW5
ZNF420:SE03	0.156089665090273	0.984372379398205	chr19:37090995-37091121:+	chr19:37097648:+;chr19:37130311:+;chr19:37130368:+	FALSE	ZNF420
EZH1:SE04	0.156386557139146	0.984372379398205	chr17:42730828-42730918:-	chr17:42700275:-;chr17:42700316:-;chr17:42718006:-	FALSE	EZH1
SEMA4D:SE08	0.156988835857055	0.984372379398205	chr9:89396737-89396835:-	chr9:89361533:-;chr9:89361599:-;chr9:89377235:-;chr9:89377391:-	FALSE	SEMA4D
DBN1:SE03	0.157004484427903	0.984372379398205	chr5:177460644-177460703:-	chr5:177456613:-;chr5:177456925:-;chr5:177457223:-	FALSE	DBN1
CNOT9:SE02	0.157048886541101	0.984372379398205	chr2:218584612-218584721:+	chr2:218593847:+;chr2:218594886:+;chr2:218595137:+;chr2:218596429:+	FALSE	CNOT9
AARS2:SE03	0.157724096988861	0.984372379398205	chr6:44302802-44302910:-	chr6:44298731:-;chr6:44299560:-;chr6:44299686:-	FALSE	AARS2
AARS2:SE04	0.157724096988861	0.984372379398205	chr6:44303066-44303175:-	chr6:44298731:-;chr6:44299560:-;chr6:44299686:-	FALSE	AARS2
AARS2:SE05	0.157724096988861	0.984372379398205	chr6:44303286-44303423:-	chr6:44298731:-;chr6:44299560:-;chr6:44299686:-	FALSE	AARS2
AARS2:SE06	0.157724096988861	0.984372379398205	chr6:44304181-44304321:-	chr6:44298731:-;chr6:44299560:-;chr6:44299686:-	FALSE	AARS2
AARS2:SE07	0.157724096988861	0.984372379398205	chr6:44304420-44304533:-	chr6:44298731:-;chr6:44299560:-;chr6:44299686:-	FALSE	AARS2
AARS2:SE08	0.157724096988861	0.984372379398205	chr6:44304645-44304817:-	chr6:44298731:-;chr6:44299560:-;chr6:44299686:-	FALSE	AARS2
AARS2:SE09	0.157724096988861	0.984372379398205	chr6:44305054-44305198:-	chr6:44298731:-;chr6:44299560:-;chr6:44299686:-	FALSE	AARS2
AARS2:SE10	0.157724096988861	0.984372379398205	chr6:44305653-44305786:-	chr6:44298731:-;chr6:44299560:-;chr6:44299686:-	FALSE	AARS2
AARS2:SE11	0.157724096988861	0.984372379398205	chr6:44306280-44306391:-	chr6:44298731:-;chr6:44299560:-;chr6:44299686:-	FALSE	AARS2
AARS2:SE13	0.157724096988861	0.984372379398205	chr6:44306923-44307031:-	chr6:44298731:-;chr6:44299560:-;chr6:44299686:-	FALSE	AARS2
AARS2:SE16	0.157724096988861	0.984372379398205	chr6:44310994-44311161:-	chr6:44298731:-;chr6:44299560:-;chr6:44299686:-	FALSE	AARS2
AARS2:SE17	0.157724096988861	0.984372379398205	chr6:44311390-44311535:-	chr6:44298731:-;chr6:44299560:-;chr6:44299686:-	FALSE	AARS2
EEF2KMT:SE01	0.157728933928649	0.984372379398205	chr16:5091794-5091895:-	chr16:5084304:-;chr16:5084718:-;chr16:5085339:-;chr16:5085380:-	FALSE	EEF2KMT
SLK:SE07	0.157965526066111	0.985241880248548	chr10:104001444-104001572:+	chr10:104026080:+;chr10:104027584:+;chr10:104029233:+	FALSE	SLK
SEC61A2:SE06	0.15810393942135	0.985248268322702	chr10:12162213-12162289:+	chr10:12164828:+;chr10:12165363:+;chr10:12165407:+	FALSE	SEC61A2
NME9:SE02	0.158161090363581	0.985248268322702	chr3:138306398-138306480:-	chr3:138300999:-;chr3:138301144:-;chr3:138301192:-;chr3:138303271:-	FALSE	NME9
PNPT1:SE01	0.158273203401555	0.985340674403414	chr2:55686370-55686444:-	chr2:55634068:-;chr2:55635931:-;chr2:55635997:-;chr2:55636104:-	FALSE	PNPT1
PAM:SE12	0.158525922377361	0.986140530641641	chr5:103017334-103017433:+	chr5:103029514:+;chr5:103029590:+;chr5:103029713:+	FALSE	PAM
BCL2L13:SE01	0.158596398895768	0.986140530641641	chr22:17655662-17655832:+	chr22:17703765:+;chr22:17729140:+;chr22:17729225:+;chr22:17729526:+;chr22:17730619:+	FALSE	BCL2L13
USP4:SE02	0.158826432489583	0.986964990605511	chr3:49280744-49280847:-	chr3:49277560:-;chr3:49277829:-;chr3:49278124:-	FALSE	USP4
EXOSC1:SE04	0.159035169402952	0.987656180798591	chr10:97443237-97443311:-	chr10:97436145:-;chr10:97436228:-	FALSE	EXOSC1
CD44:SE03	0.159573633809934	0.990392976017661	chr11:35189835-35190065:+	chr11:35229468:+;chr11:35230027:+;chr11:35232398:+	FALSE	CD44
STXBP5-AS1:SE07	0.159715080887824	0.990460999118012	chr6:146972045-146972070:-	chr6:146841388:-;chr6:146842561:-;chr6:146843089:-;chr6:146850157:-	FALSE	STXBP5-AS1
SLC25A11:SE02	0.159780163151232	0.990460999118012	chr17:4939060-4939212:-	chr17:4937205:-;chr17:4937312:-	FALSE	SLC25A11
DENND10:SE05	0.160509172331769	0.993155361104182	chr10:119123469-119123569:+	chr10:119137772:+;chr10:119137865:+;chr10:119137984:+	FALSE	DENND10
ARL6IP6:SE02	0.160596712165697	0.993155361104182	chr2:152732531-152732580:+	chr2:152760763:+;chr2:152761173:+	FALSE	ARL6IP6
PRMT2:SE02	0.160618206930771	0.993155361104182	chr21:46636896-46636990:+	chr21:46660144:+;chr21:46661270:+;chr21:46664941:+	FALSE	PRMT2
PLEKHA1:SE03	0.160724030978882	0.993155361104182	chr10:122400343-122400388:+	chr10:122429168:+;chr10:122432345:+	FALSE	PLEKHA1
PLEKHA1:SE04	0.160724030978882	0.993155361104182	chr10:122406576-122406673:+	chr10:122429168:+;chr10:122432345:+	FALSE	PLEKHA1
LETM2:SE01	0.160803118986164	0.993155361104182	chr8:38387950-38388030:+	chr8:38394280:+;chr8:38394453:+;chr8:38408544:+	FALSE	LETM2
CEP57L1:SE06	0.161355019707841	0.994032180327888	chr6:109145219-109145381:+	chr6:109156797:+;chr6:109160765:+;chr6:109163903:+	FALSE	CEP57L1
TMEM107:SE01	0.161392482257035	0.994032180327888	chr17:8175959-8176026:-	chr17:8173913:-;chr17:8174001:-	FALSE	TMEM107
CHN1:SE02	0.161435803836841	0.994032180327888	chr2:174821729-174821779:-	chr2:174799313:-;chr2:174799382:-;chr2:174799506:-	FALSE	CHN1
ATP2C1:SE09	0.161454590571441	0.994032180327888	chr3:130969292-130969396:+	chr3:131001777:+;chr3:131001993:+;chr3:131016684:+	FALSE	ATP2C1
