gene_id	p_value	dominant_pair	dominant_pair_coor	contribution	PA1	PA2	annotation	FDR	sig	tss	pas
UBE2H	0.000106169699304925	TSS08-PA03	chr7:129952722:-|chr7:129833167:-	4.34441489361702	chr7:129833167:-	chr7:129830732:-	TUTR	0.000593840025865751	TRUE	chr7:129858969:-;chr7:129880976:-;chr7:129952531:-;chr7:129952631:-;chr7:129952722:-;chr7:129952943:-	chr7:129830732:-;chr7:129833167:-;chr7:129832793:-
SENP5	0.000111841817301757	TSS01-PA03	chr3:196867856:+|chr3:196931675:+	6.36626627138281	chr3:196931230:+	chr3:196904815:+	ALE	0.000624054697191146	TRUE	chr3:196867856:+;chr3:196867920:+	chr3:196931230:+;chr3:196931675:+;chr3:196904815:+;chr3:196932305:+;chr3:196934714:+
KDM4B	0.000111994094947598	TSS09-PA02	chr19:5135536:+|chr19:5153598:+	7.46513189448441	chr19:5153598:+	chr19:5151911:+	TUTR	0.000624054697191146	TRUE	chr19:4969113:+;chr19:5135536:+	chr19:5151911:+;chr19:5153598:+
DLGAP4	0.000112160916618239	TSS01-PA01	chr20:36306336:+|chr20:36527249:+	3.48775266356168	chr20:36528633:+	chr20:36527249:+	TUTR	0.000624054697191146	TRUE	chr20:36306336:+;chr20:36461338:+;chr20:36461468:+;chr20:36461747:+;chr20:36496995:+;chr20:36500197:+;chr20:36524326:+	chr20:36527249:+;chr20:36528633:+
YEATS2	0.000113483303762439	TSS01-PA01	chr3:183697797:+|chr3:183759589:+	1.72332729319386	chr3:183812618:+	chr3:183759589:+	ALE	0.000629968984866572	TRUE	chr3:183697797:+;chr3:183775991:+;chr3:183797996:+;chr3:183808024:+	chr3:183759589:+;chr3:183812618:+
DOK5	0.000113620468469797	TSS01-PA01	chr20:54475593:+|chr20:54650883:+	8.24827462952378	chr20:54651169:+	chr20:54650883:+	TUTR	0.000629968984866572	TRUE	chr20:54475593:+;chr20:54475718:+;chr20:54554933:+	chr20:54650883:+;chr20:54651169:+
PLRG1	0.000118006290735854	TSS04-PA01	chr4:154540936:-|chr4:154535005:-	5.71789157680328	chr4:154535005:-	chr4:154536510:-	TUTR	0.000653146316494439	TRUE	chr4:154539184:-;chr4:154540936:-;chr4:154550383:-	chr4:154535005:-;chr4:154536261:-;chr4:154536510:-
BRWD1	0.000118824743991115	TSS05-PA01	chr21:39280207:-|chr21:39236611:-	16.4634117336615	chr21:39296441:-	chr21:39236611:-	ALE	0.000656532542016998	TRUE	chr21:39280207:-;chr21:39313301:-;chr21:39313590:-;chr21:39313786:-	chr21:39236611:-;chr21:39296441:-;chr21:39296775:-
HNRNPD	0.000119556344708588	TSS01-PA01	chr4:82357392:-|chr4:82352498:-	6.77396899224806	chr4:82353829:-	chr4:82353331:-	TUTR	0.000659427963783305	TRUE	chr4:82357392:-;chr4:82358842:-;chr4:82359639:-;chr4:82373150:-;chr4:82373983:-	chr4:82352498:-;chr4:82353331:-;chr4:82353829:-
SORT1	0.000121384241464578	TSS01-PA01	chr1:109316927:-|chr1:109309575:-	12.7683696771594	chr1:109309575:-	chr1:109313942:-	TUTR	0.000668349627613456	TRUE	chr1:109316927:-;chr1:109397861:-;chr1:109397918:-	chr1:109309575:-;chr1:109309649:-;chr1:109313247:-;chr1:109313801:-;chr1:109313942:-
CREM	0.000122678486799567	TSS13-PA05	chr10:35195850:+|chr10:35212953:+	17.836057663309	chr10:35179847:+	chr10:35212462:+	ALE	0.000674307184363709	TRUE	chr10:35126791:+;chr10:35195850:+	chr10:35179847:+;chr10:35211873:+;chr10:35212125:+;chr10:35212462:+;chr10:35212953:+
RABGAP1L	0.00012340980408668	TSS08-PA04	chr1:174637378:+|chr1:174995308:+	8	chr1:174220380:+	chr1:174545902:+	ALE	0.000677155349884941	TRUE	chr1:174159517:+;chr1:174637378:+	chr1:174220380:+;chr1:174545902:+;chr1:174995308:+
PHF14	0.000126430697572605	TSS03-PA03	chr7:11013821:+|chr7:11103263:+	4.39068100358423	chr7:11169618:+	chr7:10982627:+	ALE	0.000692535045152011	TRUE	chr7:10973872:+;chr7:11013821:+	chr7:10982627:+;chr7:11037043:+;chr7:11103263:+;chr7:11103652:+;chr7:11169618:+
DROSHA	0.000131813055369842	TSS09-PA02	chr5:31472233:-|chr5:31401154:-	14.0811871380677	chr5:31401305:-	chr5:31401154:-	TUTR	0.000720571152014128	TRUE	chr5:31467991:-;chr5:31472233:-;chr5:31484911:-;chr5:31526326:-;chr5:31526420:-;chr5:31532061:-;chr5:31532196:-	chr5:31401154:-;chr5:31401305:-;chr5:31400494:-
NR2F1-AS1	0.000132002647300039	TSS17-PA03	chr5:93581527:-|chr5:93411018:-	8.93959377291195	chr5:93541872:-	chr5:93409820:-	ALE	0.000720571152014128	TRUE	chr5:93570793:-;chr5:93581021:-;chr5:93581192:-;chr5:93581460:-;chr5:93581527:-	chr5:93541872:-;chr5:93409356:-;chr5:93409820:-;chr5:93411018:-;chr5:93541970:-
MEMO1	0.000135254505967464	TSS08-PA02	chr2:32010939:-|chr2:31867932:-	11.6277345198369	chr2:31867823:-	chr2:31867932:-	TUTR	0.000737055858419609	TRUE	chr2:31943383:-;chr2:32010375:-;chr2:32010498:-;chr2:32010557:-;chr2:32010939:-;chr2:32011008:-	chr2:31867823:-;chr2:31916518:-;chr2:31867932:-
KLHDC8A	0.000135683383440108	TSS03-PA01	chr1:205356578:-|chr1:205336105:-	3.5814510703154	chr1:205336105:-	chr1:205336519:-	TUTR	0.000738126899296614	TRUE	chr1:205344182:-;chr1:205356578:-;chr1:205356836:-;chr1:205357038:-	chr1:205336105:-;chr1:205336519:-
ZNF570	0.000140864971360626	TSS05-PA04	chr19:37469419:+|chr19:37488652:+	11.6805555555556	chr19:37488652:+	chr19:37486509:+	TUTR	0.000765005152158476	TRUE	chr19:37469356:+;chr19:37469419:+	chr19:37484209:+;chr19:37485340:+;chr19:37486509:+;chr19:37488652:+
TLE1	0.000143368868785356	TSS02-PA01	chr9:81620539:-|chr9:81583686:-	4.01455568609711	chr9:81583686:-	chr9:81633472:-	ALE	0.000777274566776578	TRUE	chr9:81620539:-;chr9:81687368:-;chr9:81688448:-;chr9:81689535:-	chr9:81583686:-;chr9:81633472:-
SLC44A2	0.000143732951884531	TSS03-PA01	chr19:10625520:+|chr19:10643912:+	11.5372023703287	chr19:10644553:+	chr19:10643912:+	TUTR	0.000777920933794132	TRUE	chr19:10602455:+;chr19:10602510:+;chr19:10625520:+;chr19:10631706:+;chr19:10637644:+	chr19:10643912:+;chr19:10644553:+
HMGCR	0.000146041983715778	TSS09-PA03	chr5:75358682:+|chr5:75362101:+	3.81242844779849	chr5:75362101:+	chr5:75361729:+	TUTR	0.000789073779362289	TRUE	chr5:75337168:+;chr5:75337348:+;chr5:75355180:+;chr5:75358682:+	chr5:75361421:+;chr5:75361729:+;chr5:75362101:+
SERBP1	0.000150245125973886	TSS03-PA01	chr1:67425120:-|chr1:67411053:-	1.60447715750653	chr1:67411053:-	chr1:67412863:-	TUTR	0.000810405373886306	TRUE	chr1:67425120:-;chr1:67430372:-	chr1:67411053:-;chr1:67412863:-
ZNF248	0.000152085664309811	TSS03-PA05	chr10:37857551:-|chr10:37831482:-	5.40570211706336	chr10:37828969:-	chr10:37830856:-	TUTR	0.000818942636461476	TRUE	chr10:37838111:-;chr10:37857551:-;chr10:37857610:-;chr10:37858037:-	chr10:37828969:-;chr10:37828763:-;chr10:37828848:-;chr10:37830856:-;chr10:37831482:-
MBNL1	0.000153729365472592	TSS08-PA01	chr3:152298982:+|chr3:152302802:+	7.64545454545455	chr3:152303563:+	chr3:152465780:+	ALE	0.000826392883428808	TRUE	chr3:152268906:+;chr3:152298982:+	chr3:152303563:+;chr3:152465780:+;chr3:152302802:+
OSBPL8	0.000162293986167089	TSS04-PA03	chr12:76394737:-|chr12:76356645:-	12.0560071063735	chr12:76356694:-	chr12:76356645:-	ALE	0.000869566629930596	TRUE	chr12:76394737:-;chr12:76423266:-;chr12:76559504:-;chr12:76559712:-	chr12:76356645:-;chr12:76355319:-;chr12:76356694:-;chr12:76351797:-
NPIPB5	0.000162308155980121	TSS10-PA02	chr16:22513519:+|chr16:22536501:+	5.70050300576616	chr16:21834636:-	chr16:22536467:+	ALE	0.000869566629930596	TRUE	chr16:22490865:+;chr16:22513395:+;chr16:22513519:+;chr16:22513760:+;chr16:22523628:+;chr16:22523843:+;chr16:22527566:+	chr16:21834636:-;chr16:22536467:+;chr16:22536501:+
ARL6IP6	0.000165970615556079	TSS03-PA03	chr2:152717893:+|chr2:152761249:+	1.79117529225476	chr2:152760763:+	chr2:152761173:+	TUTR	0.000887691322595391	TRUE	chr2:152717647:+;chr2:152717893:+;chr2:152718002:+;chr2:152718086:+;chr2:152718324:+;chr2:152718461:+	chr2:152760763:+;chr2:152761173:+;chr2:152761249:+
PRRC1	0.000169180699053466	TSS03-PA02	chr5:127547835:+|chr5:127555081:+	8.63422532598682	chr5:127552151:+	chr5:127555081:+	TUTR	0.00090333963175271	TRUE	chr5:127517640:+;chr5:127547835:+	chr5:127552151:+;chr5:127555081:+
KCNV1	0.000172699107086958	TSS01-PA03	chr8:109974730:-|chr8:109966552:-	3.93292423555664	chr8:109967004:-	chr8:109967177:-	TUTR	0.000920578965126283	TRUE	chr8:109974730:-;chr8:109975771:-	chr8:109965440:-;chr8:109965616:-;chr8:109966552:-;chr8:109967004:-;chr8:109967177:-;chr8:109968022:-
MEF2C	0.000173112977116091	TSS10-PA01	chr5:88823927:-|chr5:88718241:-	2.8723127504153	chr5:88720825:-	chr5:88721929:-	TUTR	0.000921239410884122	TRUE	chr5:88729519:-;chr5:88731827:-;chr5:88749097:-;chr5:88804617:-;chr5:88823784:-;chr5:88823927:-;chr5:88877977:-;chr5:88882996:-;chr5:88883147:-;chr5:88883466:-;chr5:88883747:-;chr5:88884536:-;chr5:88889299:-;chr5:88889375:-	chr5:88720825:-;chr5:88718241:-;chr5:88721929:-
MAU2	0.000173866393721498	TSS05-PA01	chr19:19337206:+|chr19:19357755:+	3.70564048875934	chr19:19358754:+	chr19:19357755:+	TUTR	0.000923701559955181	TRUE	chr19:19320829:+;chr19:19320986:+;chr19:19337206:+;chr19:19348898:+	chr19:19357755:+;chr19:19358754:+
DNAJC10	0.000176658222644973	TSS04-PA03	chr2:182720080:+|chr2:182778513:+	5.24204062944309	chr2:182778513:+	chr2:182777745:+	TUTR	0.000936966900405808	TRUE	chr2:182716255:+;chr2:182716382:+;chr2:182718067:+;chr2:182720080:+;chr2:182729835:+;chr2:182740264:+	chr2:182777376:+;chr2:182777745:+;chr2:182778513:+;chr2:182779607:+
LINC00869	0.000177542491846325	TSS03-PA03	chr1:149607012:+|chr1:149662969:+	5.01740890688259	chr1:149647621:+	chr1:149649991:+	ALE	0.000940087494326293	TRUE	chr1:149607012:+;chr1:149636489:+	chr1:149647621:+;chr1:149649991:+;chr1:149662969:+
ADAR	0.000178848096526389	TSS02-PA01	chr1:154588602:-|chr1:154582067:-	3.73606160604874	chr1:154582067:-	chr1:154600472:-	ALE	0.000945424962835834	TRUE	chr1:154588602:-;chr1:154608170:-;chr1:154627912:-	chr1:154582067:-;chr1:154600472:-
BMERB1	0.000182502328350765	TSS02-PA03	chr16:15434536:+|chr16:15588259:+	4.86106934920439	chr16:15587964:+	chr16:15588041:+	TUTR	0.000963139364070398	TRUE	chr16:15434475:+;chr16:15434536:+;chr16:15515305:+;chr16:15567983:+	chr16:15587964:+;chr16:15588041:+;chr16:15588259:+
TTN-AS1	0.00018300799419409	TSS05-PA01	chr2:178523292:+|chr2:178540833:+	5.08536008047813	chr2:178540833:+	chr2:178599112:+	ALE	0.000964206297768861	TRUE	chr2:178523167:+;chr2:178523292:+	chr2:178540833:+;chr2:178599112:+;chr2:178620215:+
C6orf89	0.000186349861857812	TSS02-PA01	chr6:36885864:+|chr6:36889599:+	11.0497202354887	chr6:36924556:+	chr6:36926383:+	TUTR	0.000980187932321635	TRUE	chr6:36885864:+;chr6:36885952:+	chr6:36889599:+;chr6:36924556:+;chr6:36925111:+;chr6:36926383:+;chr6:36928961:+
EPM2A	0.000189523240497033	TSS10-PA03	chr6:145735276:-|chr6:145625538:-	8.56296296296297	chr6:145625307:-	chr6:145625372:-	TUTR	0.000995231958775327	TRUE	chr6:145686219:-;chr6:145735276:-;chr6:145735964:-	chr6:145625307:-;chr6:145625538:-;chr6:145625372:-
EIF3F	0.00019400095509837	TSS03-PA03	chr11:7987598:+|chr11:7998729:+	13.7212132656674	chr11:7996171:+	chr11:7998729:+	TUTR	0.00101706441311472	TRUE	chr11:7987337:+;chr11:7987598:+;chr11:7991773:+	chr11:7996171:+;chr11:7998162:+;chr11:7998729:+;chr11:7999120:+
TSHZ3	0.00019449114181602	TSS02-PA01	chr19:31349242:-|chr19:31274945:-	2.92352909942185	chr19:31276109:-	chr19:31274945:-	TUTR	0.00101795446054282	TRUE	chr19:31305763:-;chr19:31349242:-;chr19:31349436:-	chr19:31276109:-;chr19:31274945:-
ANKRD36	0.000197641670285047	TSS05-PA04	chr2:97212727:+|chr2:97243881:+	13.5	chr2:97189267:+	chr2:97243881:+	ALE	0.0010327427409467	TRUE	chr2:97113153:+;chr2:97113218:+;chr2:97113496:+;chr2:97113552:+;chr2:97212727:+	chr2:97189267:+;chr2:97241361:+;chr2:97241426:+;chr2:97243881:+
DDX17	0.000198890499756245	TSS02-PA01	chr22:38493771:-|chr22:38483441:-	7.22117250133179	chr22:38483441:-	chr22:38492482:-	ALE	0.00103756176966435	TRUE	chr22:38493771:-;chr22:38495046:-;chr22:38506294:-	chr22:38483441:-;chr22:38492482:-;chr22:38494085:-
RPL23AP53	0.000199728617180035	TSS03-PA02	chr8:232318:-|chr8:209191:-	4.97450737219237	chr8:208344:-	chr8:211547:-	ALE	0.00104022592914913	TRUE	chr8:232211:-;chr8:232318:-	chr8:208344:-;chr8:211547:-;chr8:209191:-
SULF1	0.000210734552196342	TSS07-PA01	chr8:69563862:+|chr8:69604195:+	9.45289377289377	chr8:69660055:+	chr8:69660912:+	TUTR	0.00109575069120749	TRUE	chr8:69466781:+;chr8:69492793:+;chr8:69563862:+;chr8:69564048:+	chr8:69660055:+;chr8:69660912:+;chr8:69604195:+
CCSER2	0.000214640160685739	TSS04-PA06	chr10:84424939:+|chr10:84518517:+	17.0666666666667	chr10:84514807:+	chr10:84514407:+	TUTR	0.00111423495179509	TRUE	chr10:84328586:+;chr10:84328663:+;chr10:84424939:+	chr10:84372426:+;chr10:84374001:+;chr10:84464015:+;chr10:84514407:+;chr10:84514807:+;chr10:84518517:+
CPNE3	0.000217650739013134	TSS03-PA02	chr8:86529063:+|chr8:86561413:+	11.1550320099563	chr8:86559595:+	chr8:86561413:+	TUTR	0.00112802022486905	TRUE	chr8:86514435:+;chr8:86529063:+;chr8:86540275:+;chr8:86546628:+	chr8:86559595:+;chr8:86561413:+;chr8:86561480:+
GADD45A	0.000220802225385958	TSS02-PA02	chr1:67685405:+|chr1:67688334:+	4.05	chr1:67688334:+	chr1:67687995:+	TUTR	0.00114248969063712	TRUE	chr1:67685201:+;chr1:67685405:+	chr1:67687995:+;chr1:67688334:+
BBIP1	0.000222619737794126	TSS04-PA02	chr10:110918936:-|chr10:110899891:-	16.1114011041797	chr10:110898730:-	chr10:110899891:-	TUTR	0.00115002098694624	TRUE	chr10:110918213:-;chr10:110918936:-;chr10:110919157:-;chr10:110919366:-	chr10:110898730:-;chr10:110899891:-
NR2C2	0.000228388472098561	TSS09-PA02	chr3:15034653:+|chr3:15049273:+	8.17638888888889	chr3:15043330:+	chr3:15049273:+	TUTR	0.00117790612963819	TRUE	chr3:14947583:+;chr3:14948632:+;chr3:15034653:+	chr3:15043330:+;chr3:15049273:+
TRMT2A	0.000231132924113776	TSS06-PA01	chr22:20115392:-|chr22:20111878:-	9.02341454499444	chr22:20112301:-	chr22:20111878:-	TUTR	0.00119012852497482	TRUE	chr22:20115392:-;chr22:20116550:-;chr22:20117183:-	chr22:20111878:-;chr22:20112301:-
RPRD1A	0.000234777781966611	TSS04-PA01	chr18:36030850:-|chr18:35989828:-	9.94024941981123	chr18:35989828:-	chr18:35991846:-	TUTR	0.00120694015098369	TRUE	chr18:36030850:-;chr18:36067530:-	chr18:35989828:-;chr18:35991846:-;chr18:36024549:-;chr18:36025597:-
RHOBTB3	0.000235747358633594	TSS05-PA03	chr5:95731336:+|chr5:95793506:+	2.7641847041847	chr5:95752302:+	chr5:95733595:+	ALE	0.00120996665327775	TRUE	chr5:95731146:+;chr5:95731336:+	chr5:95733595:+;chr5:95752302:+;chr5:95794952:+;chr5:95793506:+;chr5:95796361:+
NOL8	0.000237774654105639	TSS08-PA04	chr9:92325590:-|chr9:92315331:-	8.70253924033715	chr9:92305775:-	chr9:92315331:-	ALE	0.00121840334853809	TRUE	chr9:92324161:-;chr9:92325292:-;chr9:92325590:-	chr9:92297490:-;chr9:92305775:-;chr9:92301800:-;chr9:92315331:-
DIAPH2	0.000238270888848467	TSS01-PA05	chrX:96684663:+|chrX:97599701:+	8.49437354729126	chrX:97599701:+	chrX:97469836:+	ALE	0.00121898005454361	TRUE	chrX:96684663:+;chrX:96684842:+	chrX:97469836:+;chrX:97599701:+;chrX:96965207:+;chrX:97384022:+;chrX:97429835:+
SEMA6D	0.00024167714513724	TSS07-PA01	chr15:47718092:+|chr15:47765502:+	10.1420961836848	chr15:47772904:+	chr15:47765502:+	ALE	0.00123441847283121	TRUE	chr15:47184089:+;chr15:47717402:+;chr15:47717457:+;chr15:47718092:+;chr15:47718461:+;chr15:47759723:+;chr15:47766577:+	chr15:47765502:+;chr15:47772904:+;chr15:47774221:+
STK25	0.000243030166352992	TSS06-PA01	chr2:241499190:-|chr2:241494720:-	7.74332175085747	chr2:241495021:-	chr2:241494720:-	TUTR	0.0012393368194277	TRUE	chr2:241498732:-;chr2:241499190:-;chr2:241499320:-;chr2:241499972:-;chr2:241500244:-;chr2:241501526:-;chr2:241501698:-;chr2:241508332:-;chr2:241508556:-;chr2:241508688:-;chr2:241509298:-	chr2:241495021:-;chr2:241494720:-;chr2:241495097:-
USP54	0.000265048438523043	TSS15-PA02	chr10:73625650:-|chr10:73498268:-	13.6030303030303	chr10:73497538:-	chr10:73498268:-	TUTR	0.00134770365237332	TRUE	chr10:73530411:-;chr10:73576337:-;chr10:73625650:-;chr10:73625928:-	chr10:73497538:-;chr10:73498268:-
KCNN3	0.000265128984177942	TSS03-PA01	chr1:154868070:-|chr1:154707390:-	9.22352941176471	chr1:154707952:-	chr1:154707390:-	TUTR	0.00134770365237332	TRUE	chr1:154868070:-;chr1:154870278:-	chr1:154707390:-;chr1:154707463:-;chr1:154707952:-
CREBZF	0.000266884095682591	TSS03-PA02	chr11:85664189:-|chr11:85657990:-	16.1001788908766	chr11:85657990:-	chr11:85659530:-	TUTR	0.00135445810221021	TRUE	chr11:85664189:-;chr11:85665064:-	chr11:85657990:-;chr11:85657821:-;chr11:85658678:-;chr11:85659235:-;chr11:85659530:-;chr11:85662390:-
RCOR3	0.00026817252580294	TSS09-PA04	chr1:211289332:+|chr1:211316385:+	6.15716927597913	chr1:211316013:+	chr1:211316385:+	TUTR	0.0013588263388771	TRUE	chr1:211259277:+;chr1:211259366:+;chr1:211259553:+;chr1:211259606:+;chr1:211259947:+;chr1:211279238:+;chr1:211289178:+;chr1:211289332:+	chr1:211316013:+;chr1:211313298:+;chr1:211314591:+;chr1:211316385:+
CADPS	0.000269780991224339	TSS10-PA02	chr3:62536466:-|chr3:62398970:-	8.29881836085442	chr3:62398350:-	chr3:62398970:-	TUTR	0.00136458136579909	TRUE	chr3:62474325:-;chr3:62478316:-;chr3:62481855:-;chr3:62492346:-;chr3:62536466:-;chr3:62536581:-;chr3:62550114:-;chr3:62585246:-	chr3:62398350:-;chr3:62398970:-
PLEKHA5	0.000270167352561419	TSS01-PA01	chr12:19129733:+|chr12:19271521:+	3.30031196978819	chr12:19376400:+	chr12:19271521:+	ALE	0.00136458136579909	TRUE	chr12:19129733:+;chr12:19236924:+;chr12:19283637:+;chr12:19320536:+;chr12:19322518:+	chr12:19271521:+;chr12:19376400:+
SPATS2	0.000272040697385048	TSS03-PA01	chr12:49367384:+|chr12:49490730:+	7.35543603744464	chr12:49527417:+	chr12:49527077:+	TUTR	0.00137186237395603	TRUE	chr12:49366856:+;chr12:49367384:+;chr12:49367462:+;chr12:49460879:+	chr12:49490730:+;chr12:49527077:+;chr12:49527417:+;chr12:49526364:+
BACE1	0.000276528439174589	TSS08-PA03	chr11:117315795:-|chr11:117287810:-	4.76470588235294	chr11:117285698:-	chr11:117287810:-	TUTR	0.00139228344097887	TRUE	chr11:117293059:-;chr11:117315795:-	chr11:117285698:-;chr11:117287810:-
ST18	0.000277125645518572	TSS10-PA01	chr8:52249497:-|chr8:52110838:-	6.03552860617658	chr8:52110838:-	chr8:52133074:-	ALE	0.00139308255666535	TRUE	chr8:52248526:-;chr8:52248644:-;chr8:52249497:-;chr8:52254348:-	chr8:52110838:-;chr8:52113031:-;chr8:52133074:-
MTHFD2L	0.000278125361800079	TSS06-PA02	chr4:74158175:+|chr4:74303099:+	8.67045514150156	chr4:74162253:+	chr4:74303099:+	ALE	0.0013958993277075	TRUE	chr4:74158108:+;chr4:74158175:+	chr4:74162253:+;chr4:74303099:+
CHAF1A	0.000280554333271238	TSS02-PA02	chr19:4402702:+|chr19:4443397:+	4.40238095238095	chr19:4443397:+	chr19:4443245:+	TUTR	0.00140586926940493	TRUE	chr19:4402640:+;chr19:4402702:+	chr19:4443245:+;chr19:4443397:+
TMEM196	0.000283133186387627	TSS03-PA01	chr7:19773393:-|chr7:19719315:-	4.60239043824701	chr7:19719315:-	chr7:19721795:-	TUTR	0.0014165576900055	TRUE	chr7:19773393:-;chr7:19773598:-	chr7:19719315:-;chr7:19721795:-;chr7:19723428:-
SELENOF	0.000286140430698646	TSS01-PA01	chr1:86903352:-|chr1:86862445:-	5.65163447373177	chr1:86862725:-	chr1:86862445:-	TUTR	0.00142777924107145	TRUE	chr1:86903352:-;chr1:86914126:-;chr1:86914365:-;chr1:86914424:-	chr1:86862445:-;chr1:86862725:-
SUGT1	0.000286274906063114	TSS02-PA04	chr13:52652836:+|chr13:52688780:+	2.94046073977936	chr13:52680055:+	chr13:52687854:+	ALE	0.00142777924107145	TRUE	chr13:52652709:+;chr13:52652836:+	chr13:52680055:+;chr13:52687854:+;chr13:52688084:+;chr13:52688780:+
GRAMD1B	0.000291834006788905	TSS01-PA01	chr11:123358422:+|chr11:123368286:+	5.88235294117647	chr11:123627774:+	chr11:123368286:+	ALE	0.00145322357299114	TRUE	chr11:123358422:+;chr11:123560262:+	chr11:123368286:+;chr11:123627774:+
STIM2	0.000294440155512965	TSS05-PA02	chr4:26860794:+|chr4:27024185:+	5.5	chr4:27023961:+	chr4:27024185:+	TUTR	0.00146390668867714	TRUE	chr4:26857601:+;chr4:26857678:+;chr4:26860794:+	chr4:27023961:+;chr4:27024185:+
GRB2	0.000296892861151823	TSS06-PA03	chr17:75394033:-|chr17:75320011:-	7.67335589736037	chr17:75318076:-	chr17:75318149:-	TUTR	0.00147379471856147	TRUE	chr17:75321753:-;chr17:75393656:-;chr17:75393803:-;chr17:75393864:-;chr17:75394033:-;chr17:75405678:-	chr17:75318076:-;chr17:75318149:-;chr17:75320011:-
HNRNPUL2	0.000298296009971651	TSS01-PA01	chr11:62723985:-|chr11:62712630:-	10.9155844155844	chr11:62714752:-	chr11:62712630:-	TUTR	0.00147844995893905	TRUE	chr11:62723985:-;chr11:62727457:-	chr11:62712630:-;chr11:62714752:-;chr11:62715047:-
PCGF2	0.000311057673491226	TSS05-PA02	chr17:38749817:-|chr17:38735000:-	13.2386827569645	chr17:38733894:-	chr17:38735000:-	TUTR	0.00153929942162247	TRUE	chr17:38748184:-;chr17:38748336:-;chr17:38749817:-	chr17:38733894:-;chr17:38735000:-
FOCAD	0.000318214427498049	TSS01-PA01	chr9:20658309:+|chr9:20790789:+	9.65880065867715	chr9:20995950:+	chr9:20790789:+	ALE	0.00157226630818243	TRUE	chr9:20658309:+;chr9:20684259:+;chr9:20789334:+;chr9:20820294:+;chr9:20822993:+;chr9:20881906:+	chr9:20790789:+;chr9:20995950:+
GPM6B	0.000321526431103488	TSS04-PA03	chrX:13817323:-|chrX:13771456:-	5.62616151841589	chrX:13771029:-	chrX:13770943:-	TUTR	0.0015861637758009	TRUE	chrX:13817069:-;chrX:13817323:-;chrX:13938415:-;chrX:13938638:-;chrX:13938824:-	chrX:13770943:-;chrX:13771029:-;chrX:13771456:-
SUN1	0.000323270423819968	TSS19-PA02	chr7:851950:+|chr7:874899:+	1.62550049034081	chr7:874899:+	chr7:845517:+	ALE	0.00159229478523417	TRUE	chr7:816615:+;chr7:832476:+;chr7:838796:+;chr7:841912:+;chr7:843341:+;chr7:848608:+;chr7:849801:+;chr7:851167:+;chr7:851950:+	chr7:845517:+;chr7:874899:+
DDX18	0.000324535398247962	TSS06-PA02	chr2:117824997:+|chr2:117832372:+	1.33213950620739	chr2:117832372:+	chr2:117831045:+	TUTR	0.00159605102203371	TRUE	chr2:117814691:+;chr2:117821976:+;chr2:117822147:+;chr2:117824997:+	chr2:117831045:+;chr2:117832372:+
TMTC2	0.000325304470209362	TSS02-PA02	chr12:82687001:+|chr12:83134866:+	2.44829647340108	chr12:83134866:+	chr12:82965968:+	ALE	0.00159736059019342	TRUE	chr12:82686880:+;chr12:82687001:+;chr12:82687155:+;chr12:82687481:+	chr12:82965968:+;chr12:83134866:+
FAM13A	0.000327670310901606	TSS05-PA01	chr4:88749867:-|chr4:88726357:-	7.24092058455857	chr4:88726357:-	chr4:88727059:-	TUTR	0.00160649471872593	TRUE	chr4:88732021:-;chr4:88749867:-;chr4:88759166:-;chr4:88759469:-;chr4:88823201:-;chr4:88823361:-;chr4:89057150:-;chr4:89111398:-	chr4:88726357:-;chr4:88726476:-;chr4:88727059:-
RPL14	0.000333992219824891	TSS01-PA04	chr3:40457292:+|chr3:40468587:+	2.69154173193108	chr3:40462280:+	chr3:40468587:+	TUTR	0.00163279535306518	TRUE	chr3:40457292:+;chr3:40457877:+;chr3:40458631:+	chr3:40462280:+;chr3:40467023:+;chr3:40467157:+;chr3:40468587:+
TBC1D16	0.0003340626312535	TSS01-PA01	chr17:79950828:-|chr17:79935630:-	12.789233717319	chr17:79940269:-	chr17:79935630:-	TUTR	0.00163279535306518	TRUE	chr17:79950828:-;chr17:80035872:-	chr17:79935630:-;chr17:79940269:-
