SE_id	p_value	max_contrib_value	max_contrib_pas_id	min_contrib_value	min_contrib_pas_id	FDR	exon	pas_id	sig	gene_id
LNPK:SE07	0.023130995245092	5.70967651479462	chr2:175928645:-	0.00465825955789434	chr2:175928996:-	0.14476747910138	chr2:175994134-175994280:-	chr2:175927757:-;chr2:175928645:-;chr2:175928996:-;chr2:175929173:-	FALSE	LNPK
TARS1:SE03	0.0231397543883503	4.24463629811518	chr5:33467934:+	0.0430005368925206	chr5:33468086:+	0.14476747910138	chr5:33448541-33448731:+	chr5:33467934:+;chr5:33468086:+	FALSE	TARS1
PRKCI:SE09	0.0232780140275304	3.48429574717128	chr3:170304246:+	0.0274641935780532	chr3:170305977:+	0.145576707174468	chr3:170298995-170299110:+	chr3:170303556:+;chr3:170304246:+;chr3:170305977:+	FALSE	PRKCI
TBC1D8:SE06	0.0233406676295023	6.01683348498635	chr2:101011039:-	0.0168310785913566	chr2:101007228:-	0.145912669624156	chr2:101033544-101033758:-	chr2:101007228:-;chr2:101010965:-;chr2:101011039:-	FALSE	TBC1D8
SH3GLB1:SE05	0.0233767961401938	2.45667402649539	chr1:86743320:+	0.00432652101833657	chr1:86744149:+	0.146082618573093	chr1:86730088-86730111:+	chr1:86743320:+;chr1:86743587:+;chr1:86744149:+	FALSE	SH3GLB1
ZBTB21:SE01	0.023403088174943	5.05203176567657	chr21:41990336:-	0.000437455510256903	chr21:41990769:-	0.146190992480954	chr21:42002350-42002503:-	chr21:41990336:-;chr21:41990769:-	FALSE	ZBTB21
SH3GLB1:SE04	0.0234309445267147	6.62028385968453	chr1:86744149:+	0.00022323283897557	chr1:86743320:+	0.146309051545828	chr1:86724313-86724405:+	chr1:86743320:+;chr1:86743587:+;chr1:86744149:+	FALSE	SH3GLB1
U2SURP:SE02	0.0234591483962229	5.916747867412	chr3:143057653:+	0.000684185500795397	chr3:143038960:+	0.146378996326779	chr3:143014311-143014409:+	chr3:143038960:+;chr3:143056835:+;chr3:143057653:+	FALSE	U2SURP
UPF3B:SE04	0.0234600680981639	4.35323509137142	chrX:119838507:-	0.146336936330007	chrX:119834029:-	0.146378996326779	chrX:119840646-119840684:-	chrX:119834029:-;chrX:119838507:-	FALSE	UPF3B
HNRNPDL:SE02	0.0235458359573978	5.09815822815039	chr4:82423207:-	0.00780551044058251	chr4:82424628:-	0.146858049012636	chr4:82426463-82426633:-	chr4:82423207:-;chr4:82424628:-	FALSE	HNRNPDL
ZNF138:SE06	0.0235838101407293	5.23636363636364	chr7:64831752:+	0.00240717217282286	chr7:64833676:+	0.14703875520947	chr7:64830940-64831076:+	chr7:64831752:+;chr7:64833304:+;chr7:64833676:+	FALSE	ZNF138
CARHSP1:SE01	0.023661857597423	5.42102459650568	chr16:8854916:-	0.00555803200035364	chr16:8852947:-	0.147469074343344	chr16:8860105-8860218:-	chr16:8852947:-;chr16:8854916:-	FALSE	CARHSP1
SENP7:SE22	0.0238324080172331	3.27832125603865	chr3:101456972:-	0.216023702049111	chr3:101361715:-	0.148475356583334	chr3:101501070-101501119:-	chr3:101361715:-;chr3:101372060:-;chr3:101456972:-	FALSE	SENP7
YTHDF3:SE03	0.0239305922786699	5.47494689689724	chr8:63210641:+	6.74331248842604e-07	chr8:63210748:+	0.149030203916154	chr8:63175331-63175416:+	chr8:63210641:+;chr8:63210748:+;chr8:63212786:+	FALSE	YTHDF3
MAP9:SE02	0.0239796035300898	7.5447803856838	chr4:155352942:-	0.00185570071258907	chr4:155347424:-	0.149237068256578	chr4:155357449-155357519:-	chr4:155347424:-;chr4:155352696:-;chr4:155352942:-;chr4:155355118:-	FALSE	MAP9
HP1BP3:SE04	0.0239820816757587	6.69825737987503	chr1:20744637:-	7.65091145640849e-05	chr1:20754050:-	0.149237068256578	chr1:20767584-20767664:-	chr1:20742682:-;chr1:20743210:-;chr1:20744637:-;chr1:20754050:-	FALSE	HP1BP3
EPN2:SE05	0.0240172245106084	3.76069297082228	chr17:19335468:+	0.207211692167163	chr17:19336715:+	0.149398843252394	chr17:19281955-19282077:+	chr17:19335468:+;chr17:19336715:+	FALSE	EPN2
RBM23:SE02	0.0240696578185514	1.91481359112023	chr14:22900645:-	0.900364352511664	chr14:22900761:-	0.149610344221257	chr14:22905606-22905659:-	chr14:22900645:-;chr14:22900761:-	FALSE	RBM23
LAMP2:SE01	0.0240739943873958	9.62660653157092	chrX:120426222:-	1.50939933267644e-05	chrX:120426148:-	0.149610344221257	chrX:120455357-120455570:-	chrX:120426148:-;chrX:120426222:-;chrX:120430940:-;chrX:120431142:-;chrX:120436494:-	FALSE	LAMP2
ATE1:SE06	0.0240787018645659	4.45141065830721	chr10:121888996:-	0.0115280345832671	chr10:121743110:-	0.149610344221257	chr10:121913790-121913893:-	chr10:121740424:-;chr10:121743110:-;chr10:121888996:-	FALSE	ATE1
SEPTIN6:SE04	0.0241079282960277	9.7522030370723	chrX:119619321:-	0.000456477485487899	chrX:119615724:-	0.149673449744907	chrX:119652854-119653040:-	chrX:119615724:-;chrX:119619321:-	FALSE	SEPTIN6
CBFA2T2:SE03	0.0241163464786406	6.96362681603361	chr20:33650029:+	0.0313035059624524	chr20:33645290:+	0.149673449744907	chr20:33606956-33607099:+	chr20:33645290:+;chr20:33650029:+	FALSE	CBFA2T2
CBFA2T2:SE04	0.0241163464786406	6.96362681603361	chr20:33650029:+	0.0313035059624524	chr20:33645290:+	0.149673449744907	chr20:33611094-33611335:+	chr20:33645290:+;chr20:33650029:+	FALSE	CBFA2T2
PUS7L:SE05	0.0242063702547143	4.03105590062112	chr12:43746209:-	0.000582298136645966	chr12:43728693:-	0.150140363144483	chr12:43754336-43755261:-	chr12:43728607:-;chr12:43728693:-;chr12:43746209:-	FALSE	PUS7L
SLC25A32:SE03	0.0242099612196246	4.8227845069889	chr8:103398966:-	0.0202852402458145	chr8:103399420:-	0.150140363144483	chr8:103413423-103413531:-	chr8:103398640:-;chr8:103398966:-;chr8:103399062:-;chr8:103399420:-	FALSE	SLC25A32
ZBTB8OS:SE01	0.0242391821451195	4.20631993572012	chr1:32621830:-	0.0609998438532516	chr1:32620820:-	0.15021232568938	chr1:32627508-32627544:-	chr1:32620820:-;chr1:32621830:-	FALSE	ZBTB8OS
LSAMP:SE02	0.0242399565667099	6.01123768394318	chr3:115810132:-	0.00895272797385824	chr3:115810306:-	0.15021232568938	chr3:115816614-115816646:-	chr3:115810132:-;chr3:115810306:-	FALSE	LSAMP
ICA1:SE03	0.0242686236112929	4.55523118537901	chr7:8113184:-	0.0230517513806793	chr7:8113775:-	0.150332941482924	chr7:8141969-8142055:-	chr7:8113184:-;chr7:8113775:-	FALSE	ICA1
CENPN:SE01	0.0242921496423506	6.54721549636804	chr16:81031482:+	0.00023814833694409	chr16:81029314:+	0.15042163169363	chr16:81011930-81012110:+	chr16:81022874:+;chr16:81029314:+;chr16:81031482:+	FALSE	CENPN
TCERG1:SE03	0.0243321302702241	5.63697122591496	chr5:146511961:+	0.000427654006919287	chr5:146511506:+	0.150612106087196	chr5:146463551-146463793:+	chr5:146469743:+;chr5:146511506:+;chr5:146511961:+	FALSE	TCERG1
IPP:SE03	0.0243759952827184	4.22865800865801	chr1:45694680:-	0.00118007919246003	chr1:45697059:-	0.15082647081182	chr1:45727631-45727798:-	chr1:45694680:-;chr1:45697059:-;chr1:45699640:-	FALSE	IPP
UQCC1:SE02	0.0244431608504871	4.59687736016179	chr20:35303460:-	0.0232788678741399	chr20:35302578:-	0.151184790796178	chr20:35381918-35382025:-	chr20:35302578:-;chr20:35303460:-	FALSE	UQCC1
CD46:SE04	0.0245140073837361	4.51735814213584	chr1:207793926:+	0.125814339695082	chr1:207795504:+	0.151294497496115	chr1:207770321-207770362:+	chr1:207793926:+;chr1:207795504:+	FALSE	CD46
TRAK2:SE10	0.0245450255230205	8.98245614035088	chr2:201377207:-	0.00138688875001136	chr2:201379458:-	0.151294497496115	chr2:201407403-201407597:-	chr2:201377207:-;chr2:201379346:-;chr2:201379458:-;chr2:201379848:-;chr2:201380233:-	FALSE	TRAK2
CADPS2:SE15	0.0245785208668837	3.53571428571429	chr7:122319324:-	0.303361344537815	chr7:122320037:-	0.151294497496115	chr7:122436360-122436380:-	chr7:122319324:-;chr7:122319400:-;chr7:122320037:-	FALSE	CADPS2
DCAF8:SE03	0.0245832907651615	3.81187122736419	chr1:160216742:-	0.00150653489268789	chr1:160216659:-	0.151294497496115	chr1:160222651-160222781:-	chr1:160215720:-;chr1:160216659:-;chr1:160216742:-	FALSE	DCAF8
TBC1D12:SE10	0.0245912928163315	6.37227324913892	chr10:94534132:+	0.0974010020444515	chr10:94535930:+	0.151294497496115	chr10:94531202-94531460:+	chr10:94534132:+;chr10:94535930:+	FALSE	TBC1D12
POLR3A:SE01	0.0246321272161409	6.45333333333333	chr10:77975611:-	0.0022222222222222	chr10:77976427:-	0.151294497496115	chr10:77980141-77980273:-	chr10:77975611:-;chr10:77976427:-;chr10:77977451:-	FALSE	POLR3A
POLR3A:SE02	0.0246321272161409	6.45333333333333	chr10:77975611:-	0.0022222222222222	chr10:77976427:-	0.151294497496115	chr10:77981428-77981559:-	chr10:77975611:-;chr10:77976427:-;chr10:77977451:-	FALSE	POLR3A
POLR3A:SE04	0.0246321272161409	6.45333333333333	chr10:77975611:-	0.0022222222222222	chr10:77976427:-	0.151294497496115	chr10:77982653-77982817:-	chr10:77975611:-;chr10:77976427:-;chr10:77977451:-	FALSE	POLR3A
POLR3A:SE06	0.0246321272161409	6.45333333333333	chr10:77975611:-	0.0022222222222222	chr10:77976427:-	0.151294497496115	chr10:77984205-77984298:-	chr10:77975611:-;chr10:77976427:-;chr10:77977451:-	FALSE	POLR3A
POLR3A:SE07	0.0246321272161409	6.45333333333333	chr10:77975611:-	0.0022222222222222	chr10:77976427:-	0.151294497496115	chr10:77985170-77985340:-	chr10:77975611:-;chr10:77976427:-;chr10:77977451:-	FALSE	POLR3A
POLR3A:SE08	0.0246321272161409	6.45333333333333	chr10:77975611:-	0.0022222222222222	chr10:77976427:-	0.151294497496115	chr10:77985903-77985985:-	chr10:77975611:-;chr10:77976427:-;chr10:77977451:-	FALSE	POLR3A
POLR3A:SE09	0.0246321272161409	6.45333333333333	chr10:77975611:-	0.0022222222222222	chr10:77976427:-	0.151294497496115	chr10:77986073-77986159:-	chr10:77975611:-;chr10:77976427:-;chr10:77977451:-	FALSE	POLR3A
POLR3A:SE10	0.0246321272161409	6.45333333333333	chr10:77975611:-	0.0022222222222222	chr10:77976427:-	0.151294497496115	chr10:77993197-77993367:-	chr10:77975611:-;chr10:77976427:-;chr10:77977451:-	FALSE	POLR3A
POLR3A:SE11	0.0246321272161409	6.45333333333333	chr10:77975611:-	0.0022222222222222	chr10:77976427:-	0.151294497496115	chr10:77999981-78000118:-	chr10:77975611:-;chr10:77976427:-;chr10:77977451:-	FALSE	POLR3A
POLR3A:SE12	0.0246321272161409	6.45333333333333	chr10:77975611:-	0.0022222222222222	chr10:77976427:-	0.151294497496115	chr10:78000976-78001094:-	chr10:77975611:-;chr10:77976427:-;chr10:77977451:-	FALSE	POLR3A
FERMT2:SE05	0.0246341222480326	8.56448460380019	chr14:52858280:-	0.00543226999537696	chr14:52857273:-	0.151294497496115	chr14:52875223-52875357:-	chr14:52857273:-;chr14:52858280:-	FALSE	FERMT2
FERMT2:SE06	0.0246341222480326	8.56448460380019	chr14:52858280:-	0.00543226999537696	chr14:52857273:-	0.151294497496115	chr14:52878582-52878689:-	chr14:52857273:-;chr14:52858280:-	FALSE	FERMT2
FERMT2:SE07	0.0246341222480326	8.56448460380019	chr14:52858280:-	0.00543226999537696	chr14:52857273:-	0.151294497496115	chr14:52881244-52881469:-	chr14:52857273:-;chr14:52858280:-	FALSE	FERMT2
PSMA3-AS1:SE03	0.0246440692844034	4.35514562470293	chr14:58285808:-	0.022064536957997	chr14:58265458:-	0.151294497496115	chr14:58293066-58293138:-	chr14:58265365:-;chr14:58265458:-;chr14:58273938:-;chr14:58285808:-	FALSE	PSMA3-AS1
CTBP2:SE04	0.0246461376086417	3.15646408839779	chr10:124988833:-	0.00713470319634703	chr10:124989133:-	0.151294497496115	chr10:125110990-125111093:-	chr10:124988330:-;chr10:124988452:-;chr10:124988833:-;chr10:124989133:-;chr10:124989225:-	FALSE	CTBP2
BPHL:SE01	0.0246955059636179	3.42723722936154	chr6:3153084:+	0.0440384514336867	chr6:3153578:+	0.151540604776746	chr6:3119285-3119512:+	chr6:3153084:+;chr6:3153198:+;chr6:3153578:+	FALSE	BPHL
CRELD1:SE02	0.0247091826160922	4.75865445342844	chr3:9945398:+	0.0284959840469601	chr3:9945032:+	0.151567592201977	chr3:9942813-9942896:+	chr3:9945032:+;chr3:9945398:+	FALSE	CRELD1
SAE1:SE06	0.0248342166475074	4.83817842735222	chr19:47210630:+	0.0147338607474367	chr19:47210191:+	0.152249306248575	chr19:47197233-47197377:+	chr19:47210191:+;chr19:47210630:+	FALSE	SAE1
NEMF:SE05	0.0248389593604195	8.7297954671089	chr14:49783817:-	0.000151285930408455	chr14:49799479:-	0.152249306248575	chr14:49802453-49802573:-	chr14:49783817:-;chr14:49784206:-;chr14:49795792:-;chr14:49799479:-	FALSE	NEMF
PPP4R3A:SE02	0.0248567483656013	7.03168981742895	chr14:91458139:-	0.00441212959953593	chr14:91462058:-	0.152301194505663	chr14:91473033-91473135:-	chr14:91457617:-;chr14:91458011:-;chr14:91458139:-;chr14:91462058:-	FALSE	PPP4R3A
GIT2:SE07	0.02498213115851	4.35555823486858	chr12:109929792:-	0.00610656948685117	chr12:109932615:-	0.153012040672764	chr12:109967458-109967503:-	chr12:109929792:-;chr12:109932615:-;chr12:109948062:-	FALSE	GIT2
RAB18:SE05	0.024995315092636	3.71872903485065	chr10:27539828:+	0.000847723217869717	chr10:27539161:+	0.153035409309673	chr10:27533735-27533853:+	chr10:27538513:+;chr10:27539161:+;chr10:27539828:+;chr10:27540159:+	FALSE	RAB18
ACAP3:SE01	0.0250226273744347	4.25023740178591	chr1:1292391:-	0.0374879255503882	chr1:1292870:-	0.153137288117972	chr1:1293823-1293933:-	chr1:1292391:-;chr1:1292870:-	FALSE	ACAP3
CEP162:SE17	0.0250307045775932	6.4646622969507	chr6:84124252:-	0.00120023318816224	chr6:84171672:-	0.153137288117972	chr6:84212957-84213024:-	chr6:84124252:-;chr6:84171672:-;chr6:84174829:-	FALSE	CEP162
ITGB5:SE04	0.0250428907190967	5.19135135135135	chr3:124763163:-	0.139327733530632	chr3:124762968:-	0.153154481428845	chr3:124859242-124859446:-	chr3:124762968:-;chr3:124763163:-	FALSE	ITGB5
RIMKLB:SE02	0.025055285088277	6.4768253968254	chr12:8774505:+	0.000713808538167042	chr12:8775620:+	0.153172934849179	chr12:8753890-8754093:+	chr12:8774405:+;chr12:8774505:+;chr12:8774827:+;chr12:8775620:+;chr12:8775699:+;chr12:8783088:+	FALSE	RIMKLB
BCAP29:SE04	0.0251170509943004	3.77098490801379	chr7:107620474:+	0.0293985106198369	chr7:107618659:+	0.153493089409613	chr7:107616261-107616389:+	chr7:107618659:+;chr7:107619446:+;chr7:107620474:+	FALSE	BCAP29
NEPRO:SE04	0.0251569910221648	2.50291627997693	chr3:113004851:-	0.00326507809237552	chr3:113004917:-	0.15363086820153	chr3:113017448-113017602:-	chr3:113002444:-;chr3:113004851:-;chr3:113004917:-	FALSE	NEPRO
ERCC1:SE02	0.0251584066384508	5.87053833444305	chr19:45407334:-	0.00569214055419204	chr19:45409619:-	0.15363086820153	chr19:45421178-45421393:-	chr19:45407334:-;chr19:45409619:-;chr19:45413434:-	FALSE	ERCC1
LETM1:SE05	0.0253121543824492	6.45333333333333	chr4:1811479:-	0.000356506238859178	chr4:1813165:-	0.154511973780758	chr4:1836429-1836572:-	chr4:1811479:-;chr4:1813165:-;chr4:1814289:-	FALSE	LETM1
ZSCAN12:SE01	0.025336590829577	6.78461538461538	chr6:28378960:-	0.0246153846153846	chr6:28386839:-	0.154603366156571	chr6:28398004-28398473:-	chr6:28378824:-;chr6:28378960:-;chr6:28386839:-;chr6:28388953:-	FALSE	ZSCAN12
ATP2C1:SE04	0.0253667040020836	8.03932636031452	chr3:131003108:+	0.00016658502109101	chr3:131001777:+	0.15472781377326	chr3:130940630-130940691:+	chr3:131001777:+;chr3:131001993:+;chr3:131003108:+;chr3:131016377:+;chr3:131016684:+	FALSE	ATP2C1
SLC30A5:SE07	0.0253759297887091	7.32260736587231	chr5:69131069:+	0.00079856584093877	chr5:69129797:+	0.15472781377326	chr5:69116394-69116602:+	chr5:69129797:+;chr5:69130053:+;chr5:69130266:+;chr5:69131069:+	FALSE	SLC30A5
SLC35E2A:SE03	0.0254170939061197	4.0410747317795	chr1:1724838:-	0.189035269889067	chr1:1727385:-	0.154920980953905	chr1:1744251-1744668:-	chr1:1724838:-;chr1:1727385:-	FALSE	SLC35E2A
GULP1:SE04	0.025466299971056	4.91223927587564	chr2:188542769:+	0.00107612617855892	chr2:188595922:+	0.155163002621111	chr2:188477659-188477730:+	chr2:188541743:+;chr2:188542769:+;chr2:188595922:+	FALSE	GULP1
ABI2:SE06	0.0255224329335952	6.24808428463125	chr2:203429599:+	0.000625735139900748	chr2:203427524:+	0.155447032800252	chr2:203394700-203394846:+	chr2:203427524:+;chr2:203427598:+;chr2:203429599:+	FALSE	ABI2
SMPD3:SE01	0.0255518552233887	4.85225505443235	chr16:68360562:-	0.0233841449875797	chr16:68358327:-	0.155568227757754	chr16:68365017-68365092:-	chr16:68358327:-;chr16:68360562:-	FALSE	SMPD3
IRAK4:SE04	0.0256577453387579	5.41227272727273	chr12:43787321:+	7.24824431415543e-05	chr12:43789540:+	0.155967385216368	chr12:43768103-43768272:+	chr12:43787321:+;chr12:43788096:+;chr12:43789540:+	FALSE	IRAK4
DHX29:SE18	0.0256607523859483	5.00729188327442	chr5:55256245:-	0.000757748866448829	chr5:55295379:-	0.155967385216368	chr5:55297285-55297398:-	chr5:55256245:-;chr5:55294075:-;chr5:55295379:-	FALSE	DHX29
ARMCX4:SE07	0.0256608925856408	8.29803921568628	chrX:101534044:+	0.00116482236458939	chrX:101516951:+	0.155967385216368	chrX:101504937-101505355:+	chrX:101516951:+;chrX:101533457:+;chrX:101534044:+;chrX:101535550:+	FALSE	ARMCX4
ARMCX4:SE08	0.0256608925856408	8.29803921568628	chrX:101534044:+	0.00116482236458939	chrX:101516951:+	0.155967385216368	chrX:101509590-101509678:+	chrX:101516951:+;chrX:101533457:+;chrX:101534044:+;chrX:101535550:+	FALSE	ARMCX4
CRELD1:SE01	0.0256651565020874	5.12660742130447	chr3:9945398:+	0.0123311495506852	chr3:9945032:+	0.155967385216368	chr3:9938015-9938106:+	chr3:9945032:+;chr3:9945398:+	FALSE	CRELD1
AP3S1:SE04	0.025729583650676	2.94501334451294	chr5:115913987:+	0.0757967347933407	chr5:115914081:+	0.156300761968685	chr5:115895087-115895158:+	chr5:115913987:+;chr5:115914081:+	FALSE	AP3S1
PIGG:SE01	0.0257709032710748	7.23472612359551	chr4:522843:+	0.00941255634879917	chr4:539527:+	0.156493570607066	chr4:501101-501170:+	chr4:522843:+;chr4:539527:+	FALSE	PIGG
CTDSPL2:SE02	0.0259703657031852	5.98732897384306	chr15:44527226:+	0.00016256724230211	chr15:44526180:+	0.157608391031303	chr15:44496380-44496458:+	chr15:44525618:+;chr15:44526180:+;chr15:44527226:+	FALSE	CTDSPL2
PTCD3:SE02	0.0259737856538885	5.04119214771482	chr2:86137791:+	0.0188536982996577	chr2:86138137:+	0.157608391031303	chr2:86119544-86119614:+	chr2:86137791:+;chr2:86138137:+;chr2:86138194:+	FALSE	PTCD3
RET:SE01	0.0259939967934064	3.4527461548941	chr10:43126825:+	0.0498626068456099	chr10:43127468:+	0.157672461054695	chr10:43100459-43100722:+	chr10:43126825:+;chr10:43127468:+;chr10:43130346:+	FALSE	RET
KDM5C:SE04	0.0260099053749122	3.30829621461108	chrX:53191473:-	0.00578243359065398	chrX:53192283:-	0.157710395062803	chrX:53195231-53195410:-	chrX:53191473:-;chrX:53192158:-;chrX:53192233:-;chrX:53192283:-	FALSE	KDM5C
PRPF4:SE04	0.0261284803952111	4.30097652557956	chr9:113292707:+	0.00278986726408162	chr9:113292881:+	0.158311842453922	chr9:113286705-113286828:+	chr9:113292707:+;chr9:113292772:+;chr9:113292881:+	FALSE	PRPF4
PRPF4:SE05	0.0261284803952111	4.30097652557956	chr9:113292707:+	0.00278986726408162	chr9:113292881:+	0.158311842453922	chr9:113288175-113288264:+	chr9:113292707:+;chr9:113292772:+;chr9:113292881:+	FALSE	PRPF4
CENPI:SE08	0.0261415379616841	9.48855597170204	chrX:101148113:+	0.00285714285714286	chrX:101163678:+	0.158332229367486	chrX:101126709-101126798:+	chrX:101148113:+;chrX:101148254:+;chrX:101162989:+;chrX:101163678:+	FALSE	CENPI
RAD54B:SE09	0.0262266275152075	6.37227324913892	chr8:94391175:-	0.00230142991337024	chr8:94391791:-	0.158788717739405	chr8:94404077-94404239:-	chr8:94371960:-;chr8:94391175:-;chr8:94391791:-	FALSE	RAD54B
MTRR:SE03	0.0263043630545535	4.28724053724054	chr5:7900617:+	0.0906667183102222	chr5:7901124:+	0.159200359576188	chr5:7890261-7890412:+	chr5:7900617:+;chr5:7901124:+	FALSE	MTRR
INKA2-AS1:SE01	0.0263274220949403	2.72211998527788	chr1:111746502:+	0.401465132364962	chr1:111746691:+	0.159274524207719	chr1:111744375-111744529:+	chr1:111746502:+;chr1:111746691:+;chr1:111747771:+	FALSE	INKA2-AS1
HPS1:SE12	0.026336118144172	2.95515842031621	chr10:98417015:-	0.12467600063616	chr10:98429144:-	0.159274524207719	chr10:98435272-98435414:-	chr10:98417015:-;chr10:98429144:-;chr10:98429258:-	FALSE	HPS1
COL6A1:SE24	0.026353308432801	5.0318264301782	chr21:46004102:+	0.0140424038276097	chr21:46005048:+	0.159319501572836	chr21:46003120-46003149:+	chr21:46004102:+;chr21:46005048:+	FALSE	COL6A1
PTGES3:SE04	0.0263744976716532	3.55501898295624	chr12:56663349:-	0.00908153209384624	chr12:56663581:-	0.159388612455219	chr12:56686869-56686917:-	chr12:56663349:-;chr12:56663581:-	FALSE	PTGES3
CCDC66:SE04	0.0264349235435687	6.52324986103521	chr3:56621756:+	0.0116907180418348	chr3:56593075:+	0.159694702693859	chr3:56571181-56571302:+	chr3:56593075:+;chr3:56613649:+;chr3:56617284:+;chr3:56621756:+	FALSE	CCDC66
DLGAP4:SE07	0.0264515525867792	6.03002602718957	chr20:36528129:+	0.000375081133236112	chr20:36528633:+	0.159736085584117	chr20:36465265-36465367:+	chr20:36527080:+;chr20:36528129:+;chr20:36528633:+	FALSE	DLGAP4
IDE:SE04	0.0265318889130891	5.64360073484384	chr10:92452247:-	0.0450586885017472	chr10:92454273:-	0.160162012341209	chr10:92479277-92479421:-	chr10:92452247:-;chr10:92454273:-	FALSE	IDE
RPL23AP7:SE03	0.026562800002764	7.47962512358726	chr2:113621735:-	0.00247132814890692	chr2:113611468:-	0.160289374970503	chr2:113626478-113626571:-	chr2:113611364:-;chr2:113611413:-;chr2:113611468:-;chr2:113611712:-;chr2:113621735:-	FALSE	RPL23AP7
CD44:SE14	0.0265726328827376	3.61737229840678	chr11:35230027:+	0.00705992181574191	chr11:35232402:+	0.160289497097311	chr11:35219316-35219387:+	chr11:35229468:+;chr11:35230027:+;chr11:35232402:+	FALSE	CD44
OPA1:SE02	0.0266014132096156	4.61730632345037	chr3:193697527:+	0.00869391088427925	chr3:193694728:+	0.16040387035034	chr3:193617178-193617285:+	chr3:193694728:+;chr3:193695057:+;chr3:193695656:+;chr3:193695773:+;chr3:193696630:+;chr3:193697527:+	FALSE	OPA1
LSS:SE06	0.0266148692105207	5.05309980539338	chr21:46188448:-	0.00850545170067789	chr21:46189131:-	0.160425789134264	chr21:46210688-46210744:-	chr21:46188448:-;chr21:46189131:-	FALSE	LSS
FAM135A:SE04	0.026640341679207	3.22543604777984	chr6:70524527:+	0.213249648106699	chr6:70524582:+	0.160520096396107	chr6:70428304-70428419:+	chr6:70524527:+;chr6:70524582:+	FALSE	FAM135A
